TRAVEL_ID,MVMN_SE,PAYMENT_SE,PAYMENT_SEQ,MVMN_SE_NM,PAYMENT_NUM,BRNO,STORE_NM,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
a_a003984,4,교통비,1,택시,3,1081496146,개인택시,2022-10-02 04:01:00.000,1,5500,택시비
a_a002471,7,교통비,0,KTX/SRT(고속열차),2,,,,,125200,기차표
a_a000081,50,교통비,0,버스 + 지하철,4,,,,,2950,
a_a004288,1,주유비,0,자가용(승용/승합/트럭 등등),5,,,,,50000,
a_a003429,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,50000,
a_a001983,11,교통비,1,관광버스,1,,,2022-09-12 00:00:00.000,1,18000,전통문화코스
a_a000831,1,통행료,0,자가용(승용/승합/트럭 등등),8,,,,,2100,
a_a000358,50,교통비,0,버스 + 지하철,1,,,,,12000,
a_a014142,50,교통비,0,버스 + 지하철,2,,,,,12000,
a_a001780,50,교통비,0,버스 + 지하철,1,,,,,11150,
a_a001903,4,교통비,0,택시,2,,,,,9100,
a_a007727,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,2000,
a_a001940,1,주차비,0,자가용(승용/승합/트럭 등등),4,,,,,2000,
a_a005657,50,교통비,0,버스 + 지하철,1,,,,,3750,
a_a007649,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,2800,
a_a009988,4,교통비,0,택시,2,,,,,13000,
a_a000358,7,교통비,0,KTX/SRT(고속열차),1,,,,,11000,기차표
a_a000715,2,주유비,0,렌터카(승용/승합/버스 등등),2,,,,,34980,
a_a002895,7,교통비,1,KTX/SRT(고속열차),1,3148210024,한국철도공사,2022-09-19 00:00:00.000,1,60000,기차표 
a_a007013,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,8200,
a_a000741,7,교통비,4,KTX/SRT(고속열차),2,3148210024,한국철도공사,2022-09-01 00:00:00.000,1,23700,기차표 
a_a017633,50,교통비,0,버스 + 지하철,1,,,,,11000,
a_a008372,7,교통비,2,KTX/SRT(고속열차),1,3148210024,한국철도공사,2022-09-23 00:00:00.000,1,32400,기차표 
a_a008083,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,27891,
c_c005232,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,20000,
a_a009503,4,교통비,0,택시,1,,,,,7900,
a_a011479,7,교통비,1,KTX/SRT(고속열차),1,,,2022-10-17 18:50:00.000,1,36300,기차표
a_a002955,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,15000,
a_a007764,12,교통비,12,시외/고속버스,1,3538700773,(주)동부고속,2022-10-15 18:06:00.000,1,6500,버스비
a_a000655,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,1800,
a_a002857,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,1000,
a_a004093,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,50000,
a_a008562,2,주유비,0,렌터카(승용/승합/버스 등등),3,,,,,8680,
a_a007343,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,20000,
a_a000636,1,주유비,0,자가용(승용/승합/트럭 등등),9,,,,,45000,
a_a002864,50,교통비,0,버스 + 지하철,1,,,,,8000,
a_a008189,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,56611,
a_a001839,1,주차비,0,자가용(승용/승합/트럭 등등),4,,,,,5000,
a_a006643,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,20000,
a_a009397,10,교통비,0,배/선박,2,,,,,29000,
a_a000973,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,51000,
a_a014719,50,교통비,0,버스 + 지하철,1,,,,,7000,
a_a007653,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,6000,
a_a000290,4,교통비,1,택시,4,,,2022-08-25 10:55:00.000,1,35300,택시비
a_a007638,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,3000,
a_a003825,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,5000,
a_a001983,4,교통비,1,택시,1,,,2022-09-12 19:16:00.000,1,3800,택시비
a_a000800,2,렌탈비,1,렌터카(승용/승합/버스 등등),2,,,2022-08-10 00:00:00.000,1,66422,렌터카
a_a005694,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,50000,
a_a004756,50,교통비,0,버스 + 지하철,2,,,,,20000,
a_a000643,1,주유비,12,자가용(승용/승합/트럭 등등),1,1268526143,삼미동부주유소,2022-08-21 15:26:00.000,1,20000,주유비
a_a017627,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
a_a000019,50,교통비,0,버스 + 지하철,1,,,,,2000,
a_a007655,50,교통비,0,버스 + 지하철,1,,,,,4450,
a_a003282,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,3000,
a_a003068,4,교통비,1,택시,1,,,2022-09-24 00:00:00.000,1,15400,택시비
a_a015406,50,교통비,0,버스 + 지하철,2,,,,,20000,
a_a016512,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,30000,
a_a003178,50,교통비,0,버스 + 지하철,1,,,,,1400,
a_a000424,1,주차비,0,자가용(승용/승합/트럭 등등),1,,,,,1000,
a_a002782,50,교통비,0,버스 + 지하철,2,,,,,49050,
a_a001794,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,50000,
a_a000081,8,교통비,11,새마을/무궁화열차,4,3148210024,한국철도공사,2022-08-11 11:14:00.000,1,108700,기차표
a_a004398,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,20000,
a_a002367,7,교통비,0,KTX/SRT(고속열차),1,,,,,89300,기차표
a_a004712,14,렌탈비,0,자전거,1,,,,,2000,
a_a003176,7,교통비,1,KTX/SRT(고속열차),3,3148210024,한국철도공사,2022-09-19 18:34:00.000,1,34400,기차표 
a_a007764,12,교통비,11,시외/고속버스,1,3538700773,(주)동부고속,2022-10-15 11:31:00.000,1,6500,버스비
a_a003114,50,교통비,0,버스 + 지하철,2,,,,,16000,
a_a007191,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,30000,
a_a006499,1,주차비,0,자가용(승용/승합/트럭 등등),1,,,,,2000,
a_a017885,4,교통비,2,택시,2,,,2022-11-11 19:21:00.000,1,14200,택시비
a_a002198,11,교통비,0,관광버스,2,,,,,16000,
a_a000434,7,교통비,0,KTX/SRT(고속열차),1,,,,,92800,기차표
a_a001826,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
a_a011147,1,주유비,0,자가용(승용/승합/트럭 등등),6,,,,,50000,
a_a003057,50,교통비,0,버스 + 지하철,2,,,,,2900,
a_a004583,50,교통비,0,버스 + 지하철,2,,,,,33400,
a_a005913,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,2000,
a_a008693,4,교통비,1,택시,1,2168101433,서한상운(주),2022-10-15 20:40:00.000,1,6800,택시비
a_a006467,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,2800,
a_a009511,50,교통비,0,버스 + 지하철,1,,,,,32750,
a_a008701,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,20000,
a_a015316,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,5360,
a_a000685,4,교통비,2,택시,1,,,2022-08-29 20:41:00.000,1,5500,택시비
a_a009681,50,교통비,0,버스 + 지하철,4,,,,,18500,
a_a004571,4,교통비,2,택시,2,1250678599,개인택시,2022-09-30 09:03:00.000,1,8600,택시비
a_a011183,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,57000,
a_a000287,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
a_a007922,50,교통비,0,버스 + 지하철,1,,,,,3100,
a_a001127,50,교통비,0,버스 + 지하철,1,,,,,7550,
a_a008194,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,4000,
a_a010365,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
a_a000376,8,교통비,0,새마을/무궁화열차,1,,,,,3100,기차표
a_a008659,50,교통비,0,버스 + 지하철,2,,,,,5000,
a_a000084,7,교통비,1,KTX/SRT(고속열차),2,3148210024,한국철도공사,2022-08-06 00:00:00.000,1,18500,기차표 어른1매
a_a003510,8,교통비,2,새마을/무궁화열차,2,3148210024,한국철도공사,2022-09-27 10:27:00.000,3,2600,기차표 
a_a002154,50,교통비,0,버스 + 지하철,1,,,,,5620,
a_a005685,9,교통비,1,항공기,1,,,,,106400,
a_a009681,4,교통비,1,택시,4,1100174392,개인택시,2022-10-22 23:24:00.000,1,16700,택시비
c_c005232,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,2000,
a_a017697,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,10000,
a_a001469,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,15600,
a_a004571,4,교통비,5,택시,2,1252603500,택시,2022-10-01 09:46:00.000,1,6200,택시비
a_a001730,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,1000,
a_a003160,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,10000,
a_a007328,7,교통비,1,KTX/SRT(고속열차),1,3058631590,주식회사 에스알,2022-10-15 00:00:00.000,1,36600,기차표
a_a005678,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,13000,
a_a006270,50,교통비,0,버스 + 지하철,4,,,,,12400,
a_a001989,50,교통비,0,버스 + 지하철,1,,,,,15000,
a_a000412,7,교통비,0,KTX/SRT(고속열차),3,,,,,290000,기차표
a_a002024,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,30000,
a_a001264,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,20000,
a_a001870,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
a_a003735,50,교통비,0,버스 + 지하철,1,,,,,1350,
a_a015266,50,교통비,0,버스 + 지하철,1,,,,,2500,
a_a001900,9,교통비,3,항공기,1,,,2022-09-09 00:53:00.000,1,33480,비행기표
a_a000866,50,교통비,0,버스 + 지하철,1,,,,,4100,
a_a001992,7,교통비,2,KTX/SRT(고속열차),2,3148210024,한국철도공사,2022-09-25 11:43:00.000,3,46800,기차표 
a_a001741,50,교통비,0,버스 + 지하철,1,,,,,34000,
a_a002233,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,42600,
a_a010132,50,교통비,0,버스 + 지하철,1,,,,,63250,
a_a015030,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,30000,
a_a007015,9,교통비,1,항공기,1,,,,,106400,
a_a010977,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,20000,
a_a002636,7,교통비,0,KTX/SRT(고속열차),3,,,,,449400,기차표
a_a002121,50,교통비,0,버스 + 지하철,2,,,,,12450,
a_a004223,50,교통비,0,버스 + 지하철,1,,,,,12500,
a_a001356,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,10000,
a_a005176,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,7600,
a_a010504,2,통행료,0,렌터카(승용/승합/버스 등등),1,,,,,9400,
a_a003517,1,주유비,0,자가용(승용/승합/트럭 등등),5,,,,,50000,
a_a007106,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,25000,
a_a006542,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,12300,
a_a006061,50,교통비,0,버스 + 지하철,1,,,,,8100,
a_a005418,8,교통비,1,새마을/무궁화열차,1,3148210024,한국철도공사,2022-10-07 18:34:00.000,3,14200,기차표 
a_a010122,4,교통비,1,택시,2,1023950669,개인택시,2022-10-28 18:54:00.000,1,3800,택시비
a_a004740,9,교통비,1,항공기,1,,,,,106400,
a_a004810,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,5200,
a_a006940,50,교통비,0,버스 + 지하철,1,,,,,6300,
a_a007370,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,20000,
a_a000787,50,교통비,0,버스 + 지하철,1,,,,,12300,
a_a000038,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,9400,
a_a000746,4,교통비,1,택시,4,1354600018,개인택시,2022-08-21 00:00:00.000,1,9500,택시비
a_a009809,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,40000,
a_a002974,50,교통비,0,버스 + 지하철,1,,,,,3750,
a_a018094,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,10000,
a_a000655,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,47000,
a_a018223,50,교통비,0,버스 + 지하철,1,,,,,6900,
a_a005347,50,교통비,0,버스 + 지하철,2,,,,,8400,
a_a005594,1,주차비,0,자가용(승용/승합/트럭 등등),4,,,,,5000,
a_a012482,4,교통비,0,택시,1,,,,,15000,
a_a009613,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,20000,
a_a003799,1,통행료,0,자가용(승용/승합/트럭 등등),6,,,,,5000,
a_a015272,7,교통비,1,KTX/SRT(고속열차),1,3148210024,한국철도공사,2022-10-23 14:25:00.000,1,59800,기차표 
a_a006658,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,1300,
a_a002950,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,13000,
a_a009595,7,교통비,1,KTX/SRT(고속열차),1,3148210024,한국철도공사,2022-10-20 17:32:00.000,3,14100,기차표 
a_a006474,2,렌탈비,0,렌터카(승용/승합/버스 등등),2,,,,,84000,
a_a003426,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,45000,
a_a002526,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,2800,
a_a000588,4,교통비,0,택시,4,,,,,64300,
a_a003449,50,교통비,0,버스 + 지하철,1,,,,,7450,
a_a011603,1,주차비,0,자가용(승용/승합/트럭 등등),1,,,,,4100,
a_a003062,50,교통비,0,버스 + 지하철,2,,,,,2700,
a_a001233,16,교통비,0,기타,1,,,,,17000,
a_a007777,1,주차비,0,자가용(승용/승합/트럭 등등),4,,,,,5000,
a_a004023,50,교통비,0,버스 + 지하철,2,,,,,10000,
a_a017878,50,교통비,0,버스 + 지하철,2,,,,,5000,
a_a017613,50,교통비,0,버스 + 지하철,2,,,,,5000,
a_a002859,50,교통비,0,버스 + 지하철,1,,,,,6000,
a_a006634,50,교통비,0,버스 + 지하철,2,,,,,15300,
a_a001591,50,교통비,0,버스 + 지하철,1,,,,,3700,
a_a007351,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,20000,
a_a002234,50,교통비,0,버스 + 지하철,2,,,,,14450,
a_a006582,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,10300,
a_a003449,4,교통비,1,택시,2,,,2022-10-02 00:00:00.000,1,5300,택시비
a_a005714,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,5600,
a_a001880,50,교통비,0,버스 + 지하철,1,,,,,12000,
a_a015328,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,12950,
a_a002746,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,14000,
a_a008206,50,교통비,0,버스 + 지하철,1,,,,,34000,
a_a006230,1,주차비,11,자가용(승용/승합/트럭 등등),3,3148636814,뮤지엄파크주차장(유인2)야외,2022-10-06 16:36:00.000,1,1000,주차비
a_a003169,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,109599,
a_a005638,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,2000,
a_a009613,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,1800,
a_a017517,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,10000,
a_a006799,50,교통비,0,버스 + 지하철,3,,,,,6800,
a_a003750,7,교통비,1,KTX/SRT(고속열차),1,3058631590,주식회사 에스알,2022-10-02 06:51:00.000,1,32800,기차표
a_a001747,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,8100,
a_a011090,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,8000,
a_a003598,2,주차비,0,렌터카(승용/승합/버스 등등),2,,,,,2000,
a_a015650,50,교통비,0,버스 + 지하철,2,,,,,12850,
a_a002849,1,주유비,12,자가용(승용/승합/트럭 등등),2,1108523869,대성산업(주)대성,2022-09-28 22:19:00.000,1,50000,주유비
a_a000990,50,교통비,0,버스 + 지하철,2,,,,,18000,
a_a004007,9,교통비,2,항공기,1,6058184518,에어부산 주식회사,2022-10-16 00:00:00.000,1,67360,비행기표
a_a002097,50,교통비,0,버스 + 지하철,2,,,,,8700,
a_a003130,4,교통비,1,택시,2,4178101360,(유)신양교통,2022-09-26 23:11:00.000,1,3300,택시비
a_a000738,9,교통비,1,항공기,1,,,,,106400,
a_a004676,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,30000,
a_a007247,1,주차비,0,자가용(승용/승합/트럭 등등),3,,,,,2000,
a_a003073,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,10000,
a_a007356,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,20000,
a_a000603,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,5800,
a_a007651,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
a_a000058,50,교통비,0,버스 + 지하철,2,,,,,19900,
a_a003316,1,주유비,11,자가용(승용/승합/트럭 등등),2,1322079573,명지산주유소,2022-10-02 15:17:00.000,1,50000,주유비
a_a007621,50,교통비,0,버스 + 지하철,1,,,,,6000,
a_a000417,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,30000,
a_a017795,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,20000,
a_a005832,1,주차비,0,자가용(승용/승합/트럭 등등),3,,,,,2500,
a_a007442,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,5000,
a_a017957,50,교통비,0,버스 + 지하철,3,,,,,9300,
a_a006478,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,3000,
a_a010016,2,렌탈비,0,렌터카(승용/승합/버스 등등),2,,,,,132020,
a_a002716,1,주차비,0,자가용(승용/승합/트럭 등등),3,,,,,10000,
a_a000738,1,주유비,11,자가용(승용/승합/트럭 등등),2,2068508214,지에스칼텍스(주)도루코주유소,2022-09-06 13:31:00.000,1,5000,주유비
a_a006331,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,10000,
a_a001923,4,교통비,2,택시,1,,,2022-09-21 14:26:00.000,1,11900,택시비
a_a002531,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,50000,
a_a015383,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,5800,
a_a003605,2,렌탈비,0,렌터카(승용/승합/버스 등등),2,,,,,95500,
a_a017959,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,2500,
a_a005623,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,5000,
a_a001471,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,41000,
a_a001092,50,교통비,0,버스 + 지하철,1,,,,,10810,
a_a004604,14,렌탈비,0,자전거,1,,,,,45000,
a_a005883,50,교통비,0,버스 + 지하철,1,,,,,6000,
a_a017871,1,주차비,0,자가용(승용/승합/트럭 등등),3,,,,,1590,
a_a005385,50,교통비,0,버스 + 지하철,3,,,,,4650,
a_a018237,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,11900,
a_a001778,1,통행료,0,자가용(승용/승합/트럭 등등),5,,,,,4500,
c_c003316,1,주유비,0,자가용(승용/승합/트럭 등등),10,,,,,100000,
a_a004186,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,2000,
a_a002713,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,4000,
a_a001549,1,주차비,11,자가용(승용/승합/트럭 등등),2,,한국민속촌,2022-09-03 16:00:00.000,1,2000,주차비
a_a004341,50,교통비,0,버스 + 지하철,1,,,,,4200,
a_a000024,50,교통비,0,버스 + 지하철,2,,,,,3200,
a_a003249,7,교통비,0,KTX/SRT(고속열차),4,,,,,161000,기차표
a_a010982,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,30000,
a_a006998,50,교통비,0,버스 + 지하철,1,,,,,6850,
a_a004472,50,교통비,0,버스 + 지하철,1,,,,,6100,
a_a014948,7,교통비,1,KTX/SRT(고속열차),1,3148210024,한국철도공사,2022-10-25 00:00:00.000,1,48800,기차표 
a_a002170,50,교통비,0,버스 + 지하철,1,,,,,2300,
a_a002960,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,30000,
a_a002720,50,교통비,0,버스 + 지하철,2,,,,,5000,
a_a009595,50,교통비,0,버스 + 지하철,1,,,,,4950,
a_a003109,7,교통비,1,KTX/SRT(고속열차),1,3148210024,한국철도공사,2022-10-03 16:58:00.000,3,60000,기차표 
a_a000417,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,4000,
a_a006638,50,교통비,0,버스 + 지하철,21,,,,,168000,
a_a001955,1,주유비,11,자가용(승용/승합/트럭 등등),4,7888501047,구리남양주유소,2022-09-18 11:11:00.000,1,50000,주유비
a_a011190,50,교통비,0,버스 + 지하철,2,,,,,8000,
a_a002936,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
a_a011423,8,교통비,0,새마을/무궁화열차,1,,,,,8200,기차표
a_a000942,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,30000,
a_a007270,50,교통비,0,버스 + 지하철,1,,,,,1750,
a_a002193,1,주차비,0,자가용(승용/승합/트럭 등등),4,,,,,2000,
a_a003697,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,15000,
a_a006893,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,10000,
a_a009903,12,교통비,11,시외/고속버스,1,,경원여객,2022-10-28 14:55:00.000,1,39500,버스비
a_a007960,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,35000,
a_a000136,7,교통비,0,KTX/SRT(고속열차),3,,,,,242800,기차표
a_a007171,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,50000,
a_a002957,7,교통비,2,KTX/SRT(고속열차),1,3148210024,한국철도공사,2022-09-19 06:29:00.000,1,8300,기차표 
a_a003803,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,60000,
a_a000756,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,30000,
a_a006308,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,900,
a_a004542,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,85000,
a_a007770,1,주차비,11,자가용(승용/승합/트럭 등등),2,1288659424,호수공원제1부설주차장,2022-11-06 20:07:00.000,1,560,주차비
a_a006620,9,교통비,1,항공기,1,,,,,106400,
a_a002002,50,교통비,0,버스 + 지하철,1,,,,,6500,
a_a007947,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,10000,
a_a006541,4,교통비,0,택시,3,,,,,14000,
a_a006683,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,50000,
a_a002053,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,1500,
a_a006602,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,5000,
a_a003335,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,2178,
a_a017842,50,교통비,0,버스 + 지하철,2,,,,,9000,
a_a003110,50,교통비,0,버스 + 지하철,3,,,,,2700,
a_a001394,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
a_a000444,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,700,
a_a006019,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,5900,
a_a008114,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,30000,
a_a010966,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,50000,
a_a005355,50,교통비,0,버스 + 지하철,2,,,,,6000,
a_a000852,7,교통비,1,KTX/SRT(고속열차),2,3148210024,한국철도공사,2022-09-05 17:41:00.000,1,16800,기차표 
a_a000920,4,교통비,1,택시,2,1090820823,개인택시,2022-08-20 15:50:00.000,1,11800,택시비
a_a011104,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,3000,
a_a000507,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
a_a012433,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,4000,
c_c005920,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,14209,
a_a001475,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,50000,
c_c002983,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,40000,
a_a008721,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,40000,
a_a006296,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,30000,
a_a015348,50,교통비,0,버스 + 지하철,1,,,,,2700,
a_a001350,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,26700,
a_a018209,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,4000,
a_a003328,4,교통비,2,택시,5,2090541767,개인택시,2022-10-02 10:12:00.000,1,4400,택시비
a_a010489,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,30000,
a_a001147,4,교통비,0,택시,4,,,,,11900,
a_a017982,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,20000,
a_a004896,9,교통비,1,항공기,1,,,,,106400,
a_a007329,50,교통비,0,버스 + 지하철,1,,,,,10000,
a_a000670,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,100000,
a_a007360,50,교통비,0,버스 + 지하철,1,,,,,3800,
a_a007114,7,교통비,2,KTX/SRT(고속열차),2,3148210024,한국철도공사,2022-10-22 00:07:00.000,1,47400,기차표 
a_a015316,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,6400,
a_a000705,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,50000,
a_a007642,2,통행료,0,렌터카(승용/승합/버스 등등),2,,,,,400,
a_a009744,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,18000,
a_a018109,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,10000,
a_a001060,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
a_a011479,4,교통비,2,택시,1,2048626208,진영교통(주),2022-10-27 15:17:00.000,1,18000,택시비
a_a003368,4,교통비,2,택시,2,8898102055,미래희망협동조합,2022-09-29 20:48:00.000,1,15000,택시비
a_a004168,8,교통비,5,새마을/무궁화열차,1,3148210024,한국철도공사,2022-09-26 00:00:00.000,1,6500,기차표 
a_a011870,11,교통비,0,관광버스,1,,,,,14000,
a_a002912,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,20000,
a_a001949,50,교통비,0,버스 + 지하철,2,,,,,8000,
a_a012288,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,30000,
a_a002940,16,교통비,0,기타,1,,,,,1500,
a_a011277,7,교통비,0,KTX/SRT(고속열차),2,,,,,12400,기차표
a_a008658,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,50000,
a_a006668,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,73000,
a_a000124,7,교통비,3,KTX/SRT(고속열차),2,3148210024,한국철도공사,2022-08-24 21:31:00.000,1,27600,기차표 어른1매
a_a002722,50,교통비,0,버스 + 지하철,1,,,,,12200,
a_a009922,50,교통비,0,버스 + 지하철,1,,,,,2400,
a_a012452,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,28000,
a_a002727,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,5400,
a_a018123,1,주차비,11,자가용(승용/승합/트럭 등등),3,1388302738,과학기술정보통신부,2022-11-12 15:49:00.000,1,5000,주차비
a_a000444,8,교통비,1,새마을/무궁화열차,1,3148210024,한국철도공사,2022-08-10 19:16:00.000,3,7000,기차표 
a_a002481,1,주유비,13,자가용(승용/승합/트럭 등등),2,1268211649,한국도로공사서하남주유소,2022-10-03 12:06:00.000,1,20000,주유비
