TRAVEL_ID,MVMN_SE,PAYMENT_SE,PAYMENT_SEQ,MVMN_SE_NM,PAYMENT_NUM,BRNO,STORE_NM,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
c_c002816,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,36700,
c_c008964,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,3000,
c_c012492,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,40000,
c_c002436,2,렌탈비,1,렌터카(승용/승합/버스 등등),5,,,2022-09-17 23:00:00.000,1,181890,렌트카비
c_c009742,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,50000,
c_c002543,4,교통비,0,택시,4,,,,,38400,
c_c010029,8,교통비,0,새마을/무궁화열차,2,,,,,18400,기차표
c_c004399,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,40000,
c_c001947,4,교통비,3,택시,3,4078103207,(유)남신교통,2022-09-24 21:03:00.000,1,3300,택시비
c_c004417,4,교통비,0,택시,1,,,,,18000,
c_c004277,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,9400,
c_c002003,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50243,
c_c001941,8,교통비,3,새마을/무궁화열차,1,3148210024,한국철도공사,2022-09-13 20:34:00.000,3,28200,기차표 
c_c001829,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,15000,
c_c003028,1,통행료,12,자가용(승용/승합/트럭 등등),2,1298200103,한국도로공사,2022-09-30 16:45:00.000,1,2800,통행료
c_c006889,50,교통비,0,버스 + 지하철,2,,,,,50800,
c_c009336,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,12000,
c_c007869,4,교통비,0,택시,2,,,,,12200,
c_c006347,50,교통비,0,버스 + 지하철,2,,,,,8400,
c_c003320,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
c_c012505,7,교통비,0,KTX/SRT(고속열차),1,,,,,68800,기차표
c_c003344,7,교통비,0,KTX/SRT(고속열차),2,,,,,82800,기차표
c_c009830,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,80000,
c_c000016,8,교통비,1,새마을/무궁화열차,1,3148210024,한국철도공사,2022-08-22 10:42:00.000,1,40800,기차표 왕복
c_c009461,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,5600,
c_c014326,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,30000,
c_c012049,1,통행료,0,자가용(승용/승합/트럭 등등),5,,,,,4800,
c_c002026,50,교통비,0,버스 + 지하철,1,,,,,43000,
c_c002405,1,주차비,11,자가용(승용/승합/트럭 등등),2,4168204231,성삼재주차장,2022-09-19 15:25:00.000,1,5300,주차비
c_c005559,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,15000,
c_c014409,1,주차비,0,자가용(승용/승합/트럭 등등),3,,,,,5000,
c_c002038,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,25000,
c_c008663,4,교통비,3,택시,3,,,2022-10-22 10:02:00.000,1,8500,택시비
c_c002577,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,30000,
c_c002255,16,교통비,0,기타,1,,,,,10600,
c_c008005,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,20000,
c_c003372,4,교통비,0,택시,1,,,,,29500,
c_c000871,4,교통비,2,택시,1,4168100413,(유)대진교통,2022-08-23 10:26:00.000,1,8000,택시비
c_c001465,50,교통비,0,버스 + 지하철,1,,,,,3750,
c_c002864,50,교통비,0,버스 + 지하철,1,,,,,2500,
c_c005430,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,30000,
c_c004659,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,13200,
c_c008953,8,교통비,1,새마을/무궁화열차,1,3148210024,한국철도공사,2022-11-06 20:55:00.000,1,9300,기차표 
c_c002566,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,94536,
c_c011425,1,주유비,11,자가용(승용/승합/트럭 등등),3,,기흥꽃길주유소,,1,20000,주유비
c_c008953,8,교통비,2,새마을/무궁화열차,1,3148210024,한국철도공사,2022-11-06 00:00:00.000,1,9300,기차표 
c_c010937,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
c_c001065,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,40000,
c_c003845,4,교통비,2,택시,1,,,2022-10-16 15:21:00.000,1,4500,택시비
c_c002888,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,120000,
c_c008908,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,20000,
c_c005043,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,50000,
c_c002897,1,주차비,0,자가용(승용/승합/트럭 등등),3,,,,,1500,
c_c004046,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,100000,
c_c001465,4,교통비,0,택시,4,,,,,29700,
c_c008143,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,5000,
c_c000055,50,교통비,0,버스 + 지하철,1,,,,,1500,
c_c009454,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,30000,
c_c008994,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
c_c009827,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,40000,
c_c008808,1,통행료,0,자가용(승용/승합/트럭 등등),5,,,,,18900,
c_c010877,8,교통비,2,새마을/무궁화열차,1,3148210024,한국철도공사,2022-10-31 18:44:00.000,1,5700,기차표 
c_c002935,1,주유비,0,자가용(승용/승합/트럭 등등),5,,,,,70000,
c_c002270,50,교통비,0,버스 + 지하철,1,,,,,100000,
c_c004347,8,교통비,0,새마을/무궁화열차,1,,,,,17000,기차표
c_c010101,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,60000,
c_c009934,7,교통비,2,KTX/SRT(고속열차),1,3148210024,한국철도공사,2022-10-30 21:32:00.000,1,21200,기차표 
c_c013246,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,8600,
c_c014371,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,17000,
c_c004575,8,교통비,0,새마을/무궁화열차,1,,,,,8800,기차표
c_c003093,4,교통비,1,택시,3,4020336312,개인택시,2022-10-01 20:06:00.000,1,5700,택시비
c_c003456,1,주차비,13,자가용(승용/승합/트럭 등등),1,3048205918,단양관광관리공단/n다누리센터,2022-09-29 13:59:00.000,1,1500,주차비
c_c009816,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,5600,
a_a007420,2,통행료,0,렌터카(승용/승합/버스 등등),5,,,,,10000,
a_a001916,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,5900,
c_c014203,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,60000,
c_c005034,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,18200,
c_c007823,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,30000,
c_c006810,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,2600,
c_c012658,7,교통비,2,KTX/SRT(고속열차),1,1148102382,(주)한일고속,2022-11-05 00:00:00.000,1,27700,기차표
c_c000033,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,40000,
c_c001705,8,교통비,0,새마을/무궁화열차,1,,,,,23400,기차표
c_c014105,8,교통비,0,새마을/무궁화열차,1,,,,,2600,기차표
c_c000192,1,주차비,0,자가용(승용/승합/트럭 등등),4,,,,,1000,
c_c013066,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,70000,
c_c001846,50,교통비,0,버스 + 지하철,2,,,,,89100,
c_c000730,1,주유비,11,자가용(승용/승합/트럭 등등),4,3178513851,(주)바이오시스오창(통영방향)주유소,2022-08-19 09:00:00.000,1,82000,주유비
c_c014282,1,주차비,0,자가용(승용/승합/트럭 등등),1,,,,,4000,
c_c007616,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,17400,
c_c000135,7,교통비,0,KTX/SRT(고속열차),9,,,,,770500,기차표
c_c014168,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,17000,
c_c004404,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,10000,
c_c003136,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
c_c013707,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,31200,
c_c000196,1,주유비,0,자가용(승용/승합/트럭 등등),7,,,,,80000,
b_b017882,4,교통비,3,택시,3,3240802050,택시,2022-11-07 12:14:00.000,1,4700,택시비
c_c005738,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,30000,
c_c001032,50,교통비,0,버스 + 지하철,2,,,,,5000,
c_c005757,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,20000,
c_c014162,1,주유비,11,자가용(승용/승합/트럭 등등),2,4948601038,푸른셀프주유소,2022-11-12 12:31:00.000,1,40000,주유비
c_c002717,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,99000,
c_c002403,4,교통비,0,택시,2,,,,,4500,
c_c006729,1,주차비,11,자가용(승용/승합/트럭 등등),2,3128202552,독립기념관,2022-10-29 11:30:00.000,1,4000,주차비
c_c000799,2,주유비,0,렌터카(승용/승합/버스 등등),6,,,,,60000,
c_c004935,50,교통비,0,버스 + 지하철,2,,,,,4000,
c_c004741,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,2700,
c_c011538,50,교통비,0,버스 + 지하철,1,,,,,4350,
c_c009072,50,교통비,0,버스 + 지하철,1,,,,,9100,
c_c004065,4,교통비,0,택시,3,,,,,18500,
c_c005933,7,교통비,2,KTX/SRT(고속열차),2,3148210024,한국철도공사,2022-10-15 13:12:00.000,1,13200,기차표 
c_c005746,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,45000,
c_c000116,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,140000,
c_c001737,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,50000,
c_c012417,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,14600,
c_c003480,8,교통비,1,새마을/무궁화열차,1,3148210024,한국철도공사,2022-11-05 12:48:00.000,1,6600,기차표 
c_c005568,8,교통비,2,새마을/무궁화열차,1,3148210024,한국철도공사,2022-10-06 21:03:00.000,1,6100,기차표 
c_c007413,2,주유비,0,렌터카(승용/승합/버스 등등),3,,,,,73600,
c_c006131,4,교통비,2,택시,1,,,2022-10-22 13:26:00.000,1,7400,택시비
c_c001311,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,80000,
c_c011132,4,교통비,3,택시,1,,,2022-10-30 01:46:00.000,1,7440,택시비
c_c000864,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,40000,
c_c002368,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,7600,
c_c001871,2,주유비,0,렌터카(승용/승합/버스 등등),1,,,,,40000,
c_c003752,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,30000,
c_c006278,50,교통비,0,버스 + 지하철,1,,,,,12000,
c_c012086,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,6000,
c_c002583,1,주유비,12,자가용(승용/승합/트럭 등등),1,4518501183,(주)석산에너지태양주유소,2022-10-03 21:02:00.000,1,87000,주유비
c_c005489,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,1000,
c_c004025,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,40000,
c_c000296,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,7100,
c_c006405,8,교통비,0,새마을/무궁화열차,1,,,,,15100,기차표
c_c006715,7,교통비,1,KTX/SRT(고속열차),3,3148210024,한국철도공사,2022-10-17 09:50:00.000,1,23700,기차표 
c_c003605,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
c_c001075,1,주차비,0,자가용(승용/승합/트럭 등등),3,,,,,3000,
c_c007998,1,통행료,0,자가용(승용/승합/트럭 등등),9,,,,,26000,
c_c001967,50,교통비,0,버스 + 지하철,6,,,,,99000,
c_c003170,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,7000,
c_c009333,4,교통비,0,택시,2,,,,,3600,
c_c013723,4,교통비,3,택시,1,3122975948,,2022-11-06 17:45:00.000,1,4000,택시비
c_c003095,50,교통비,0,버스 + 지하철,6,,,,,21250,
c_c003613,4,교통비,0,택시,1,,,,,14900,
c_c008887,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
c_c005772,7,교통비,1,KTX/SRT(고속열차),1,3148210024,한국철도공사,2022-10-15 00:00:00.000,3,8400,기차표 
c_c002587,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,8000,
a_a000273,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,70000,
c_c003080,50,교통비,0,버스 + 지하철,4,,,,,60000,
c_c009576,50,교통비,0,버스 + 지하철,2,,,,,2500,
c_c014263,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,2300,
c_c005393,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,50000,
c_c001167,4,교통비,0,택시,1,,,,,27400,
c_c005229,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,50000,
c_c013528,4,교통비,1,택시,1,4188124556,합자회사기원상운,2022-11-06 11:41:00.000,1,6600,택시비
c_c000254,2,렌탈비,0,렌터카(승용/승합/버스 등등),4,,,,,45000,
c_c004096,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,10200,
c_c001699,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,9800,
c_c013547,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,3900,
c_c011421,8,교통비,0,새마을/무궁화열차,1,,,,,34700,기차표
c_c002870,2,렌탈비,2,렌터카(승용/승합/버스 등등),2,,,2022-09-19 00:04:00.000,1,21770,렌터카비
c_c008111,7,교통비,0,KTX/SRT(고속열차),1,,,,,78000,기차표
c_c003791,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,56000,
c_c004417,7,교통비,2,KTX/SRT(고속열차),1,3148210024,한국철도공사,2022-10-09 12:43:00.000,3,21300,기차표 
c_c009486,1,주유비,11,자가용(승용/승합/트럭 등등),2,1248522137,대보유통(주)화성(하)주유소,2022-10-29 18:01:00.000,1,30000,주유비
c_c002622,1,주유비,12,자가용(승용/승합/트럭 등등),2,7141800915,삼거리주유소,2022-09-23 15:02:00.000,1,50000,주유비
c_c006619,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
c_c005257,1,주유비,0,자가용(승용/승합/트럭 등등),5,,,,,150000,
c_c009512,50,교통비,0,버스 + 지하철,1,,,,,11500,
c_c002551,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,50000,
c_c002701,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,60000,
c_c004997,1,주차비,11,자가용(승용/승합/트럭 등등),2,4168300187,순천시청,2022-10-16 10:42:00.000,1,3000,주차비
c_c011757,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
c_c003677,50,교통비,0,버스 + 지하철,1,,,,,13850,
c_c008710,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,70000,
c_c006507,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
c_c007955,4,교통비,2,택시,1,,,2022-10-28 08:19:00.000,1,6700,택시비
c_c003467,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
c_c001290,50,교통비,0,버스 + 지하철,2,,,,,120000,
c_c013744,2,렌탈비,0,렌터카(승용/승합/버스 등등),1,,,,,18030,
c_c004728,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,50000,
c_c005496,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,8800,
c_c002027,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,21000,
c_c008741,2,렌탈비,2,렌터카(승용/승합/버스 등등),2,,,2022-10-26 12:50:00.000,1,92789,렌트비
c_c004716,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,80000,
c_c001078,7,교통비,0,KTX/SRT(고속열차),2,,,,,188400,기차표
c_c003253,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,80000,
c_c003167,7,교통비,0,KTX/SRT(고속열차),1,,,,,5900,기차표
c_c003475,4,교통비,2,택시,3,4018103698,문화택시,2022-09-29 12:32:00.000,1,5100,택시비
c_c006659,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,3000,
c_c011576,50,교통비,0,버스 + 지하철,1,,,,,3100,
c_c006374,4,교통비,0,택시,1,,,,,3300,
c_c004647,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,1500,
c_c004229,1,주차비,0,자가용(승용/승합/트럭 등등),9,,,,,10000,
c_c004183,1,주유비,0,자가용(승용/승합/트럭 등등),5,,,,,20000,
c_c009481,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,5000,
c_c014148,4,교통비,0,택시,3,,,,,10000,
c_c000899,8,교통비,2,새마을/무궁화열차,2,3148210024,한국철도공사,2022-08-26 00:00:00.000,1,25200,기차표 
c_c003825,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,60000,
c_c006627,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,32000,
c_c001727,50,교통비,0,버스 + 지하철,2,,,,,8800,
c_c010864,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,85000,
c_c012451,14,렌탈비,0,자전거,1,,,,,1000,
c_c003181,1,주유비,0,자가용(승용/승합/트럭 등등),6,,,,,50000,
c_c000995,7,교통비,0,KTX/SRT(고속열차),2,,,,,190000,기차표
c_c003357,50,교통비,0,버스 + 지하철,1,,,,,3000,
c_c014105,50,교통비,0,버스 + 지하철,1,,,,,1250,
c_c008911,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,4000,
c_c014156,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,20000,
c_c004552,50,교통비,0,버스 + 지하철,1,,,,,13250,
c_c010916,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,6000,
c_c014378,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,7430,
c_c014082,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,70000,
c_c011396,4,교통비,0,택시,2,,,,,12400,
c_c007954,2,렌탈비,2,렌터카(승용/승합/버스 등등),1,6168190529,주식회사 쏘카,2022-10-27 18:18:00.000,1,10560,렌트비
c_c003645,4,교통비,0,택시,3,,,,,18500,
c_c001789,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,60000,
c_c006036,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,20000,
c_c001510,2,주차비,0,렌터카(승용/승합/버스 등등),2,,,,,3000,
c_c014256,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,4700,
c_c000906,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,7000,
c_c004643,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,4000,
c_c005577,1,주차비,0,자가용(승용/승합/트럭 등등),4,,,,,1000,
c_c002986,1,주유비,0,자가용(승용/승합/트럭 등등),5,,,,,24000,
c_c009535,1,주차비,0,자가용(승용/승합/트럭 등등),1,,,,,5000,
c_c005471,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,14000,
c_c012796,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,30000,
c_c003771,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,14000,
c_c000665,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,30000,
c_c006657,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,35000,
c_c002315,4,교통비,0,택시,2,,,,,19400,
c_c006546,2,렌탈비,1,렌터카(승용/승합/버스 등등),4,,,2022-10-22 00:00:00.000,1,169980,렌트비
c_c013878,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,24900,
c_c012365,1,주유비,0,자가용(승용/승합/트럭 등등),5,,,,,40000,
c_c002397,50,교통비,0,버스 + 지하철,2,,,,,20100,
c_c013818,4,교통비,1,택시,3,1048183559,주식회사 티머니,2022-11-06 16:28:00.000,1,11000,택시비
c_c007731,1,주차비,0,자가용(승용/승합/트럭 등등),3,,,,,1500,
c_c006687,4,교통비,2,택시,1,,,2022-10-29 17:50:00.000,1,6900,택시비
c_c012645,7,교통비,0,KTX/SRT(고속열차),5,,,,,405000,기차표
c_c000569,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,50000,
c_c005003,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,80000,
c_c014197,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,10000,
c_c009319,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,5000,
c_c002480,50,교통비,0,버스 + 지하철,1,,,,,2800,
c_c003125,4,교통비,4,택시,2,4160721306,,2022-10-02 20:11:00.000,1,7700,택시비
c_c012197,1,주유비,0,자가용(승용/승합/트럭 등등),5,,,,,17720,
c_c011250,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,4257,
c_c012359,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,20000,
c_c001404,2,주유비,0,렌터카(승용/승합/버스 등등),1,,,,,78840,
c_c008708,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,4300,
c_c001543,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,70000,
c_c001216,4,교통비,2,택시,1,,,2022-08-20 17:41:00.000,1,7000,택시비
c_c012745,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,15400,
c_c006212,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,10000,
c_c009276,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,30000,
c_c003842,8,교통비,0,새마을/무궁화열차,1,,,,,16200,기차표
c_c008838,4,교통비,0,택시,1,,,,,3300,
c_c003058,16,교통비,0,기타,2,,,,,88500,
c_c002861,8,교통비,1,새마을/무궁화열차,1,3148210024,한국철도공사,2022-09-17 10:04:00.000,1,60000,기차표 
c_c005381,50,교통비,0,버스 + 지하철,1,,,,,6250,
b_b014399,4,교통비,1,택시,1,2098102429,(주)대왕기업,2022-11-05 11:37:00.000,1,6300,택시비
c_c005706,4,교통비,0,택시,1,,,,,15000,
c_c002203,2,렌탈비,1,렌터카(승용/승합/버스 등등),1,2208791595,(주)그린카,2022-09-17 00:00:00.000,1,55155,렌트비
c_c000221,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,11200,
c_c006884,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,8900,
c_c013843,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
c_c001567,1,주차비,12,자가용(승용/승합/트럭 등등),5,5118303816,문경자연생태박물관,2022-08-22 11:23:00.000,1,2000,주차비
c_c000388,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,7000,
c_c000333,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,1400,
c_c006759,2,렌탈비,0,렌터카(승용/승합/버스 등등),3,,,,,69020,
c_c004860,1,주유비,0,자가용(승용/승합/트럭 등등),5,,,,,98200,
c_c013041,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,55000,
c_c005739,8,교통비,0,새마을/무궁화열차,1,,,,,10600,기차표
c_c009262,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,30000,
c_c000967,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,40000,
c_c006097,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
c_c006562,4,교통비,1,택시,1,,,2022-10-20 17:06:00.000,1,6200,
c_c001085,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,111562,
c_c011345,1,주차비,0,자가용(승용/승합/트럭 등등),1,,,,,3000,
c_c002048,50,교통비,0,버스 + 지하철,2,,,,,98950,
c_c008685,4,교통비,1,택시,2,4011761606,개인택시,2022-10-22 15:41:00.000,1,6100,택시비
c_c004935,11,교통비,1,관광버스,2,,,2022-09-25 17:01:00.000,1,41800,"대전에서즐기는장태산휴양림,우암사적공원,부소담악당일여행"
c_c000657,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,43000,
c_c002965,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,30700,
c_c009357,50,교통비,0,버스 + 지하철,1,,,,,2800,
c_c001686,7,교통비,0,KTX/SRT(고속열차),1,,,,,48400,기차표
c_c003101,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,50000,
c_c007710,8,교통비,2,새마을/무궁화열차,1,3148210024,한국철도공사,2022-10-28 00:00:00.000,3,2600,기차표 
c_c000340,4,교통비,1,택시,1,4178101360,(유)신양교통,2022-08-31 23:46:00.000,1,7200,택시비
c_c014146,12,교통비,11,시외/고속버스,1,1448138576,유한회사익산공용버스터미널,2022-11-10 09:06:00.000,1,3200,버스비
c_c003473,1,주유비,11,자가용(승용/승합/트럭 등등),1,3228800873,사천공항주유소,2022-10-01 09:41:00.000,1,50000,주유비
c_c002454,4,교통비,0,택시,4,,,,,15000,
c_c011419,7,교통비,2,KTX/SRT(고속열차),1,3148210024,한국철도공사,2022-10-10 20:40:00.000,1,16600,기차표 
c_c009512,8,교통비,2,새마을/무궁화열차,1,3148210024,한국철도공사,2022-10-30 19:41:00.000,1,2600,기차표 
c_c003261,2,렌탈비,0,렌터카(승용/승합/버스 등등),4,,,,,200000,
c_c002583,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,87000,
c_c006015,7,교통비,2,KTX/SRT(고속열차),1,3148210024,한국철도공사,2022-10-21 19:19:00.000,1,22900,기차표 
a_a000202,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,80000,
c_c012200,50,교통비,0,버스 + 지하철,1,,,,,45450,
c_c013091,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,20000,
c_c001222,50,교통비,0,버스 + 지하철,1,,,,,7000,
c_c002211,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,5000,
c_c009829,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
c_c011915,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,4000,
c_c005408,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,15700,
c_c002336,1,주차비,11,자가용(승용/승합/트럭 등등),1,2018121515,주식회사 스타벅스 커피 코리아,2022-09-13 15:44:00.000,1,200,주차비
c_c001684,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,15200,
c_c002187,4,교통비,1,택시,3,4178101244,(유)향우교통,2022-09-17 20:43:00.000,1,4500,택시비
c_c008284,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,8000,
c_c003413,7,교통비,2,KTX/SRT(고속열차),1,3148210024,한국철도공사,2022-10-02 00:00:00.000,1,17000,기차표 
c_c011848,4,교통비,0,택시,2,,,,,3300,
c_c006061,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,6400,
c_c013765,4,교통비,0,택시,1,,,,,4300,
c_c012153,4,교통비,0,택시,2,,,,,17000,
c_c008727,1,주유비,11,자가용(승용/승합/트럭 등등),2,2118575879,(주)씨앤에이치독도셀프주유소,2022-10-23 21:23:00.000,1,65000,주유비
c_c006067,50,교통비,0,버스 + 지하철,2,,,,,15000,
c_c005700,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,3000,
c_c010831,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,12600,
c_c011421,4,교통비,0,택시,2,,,,,12700,
c_c009082,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,8500,
c_c002617,4,교통비,4,택시,3,4188102299,신진교통(주),2022-10-01 15:29:00.000,1,7700,택시비
c_c002402,50,교통비,0,버스 + 지하철,1,,,,,8750,
c_c002411,4,교통비,1,택시,1,4562600329,개인택시,2022-09-24 08:37:00.000,1,6100,택시비
