TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,ACTIVITY_ETC,ACTIVITY_DTL,RSVT_YN,EXPND_SE,ADMISSION_SE
d_d002616,2210100011,5,0,,,,,
d_d002400,2210040002,7,0,,,,,
d_d000537,2208250004,4,0,,,,,
a_a007875,2210150002,4,0,,,,,
d_d007997,2210300005,1,0,,카라멜마끼아또(ICE),N,1,
d_d000790,2208300008,5,0,,,,,
d_d010281,2210300002,7,1,,,,,
d_d000181,2208180003,7,1,,,,,
d_d001607,2209240008,5,0,,,,,
d_d006139,2210260006,2,0,,엽서 두장,N,1,
d_d007871,2210310003,2,1,,런던다락-반지,N,1,
d_d003190,2210150006,1,0,,밀크티,Y,1,
d_d001041,2208290005,1,0,,커피,N,1,
d_d001522,2209290001,1,0,,우동;짜장면;짜장밥;어린이세트(돈까스등),N,1,
d_d010185,2211010005,1,0,,갈치구이정식세트,Y,1,
b_b006272,2210030002,1,0,,돼지 양념 등갈비;막창;라면,Y,4,
d_d011016,2211020010,4,0,,,,,
d_d002807,2210180005,1,0,,롯데호텔 캔버스 디너뷔페,Y,4,
d_d010735,2211050005,1,0,,고기국수;순대,N,1,
d_d002378,2210050003,1,0,,아메리카노,N,1,
c_c002074,2209300001,2,0,,커피 만들기 체험,N,5,
d_d003928,2210240001,1,0,,해장국;내장탕,N,1,
a_a000220,2208220007,2,1,,도선료,Y,5,
d_d001352,2209170005,5,0,,,,,
d_d008960,2211050004,4,0,,,,,
d_d002397,2210290007,6,1,,주유,Y,5,
d_d003988,2210160011,3,0,,입장,N,5,2
d_d010634,2211050003,2,1,,편의점-까스활명수,N,1,
d_d009772,2210310007,4,1,,,,,
d_d010551,2211050002,5,0,,,,,
d_d004756,2210090005,2,0,,문구류 장난감,N,5,
d_d002560,2210220005,1,0,,아이스아메리카노,N,1,
d_d002643,2210140001,1,0,,해장국,Y,1,
d_d009113,2210300001,1,0,,미숫가루젤라또;애플망고젤라또,N,1,
d_d007492,2210260006,1,0,,전복밥,N,1,
d_d001804,2210090003,2,1,,강아지 레인코트,N,1,
c_c003979,2210030002,6,2,,주유,N,5,
a_a000095,2208070004,1,0,,피자;파스타등,N,1,
d_d003991,2210220006,1,0,,떡볶이;술;과자,Y,4,
a_a000197,2208140006,5,0,,,,,
d_d010109,2211030008,5,1,,,,,
d_d004486,2210080002,4,1,,,,,
d_d004093,2210280002,7,0,,,,,
d_d005916,2210170004,4,0,,,,,
d_d011384,2211020004,7,0,,,,,
d_d001475,2210060003,1,0,,전복구이 전복밥,N,1,
d_d004656,2210300003,4,0,,,,,
d_d002683,2210050004,3,0,,미술관 관람,N,1,2
d_d002664,2210150003,1,0,,파리바게트 빵,N,1,
d_d002431,2210130007,5,0,,,,,
d_d002098,2210080003,7,2,,,,,
c_c001016,2208280003,4,3,,,,,
d_d001299,2209250003,1,0,,강된장 우렁쌈밥;된장찌개;오징어젓갈;누룽지;밑반찬,N,1,
d_d000264,2208210001,5,0,,,,,
d_d002022,2209300002,2,3,,승선권,N,5,
d_d005584,2210130012,99,0,,,,,
b_b009832,2210260003,1,0,,비빔냉면.물냉면,Y,1,
d_d005935,2210170004,1,0,,고기및 술,N,1,
a_a003933,2210020002,5,1,,,,,
a_a002392,2210030001,3,0,,그릭요거트 메이킹 원데이 클래스,Y,5,1
d_d004600,2210210010,1,0,,아메리카노;청귤차;돌빵;땅콩빵;명란바게트,N,1,
d_d000157,2208150006,6,0,,지인 픽업,N,5,
d_d007755,2210300004,4,0,,,,,
d_d000263,2208230008,1,0,,회덮밥;물회,N,1,
b_b000301,2208150004,4,0,,,,,
d_d002450,2210280005,1,0,,딱새우김밥;간장새우컵밥;새우모둠튀김;딱새우꼬막무침;코카콜라;더치커피,N,4,
d_d001799,2209300004,7,1,,,,,
d_d002554,2210200005,4,0,,,,,
d_d002821,2210190002,5,2,,,,,
d_d001545,2209260001,7,1,,,,,
d_d000922,2208240002,2,5,,우도순환 관광버스,N,5,
d_d000924,2209020003,4,2,,,,,
d_d002163,2210150001,4,0,,,,,
d_d007848,2211060003,4,1,,,,,
d_d010436,2211020005,1,1,,아이스아메리카노;화산송이 말차라떼,N,1,
d_d001941,2210090008,99,2,,,,,
d_d005747,2210160008,7,0,,,,,
d_d004333,2210090005,7,2,,,,,
d_d004056,2210150004,3,0,,제주맥주 양조장 투어,Y,1,1;2
d_d009086,2210300003,1,0,,카페브륄레,Y,1,
d_d002446,2210080012,4,0,,,,,
d_d001758,2210270004,1,0,,땅콩아이스크림,N,1,
d_d009192,2210280002,1,0,,지파이;치즈스틱;콜라,N,1,
d_d002184,2210070010,2,0,,폰케이스;마스킹테이프,N,1,
d_d001482,2210020004,3,2,,독도 강치에 대한 설명;다다미방 체험;울릉도 관련 영상 관람,N,5,1;2
d_d001519,2209280004,7,3,,,,,
d_d002218,2210080004,1,0,,전복김밥;돼지고기말이,N,1,
d_d002998,2210110004,1,0,,아이스아메리카노,N,1,
d_d009808,2211020005,1,0,,수제로제통새우버거;수제모짜렐라치즈돈가스버거,N,1,
d_d001215,2209210002,7,0,,,,,
d_d001783,2210100004,3,0,,뱀;거북이;햄스터;다람쥐 먹이주고 만져보기,N,1,1
d_d009302,2211060011,5,1,,,,,
b_b003123,2208310003,4,1,,,,,
d_d003387,2210140007,7,1,,,,,
d_d006028,2210190006,1,1,,커피소보루빵,N,2,
d_d001673,2209290009,7,0,,,,,
d_d000158,2208130001,4,0,,,,,
d_d003036,2210080002,5,0,,,,,
d_d003063,2210260009,5,0,,,,,
d_d000840,2208270002,5,0,,,,,
a_a002144,2209100006,7,0,,,,,
a_a013806,2210290004,5,3,,,,,
d_d002667,2210110005,1,0,,고기떡볶이;고흥유자하이볼;화이트와인,N,1,
d_d001843,2210080001,2,0,,캐릭터 가방,Y,1,
d_d000996,2209030002,5,1,,,,,
d_d007452,2210250002,3,1,,보트 체험,N,1,1
d_d002651,2210150003,5,1,,,,,
d_d003119,2210160005,5,1,,,,,
d_d002165,2210050001,4,2,,,,,
d_d005954,2210140003,1,0,,전복미역국정식,N,1,
d_d002140,2210150003,7,1,,,,,
d_d000466,2208310003,4,1,,,,,
c_c001169,2209010005,3,1,,죽녹원관람,N,1,2
d_d003695,2210230002,3,0,,입장 관람,N,5,2
d_d007809,2210290012,1,0,,마농치킨;한라봉아이스크림;흑돼지김치말이;전복내장밥,N,1,
d_d005637,2210140004,6,2,,영화;예능 감상;요리 등,N,5,
a_a002812,2209240003,6,1,,sns인생샷,N,5,
d_d001495,2209280007,4,1,,,,,
a_a004560,2210180003,2,0,,삼겹살 목살 물 맥주 소시지 과자 아이스크림 우유 버섯 야채,N,1,
d_d000178,2208280004,5,0,,,,,
d_d009068,2210310003,4,0,,,,,
d_d005999,2210180003,4,1,,,,,
d_d003470,2210090004,1,1,,고등어회;삼겹살;닭도리탕,Y,2,
a_a001912,2209090002,2,1,,펜션에서 먹을 포도;대추;순무;떡;야채,Y,1,
d_d006678,2210310003,1,1,,고감피자;김치베이컨필라프;닭껍질튀김,N,1,
a_a007368,2211060004,1,1,,소금빵,Y,1,
d_d000640,2208280003,7,2,,,,,
d_d009475,2211020003,1,0,,스테이크;파스타;볶음밥;딤섬;동파육;아이스크림;타르트;과일;초밥;회;샐러드,Y,2;3,
d_d005963,2210160009,1,0,,흑돼지 수제버거 싱글,N,1,
d_d002166,2210150001,4,0,,,,,
d_d004725,2210110004,2,3,,파리바게뜨 빵;조각케이크,N,1,
c_c000311,2208210005,1,0,,해초비빔밥,N,1,
d_d006952,2210250006,4,0,,,,,
d_d001423,2209280006,5,0,,,,,
d_d006976,2210230005,2,0,,도깨비 및 우도땅콩초코찰떡파이,Y,1,
a_a001302,2209040007,1,0,,밴댕이정식,N,4,
d_d002688,2210050003,3,0,,유람선 선착장에서 유람선 탑승;범섬 및 정방폭포관람,Y,5,2
d_d002530,2210080005,7,0,,,,,
d_d002450,2210290007,1,0,,아이스아메리카노;청귤차,N,1,
d_d010801,2211030010,1,0,,도너츠,N,1,
d_d007764,2210280005,6,0,,렌트카 수령,Y,5,
d_d010335,2211030004,1,0,,불고기;육개장,N,1,
d_d000018,2208150006,1,0,,술;피자;파스타;과일,N,1,
d_d002701,2210160008,5,0,,,,,
b_b003123,2209020003,3,0,,병산서원 구경,N,5,2
d_d000824,2208250002,1,0,,전복뚝배기;흑돼지 두루치기 3인분;한치물회 1인분,N,1,
d_d010849,2211030005,1,0,,루비크러쉬(칵테일),N,1,
d_d011429,2211050008,1,0,,전복게우오일파스타;아스파라거스 베이컨;얼그레이하이볼;한라토닉,Y,1,
d_d001378,2209110003,1,0,,마늘빵;인절미빵,N,2,
d_d000987,2209140008,2,0,,콜라;라면;물,N,1,
a_a003264,2210040006,1,1,,딸기스무디;커피;새우 튀김,Y,1,
d_d001471,2210010011,5,1,,,,,
d_d001757,2209240009,6,1,,환상종주 도장찍기,N,5,
d_d008153,2210260002,2,1,,아이쇼핑(신발;가방;옷 .. 등등),N,5,
d_d001598,2210010007,5,0,,,,,
c_c000965,2209010005,4,0,,,,,
c_c004502,2210080005,5,1,,,,,
d_d002845,2210100007,1,0,,화덕만두;오메기떡,N,1,
d_d001499,2209200007,4,0,,,,,
d_d005424,2210260007,1,0,,소고시 샤브샤브,N,1,
d_d001902,2210030002,1,2,,,,4,
b_b002904,2209020001,5,1,,,,,
b_b003777,2209250002,5,0,,,,,
d_d010501,2211040004,1,0,,아메리카노(hot);식물집 오렌지;치즈케이크,N,1,
a_a001658,2209190004,2,0,,아이쇼핑,N,5,
d_d002481,2210110006,1,1,,,,4,
d_d007901,2210280007,5,0,,,,,
d_d002317,2210120006,5,0,,,,,
d_d002256,2210180003,1,0,,아이스아메리카노;한라봉쥬스,N,1,
d_d010523,2211030011,5,0,,,,,
d_d004046,2210150004,6,1,,새섬 방문(공사로 인해 입도 불가),N,5,
b_b006302,2210080007,5,3,,,,,
d_d001112,2209130009,2,4,,휴게소에서 호두과자,N,1,
d_d004730,2210270003,1,0,,감귤주스;당근케잌,N,1,
d_d006753,2210240004,1,0,,전복죽;전복구이;모둠해산물,Y,1,
d_d002969,2210180005,1,0,,까눌레(오리지날;유자) 한라봉에이드,Y,1,
d_d001924,2209290005,1,0,,갈치구이,Y,4,
a_a003933,2210010003,2,1,,벼룩시장 아이쇼핑,N,5,
d_d004833,2210170004,7,0,,,,,
d_d001215,2209240006,1,0,,,,4,
d_d004506,2211050002,7,0,,,,,
d_d005816,2210120009,5,0,,,,,
c_c002578,2209240008,1,0,,아메리카노;청귤차;카라멜마끼아또,N,1,
d_d002688,2210050005,5,0,,,,,
b_b002840,2208200005,6,1,,동피랑 갤러리 관람,N,5,
d_d001949,2209300005,6,0,,세탁,N,5,
d_d001862,2210180006,3,1,,탄산온천체험,N,1,1
d_d000265,2208280006,1,0,,고기국수;비빔국수,N,1,
d_d000010,2208280002,2,0,,꽃하르방스탠드방향제,Y,1,
d_d002948,2210260005,7,0,,,,,
c_c006785,2210220003,1,1,,모듬조개구이 중,N,1,
d_d000357,2208230001,3,1,,환상숲 도슨트투어 족욕,Y,1,1;2
d_d004168,2210070003,2,3,,떡,N,1,
d_d000402,2208220003,1,0,,예원이네한상차림3,N,1,
d_d004845,2210190010,3,0,,관음도,N,1,2
d_d010496,2211030005,1,0,,일반정식 2인분 생선조림정식 1인분,N,1,
d_d000218,2208260001,1,0,,소고기해장국,N,1,
d_d001226,2209120005,7,1,,,,,
d_d001727,2210280007,7,1,,,,,
b_b009868,2210280004,4,0,,,,,
d_d002772,2210240002,5,1,,,,,
d_d003387,2210120004,1,5,,제주맥주;까망소시지,N,1,
d_d001234,2209170003,5,2,,,,,
d_d001292,2209210001,1,0,,그린티프라페/코코티에이드/당근케이크,N,1,
d_d001015,2208280005,6,1,,볼링,N,5,
a_a015262,2210290002,1,2,,삼겹살,N,4,
d_d001394,2209140006,7,0,,,,,
c_c003161,2209240002,1,0,,츄하이복숭아술;과자,N,2,
d_d010496,2211030004,4,2,,,,,
d_d004389,2210080006,4,1,,,,,
d_d008026,2210300004,2,0,,키링,Y,1,
d_d002504,2210080002,1,0,,야마카게 우동;카키아케 붓카케우동;에비크리우동;아사리우동;옥수수카기아게;새우튀김,Y,1,
d_d000561,2208270006,5,1,,,,,
d_d011394,2211050001,3,1,,아쿠아리움;오션아레나공연;미구에슈발리에특별전,Y,1,2
d_d000668,2208200012,4,2,,,,,
d_d001732,2209270005,3,0,,카약타기,N,1,1
d_d000223,2208230001,1,0,,전복뚝배기,Y,4,
d_d010057,2210280001,1,2,,,,4,
d_d001827,2210140004,2,0,,과일들,N,5,
d_d007463,2210240006,1,0,,갯바위 회 정식 2인,N,1,
d_d002456,2210150005,1,2,,문어숙회;컵라면;소주;맥주,Y,2,
d_d002342,2210240005,4,0,,,,,
d_d000482,2208290005,6,1,,수영장 이용,Y,5,
d_d000036,2208080008,1,0,,회정식(고등어회;갈치회;멍게;개불;등등);볶음밥;매운탕,N,1,
d_d000153,2208290002,7,1,,,,,
d_d001515,2209290005,7,0,,,,,
d_d001595,2209240002,2,0,,면세점,N,5,
b_b006272,2210030008,2,0,,아이쇼핑(지역특산물);산책,Y,5,
a_a003343,2210220006,1,0,,아이스아메리카노와 아이스 얼그레이티,N,1,
c_c003960,2211080002,4,1,,,,,
c_c004084,2209300002,1,0,,몰타(조식뷔페 식사),Y,4,
d_d000664,2209040004,2,0,,발렌타인 30년,N,1,
d_d006139,2210270004,2,0,,제주우도 땅콩 초코찰떡파이;한라봉 봉제인형 볼펜,N,1,
d_d005200,2210260002,1,0,,커피,N,4,
d_d000368,2208280006,4,1,,,,,
d_d007433,2210290002,3,3,,브롬왓,Y,1,2
d_d004311,2210090008,4,0,,,,,
d_d006764,2210220001,1,6,,용두골;물회(석식용으로 포장 구매 후 숙소에서 취식),N,1,
d_d001247,2209180004,1,1,,고등어 갈치 딱새우 회 세트,N,1,
a_a003547,2210020006,3,0,,입장관람,N,5,2
d_d004710,2210240003,1,1,,아메리카노,N,2,
d_d004432,2210100005,3,1,,동물들 먹이 주기,N,5,1
d_d008211,2210310005,1,2,,,,4,
d_d005290,2210250005,1,0,,치킨,N,2,
d_d000868,2208310003,5,0,,,,,
d_d002983,2210180005,2,3,,볶음면,N,1,
d_d009007,2210290003,5,1,,,,,
d_d009480,2211050006,7,0,,,,,
d_d005974,2210250012,4,1,,,,,
d_d002288,2210090004,5,1,,,,,
d_d000145,2208120001,1,0,,딱새우장비빔밥;전복내장비빔밥;문어장비빔밥;도마반판,N,1,
d_d005357,2210100004,4,0,,,,,
b_b002600,2208200002,4,1,,,,,
d_d006384,2211020007,1,0,,제주의 밤 2잔,N,1,
d_d002140,2210150007,1,0,,아메리카노,N,1,
b_b002776,2208270006,1,0,,독일음식,N,1,
d_d001393,2209110006,1,0,,고기국수;회국수;성게국수;고기비빔국수,N,1,
b_b000271,2208140004,1,0,,아이스크림,N,1,
b_b015453,2210290001,4,2,,,,,
d_d003875,2210150001,2,1,,랜트카 반납 전 주유/ 공항 내에서 면세품 구입,N,1,
d_d000391,2208310007,2,1,,귤 곱창밴드,N,1,
c_c002821,2209230001,1,0,,갈치조림2;생선구이2,Y,1,
d_d002157,2210110006,2,6,,수제흑돼지육포(맵지롱;마농;베지그랑),N,1,
d_d002780,2210270010,5,0,,,,,
b_b005132,2210090002,1,3,,자몽하니블랙티,Y,4,
d_d000527,2208190012,5,1,,,,,
d_d004363,2210080004,2,1,,미피KT_얌얌 시리어볼,N,1,
d_d002798,2210200001,2,1,,소품,Y,5,
d_d006215,2210170003,4,1,,,,5,
d_d001167,2209140002,7,0,,,,,
d_d009459,2211050007,1,0,,나가사끼탕 두부김치 맥주 소주,N,1,
d_d000344,2208300001,1,0,,우유아이스크림;감귤아이스크림;우유아이스크림라떼,N,1,
d_d010523,2211040005,4,2,,,,,
d_d006307,2210210003,1,0,,낚지볶음,Y,1,
d_d000470,2208190007,1,0,,흑돼지;김치찌개,Y,1,
d_d005156,2210240006,1,0,,고기국수2;비빔국수1;돔베고기A,N,1,
d_d001103,2209020005,1,0,,우도땅콩 고기국수,N,1,
d_d009745,2210300001,4,0,,,,,
d_d009319,2211060003,3,0,,노루박물관 관람;노루방사장 관람,N,1,2
d_d002176,2210090004,1,0,,아메리카노;샌드오,N,1,
d_d000105,2208220001,4,0,,,,,
d_d005437,2210160005,1,0,,갈치덮밥;연어덮바,N,1,
d_d004633,2210080006,4,0,,,,,
d_d000046,2208270002,2,1,,맥주캔1,N,1,
d_d000139,2208130004,5,0,,,,,
d_d000668,2208210006,6,1,,음악듣이,Y,5,
d_d000206,2208270004,1,0,,해물라면,N,1,
d_d002160,2210010003,1,0,,비빔국수,N,1,
a_a002976,2210200009,5,0,,,,,
d_d002973,2210120004,1,0,,옥돔구이 전복돌솥밥 공기밥,N,1,
a_a003547,2210010001,5,1,,,,,
d_d009528,2211050004,3,1,,감귤 따기,N,5,1
d_d001515,2210020004,7,0,,,,,
b_b004713,2209230005,1,0,,해산물과 코스별 요리,Y,1,
d_d002530,2210110007,4,2,,,,,
d_d010496,2211030004,5,3,,,,,
d_d010180,2211050005,3,1,,서핑체험,Y,5,1
d_d000305,2209030005,1,0,,딱새우김밥;새우리 모둠 튀김,N,1,
a_a003218,2210060004,1,0,,돔베사시미 중,N,1,
d_d003802,2210200008,2,1,,물;콜라,N,5,
d_d007632,2210260008,4,0,,,,,
c_c002438,2209290004,3,0,,오동도구경;산책,N,5,2
d_d009439,2211010004,1,0,,흑돼지,Y,4,
a_a015309,2211050004,3,0,,바다요트타기체험,Y,1,1
a_a004548,2210020001,1,0,,왕갈비짬뽕;차돌박이짬뽕;찹쌀탕수육,N,1,
c_c000849,2209040007,4,0,,,,,
d_d001917,2210090003,5,1,,,,,
d_d002742,2210050002,1,1,,소라죽,Y,4,
d_d004410,2210090004,4,0,,,,,
d_d005291,2210160003,1,0,,입장료겸 음료선택,Y,1,
d_d007803,2210290002,3,0,,전기오토바이 렌트,N,1,1
d_d002091,2210050005,1,1,,,,4,
d_d000253,2208180004,1,1,,아메리카노 2잔,N,1,
d_d005999,2210190005,6,0,,우도행 차량 승선;왕복티켓 구매,Y,5,
d_d002101,2210100003,6,2,,바다보고 명상,N,5,
d_d003474,2210220001,7,0,,,,,
d_d006688,2210240011,7,3,,,,,
d_d007843,2210310004,3,0,,페인트체험;전시관람,N,1,1;2
d_d001243,2209170002,6,0,,장비 빌리기,Y,1,
d_d004917,2210280003,1,0,,가브리살 1인분;목살1인분,N,1,
d_d001358,2209210001,3,0,,순천만 국가정원 내부 관람,N,1,2
d_d005930,2210180006,4,0,,,,,
d_d005424,2210260005,3,0,,폭포;선임교 관람,N,5,2
d_d006186,2210270002,7,3,,,,,
d_d001688,2209240006,2,2,,귤모자(16천원);썬귤라스(5천원),N,5,
b_b000818,2208180003,1,0,,청국장샤브샤브/삼겹삼합 대(3-4인용),N,4,
d_d004523,2210100007,1,0,,광어탕수어;광어물회;광어회국수;광어초밥,Y,1,
d_d002791,2210250003,1,0,,제주도 흑돼지;글라스와인;사이다;김치찌개;공기밥,Y,1,
d_d000806,2209060006,1,0,,과자;소주,Y,2,
a_a010147,2210240002,4,0,,,,,
d_d004304,2210150004,5,3,,,,,
d_d004845,2210200008,4,1,,,,,
d_d003044,2210070003,6,1,,제주항 도착후 자전거로 이동 준비,Y,5,
d_d002850,2210080005,4,2,,,,,
d_d001579,2210020009,2,0,,주전부리,N,1,
c_c002821,2209220001,5,1,,,,,
d_d002101,2210100001,5,4,,,,,
d_d001647,2209280003,1,0,,커피 빵,N,1,
d_d002015,2210180005,4,0,,,,,
d_d005520,2210180006,5,0,,,,,
d_d006130,2210250004,1,0,,아이스캐모말;아이스아메리카노;브라우니;치즈케이크,N,1,
d_d011314,2211030003,1,0,,제주 비양도 선셋티;제주 감귤 당근 스노잉 블렌디드;멘지락 쑥팥 생크림 케이크,N,1,
d_d004328,2210270009,3,0,,베토벤의 음악에 영감을 받은 구스타프클림트의 작품을 뉴미디어로 재탄생하여 음악의 황제 베토벤의 곡들을 감상,N,5,2
d_d002948,2210280001,4,0,,,,,
d_d002598,2210030007,2,0,,감귤초콜릿;우도땅콩찰떡파이,N,1,
d_d000236,2208180001,1,0,,뷔페,N,1,
d_d001378,2209110006,1,0,,회덮밥,N,1,
d_d001799,2209300008,4,0,,,,,
d_d008023,2210310002,99,0,,,,,
d_d006036,2210290001,1,2,,나시고랭;미고랭;스무디,N,1,
d_d007127,2210290002,1,0,,말차소금빵;먹물소금빵;플레인소금빵,Y,1,
d_d009418,2211060002,7,0,,,,,
d_d002185,2210040002,3,0,,수영,N,5,2
d_d002869,2210220001,1,2,,,,4,
d_d010367,2211050003,1,0,,치킨 편의점간편식 아이스크림 젤리 맥주 음료수 우유,N,1,
d_d003180,2210160005,2,1,,뽀로로소방차;뽀로로중장비3종;스틱타요풍선,N,1,
d_d009379,2211040002,7,0,,,,,
d_d000255,2208300012,5,0,,,,,
d_d007377,2210250007,1,0,,리얼디트로이트피자 / 제로콜라,N,1,
d_d003771,2210130002,7,0,,,,,
d_d009113,2211010003,4,1,,,,,
d_d001240,2209260002,3,1,,레일바이크 탑승,Y,5,1;2
d_d005415,2210220005,5,1,,,,,
d_d002470,2210230002,1,3,,캠핑빌리지,Y,4,
d_d003777,2210190010,5,0,,,,,
d_d001841,2209290004,99,0,,,,,
d_d006878,2210260001,7,0,,,,,
d_d001448,2209240006,3,0,,제주곶자왈도립공원 산책,N,1,2
d_d001142,2209300006,5,0,,,,,
d_d002295,2210170003,1,0,,커피.아이스크림.와플,N,1,
d_d007500,2210260006,2,1,,생선회 음료 주류 과자,N,5,
d_d000328,2208310007,5,0,,,,,
d_d001395,2209080006,5,1,,,,,
d_d009799,2211010002,4,0,,,,,
c_c000637,2208210011,4,0,,,,,
b_b009832,2210270004,7,1,,,,,
d_d009942,2211030004,1,0,,떡볶이 새우튀김,N,1,
d_d000701,2209010006,3,0,,수영,N,1,1
d_d000285,2208190004,4,1,,,,,
d_d007109,2210280002,4,0,,,,,
d_d000990,2208230006,1,0,,오는정 김밥; 갈치회;고등어회;흑돼지고로케;오메기떡;흑돼지강정;족발;,N,4,
d_d007393,2210260007,2,0,,10시 이후에 문 여는 식당이 없어서 근처에서 포장하고 CU에서 음료 등을 구매해서 숙소에서 취식,Y,1,
a_a003519,2210110002,7,0,,,,,
b_b011774,2210260001,5,0,,,,,
d_d001617,2210010002,6,1,,플로킹/휴지줍기,N,5,
c_c000311,2208190007,1,0,,장어탕,N,1,
d_d004065,2210160003,3,0,,성산일출봉 입장권,N,1,2
d_d004367,2210120008,5,0,,,,,
d_d000868,2208310004,1,0,,레몬블랙티,N,1,
d_d003096,2210060006,7,0,,,,,
d_d009819,2211030002,7,0,,,,,
d_d001934,2209290006,5,0,,,,,
d_d003543,2210090005,5,1,,,,,
d_d000534,2208210004,2,0,,경유 28.742리터,N,5,
d_d007503,2210240006,2,0,,리커버북2개 선물용도서1개,N,1,
d_d003951,2210250006,2,0,,에그타르트,N,5,
d_d004432,2210090006,2,2,,주류 및 음료;다과,N,1,
d_d004161,2210090006,5,1,,,,,
d_d002218,2210090004,99,0,,,,,
d_d009631,2211010002,4,1,,,,,
d_d001192,2209260003,1,0,,장어덮밥정식,N,1,
d_d001682,2210010011,2,0,,간식으로 먹을 도넛 포장,N,5,
d_d012400,2211120006,4,0,,,,,
d_d000203,2209040004,3,0,,실탄사격,Y,1,1
d_d005816,2210110003,7,0,,,,,
d_d008982,2210270002,1,0,,토마토파스타;로제리조또;바질요거트;바게트,N,1,
d_d011264,2211060004,5,0,,,,,
b_b000205,2208110005,3,1,,스노클링,Y,5,
d_d002768,2210140001,5,0,,,,,
d_d006985,2210260010,2,2,,제주 기념품 토끼 헤어핀 조카 선물용,N,1,
d_d009475,2211040007,5,0,,,,,
d_d009826,2210290007,1,0,,우럭조림 옥돔구이,N,1,
d_d002476,2210030002,4,3,,,,,
d_d012263,2211050005,4,0,,자연경관감상,N,5,
d_d001934,2209290010,2,1,,오는 길에 귤 구매,N,1,
a_a003218,2210040011,5,0,,,,,
d_d002114,2209290009,4,0,,,,,
d_d009745,2210300001,3,1,,정원 입장;사진촬영,N,1,2
d_d010575,2211060007,5,1,,,,,
d_d008965,2210300006,6,0,,차 렌트,Y,1,
d_d001877,2210060002,3,1,,숲해설;치유,Y,1,1;2
d_d003370,2210080009,1,0,,빵,Y,1,
d_d001033,2208280009,1,1,,음료(아메리카노;아이스티),N,1,
b_b001939,2208220005,5,4,,,,,
d_d003907,2210120002,1,2,,새싹보리수제핫도그,N,2,
d_d004725,2210120001,1,0,,커피,N,1,
d_d009941,2211010001,4,1,,,,,
d_d010108,2211010006,4,0,,,,,
d_d003374,2210310004,1,0,,커피;고기국수;비빔국수;만두;막걸리,N,1,
d_d001224,2209230004,2,1,,멀미약,N,1,
d_d003167,2210110001,1,0,,보말죽;보말칼국수,Y,4,
d_d004315,2210140005,4,1,,,,,
d_d000172,2208160003,6,0,,스노쿨링,N,1,
d_d002217,2210120003,1,0,,해일리라떼;쿠키,N,1,
d_d002562,2210240007,3,0,,영화관람,Y,5,2
b_b004030,2209290003,1,0,,짬뽕,N,1,
d_d001395,2209090002,1,1,,감태 페스토 파스타 1  마농 엔초비 파스타 1 한라봉에이드 1 아이스딸기라떼 2,N,1,
d_d009697,2211060005,7,2,,,,,
d_d000631,2208300006,4,3,,,,,
d_d000607,2208190007,5,0,,,,,
d_d012393,2211110008,5,1,,,,,
d_d002467,2210020002,1,0,,맥모닝,N,1,
d_d000712,2208280004,5,0,,,,,
d_d003196,2210240003,4,0,,,,,
d_d000783,2209010001,5,3,,,,,
d_d007400,2210300011,1,0,,흑돼지,N,1,
d_d000718,2208260006,3,0,,수족관 관람;공연 관람,N,5,1;2
c_c002821,2209220004,1,0,,커피2잔;당근케이크,Y,1,
d_d000784,2208200010,4,2,,,,,
d_d002773,2210210005,3,2,,송아지 사료주기 2회(회당 2천원),N,1,1
d_d001804,2210090007,2,0,,물;컵라면;청하;한라산;햇반;과자;음료,Y,1,
d_d010108,2211030002,4,0,,,,,
d_d002225,2210010003,2,0,,하도리얼그레이크림도너츠;리얼솔티카라멜크림도너츠;우도땅콩크림도너츠,N,5,
d_d006232,2211030004,7,0,,,,,
d_d004964,2210150003,7,0,,,,,
a_a003788,2210060002,7,0,,,,,
d_d001399,2209240004,1,0,,1인세트메뉴;민물장어덮밥;비건세트1인,N,1,
d_d006855,2210270005,3,2,,수영 및 숲길 산책,N,5,1
d_d004849,2210100006,3,0,,자연 굴 입장,N,1,2
d_d002051,2210110002,3,1,,스누피 엽서 만들기,N,5,1
c_c000637,2208220002,4,1,,,,,
b_b003076,2208230003,1,0,,생선구이,N,4,
d_d005819,2210120005,1,0,,모듬스페셜 중(2인);사이다;공기밥,N,1,
d_d007016,2210230007,1,0,,짜이,Y,1,
d_d001300,2209100002,5,2,,,,,
d_d010272,2211050007,2,0,,와인 음료수,N,1,
d_d000323,2208190007,4,1,,,,,
d_d007844,2210290003,4,0,,,,,
a_a001590,2209030004,1,0,,뷔페식 음식,N,1,
d_d003731,2210090003,3,0,,유네스코 등재 명소 감상,N,1,2
d_d000884,2209060005,7,0,,,,,
d_d000827,2208210002,7,1,,,,,
d_d009549,2211060002,5,0,,,,,
d_d005344,2210130004,6,2,,서울로 이동,Y,5,
d_d009302,2211060007,1,0,,우도땅콩아이스크림;아메리카노,N,1,
b_b001355,2208220006,1,0,,호박엿;맥주,N,2,
d_d004311,2210090006,1,0,,아메리카노,Y,1,
d_d002816,2210020007,7,0,,,,,
d_d002779,2210290005,3,0,,전기스쿠터로 해안갈 드라이브,N,1,1
d_d000746,2209050002,6,1,,주차,N,5,
