TRAVEL_ID,MVMN_SE,PAYMENT_SE,PAYMENT_SEQ,MVMN_SE_NM,PAYMENT_NUM,BRNO,STORE_NM,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
b_b000597,2,렌탈비,0,렌터카(승용/승합/버스 등등),2,,,,,192409,
b_b011826,1,주차비,0,자가용(승용/승합/트럭 등등),1,,,,,1800,
b_b015859,1,주유비,11,자가용(승용/승합/트럭 등등),2,2678500371,논공휴게소(상),2022-11-05 18:15:00.000,1,40000,주유비
b_b004889,2,렌탈비,0,렌터카(승용/승합/버스 등등),1,,,,,70000,
c_c002519,4,교통비,1,택시,2,5138101275,택시,2022-10-01 09:39:00.000,1,8100,
b_b018617,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,5000,
b_b000399,7,교통비,1,KTX/SRT(고속열차),6,3058631590,주식회사 에스알,2022-08-16 02:16:00.000,1,33400,기차표 어른1매
b_b001784,1,주유비,11,자가용(승용/승합/트럭 등등),2,4498501929,평화주유소,2022-08-20 10:15:00.000,1,34000,주유비
b_b002058,7,교통비,0,KTX/SRT(고속열차),2,,,,,83400,기차표
b_b017827,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,10000,
b_b004859,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,15000,
b_b000202,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,120744,
b_b006350,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,40000,
b_b000347,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,48000,
b_b003798,4,교통비,0,택시,4,,,,,10000,
b_b002175,7,교통비,0,KTX/SRT(고속열차),2,,,,,110400,기차표
b_b005829,7,교통비,0,KTX/SRT(고속열차),1,,,,,32640,기차표
b_b009590,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,92508,
b_b012195,1,주차비,11,자가용(승용/승합/트럭 등등),1,2682700433,센텀프리미어호텔,2022-10-27 10:51:00.000,1,2000,주차비
b_b011603,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,900,
b_b004477,4,교통비,2,택시,2,6051877901,개인택시,2022-10-02 11:10:00.000,1,8300,택시비
b_b008566,50,교통비,0,버스 + 지하철,1,,,,,7350,
b_b009925,4,교통비,0,택시,2,,,,,10000,
b_b000485,2,렌탈비,0,렌터카(승용/승합/버스 등등),5,,,,,310000,
b_b014896,7,교통비,0,KTX/SRT(고속열차),1,,,,,60000,기차표
b_b000826,2,통행료,0,렌터카(승용/승합/버스 등등),1,,,,,5800,
b_b001161,1,주유비,11,자가용(승용/승합/트럭 등등),1,1268105325,(주)케이알산업,2022-08-26 11:13:00.000,1,30000,주유비
b_b010823,8,교통비,0,새마을/무궁화열차,1,,,,,15400,기차표
b_b000922,4,교통비,3,택시,2,1298638970,(주)이비카드,2022-08-23 11:24:00.000,1,10740,택시비
b_b004577,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,2200,
b_b013631,1,주차비,11,자가용(승용/승합/트럭 등등),2,1728600842,주식회사 카카오모빌리티,2022-10-29 10:12:00.000,1,6000,주차비
b_b003815,4,교통비,0,택시,3,,,,,66100,
b_b015286,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,30000,
b_b000404,1,주유비,11,자가용(승용/승합/트럭 등등),4,6132245784,금호주유소,2022-08-06 11:01:00.000,1,60000,주유비
b_b005396,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,18500,
b_b005433,50,교통비,0,버스 + 지하철,1,,,,,6000,
b_b000722,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,80000,
b_b004842,1,통행료,0,자가용(승용/승합/트럭 등등),5,,,,,300000,
b_b015898,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,1900,
b_b008474,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,9400,
b_b009533,7,교통비,1,KTX/SRT(고속열차),2,3148210024,한국철도공사,2022-09-29 00:00:00.000,1,34500,기차표 
b_b000162,1,주유비,12,자가용(승용/승합/트럭 등등),1,6051674012,서부산IC주유소,2022-08-27 12:24:00.000,1,35000,주유비
b_b001995,2,주차비,0,렌터카(승용/승합/버스 등등),2,,,,,12000,
b_b010010,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,20000,
b_b004707,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,70000,
b_b014630,2,주유비,0,렌터카(승용/승합/버스 등등),2,,,,,50000,
b_b006795,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,12100,
b_b000597,7,교통비,3,KTX/SRT(고속열차),2,3058631590,주식회사 에스알,2022-07-18 00:00:00.000,1,51900,기차표
b_b007700,4,교통비,0,택시,2,,,,,8500,
b_b013766,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,15000,
b_b003311,4,교통비,0,택시,1,,,,,6500,
b_b006385,50,교통비,0,버스 + 지하철,1,,,,,3550,
b_b008220,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,21600,
b_b005642,7,교통비,2,KTX/SRT(고속열차),2,3148210024,한국철도공사,2022-09-17 13:07:00.000,1,27600,기차표 
b_b012273,50,교통비,0,버스 + 지하철,1,,,,,2500,
b_b003399,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,20000,
b_b005111,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,20000,
b_b000534,7,교통비,0,KTX/SRT(고속열차),3,,,,,72300,기차표
b_b001918,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,100000,
b_b004276,50,교통비,0,버스 + 지하철,2,,,,,14000,
b_b001956,2,주유비,0,렌터카(승용/승합/버스 등등),5,,,,,40000,
b_b001564,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,12000,
b_b002601,4,교통비,4,택시,4,2270232886,개인택시,2022-08-25 20:35:00.000,1,4800,택시비
b_b012411,2,주유비,0,렌터카(승용/승합/버스 등등),2,,,,,35140,
b_b007403,50,교통비,0,버스 + 지하철,1,,,,,3900,
b_b001418,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,50000,
b_b004671,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
b_b005573,50,교통비,0,버스 + 지하철,1,,,,,26800,
b_b000194,1,주차비,0,자가용(승용/승합/트럭 등등),4,,,,,1000,
b_b013738,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
b_b012345,7,교통비,0,KTX/SRT(고속열차),1,,,,,92700,기차표
b_b004826,50,교통비,0,버스 + 지하철,1,,,,,9770,
b_b001784,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,8700,
b_b014175,2,통행료,0,렌터카(승용/승합/버스 등등),2,,,,,8750,
b_b000498,4,교통비,1,택시,2,2261600786,,2022-08-28 16:53:00.000,1,8100,택시비
b_b012086,4,교통비,1,택시,2,2261602111,,2022-10-25 08:20:00.000,1,6000,택시비
b_b000060,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,13500,
b_b015792,2,주차비,0,렌터카(승용/승합/버스 등등),2,,,,,600,
b_b000202,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,24600,
b_b007994,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,48000,
b_b005369,50,교통비,0,버스 + 지하철,1,,,,,9000,
b_b014056,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,6400,
b_b002245,50,교통비,0,버스 + 지하철,1,,,,,1500,
b_b008532,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,6000,
b_b000442,7,교통비,2,KTX/SRT(고속열차),1,3148210024,한국철도공사,2022-07-21 10:28:00.000,1,27600,기차표 어른1매
b_b009366,1,주유비,11,자가용(승용/승합/트럭 등등),4,5012466160,서라벌셀프주유소,2022-11-05 17:12:00.000,1,80000,주유비
b_b001088,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,17900,
b_b018583,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,10000,
b_b003965,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,20000,
b_b007693,50,교통비,0,버스 + 지하철,2,,,,,12100,
b_b011647,50,교통비,0,버스 + 지하철,1,,,,,9000,
b_b014198,8,교통비,0,새마을/무궁화열차,2,,,,,37100,기차표
b_b002312,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,90000,
b_b005295,1,주유비,11,자가용(승용/승합/트럭 등등),4,3750302882,굳오일주유소,2022-10-16 17:09:00.000,1,49000,주유비
b_b000560,4,교통비,0,택시,3,,,,,25000,
b_b000216,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,27200,
b_b002601,4,교통비,1,택시,4,3042418261,개인택시,2022-08-28 19:01:00.000,1,4800,택시비
b_b014918,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
b_b007333,7,교통비,2,KTX/SRT(고속열차),2,3058631590,주식회사 에스알,2022-09-13 09:16:00.000,1,103800,기차표
b_b005672,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,2400,
b_b013698,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,7800,
b_b001153,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,20000,
a_a000193,4,교통비,3,택시,2,2268101478,한일교통,2022-08-07 17:10:00.000,1,7000,택시비
b_b005383,7,교통비,4,KTX/SRT(고속열차),2,3058631590,주식회사 에스알,2022-10-02 00:00:00.000,1,27400,기차표
b_b002275,1,주차비,0,자가용(승용/승합/트럭 등등),4,,,,,12000,
b_b003050,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,28900,
b_b007276,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,50000,
b_b000110,50,교통비,0,버스 + 지하철,3,,,,,10000,
b_b006420,1,주차비,0,자가용(승용/승합/트럭 등등),3,,,,,1000,
b_b011227,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
b_b004060,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,70000,
b_b006787,50,교통비,0,버스 + 지하철,2,,,,,7500,
b_b006402,7,교통비,1,KTX/SRT(고속열차),1,3148210024,한국철도공사,2022-10-08 07:44:00.000,1,17100,기차표 
b_b004215,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,11000,
b_b007670,1,주유비,11,자가용(승용/승합/트럭 등등),1,4788500587,(주)케이엘페트로남양주별내지점,2022-10-12 11:58:00.000,1,50000,주유비
b_b009899,12,교통비,12,시외/고속버스,2,,금아여행,2022-10-19 21:10:00.000,1,5400,버스비
b_b015439,16,교통비,0,기타,1,,,,,12400,
b_b001360,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,21000,
b_b011078,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,13400,
b_b009781,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,30000,
b_b000459,50,교통비,0,버스 + 지하철,1,,,,,1550,
b_b000817,50,교통비,0,버스 + 지하철,1,,,,,7000,
b_b009315,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
b_b004320,50,교통비,0,버스 + 지하철,1,,,,,8650,
b_b003934,50,교통비,0,버스 + 지하철,1,,,,,6000,
b_b015301,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,59000,
b_b004564,50,교통비,0,버스 + 지하철,1,,,,,5050,
b_b000440,50,교통비,0,버스 + 지하철,1,,,,,2500,
c_c009231,50,교통비,0,버스 + 지하철,4,,,,,130000,
b_b007085,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,2500,
b_b004154,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,15000,
b_b005313,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,70000,
b_b003766,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,30000,
b_b004829,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,2800,
b_b003513,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,55000,
b_b009659,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,40000,
b_b010201,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,9600,
b_b003938,1,주유비,11,자가용(승용/승합/트럭 등등),2,1268201137,광주농협주유소,2022-10-01 10:38:00.000,1,50000,주유비
b_b012123,50,교통비,0,버스 + 지하철,1,,,,,6450,
b_b003877,1,주차비,0,자가용(승용/승합/트럭 등등),3,,,,,5000,
b_b007521,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,7400,
b_b007930,1,주유비,0,자가용(승용/승합/트럭 등등),6,,,,,90000,
b_b004135,1,주유비,11,자가용(승용/승합/트럭 등등),4,4798502119,내린천(양양)주유소,2022-09-18 09:55:00.000,1,80000,주유비
b_b004452,8,교통비,1,새마을/무궁화열차,1,3148210024,한국철도공사,2022-09-25 22:55:00.000,1,15400,기차표 
b_b000685,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,4000,
b_b009533,7,교통비,4,KTX/SRT(고속열차),2,3058631590,주식회사 에스알,2022-09-30 00:00:00.000,1,37500,기차표
b_b011764,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,73000,
b_b004524,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,30000,
b_b018631,50,교통비,0,버스 + 지하철,1,,,,,46940,
b_b007090,4,교통비,1,택시,2,2211246023,개인택시,2022-10-24 12:39:00.000,1,14400,택시비
b_b000036,12,교통비,11,시외/고속버스,1,1148102382,(주)한일고속,2022-08-14 11:23:00.000,1,10400,버스비
d_d003936,50,교통비,0,버스 + 지하철,2,,,,,27400,
b_b004247,9,교통비,3,항공기,2,,,2022-09-15 00:00:00.000,1,79200,비행기표
b_b016468,50,교통비,0,버스 + 지하철,2,,,,,7500,
b_b000633,1,주차비,0,자가용(승용/승합/트럭 등등),4,,,,,30000,
a_a002311,50,교통비,0,버스 + 지하철,2,,,,,13300,
b_b000949,1,주차비,11,자가용(승용/승합/트럭 등등),5,2228301937,동해시청,2022-08-21 14:11:00.000,1,2000,주차비
b_b003423,50,교통비,0,버스 + 지하철,2,,,,,11800,
b_b014056,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,22000,
b_b004273,7,교통비,3,KTX/SRT(고속열차),2,3148210024,한국철도공사,2022-09-28 00:00:00.000,3,60000,기차표 
b_b011185,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,25000,
b_b003025,14,렌탈비,1,자전거,2,,,2022-08-25 15:35:00.000,1,1000,
b_b011315,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,62000,
b_b010021,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,10000,
b_b007478,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,3600,
b_b007913,7,교통비,3,KTX/SRT(고속열차),1,3148210024,한국철도공사,2022-10-14 17:29:00.000,1,15800,기차표 
b_b005895,4,교통비,1,택시,1,5050973374,,2022-10-11 17:31:00.000,1,3600,택시비
b_b002118,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,2900,
b_b011184,8,교통비,1,새마을/무궁화열차,1,3148210024,한국철도공사,2022-10-21 16:23:00.000,1,1800,기차표 
b_b009388,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,7650,
b_b015792,4,교통비,0,택시,2,,,,,41300,
b_b011512,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,18700,
b_b018692,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,14000,
b_b013663,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,12300,
b_b018550,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,50000,
b_b007100,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,70000,
b_b006974,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,30000,
b_b001979,50,교통비,0,버스 + 지하철,2,,,,,17800,
b_b005015,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,30000,
b_b015553,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,3800,
b_b000640,4,교통비,0,택시,2,,,,,10000,
b_b001946,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,29400,
b_b000123,4,교통비,1,택시,1,,,2022-08-13 13:54:00.000,1,7500,택시비
b_b001184,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,100000,
b_b013663,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
b_b006817,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
b_b015513,4,교통비,1,택시,4,,,2022-10-31 16:47:00.000,1,45150,택시비
b_b011815,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,9500,
b_b000907,4,교통비,2,택시,2,6218181191,신진교통,2022-08-27 13:43:00.000,1,3900,택시비
b_b003864,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,10000,
b_b000167,50,교통비,0,버스 + 지하철,1,,,,,1250,
b_b010878,7,교통비,1,KTX/SRT(고속열차),1,3148210024,한국철도공사,2022-10-25 21:00:00.000,1,16700,기차표 
d_d007458,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,6200,
b_b008020,50,교통비,0,버스 + 지하철,2,,,,,6000,
b_b001914,7,교통비,0,KTX/SRT(고속열차),2,,,,,120000,기차표
b_b003778,4,교통비,2,택시,2,5024313779,택시,2022-10-01 00:32:00.000,1,4800,택시비
b_b006184,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,6600,
b_b001583,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,50000,
b_b000826,2,주유비,0,렌터카(승용/승합/버스 등등),1,,,,,70000,
b_b003862,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,8000,
b_b000966,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,80000,
b_b007571,7,교통비,0,KTX/SRT(고속열차),6,,,,,132000,기차표
b_b005313,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,1000,
b_b001474,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,25600,
b_b005580,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,21000,
b_b005790,4,교통비,1,택시,2,,,2022-10-30 20:42:00.000,1,7300,택시비
b_b006590,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,26514,
b_b003964,1,주유비,11,자가용(승용/승합/트럭 등등),2,6138103613,엔씨네트웍스(주),2022-10-04 13:58:00.000,1,40000,주유비
b_b006433,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,50000,
b_b000662,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,31900,
b_b006877,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,2000,
b_b015725,1,통행료,0,자가용(승용/승합/트럭 등등),5,,,,,35000,
b_b000414,1,주유비,12,자가용(승용/승합/트럭 등등),1,1248522137,대보유통(주)화성(하)주유소,2022-08-15 23:31:00.000,1,30000,주유비
b_b001693,50,교통비,0,버스 + 지하철,2,,,,,2400,
b_b007406,50,교통비,0,버스 + 지하철,2,,,,,39600,
b_b014487,50,교통비,0,버스 + 지하철,3,,,,,69000,
b_b005212,50,교통비,0,버스 + 지하철,2,,,,,39000,
b_b009930,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,80000,
b_b000727,1,주차비,0,자가용(승용/승합/트럭 등등),1,,,,,15000,
b_b001081,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,82000,
b_b004240,1,주차비,0,자가용(승용/승합/트럭 등등),4,,,,,1900,
b_b009969,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,24800,
b_b000397,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,130000,
b_b018601,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,20000,
b_b003962,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,50000,
b_b000388,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,60000,
b_b006594,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,8000,
b_b000370,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,68000,
b_b012553,50,교통비,0,버스 + 지하철,2,,,,,39300,
b_b001861,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,150000,
b_b002395,4,교통비,1,택시,2,2248100172,원주택시(자),2022-09-03 10:46:00.000,1,4100,택시비
b_b000998,50,교통비,0,버스 + 지하철,4,,,,,10400,
b_b009807,8,교통비,2,새마을/무궁화열차,1,3148210024,한국철도공사,2022-10-20 14:20:00.000,1,6200,기차표 
b_b015201,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,32000,
b_b007446,50,교통비,0,버스 + 지하철,1,,,,,4000,
b_b011284,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,70000,
b_b010208,2,렌탈비,11,렌터카(승용/승합/버스 등등),2,5051469122,경주자전거백화점,2022-10-27 11:46:00.000,1,16000,대여료
b_b007506,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,50000,
b_b006539,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,13000,
b_b001145,7,교통비,0,KTX/SRT(고속열차),1,,,,,60000,기차표
b_b000431,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,40000,
b_b014475,4,교통비,0,택시,2,,,,,14500,
b_b007026,1,주차비,0,자가용(승용/승합/트럭 등등),1,,,,,5000,
b_b009236,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,2000,
b_b004923,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,5600,
b_b003697,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,20000,
b_b002258,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,40000,
b_b004396,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,14000,
b_b006261,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,5400,
b_b004883,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,15000,
b_b006793,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,9600,
a_a008414,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,30000,
b_b007982,1,주차비,12,자가용(승용/승합/트럭 등등),3,5058601721,성삼재주차장,2022-10-30 13:46:00.000,1,1100,주차비
b_b004404,4,교통비,2,택시,4,1048183559,주식회사 티머니,2022-09-25 22:05:00.000,1,13100,택시비
b_b005591,50,교통비,0,버스 + 지하철,2,,,,,11600,
b_b016268,4,교통비,1,택시,1,2050666462,박용석,2022-11-08 00:30:00.000,1,4600,택시비
b_b005336,1,주차비,11,자가용(승용/승합/트럭 등등),2,6194300397,소공원주차장,2022-10-23 00:00:00.000,1,6000,주차비
b_b001471,4,교통비,0,택시,2,,,,,8700,
b_b007982,1,주유비,11,자가용(승용/승합/트럭 등등),3,4168212895,구례농협광의주유소,2022-10-30 13:21:00.000,1,20000,주유비
b_b004361,7,교통비,3,KTX/SRT(고속열차),2,3148210024,한국철도공사,2022-08-22 07:13:00.000,1,47100,기차표 
b_b000567,1,통행료,0,자가용(승용/승합/트럭 등등),5,,,,,18000,
b_b004993,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,40000,
b_b015456,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,8200,
b_b006105,1,주차비,11,자가용(승용/승합/트럭 등등),4,,불국사주차장,,1,1000,주차비
b_b002682,4,교통비,2,택시,1,,,2022-09-08 12:27:00.000,1,14600,택시비
b_b011325,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,71680,
b_b014420,50,교통비,0,버스 + 지하철,2,,,,,7600,
b_b013791,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,5000,
b_b000176,7,교통비,0,KTX/SRT(고속열차),2,,,,,49600,기차표
b_b008379,7,교통비,1,KTX/SRT(고속열차),2,3148210024,한국철도공사,2022-10-08 22:47:00.000,1,202600,기차표 
b_b006125,50,교통비,0,버스 + 지하철,1,,,,,6350,
b_b004686,50,교통비,0,버스 + 지하철,1,,,,,61050,
b_b004799,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,60000,
b_b006188,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,70000,
b_b000430,9,교통비,1,항공기,1,,,,1,46900,비행기표 성인1명
b_b015893,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,10000,
b_b002864,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,25200,
b_b018466,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,1050,
b_b014367,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,11200,
d_d000282,50,교통비,0,버스 + 지하철,1,,,,,1450,
b_b003987,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
b_b002533,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,7700,
b_b003000,4,교통비,0,택시,4,,,,,71200,
b_b012662,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,9100,
b_b011908,4,교통비,1,택시,2,5051148261,개인택시,2022-10-26 18:21:00.000,1,3600,택시비
b_b004320,9,교통비,0,항공기,1,,,,,35600,비행기표
b_b003483,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,27000,
b_b000530,7,교통비,0,KTX/SRT(고속열차),2,,,,,156000,기차표
b_b005910,1,통행료,13,자가용(승용/승합/트럭 등등),2,1298200103,한국도로공사,2022-10-01 09:41:00.000,1,2700,통행료
b_b006926,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,8200,
c_c002219,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,30000,
b_b004484,4,교통비,1,택시,1,6075907495,택시,2022-09-30 12:02:00.000,1,13100,택시비
b_b006875,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,7800,
b_b003913,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,19600,
b_b000128,2,렌탈비,3,렌터카(승용/승합/버스 등등),2,4118601799,토스페이먼츠주식회사,2022-07-30 22:05:00.000,1,39990,
b_b003119,50,교통비,0,버스 + 지하철,2,,,,,38000,
b_b008434,7,교통비,0,KTX/SRT(고속열차),2,,,,,60000,기차표
b_b012598,9,교통비,1,항공기,1,6168150527,(주)제주항공,2022-10-17 16:19:00.000,1,67758,비행기표
b_b010991,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,4800,
b_b006203,12,교통비,11,시외/고속버스,2,8248102515,주식회사인터파크,2022-10-01 17:31:00.000,1,6000,버스비 편도 이용권
b_b013763,1,주차비,0,자가용(승용/승합/트럭 등등),1,,,,,10500,
b_b007300,2,주유비,0,렌터카(승용/승합/버스 등등),6,,,,,94000,
b_b016468,4,교통비,0,택시,2,,,,,9000,
b_b006083,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,5800,
b_b000274,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,20000,
b_b012289,50,교통비,0,버스 + 지하철,1,,,,,4300,
b_b015843,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,10000,
b_b000318,2,통행료,0,렌터카(승용/승합/버스 등등),8,,,,,30000,
b_b005363,50,교통비,0,버스 + 지하철,1,,,,,41600,
b_b006126,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,80424,
b_b007495,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,8000,
b_b005964,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
b_b015721,4,교통비,0,택시,1,,,,,13200,
b_b000671,4,교통비,1,택시,2,2178114493,(주)스마트로,2022-08-26 22:18:00.000,1,7400,
b_b008051,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,30000,
b_b004444,1,주차비,0,자가용(승용/승합/트럭 등등),3,,,,,5000,
b_b000442,4,교통비,5,택시,4,1048183559,주식회사 티머니,2022-08-06 19:34:00.000,1,16500,택시비
b_b003356,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,20000,
