TRAVEL_ID,LODGING_NM,LODGING_PAYMENT_SEQ,LODGING_TYPE_CD,RSVT_YN,CHK_IN_DT_MIN,CHK_OUT_DT_MIN,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
c_c000192,한화호텔앤드리조트 여수벨메르,0,1,Y,2022-08-11 00:00:00.000,2022-08-12 00:00:00.000,4,,,전남 여수시 웅천남4로 17,전남 여수시 웅천동 1875-1,,,,1,360000,
c_c002086,한화호텔앤드리조트(주),10,1,,,,5,1018130747,한화호텔앤드리조트(주),충남 보령시 해수욕장3길 11-10,충남 보령시 신흑동 2017,4556657,4418011000,2022-09-30 00:00:00.000,1,93500,호텔비
c_c000159,로움호텔,0,1,Y,2022-08-27 00:00:00.000,2022-08-28 00:00:00.000,4,,,충북 괴산군 칠성면 자연드림길 200,충북 괴산군 칠성면 율원리 68-1,,,,1,170000,
c_c004758,화양황토빌리지,1,3,Y,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,4,6944200746,화양황토빌리지,충북 괴산군 청천면 도경로후영5길 79-17,충북 괴산군 청천면 후영리 161-52,4538208,4376036046,2022-10-02 15:13:00.000,3,100000,펜션비
c_c002087,더 시티 호텔,2,1,N,2022-10-22 00:00:00.000,2022-10-23 00:00:00.000,2,4761401353,THECITYHOTEL,충남 논산시 계백로 1008-4,충남 논산시 취암동 1040-13,3000095,4423010500,2022-10-22 18:54:00.000,1,85000,호텔비
c_c013735,자연향펜션,0,3,Y,2022-11-05 00:00:00.000,2022-11-06 00:00:00.000,4,,,충북 단양군 가곡면 한드미길 30-20,충북 단양군 가곡면 어의곡리 310-1,,,,5,200000,
c_c001823,세종필무인텔,0,2,Y,2022-09-03 00:00:00.000,2022-09-04 00:00:00.000,2,,,세종특별자치시 연동면 샘째길 16-7,세종특별자치시 연동면 응암리 113-5,,,,1,40000,
c_c001477,포레스트스테이,0,3,Y,2022-08-22 00:00:00.000,2022-08-23 00:00:00.000,5,,,충남 공주시 반포면 천장이길 12,충남 공주시 반포면 학봉리 724-11,,,,1,396862,
c_c001771,여수베네치아호텔&리조트,0,1,Y,2022-09-03 00:00:00.000,2022-09-04 00:00:00.000,5,,,전남 여수시 오동도로 61-13,전남 여수시 수정동 774-4,,,,1,504000,
c_c002608,리버모텔,10,2,,,,2,,리버모텔,,,,,,1,55000,숙박비
c_c013723,이틀모텔,1,2,Y,2022-11-05 00:00:00.000,2022-11-06 00:00:00.000,1,,이틀모텔,충남 아산시 온화로11번길 10,충남 아산시 온천동 492,4559620,4420010100,2022-11-05 17:00:00.000,,0,모텔비
c_c000809,도재명차,0,11,Y,2022-08-22 00:00:00.000,2022-08-23 00:00:00.000,2,,,경남 하동군 화개면 목압길 39-2,경남 하동군 화개면 운수리 259,,,,1,127082,
c_c003711,더메이호텔,0,1,Y,2022-09-30 00:00:00.000,2022-10-01 00:00:00.000,2,,,전북 전주시 덕진구 기린대로 800,전북 전주시 덕진구 팔복동1가 333-1,,,,3,168000,
c_c002680,별빛궁,1,6,Y,2022-10-03 00:00:00.000,2022-10-04 00:00:00.000,2,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-09-08 11:33:00.000,3,50000,GU-해잠
c_c007549,신라스테이 여수,0,1,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,,,전남 여수시 수정3길 8,전남 여수시 수정동 621,,,,2,129900,
c_c005547,브라운도트 충주역점,1,2,Y,2022-10-09 00:00:00.000,2022-10-10 00:00:00.000,2,2208742885,(주)야놀자,,,,,2022-10-01 00:01:00.000,3,75000,충주 브라운도트 충주역점
c_c011695,샘머리1단지아파트,0,4,N,2022-10-30 00:00:00.000,2022-10-31 00:00:00.000,3,,,대전 서구 문예로 174,,,,,,0,
c_c013752,해수모텔,2,2,Y,2022-11-06 00:00:00.000,2022-11-07 00:00:00.000,2,,보령(대천) 해수,충남 보령시 해수욕장10길 40,충남 보령시 신흑동 2226-10,4556651,4418011000,2022-11-06 00:00:00.000,1,27291,숙박비
c_c003007,더스위트호텔 남원,1,1,Y,2022-09-24 00:00:00.000,2022-09-27 00:00:00.000,3,,스위트호텔_남원,전북 남원시 주천면 원천로 217,,3271028,4519031024,2022-08-26 00:00:00.000,1,105000,온돌(기준3인)
c_c002252,탑클라우드호텔 익산점,0,1,Y,2022-09-16 00:00:00.000,2022-09-17 00:00:00.000,1,,,전북 익산시 인북로 10,전북 익산시 인화동1가 183-1,,,,,0,
c_c002339,테마모텔,0,2,Y,2022-09-26 00:00:00.000,2022-09-27 00:00:00.000,2,,,충남 태안군 태안읍 후곡로 115,,,,,1,50000,
c_c000369,탑클라우드호텔 군산점,1,1,Y,2022-08-27 00:00:00.000,2022-08-28 00:00:00.000,2,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-08-24 20:11:00.000,3,142000,HO-디럭스
c_c013203,마루펜션,1,3,Y,2022-11-05 00:00:00.000,2022-11-06 00:00:00.000,3,,부안 마루펜션,전북 부안군 변산면 노루목길 8-5,전북 부안군 변산면 운산리 442,4640121,4580036024,2022-10-14 17:38:00.000,1,124800,펜션비
c_c002312,청풍리조트 레이크호텔,1,1,Y,2022-09-12 00:00:00.000,2022-09-13 00:00:00.000,2,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-09-09 00:53:00.000,3,69187,청풍리조트 레이크 호텔 HO-스텐다드 트윈(산전망)
c_c000695,처갓집양념치킨 수안보점,0,1,N,2022-08-21 00:00:00.000,2022-08-21 00:00:00.000,4,,,충북 충주시 수안보면 장터1길 19,충북 충주시 수안보면 온천리 235-40,,,,1,39000,
c_c002216,보성여관,0,2,Y,2022-09-17 00:00:00.000,2022-09-18 00:00:00.000,2,,,전남 보성군 벌교읍 태백산맥길 19,전남 보성군 벌교읍 벌교리 640-2,,,,1,80000,
c_c007557,엘디아호텔,1,1,Y,2022-10-22 00:00:00.000,2022-10-23 00:00:00.000,2,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2022-10-15 19:59:00.000,1,120000,여수호텔 엘디아(ELDIA)
c_c005054,부여군청소년수련원,0,11,Y,2022-10-08 00:00:00.000,2022-10-08 00:00:00.000,1,,,충남 부여군 충화면 충신로 618,충남 부여군 충화면 가화리 313,,,,,0,
c_c001199,초정행궁,0,6,Y,2022-09-02 00:00:00.000,2022-09-03 00:00:00.000,2,,,충북 청주시 청원구 내수읍 초정약수로 851,충북 청주시 청원구 내수읍 초정리 81-5,,,,5,150000,
c_c000728,언노운호텔,1,1,Y,2022-09-07 00:00:00.000,2022-09-08 00:00:00.000,2,7428600224,(주)위드이노베이션,,,,,2022-09-06 10:45:00.000,1,53500,MO-담양언노운호텔 - 스탠
c_c006586,브라운도트 아산터미널점,0,2,Y,2022-10-28 00:00:00.000,2022-10-29 00:00:00.000,2,,,충남 아산시 번영로205번길 6,충남 아산시 모종동 557-7,,,,1,70000,
c_c000282,테라칸모텔,0,2,N,2022-08-18 00:00:00.000,2022-08-19 00:00:00.000,2,,,전남 순천시 연향상가길 23,전남 순천시 연향동 1332-5,,,,5,50000,
c_c002703,판앤팜 치유정원,1,5,Y,2022-10-01 00:00:00.000,2022-10-02 00:00:00.000,3,2380900137,판앤팜치유정원,충남 부여군 옥산면 신안로40번길 90,충남 부여군 옥산면 신안리 398,4577435,4476037027,2022-09-16 11:42:00.000,1,128760,"에코2,3동"
c_c000106,군산리틀프린스콘도,0,4,Y,2022-08-13 00:00:00.000,2022-08-15 00:00:00.000,5,,,전북 군산시 새만금북로 201,전북 군산시 오식도동 977,,,,1,560000,
c_c004402,보령어망골캠핑장,0,5,Y,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,3,,,충남 보령시 천북면 사호장은로 638,충남 보령시 천북면 장은리 970,,,,3,50000,
c_c000052,호텔우인,2,1,Y,2022-08-06 00:00:00.000,2022-08-07 00:00:00.000,4,,호텔 우인,전남 목포시 영산로 119,전남 목포시 명륜동 2,3281095,4611011100,2022-08-06 00:00:00.000,1,10818,
c_c003632,달,0,7,Y,2022-10-05 00:00:00.000,2022-10-06 00:00:00.000,1,,,전북 군산시 구영3길 21-2,전북 군산시 월명동 12-10,,,,5,25000,
c_c012189,갤러리하우스펜션,0,3,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,,,충북 단양군 단성면 대잠2길 38-29,충북 단양군 단성면 대잠리 412-1,,,,1,100000,
c_c001242,여수베네치아호텔&리조트,1,1,Y,2022-09-07 00:00:00.000,2022-09-08 00:00:00.000,2,4978500706,(주)타이드스퀘어투어비스,서울 중구 청계천로 100,,3100021,1114011000,2022-08-08 09:12:00.000,1,119100,여수베네치아호텔&리조트 숙박비
c_c002895,노을향기펜션,1,3,Y,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,2,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2022-09-18 00:19:00.000,1,105000,태안 노을향기펜션
c_c001125,유탑부티크호텔&레지던스,2,1,N,2022-08-27 00:00:00.000,2022-08-28 00:00:00.000,2,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-08-12 07:50:00.000,1,112000,HO-[반짝특가-18시체크
c_c004305,그리다모텔,1,2,Y,2022-10-08 00:00:00.000,2022-10-09 00:00:00.000,4,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2022-09-14 10:07:00.000,1,90000,단양 그리다
c_c002911,해리펜션,0,3,Y,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,4,,,전남 여수시 돌산읍 계동로 390,전남 여수시 돌산읍 평사리 297-27,,,,4,150000,
c_c003210,포레스트리솜,1,4,Y,2022-09-30 00:00:00.000,2022-10-01 00:00:00.000,6,3058126321,(주)호반호텔앤리조트,충남 태안군 안면읍 꽃지해안로 204,,3264003,4482525324,2022-10-01 11:39:00.000,1,218000,
c_c003369,벌천포해수욕장,0,11,N,2022-10-04 00:00:00.000,2022-10-05 00:00:00.000,1,,,,충남 서산시 대산읍 오지리,,,,,0,
c_c004831,(주)유탑마리나호텔&리조트,10,1,,,,2,6708501047,(주)유탑마리나호텔&리조트,전남 여수시 오동도로 61-15,전남 여수시 수정동 777-1,3282059,4613010200,2022-10-05 16:11:00.000,1,50000,호텔비
c_c002975,호텔더엘,1,1,Y,2022-09-26 00:00:00.000,2022-09-27 00:00:00.000,2,,여수 호텔 더 엘,전남 여수시 이순신광장로 135,,3282068,4613010700,2022-09-26 17:13:00.000,1,60000,호텔비
c_c000860,디바인호텔 광양점,0,1,Y,2022-08-23 00:00:00.000,2022-08-24 00:00:00.000,2,,,전남 광양시 항만12로 24,전남 광양시 중동 1813-8,,,,1,65000,
c_c003445,몽산포자동차야영장,0,5,Y,2022-10-07 00:00:00.000,2022-10-08 00:00:00.000,2,,,충남 태안군 남면 몽산포길 63-43,충남 태안군 남면 신장리 355-50,,,,1,19000,
c_c001355,스위트호텔,0,1,Y,2022-08-20 00:00:00.000,2022-08-21 00:00:00.000,2,,,경북 안동시 옥동길 97-6,경북 안동시 옥동 791-3,,,,1,70000,
c_c000459,충주카누캠핑장,1,5,Y,2022-08-21 00:00:00.000,2022-08-23 00:00:00.000,2,2020154166,충주카누캠핑장,충북 충주시 동량면 지등로 1276-4,충북 충주시 동량면 화암리 340,3238056,4313040022,2022-07-30 10:48:00.000,1,120000,캠핑장이용료
c_c004083,비스트모텔,0,2,Y,2022-10-01 00:00:00.000,2022-10-02 00:00:00.000,3,,,전북 전주시 덕진구 용산3길 12,전북 전주시 덕진구 금암동 474-2,,,,1,150000,
c_c009648,롯데시티호텔 대전,1,1,Y,2022-10-30 00:00:00.000,2022-10-31 00:00:00.000,1,3148551711,롯데시티호텔,대전 유성구 엑스포로123번길 33,대전 유성구 도룡동 4-30,4301268,3020012700,2022-10-30 15:03:00.000,1,118800,호텔비
c_c003129,에이치원호텔,1,1,Y,2022-09-24 00:00:00.000,2022-09-26 00:00:00.000,1,6848801713,주)에이치원호텔,광주 북구 대자로106번길 10-6,,4286113,2917010900,2022-09-24 19:48:00.000,1,145000,
c_c011538,MHHOTEL객리단점,10,1,,,,1,2208742885,(주)야놀자,,,,,2022-10-30 16:00:00.000,1,60000,전주다가동MHHOTEL객리단점
c_c003568,오션스테이호텔,1,1,Y,2022-09-26 00:00:00.000,2022-09-28 00:00:00.000,3,5248601528,네이버파이낸셜 주식회사,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2022-08-23 16:18:00.000,1,200000,
c_c004363,덕바위 농촌체험휴양마을,1,9,Y,2022-10-08 00:00:00.000,2022-10-09 00:00:00.000,4,,덕바위농촌체험 휴양마을,충남 논산시 연산면 선비로604번길 46-20,충남 논산시 연산면 덕암리 198-2,4565469,4423036033,2022-09-26 16:11:00.000,3,220000,캐빈하우스(2팀전용).1박
c_c000074,안동파크호텔,0,1,Y,2022-08-12 00:00:00.000,2022-08-13 00:00:00.000,4,,,경북 안동시 경동로 707,경북 안동시 운흥동 324,,,,3,76800,
c_c010064,롯데시티호텔 대전,0,1,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,,,대전 유성구 엑스포로123번길 33,대전 유성구 도룡동 4-30,,,,1,219900,
c_c002186,충북알프스자연휴양림,0,9,Y,2022-09-11 00:00:00.000,2022-09-12 00:00:00.000,10,,,충북 보은군 산외면 속리산로 1880,충북 보은군 산외면 장갑리 산 18-5,,,,5,205000,
c_c012580,국립운장산자연휴양림 산림문화휴양관,2,9,Y,2022-10-30 00:00:00.000,2022-10-31 00:00:00.000,5,3058304961,국립자연휴양림관리소,전북 진안군 정천면 휴양림길 77,전북 진안군 정천면 갈용리 산 183,4622390,4572039022,2022-10-27 11:11:00.000,1,75000,자작나무(1층)(7인실)1박
c_c002012,엑스포아트갤러리,0,11,N,2022-09-29 00:00:00.000,2022-09-29 00:00:00.000,1,,,전남 여수시 박람회길 1,전남 여수시 덕충동 2007-2,,,,,0,
c_c005083,호텔늘,1,1,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,,꿀스테이,전북 전주시 완산구 태조로 12-16,전북 전주시 완산구 풍남동3가 54-14,3266075,4511111000,2022-10-19 11:02:00.000,1,62000,전통숙소비
c_c013410,하울펜션,3,3,Y,2022-11-05 00:00:00.000,2022-11-06 00:00:00.000,7,,하울팬션,충남 태안군 고남면 옷점길 147-58,충남 태안군 고남면 고남리 1775-2,4592214,4482531023,2022-11-05 16:19:00.000,1,100000,팬션비
c_c001889,땅끝바다의향기,0,3,Y,2022-08-30 00:00:00.000,2022-08-31 00:00:00.000,2,,,전남 해남군 북평면 신홍길 108,전남 해남군 북평면 서홍리 135,,,,1,100000,
c_c013631,유탑부티크호텔&레지던스,0,1,Y,2022-11-04 00:00:00.000,2022-11-05 00:00:00.000,2,,,광주 서구 시청로 53,광주 서구 치평동 1231-5,,,,1,118000,
c_c005501,베니키아 전주한성관광호텔,1,1,Y,2022-10-08 00:00:00.000,2022-10-09 00:00:00.000,2,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-10-05 13:52:00.000,1,60000,HO주차불가뚜벅이특가
c_c003026,해성휴양림펜션,1,3,Y,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,4,3130353817,해성펜션,충남 서천군 종천면 갯벌체험로 1212-92,충남 서천군 종천면 당정리 358-8,3260001,4477039024,2022-10-02 00:00:00.000,3,100000,객실요금
c_c002888,고흥썬밸리리조트,0,4,Y,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,4,,,전남 고흥군 도덕면 고흥만로 1134,전남 고흥군 도덕면 용동리 산 4,,,,1,187594,
c_c008164,금강자연휴양림,0,9,Y,2022-10-25 00:00:00.000,2022-10-26 00:00:00.000,3,,,산림박물관길  110,,,,,1,56000,
c_c002151,수안보사이판 온천호텔,0,1,Y,2022-09-10 00:00:00.000,2022-09-11 00:00:00.000,1,,,충북 충주시 수안보면 온천천변길 39-5,충북 충주시 수안보면 온천리 200-8,,,,1,55000,
c_c007572,호텔야자 목포평화광장점,1,1,Y,2022-10-17 00:00:00.000,2022-10-18 00:00:00.000,2,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-10-14 00:00:00.000,1,72000,MO_목포호텔YAJA평화광장
c_c001447,비즈니스호텔프랑스,1,1,Y,2022-08-27 00:00:00.000,2022-08-28 00:00:00.000,2,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2022-08-27 00:00:00.000,1,80000,광주 상무 호텔 프랑스(HOTEL FRANCE)
c_c000428,무주덕유산리조트,1,4,Y,2022-08-28 00:00:00.000,2022-08-29 00:00:00.000,3,4068500506,㈜무주덕유산리조트,전북 무주군 설천면 만선로 185,,3275021,4573032029,2022-08-28 15:33:00.000,3,112000,리조트숙박권
c_c002843,스플라스리솜 스테이타워,1,4,Y,2022-09-25 00:00:00.000,2022-09-26 00:00:00.000,4,3058126321,(주)호반호텔앤리조트,충남 예산군 덕산면 온천단지3로 45-7,,3263034,4481036025,2022-09-26 11:18:00.000,1,212000,
c_c009203,어반스테이,3,1,Y,2022-10-28 00:00:00.000,2022-10-29 00:00:00.000,1,7428600224,(주)위드이노베이션,광주 광산구 무진대로232번길 7,광주 광산구 우산동 1600-2,4289120,2920010900,2022-10-25 23:51:00.000,3,58500,호텔비
c_c001241,시지오풀빌라,0,3,Y,2022-08-20 00:00:00.000,2022-08-21 00:00:00.000,3,,,전남 여수시 화양면 안포장수로 422,,,,,4,200000,
c_c003253,만리포 솔밭야외수련원,2,5,N,2022-10-08 00:00:00.000,2022-10-10 00:00:00.000,2,1761000970,솔밭야외수련원,충남 태안군 소원면 만리포1길 56,,4592099,4482534026,2022-10-08 00:00:00.000,1,50000,수련원 이용금액;장작
c_c001810,벽골제마을,1,3,Y,2022-09-03 00:00:00.000,2022-09-03 00:00:00.000,4,4038171979,농업회사법인벽골제마을주식회사,전북 김제시 부량면 벽골제로 379-1,전북 김제시 부량면 용성리 727-1,3270056,4521036025,2022-09-03 17:07:00.000,1,90000,
c_c003358,에비뉴호텔,1,1,Y,2022-10-10 00:00:00.000,2022-10-11 00:00:00.000,2,,,,,,,2022-10-01 00:00:00.000,,0,
c_c012417,수안보스파호텔,10,1,,,,2,,수안보스파호텔,주정산로 49,,,,,1,40000,호텔비
c_c003965,모모펜션민박,1,8,Y,2022-10-09 00:00:00.000,2022-10-10 00:00:00.000,2,,,,,,,2022-09-26 03:26:00.000,1,60000,
c_c002920,쏠비치 진도,1,4,Y,2022-09-29 00:00:00.000,2022-09-30 00:00:00.000,3,,SONO HOTELS&RESORTS,서울 송파구 법원로 135,서울 송파구 문정동 641-3,3350849,1171010800,2022-09-30 10:50:00.000,1,180000,객실료
c_c002518,샹그리아비치호텔,0,1,Y,2022-10-01 00:00:00.000,2022-10-03 00:00:00.000,4,,,전남 목포시 평화로 79,전남 목포시 상동 1144-7,,,,2,293000,
c_c003935,동양모텔,0,2,Y,2022-10-13 00:00:00.000,2022-10-14 00:00:00.000,2,,,충남 홍성군 서부면 남당항로361번길 9-25,,,,,1,52806,
c_c006874,호텔마스타대천,0,1,Y,2022-10-30 00:00:00.000,2022-10-31 00:00:00.000,4,,,충남 보령시 대해로 876,충남 보령시 신흑동 1945,,,,4,100000,
c_c000666,몽산포오션캠핑장,1,5,N,2022-08-27 00:00:00.000,2022-08-28 00:00:00.000,3,3775400112,몽산포오션캠핑장,충남 태안군 남면 남면로 102-110,충남 태안군 남면 신장리 443,3264040,4482532023,2022-08-27 07:50:00.000,1,40000,
c_c002310,호텔드몽드,1,1,Y,2022-09-18 00:00:00.000,2022-09-19 00:00:00.000,1,2208115770,나이스정보통신㈜,전남 담양군 담양읍 깊은실길 25,전남 담양군 담양읍 학동리 703,4658057,4671025033,2022-09-18 00:00:00.000,1,28029,호텔 드몽드
c_c001468,인더웅,0,7,Y,2022-09-06 00:00:00.000,2022-09-08 00:00:00.000,1,,,전남 목포시 수문로 42-5,전남 목포시 남교동 123-2,,,,1,47500,
c_c003905,컨티뉴호텔 대전점,1,1,Y,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,2,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-09-26 23:25:00.000,3,98871,MO-월평HOTEL컨티뉴대전
c_c008274,파라다이스스파도고 카라반캠핑장,1,5,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,,파라다이스 스파 도고 카라반 캠,충남 아산시 도고면 도고온천로 176,,3253013,4420040036,2022-10-29 00:00:00.000,1,230000,[카라반 2인 스파PKG] 스텐다드
c_c006711,롯데리조트 부여,0,4,N,2022-10-23 00:00:00.000,2022-10-23 00:00:00.000,2,,,충남 부여군 규암면 백제문로 400,충남 부여군 규암면 합정리 578,,,,,0,
c_c001877,(주)유탑마리나호텔&리조트,10,1,,,,2,6708501047,(주)유탑마리나호텔&리조트,전남 여수시 오동도로 61-15,전남 여수시 수정동 777-1,3282059,4613010200,2022-08-26 08:55:00.000,1,27000,호텔비
c_c009421,호텔더루아 충장로점,1,1,Y,2022-10-28 00:00:00.000,2022-10-29 00:00:00.000,2,,호텔 더루아,광주 동구 문화전당로35번길 3-10,광주 동구 남동 171-2,4277099,2911011200,2022-10-28 22:26:00.000,3,60000,호텔비
c_c001216,한국전통문화대학교,0,11,N,2022-08-20 00:00:00.000,2022-08-22 00:00:00.000,1,,,충남 부여군 규암면 백제문로 367,충남 부여군 규암면 합정리 430-4,,,,,0,
c_c001024,호텔패션,0,1,Y,2022-08-27 00:00:00.000,2022-08-28 00:00:00.000,4,,,충남 공주시 번영2로 10-12,충남 공주시 신관동 607-24,,,,1,120000,
c_c000705,여수야호스텔펜션,1,3,Y,2022-08-20 00:00:00.000,2022-08-21 00:00:00.000,8,5248601528,네이버파이낸셜 주식회사,전남 여수시 하멜로 60,전남 여수시 종화동 589-1,3282078,4613010100,2022-07-30 22:10:00.000,1,200000,여수야호스텔펜션
c_c006169,벌교읍행정복지센터,0,1,N,2022-10-14 00:00:00.000,2022-10-15 00:00:00.000,1,,,전남 보성군 벌교읍 채동선로 293,,,,,,0,
c_c001194,한화호텔앤드리조트 여수벨메르,0,1,Y,2022-08-31 00:00:00.000,2022-09-02 00:00:00.000,3,,,전남 여수시 웅천남4로 17,전남 여수시 웅천동 1875-1,,,,,0,
c_c001043,소노캄 여수,1,1,Y,2022-09-04 00:00:00.000,2022-09-05 00:00:00.000,4,4178513146,(주)소노인터내셔널 여수지점,전남 여수시 오동도로 111,전남 여수시 수정동 772,3282059,4613010200,2022-09-05 10:01:00.000,1,178000,호텔
c_c007956,스파리조트안단테,1,4,N,2022-10-22 00:00:00.000,2022-10-23 00:00:00.000,2,1341090707,스파리조트안단테,전남 장흥군 안양면 수문용곡로 270,,3292020,4680032031,2022-10-22 20:29:00.000,1,20000,
c_c002986,네모의꿈,0,3,Y,2022-09-23 00:00:00.000,2022-09-24 00:00:00.000,5,,,전북 고창군 상하면 봉수로 31-21,전북 고창군 상하면 자룡리 388-2,,,,1,159000,
c_c004257,플러스무인텔,1,2,N,2022-10-08 00:00:00.000,2022-10-09 00:00:00.000,2,4158151525,주식회사강남,전남 해남군 해남읍 고산로 134-11,전남 해남군 해남읍 연동리 산 75-15,3294026,4682025029,2022-10-08 20:05:00.000,1,60000,
c_c001282,한화호텔앤드리조트 여수벨메르,0,1,Y,2022-09-04 00:00:00.000,2022-09-05 00:00:00.000,4,,,전남 여수시 웅천남4로 17,전남 여수시 웅천동 1875-1,,,,,0,
c_c003183,어반스테이 여수웅천,1,1,Y,2022-09-30 00:00:00.000,2022-10-01 00:00:00.000,2,,,,,,,,1,123000,황금연휴호캉스2차_9월H(~10.02까지)
c_c011473,엠에이치호텔 객리단길점,0,1,Y,2022-11-02 00:00:00.000,2022-11-03 00:00:00.000,2,,,전북 전주시 완산구 전주천동로 232,전북 전주시 완산구 다가동3가 64-24,,,,1,69500,
c_c002496,고창 웰파크시티 힐링카운티,1,4,Y,2022-09-25 00:00:00.000,2022-09-26 00:00:00.000,4,,웰파크시티 힐링카운티 리조트,전북 고창군 고창읍 석정2로 207-34,전북 고창군 고창읍 석정리 744-8,3279035,4579025025,2022-09-22 00:00:00.000,1,99480,리조트
c_c003127,다이아모텔,1,2,Y,2022-09-30 00:00:00.000,2022-10-01 00:00:00.000,2,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2022-09-26 22:24:00.000,1,40000,여수 다이아
b_b004014,단양생태체육공원,0,11,N,2022-10-01 00:00:00.000,2022-10-02 00:00:00.000,2,,,,충북 단양군 단양읍 별곡리 117,,,,,0,
c_c000528,소노벨 천안,1,4,Y,2022-08-29 00:00:00.000,2022-08-31 00:00:00.000,3,5788501116,(주)소노인터내셔널 천안지점,충남 천안시 동남구 성남면 종합휴양지로 200,충남 천안시 동남구 성남면 용원리 672,3249039,4413134026,2022-08-30 00:00:00.000,1,210000,객실료228호
c_c011767,소나무민박,0,8,Y,2022-10-31 00:00:00.000,2022-11-01 00:00:00.000,1,,,두모리 935-1,,,,,5,100000,
c_c000601,금강엑슬루타워아파트,0,10,N,2022-08-27 00:00:00.000,2022-08-28 00:00:00.000,1,,,대전 대덕구 대덕대로 1555,대전 대덕구 석봉동 770,,,,,0,
c_c009854,해피트리가족호텔유한회사,10,1,,,,4,3428100844,해피트리가족호텔유한회사,전북 부안군 변산면 변산해변로 292,전북 부안군 변산면 격포리 81,3280037,4580036022,2022-10-29 17:21:00.000,1,7600,
c_c000078,스파리조트안단테 워터파크,10,4,,,,11,,스파리조트안단테 워터파크(숙소비에 포함이라서 숙소비 적음),수문용곡로 270,,,,,1,198000,
c_c002444,한빛호텔,1,1,Y,2022-09-23 00:00:00.000,2022-09-25 00:00:00.000,2,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2022-09-14 21:59:00.000,1,152000,전주한빛호텔 숙박비
c_c006453,스플라스 리솜,10,3,,,,4,,스플라스 리솜,온천단지로3 로 45-7,,,,,1,82400,
c_c006703,지니하우스,1,11,Y,2022-10-16 00:00:00.000,2022-10-16 00:00:00.000,2,,에어비앤비,,,,,2022-10-05 16:36:00.000,1,101666,ENTIRE HOME/APT-1BED.2GUESTS
c_c000033,원가네농장,0,3,Y,2022-08-20 00:00:00.000,2022-08-21 00:00:00.000,6,,,충남 논산시 채운면 채운로431번길 50-8,충남 논산시 채운면 우기리 30-4,,,,5,235000,
c_c003109,S무인텔,1,2,Y,2022-10-01 00:00:00.000,2022-10-02 00:00:00.000,4,,동학사S무인텔,충남 공주시 반포면 임금봉길 32-29,,4554003,4415034033,2022-10-01 18:00:00.000,1,60000,스파룸.1박
c_c000485,여수베네치아호텔&리조트,0,1,Y,2022-08-20 00:00:00.000,2022-08-22 00:00:00.000,3,,,전남 여수시 오동도로 61-13,전남 여수시 수정동 774-4,,,,4,650000,
c_c001401,별무인텔,1,2,N,2022-08-25 00:00:00.000,2022-08-26 00:00:00.000,1,5972800449,달무인텔,전남 여수시 충무로 48-9,전남 여수시 충무동 629,3282075,4613011000,2022-08-25 17:36:00.000,1,70000,무인텔숙박비
