TRAVEL_ID,TRAVEL_NM,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,TRAVEL_MISSION,TRAVEL_MISSION_CHECK
a_a000572,D02,a000572,10;23;24;4;5;,2022-09-03,2022-09-05,대중교통 등,,10;23;24;4;5;,2;24;4
d_d004850,D01,d004850,1;2;22;4;6;,2022-10-09,2022-10-13,자가용,,1;2;22;4;6;,2;22;6
a_a005794,D02,a005794,1;22;4;,2022-10-11,2022-10-13,자가용,,1;22;4;,1;4;22
d_d004677,D01,d004677,7;22;24;,2022-10-08,2022-10-10,자가용,,7;22;24;,7;22;4
d_d011757,D01,d011757,1;2;4;5;6;,2022-11-07,2022-11-10,대중교통 등,39세 이하 커플 여행,1;2;4;5;6;,6;2;9
a_a005208,D02,a005208,21;22;24;4;5;,2022-10-08,2022-10-09,,수도권 거주 39세 이하 커플,21;22;24;4;5;,5;21;22
d_d002181,D01,d002181,24;5;7;,2022-10-23,2022-10-26,자가용,39세 이하 3인 이상 친구,24;5;7;,5;7;1
d_d006944,D01,d006944,1;22;23;5;,2022-10-23,2022-10-26,대중교통 등,39세 이하 커플 여행,1;22;23;5;,23;1;5
d_d010533,D01,d010533,1;7;,2022-10-31,2022-11-02,대중교통 등,,1;7;,1;7;21
d_d000768,D01,d000768,22;24;,2022-08-20,2022-08-24,대중교통 등,,22;24;,26;22;1
d_d004015,D01,d004015,21;23;24;28;6;,2022-10-29,2022-10-31,자가용,,21;23;24;28;6;,6;23;28
d_d009783,D01,d009783,25;,2022-11-04,2022-11-07,대중교통 등,,25;,25;11;9
d_d003043,D01,d003043,21;22;23;24;26;,2022-10-23,2022-10-28,자가용,,21;22;23;24;26;,3;23;24
d_d006985,D01,d006985,1;2;6;22;3;21;11;12;,2022-10-25,2022-10-30,대중교통 등,39세 이하 부모 동반 여행,1;2;6;22;3;21;11;12;,21;2;11
d_d001961,D01,d001961,22;24;26;,2022-10-27,2022-10-31,자가용,,22;24;26;,2;21;22
d_d009215,D01,d009215,21;22;6;9;,2022-10-31,2022-11-01,자가용,,21;22;6;9;,3;21;28
b_b004253,D02,b004253,12;2;21;22;3;,2022-10-01,2022-10-03,자가용,,12;2;21;22;3;,2;22;24
d_d003529,D01,d003529,21;22;24;27;28;,2022-10-12,2022-10-14,자가용,,21;22;24;27;28;,6;21;22
d_d003446,D01,d003446,27;12;,2022-10-08,2022-10-09,자가용,,27;12;,12;1;27
d_d010344,D01,d010344,1;2;22;6;9;,2022-10-31,2022-11-05,자가용,39세 이하 커플 여행,1;2;22;6;9;,2;21;22
d_d001516,D01,d001516,1;10;2;22;9;,2022-09-18,2022-09-20,대중교통 등,,1;10;2;22;9;,5;27;1
d_d001878,D01,d001878,21;22;25;27;,2022-10-14,2022-10-18,대중교통 등,,21;22;25;27;,21;25;22
d_d005761,D01,d005761,2;4;5;6;7;,2022-10-11,2022-10-16,대중교통 등,39세 이하 커플 여행,2;4;5;6;7;,2;28;22
d_d010862,D01,d010862,1;23;24;26;,2022-11-05,2022-11-08,자가용,39세 이하 커플 여행,1;23;24;26;,26;1;24
d_d002369,D01,d002369,1;22;26;,2022-10-04,2022-10-07,대중교통 등,,1;22;26;,22;26;21
d_d000755,D01,d000755,1;2;23;5;7;,2022-08-21,2022-08-28,대중교통 등,39세 이하 3인 이상 친구,1;2;23;5;7;,5;2;7
d_d002021,D01,d002021,1;22;4;5;9;,2022-10-04,2022-10-09,대중교통 등,,1;22;4;5;9;,5;22;21
d_d002428,D01,d002428,21;7;,2022-10-29,2022-11-01,대중교통 등,,21;7;,21;4;22
d_d004997,D01,d004997,2;4;22;,2022-10-16,2022-10-19,대중교통 등,39세 이하 커플 여행,2;4;22;,2;4;22
d_d010336,D01,d010336,1;13;24;26;28;,2022-11-05,2022-11-08,대중교통 등,,1;13;24;26;28;,22;26;1
d_d000357,D01,d000357,2;21;27;28;5;,2022-08-22,2022-08-26,대중교통 등,39세 이하 부모 동반 여행,2;21;27;28;5;,21;5;12
d_d000418,D01,d000418,12;2;3;4;5;,2022-08-29,2022-09-04,대중교통 등,,12;2;3;4;5;,4;2;5
d_d000182,D01,d000182,23;,2022-08-21,2022-08-25,자가용,,23;,2;1;23
d_d006999,D01,d006999,6;28;12;22;10;23;11;,2022-10-29,2022-10-31,자가용,,6;28;12;22;10;23;11;,6;12;23
d_d002424,D01,d002424,12;22;26;28;5;,2022-10-12,2022-10-18,대중교통 등,,12;22;26;28;5;,24;1;22
d_d006740,D01,d006740,1;10;2;21;22;,2022-10-24,2022-10-31,자가용,39세 이하 부부 여행,1;10;2;21;22;,21;22;26
d_d009029,D01,d009029,22;24;27;3;,2022-10-31,2022-11-01,자가용,,22;24;27;3;,22;23;21
d_d004227,D01,d004227,1;2;21;22;9;,2022-10-08,2022-10-10,자가용,,1;2;21;22;9;,9;6;22
d_d003833,D01,d003833,2;23;9;,2022-10-29,2022-10-31,자가용,40세 이상 자녀 동반 여행,2;23;9;,9;3;23
d_d002915,D01,d002915,10;2;28;6;,2022-10-16,2022-10-19,자가용,,10;2;28;6;,24;28;5
d_d011086,D01,d011086,3;4;5;6;21;22;26;28;27;,2022-11-01,2022-11-05,대중교통 등,,3;4;5;6;21;22;26;28;27;,21;22;27
d_d005116,D01,d005116,8;,2022-10-09,2022-10-11,자가용,,8;,8;2;28
d_d006057,D01,d006057,2;3;4;6;9;,2022-10-13,2022-10-15,자가용,,2;3;4;6;9;,2;6;10
d_d004654,D01,d004654,24;22;,2022-10-18,2022-10-26,대중교통 등,,24;22;,24;6;22
d_d003746,D01,d003746,23;,2022-10-19,2022-10-22,대중교통 등,,23;,23;22;4
d_d000153,D01,d000153,22;23;26;27;28;,2022-08-29,2022-09-01,대중교통 등,39세 이하 커플 여행,2;,26;5;22
d_d007567,D01,d007567,10;22;28;4;8;,2022-10-25,2022-10-29,대중교통 등,39세 이하 3인 이상 친구,10;22;28;4;8;,28;22;21
d_d004854,D01,d004854,2;22;26;3;6;,2022-10-15,2022-10-18,대중교통 등,,2;22;26;3;6;,22;2;6
d_d000537,D01,d000537,1;22;23;24;4;,2022-08-23,2022-08-28,자가용,39세 이하 커플 여행,1;22;23;24;4;,1;22;2
d_d010628,D01,d010628,3;21;23;22;11;,2022-11-06,2022-11-08,자가용,,3;21;23;22;11;,3;21;23
d_d000971,D02,d000971,22;3;6;,2022-09-06,2022-09-08,대중교통 등,,22;3;6;,22;24;3
b_b000786,D01,b000786,22;,2022-09-06,2022-09-09,대중교통 등,,22;,23;22;5
d_d004698,D01,d004698,22;23;5;,2022-10-15,2022-10-19,자가용,,22;23;5;,23;22;28
d_d001544,D01,d001544,1;2;23;5;,2022-09-30,2022-10-05,대중교통 등,40세 이상 자녀 동반 여행,1;2;23;5;,2;11;5
d_d003437,D01,d003437,10;22;28;4;5;,2022-10-05,2022-10-10,자가용,39세 이하 3인 이상 친구,10;22;28;4;5;,28;21;7
d_d007470,D01,d007470,21;25;,2022-11-04,2022-11-07,자가용,,21;25;,25;21;22
d_d011356,D01,d011356,1;2;22;23;,2022-11-03,2022-11-07,대중교통 등,,1;2;22;23;,23;6;1
d_d003045,D01,d003045,1;10;21;22;23;,2022-10-13,2022-10-16,대중교통 등,39세 이하 부부 여행,1;10;21;22;23;,10;2;1
d_d004370,D01,d004370,10;12;23;28;4;,2022-10-26,2022-11-01,대중교통 등,,10;12;23;28;4;,1;22;28
d_d001677,D01,d001677,1;22;24;26;,2022-09-24,2022-09-28,대중교통 등,39세 이하 부부 여행,1;22;24;26;,22;26;24
d_d009451,D01,d009451,21;24;3;6;9;,2022-11-03,2022-11-05,자가용,,21;24;3;6;9;,21;6;28
d_d007484,D01,d007484,28;27;3;24;12;26;5;,2022-10-28,2022-10-31,자가용,,28;27;3;24;12;26;5;,28;24;5
d_d002616,D01,d002616,28;21;4;,2022-10-10,2022-10-13,대중교통 등,39세 이하 커플 여행,28;21;4;,28;21;4
d_d002744,D01,d002744,2;22;4;6;,2022-10-07,2022-10-11,대중교통 등,39세 이하 부모 동반 여행,2;22;4;6;,2;6;22
c_c002693,D02,c002693,22;23;26;,2022-09-23,2022-09-25,자가용,,22;23;26;,2;22;10
d_d003291,D01,d003291,1;2;5;6;7;,2022-10-20,2022-10-23,대중교통 등,,1;2;5;6;7;,28;22;4
d_d007764,D01,d007764,10;2;27;5;6;,2022-10-28,2022-11-01,대중교통 등,39세 이하 부모 동반 여행,10;2;27;5;6;,5;2;10
d_d005347,D01,d005347,5;22;23;10;22;21;10;,2022-10-22,2022-10-24,자가용,,5;22;23;10;22;21;10;,8;10;5
d_d003042,D01,d003042,21;22;3;6;,2022-10-08,2022-10-09,자가용,,21;22;3;6;,6;3;21
d_d003745,D01,d003745,1;2;13;22;12;,2022-10-09,2022-10-10,자가용,,1;2;13;22;12;,2;1;22
b_b011640,D02,b011640,4;9;22;,2022-10-30,2022-10-31,,,4;9;22;,9;4;21
d_d000178,D01,d000178,1;,2022-08-25,2022-08-30,대중교통 등,,1;,21;5;24
d_d004580,D01,d004580,21;22;26;6;9;,2022-10-15,2022-10-16,자가용,,21;22;26;6;9;,9;21;24
d_d006657,D01,d006657,2;23;24;27;,2022-10-17,2022-10-21,대중교통 등,39세 이하 커플 여행,2;23;24;27;,22;4;1
d_d009310,D01,d009310,23;4;5;,2022-10-31,2022-11-02,대중교통 등,,23;4;5;,3;22;5
a_a006382,D02,a006382,2;21;22;24;,2022-10-04,2022-10-05,자가용,,2;21;22;24;,2;24;22
d_d007013,D01,d007013,21;22;7;8;,2022-10-22,2022-10-25,자가용,,21;22;7;8;,21;24;22
d_d000265,D01,d000265,2;26;6;,2022-08-28,2022-09-01,자가용,,2;26;6;,5;6;26
d_d010442,D01,d010442,6;1;26;28;27;24;21;22;,2022-11-01,2022-11-08,대중교통 등,,6;1;26;28;27;24;21;22;,22;5;24
d_d009574,D01,d009574,22;,2022-11-01,2022-11-05,자가용,,22;,6;22;26
d_d001369,D01,d001369,1;22;23;28;7;,2022-09-14,2022-09-17,대중교통 등,39세 이하 부부 여행,1;22;23;28;7;,1;28;7
d_d001707,D01,d001707,1;22;24;26;7;,2022-10-01,2022-10-05,대중교통 등,39세 이하 3인 이상 친구,1;22;24;26;7;,22;1;7
d_d012329,D01,d012329,22;,2022-11-13,2022-11-14,,,22;,22;24;26
d_d002894,D01,d002894,1;2;22;5;7;,2022-10-03,2022-10-06,대중교통 등,39세 이하 커플 여행,1;2;22;5;7;,22;1;5
c_c002443,D02,c002443,10;22;24;5;,2022-09-17,2022-09-19,자가용,,10;22;24;5;,5;23;13
b_b004836,D02,b004836,1;22;,2022-09-25,2022-09-27,자가용,,1;22;,22;3;28
d_d001844,D01,d001844,2;4;6;,2022-10-14,2022-10-17,대중교통 등,39세 이하 부모 동반 여행,2;4;6;,6;27;4
d_d000319,D02,d000319,1;27;28;3;5;,2022-08-27,2022-08-30,대중교통 등,,1;27;28;3;5;,1;3;21
b_b005651,D02,b005651,2;22;,2022-10-15,2022-10-17,대중교통 등,,2;22;,2;6;22
c_c001961,D02,c001961,21;22;24;26;27;,2022-09-17,2022-09-18,자가용,,21;22;24;26;27;,2;22;23
d_d004500,D01,d004500,1;2;22;,2022-10-09,2022-10-11,자가용,,1;2;22;,2;22;23
d_d002716,D01,d002716,10;2;21;22;5;,2022-10-04,2022-10-08,대중교통 등,39세 이하 3인 이상 친구,10;2;21;22;5;,2;21;22
d_d002588,D01,d002588,1;26;27;6;7;,2022-10-28,2022-11-01,대중교통 등,,1;26;27;6;7;,1;2;27
b_b001756,D02,b001756,2;21;24;26;27;,2022-08-19,2022-08-21,대중교통 등,,2;21;24;26;27;,3;6;21
d_d000766,D01,d000766,13;2;3;4;6;,2022-09-01,2022-09-05,자가용,,13;2;3;4;6;,24;28;21
d_d002910,D01,d002910,1;2;6;12;21;22;26;,2022-10-19,2022-10-23,자가용,39세 이하 부부 여행,1;2;6;12;21;22;26;,21;22;24
d_d007662,D01,d007662,22;21;,2022-10-26,2022-10-30,대중교통 등,,22;21;,21;26;22
a_a003343,D02,a003343,12;21;22;4;,2022-10-22,2022-10-24,자가용,,12;21;22;4;,4;12;22
d_d002208,D01,d002208,1;13;2;3;4;,2022-09-30,2022-10-05,대중교통 등,39세 이하 자녀 동반 여행,1;13;2;3;4;,22;26;6
d_d004666,D01,d004666,1;2;3;4;5;,2022-10-11,2022-10-14,대중교통 등,,1;2;3;4;5;,7;2;27
d_d000770,D01,d000770,23;24;26;6;7;,2022-08-27,2022-09-05,대중교통 등,,23;24;26;6;7;,2;5;26
c_c002492,D02,c002492,2;21;22;3;,2022-09-14,2022-09-19,자가용,,2;21;22;3;,21;22;3
d_d002447,D01,d002447,22;28;,2022-09-30,2022-10-03,대중교통 등,,22;28;,28;4;22
d_d001232,D01,d001232,1;2;4;6;7;,2022-09-19,2022-09-22,대중교통 등,,1;2;4;6;7;,1;28;24
d_d006784,D01,d006784,1;2;5;7;9;,2022-10-21,2022-10-22,자가용,,1;2;5;7;9;,24;22;21
d_d004042,D01,d004042,21;27;28;22;,2022-10-22,2022-10-23,자가용,,21;27;28;22;,21;22;27
b_b005863,D02,b005863,21;22;4;6;7;,2022-10-08,2022-10-10,대중교통 등,,21;22;4;6;7;,21;4;22
d_d008180,D01,d008180,1;22;4;6;,2022-10-30,2022-11-01,대중교통 등,,1;22;4;6;,6;2;22
b_b000565,D02,b000565,2;28;4;,2022-08-12,2022-08-14,자가용,,2;,2;5;6
a_a003214,D02,a003214,2;21;23;4;6;,2022-09-30,2022-10-03,자가용,수도권 거주 39세 이하 자녀 동반,2;21;23;4;6;,22;5;4
d_d002810,D01,d002810,11;21;22;23;24;,2022-10-20,2022-10-24,대중교통 등,,11;21;22;23;24;,21;22;24
b_b003762,D02,b003762,1;22;24;3;6;,2022-09-17,2022-09-18,자가용,,1;22;24;3;6;,2;6;13
a_a001590,D02,a001590,1;10;2;5;6;,2022-09-03,2022-09-06,대중교통 등,,1;10;2;5;6;,2;10;23
a_a006701,D02,a006701,1;22;24;26;4;,2022-10-08,2022-10-09,자가용,,1;22;24;26;4;,22;6;24
d_d002402,D01,d002402,1;2;21;3;4;,2022-10-03,2022-10-07,대중교통 등,39세 이하 부부 여행,1;2;21;3;4;,21;22;23
d_d002881,D01,d002881,2;22;24;4;9;,2022-10-08,2022-10-09,자가용,,2;22;24;4;9;,26;22;24
d_d000741,D01,d000741,1;2;4;5;6;,2022-08-20,2022-08-23,대중교통 등,,1;2;4;5;6;,4;2;22
d_d004040,D01,d004040,1;22;5;,2022-10-29,2022-11-01,대중교통 등,,1;22;5;,5;22;1
d_d010671,D01,d010671,1;23;28;6;,2022-11-01,2022-11-08,대중교통 등,,1;23;28;6;,28;23;6
a_a008091,D02,a008091,1;22;26;5;9;,2022-10-22,2022-10-24,자가용,수도권 거주 39세 이하 3인 이상 친구,1;22;26;5;9;,24;27;5
d_d004509,D01,d004509,1;2;4;5;6;7;10;22;23;,2022-10-20,2022-10-23,대중교통 등,,1;2;4;5;6;7;10;22;23;,2;6;1
d_d006973,D01,d006973,2;3;4;5;6;,2022-10-22,2022-10-24,자가용,,2;3;4;5;6;,25;2;21
d_d002034,D01,d002034,1;12;4;6;7;,2022-10-08,2022-10-12,자가용,,1;12;4;6;7;,1;12;6
d_d002846,D01,d002846,22;26;5;,2022-10-09,2022-10-12,대중교통 등,,22;26;5;,5;22;26
d_d003839,D01,d003839,1;4;,2022-10-11,2022-10-12,자가용,,1;4;,21;24;1
d_d001805,D01,d001805,2;21;27;,2022-09-29,2022-10-07,자가용,40세 이상 자녀 동반 여행,2;21;27;,6;21;5
d_d005345,D01,d005345,10;3;7;,2022-11-04,2022-11-07,자가용,,10;3;7;,8;23;27
d_d000624,D01,d000624,22;24;26;28;,2022-09-02,2022-09-05,자가용,,22;24;26;28;,6;7;28
d_d002147,D01,d002147,1;2;28;6;,2022-10-12,2022-10-16,대중교통 등,,1;2;28;6;,24;2;6
d_d002940,D01,d002940,2;22;1;5;11;,2022-10-29,2022-10-30,자가용,,2;22;1;5;11;,2;11;22
d_d006751,D01,d006751,1;22;24;,2022-10-22,2022-10-25,자가용,,1;22;24;,22;24;26
b_b000462,D02,b000462,2;22;3;6;9;,2022-08-09,2022-08-12,대중교통 등,경상권 외에 거주하는 39세 이하 커플,2;,3;6;28
d_d002052,D01,d002052,2;22;3;4;5;,2022-09-29,2022-10-03,대중교통 등,39세 이하 자녀 동반 여행,2;22;3;4;5;,5;6;2
d_d003883,D01,d003883,21;22;23;24;26;,2022-10-10,2022-10-11,자가용,,21;22;23;24;26;,22;3;1
a_a003218,D01,a003218,10;2;21;22;5;,2022-10-04,2022-10-08,대중교통 등,,10;2;21;22;5;,22;21;26
b_b007402,D02,b007402,22;23;24;,2022-10-11,2022-10-12,자가용,,22;23;24;,3;28;23
d_d000045,D01,d000045,2;23;3;4;5;,2022-08-28,2022-08-31,대중교통 등,,2;,24;23;6
d_d010846,D01,d010846,2;23;,2022-11-04,2022-11-08,대중교통 등,,2;23;,23;2;5
d_d002359,D01,d002359,1;21;22;24;4;,2022-09-29,2022-10-02,대중교통 등,39세 이하 3인 이상 친구,1;21;22;24;4;,21;1;22
d_d008108,D01,d008108,2;22;23;3;4;,2022-10-30,2022-11-01,자가용,,2;22;23;3;4;,23;1;4
d_d007005,D01,d007005,22;24;25;27;4;,2022-10-20,2022-10-23,대중교통 등,,22;24;25;27;4;,25;27;24
b_b003977,D02,b003977,2;22;26;,2022-09-21,2022-09-23,자가용,,2;22;26;,22;23;26
d_d011264,D01,d011264,1;10;21;4;5;,2022-11-05,2022-11-09,대중교통 등,39세 이하 3인 이상 친구,1;10;21;4;5;,21;5;1
a_a000205,D02,a000205,24;,2022-08-22,2022-08-25,자가용,,24;,5;11;3
d_d005915,D01,d005915,26;22;1;24;4;3;4;,2022-11-03,2022-11-05,자가용,,26;22;1;24;4;3;4;,2;1;26
c_c002988,D02,c002988,11;2;6;9;,2022-10-01,2022-10-04,자가용,충청권 외에 거주하는 40세 이상 3인 이상 친구,11;2;6;9;,6;2;9
d_d007452,D01,d007452,13;5;,2022-10-23,2022-10-28,대중교통 등,39세 이하 부모 동반 여행,13;5;,5;13;2
a_a010147,D02,a010147,21;22;23;4;6;,2022-10-23,2022-10-25,대중교통 등,수도권 거주 39세 이하 커플,21;22;23;4;6;,21;22;23
d_d003357,D01,d003357,5;,2022-11-04,2022-11-05,대중교통 등,,5;,5;22;21
d_d003845,D01,d003845,3;8;10;22;23;24;25;26;21;27;28;,2022-10-28,2022-10-31,자가용,,3;8;10;22;23;24;25;26;21;27;28;,23;25;21
d_d005569,D01,d005569,2;21;22;27;6;,2022-10-14,2022-10-16,자가용,,2;21;22;27;6;,21;2;6
d_d001984,D01,d001984,2;9;,2022-10-17,2022-10-20,대중교통 등,39세 이하 3인 이상 친구,2;9;,4;11;6
d_d007020,D01,d007020,2;26;5;6;9;,2022-10-23,2022-10-24,대중교통 등,,2;26;5;6;9;,1;6;28
d_d004425,D01,d004425,11;22;23;5;,2022-10-08,2022-10-11,자가용,,11;22;23;5;,11;23;5
a_a000761,D02,a000761,1;22;23;24;26;,2022-08-28,2022-08-30,자가용,,1;22;23;24;26;,22;24;9
a_a010321,D02,a010321,1;10;21;22;7;,2022-10-25,2022-10-27,자가용,,1;10;21;22;7;,23;27;4
d_d000475,D01,d000475,22;26;5;7;,2022-08-31,2022-09-04,대중교통 등,,22;26;5;7;,5;22;26
b_b003984,D02,b003984,21;24;3;5;,2022-09-24,2022-10-02,대중교통 등,,21;24;3;5;,3;5;24
d_d012370,D01,d012370,1;2;22;5;,2022-11-13,2022-11-14,,,1;2;22;5;,2;22;28
d_d004702,D01,d004702,22;28;24;21;9;8;6;,2022-10-14,2022-10-17,자가용,,22;28;24;21;9;8;6;,9;6;21
d_d009069,D01,d009069,22;26;22;26;28;21;,2022-10-30,2022-11-02,자가용,39세 이하 커플 여행,22;26;22;26;28;21;,22;26;23
d_d006036,D01,d006036,1;24;3;4;5;,2022-10-28,2022-10-31,대중교통 등,,1;24;3;4;5;,21;28;27
d_d000049,D01,d000049,1;24;27;,2022-08-04,2022-08-08,대중교통 등,39세 이하 커플 여행,1;,1;27;3
d_d011354,D01,d011354,1;10;2;22;23;,2022-11-05,2022-11-08,자가용,,1;10;2;22;23;,10;27;21
d_d003392,D01,d003392,2;22;4;6;,2022-10-08,2022-10-12,자가용,39세 이하 커플 여행,2;22;4;6;,4;2;21
d_d005955,D01,d005955,1;12;2;26;6;,2022-10-20,2022-10-25,대중교통 등,39세 이하 부부 여행,1;12;2;26;6;,6;2;3
b_b005680,D02,b005680,1;2;3;5;6;,2022-09-30,2022-10-02,대중교통 등,,1;2;3;5;6;,9;22;5
d_d000762,D01,d000762,1;10;2;4;6;,2022-08-21,2022-08-25,대중교통 등,39세 이하 커플 여행,1;10;2;4;6;,6;21;10
a_a001891,D02,a001891,1;12;2;3;4;,2022-09-27,2022-09-29,자가용,,1;12;2;3;4;,1;4;2
d_d010226,D01,d010226,1;22;23;9;,2022-10-29,2022-11-02,대중교통 등,,1;22;23;9;,1;22;6
b_b004798,D02,b004798,10;22;23;3;6;,2022-09-25,2022-09-27,자가용,,10;22;23;3;6;,23;22;3
a_a005351,D02,a005351,1;2;22;5;8;,2022-10-29,2022-10-31,대중교통 등,수도권 거주 39세 이하 커플,1;2;22;5;8;,5;8;22
d_d001824,D01,d001824,28;,2022-09-29,2022-10-03,대중교통 등,,28;,28;22;4
d_d005333,D01,d005333,2;23;27;4;,2022-10-16,2022-10-21,자가용,39세 이하 부부 여행,2;23;27;4;,6;23;1
d_d009331,D01,d009331,4;28;3;22;23;7;6;27;,2022-11-02,2022-11-08,대중교통 등,,4;28;3;22;23;7;6;27;,23;28;22
d_d002774,D02,d002774,1;4;23;24;22;22;24;24;,2022-10-17,2022-10-20,대중교통 등,,1;4;23;24;22;22;24;24;,6;10;23
a_a000564,D02,a000564,24;3;4;6;,2022-08-28,2022-08-29,대중교통 등,,24;3;4;6;,3;24;4
a_a001266,D02,a001266,1;12;24;27;4;,2022-09-03,2022-09-05,대중교통 등,,1;12;24;27;4;,1;10;3
c_c004272,D02,c004272,5;,2022-09-30,2022-10-02,자가용,충청권 외에 거주하는 39세 이하 3인 이상 친구,5;,5;24;21
c_c002280,D02,c002280,22;28;,2022-09-16,2022-09-18,자가용,,22;28;,28;22;13
b_b002113,D02,b002113,2;21;24;27;28;,2022-08-19,2022-08-22,자가용,,2;21;24;27;28;,3;27;5
d_d006237,D01,d006237,4;28;22;2;21;5;24;12;,2022-10-30,2022-11-02,자가용,,4;28;22;2;21;5;24;12;,23;22;28
d_d007655,D01,d007655,21;28;3;5;9;,2022-10-29,2022-10-31,자가용,,21;28;3;5;9;,4;21;26
d_d001292,D01,d001292,1;2;6;,2022-09-19,2022-09-23,자가용,,1;2;6;,1;6;2
d_d003120,D01,d003120,23;5;,2022-10-08,2022-10-11,대중교통 등,,23;5;,23;21;1
d_d004282,D01,d004282,22;4;6;,2022-10-29,2022-11-01,대중교통 등,,22;4;6;,1;22;6
d_d000559,D01,d000559,22;26;5;6;,2022-08-20,2022-08-25,대중교통 등,,22;26;5;6;,22;26;1
b_b002655,D02,b002655,10;11;21;22;25;,2022-09-19,2022-09-21,자가용,,10;11;21;22;25;,21;22;23
b_b003951,D02,b003951,1;22;24;26;27;,2022-10-01,2022-10-03,자가용,,1;22;24;26;27;,22;24;27
d_d009076,D01,d009076,10;22;,2022-10-30,2022-10-31,자가용,,10;22;,10;22;28
d_d003127,D01,d003127,9;28;24;,2022-10-16,2022-10-17,자가용,,9;28;24;,2;24;22
d_d000221,D01,d000221,1;22;28;5;7;,2022-08-20,2022-08-28,대중교통 등,,1;22;28;5;7;,5;23;28
d_d008965,D01,d008965,10;22;23;24;4;,2022-10-30,2022-11-02,자가용,,10;22;23;24;4;,22;23;10
d_d012463,D01,d012463,21;22;25;,2022-11-11,2022-11-12,,,21;22;25;,25;21;3
d_d007523,D01,d007523,28;3;5;6;,2022-10-27,2022-10-30,자가용,,28;3;5;6;,2;11;6
d_d001532,D01,d001532,1;2;21;22;23;,2022-09-29,2022-10-02,대중교통 등,39세 이하 커플 여행,1;2;21;22;23;,2;22;12
d_d004583,D01,d004583,1;11;23;3;6;,2022-10-25,2022-10-29,대중교통 등,,1;11;23;3;6;,21;6;27
d_d002817,D01,d002817,2;22;28;4;8;,2022-10-25,2022-10-28,대중교통 등,,2;22;28;4;8;,21;2;22
a_a002935,D02,a002935,12;22;24;3;6;,2022-09-27,2022-09-29,자가용,수도권 거주 40세 이상 커플,12;22;24;3;6;,24;22;5
d_d009245,D01,d009245,1;2;3;5;6;,2022-11-03,2022-11-08,대중교통 등,,1;2;3;5;6;,5;6;9
d_d006136,D01,d006136,4;10;11;28;2;1;3;6;12;23;,2022-10-16,2022-10-20,대중교통 등,,4;10;11;28;2;1;3;6;12;23;,3;6;11
c_c002796,D02,c002796,24;27;28;8;,2022-09-23,2022-09-25,자가용,,24;27;28;8;,8;12;22
d_d002917,D01,d002917,11;9;,2022-10-07,2022-10-11,대중교통 등,,11;9;,11;9;6
d_d003962,D01,d003962,1;2;22;26;3;,2022-10-13,2022-10-15,자가용,,1;2;22;26;3;,3;22;2
d_d000802,D01,d000802,12;21;4;5;6;,2022-08-19,2022-08-23,대중교통 등,,12;21;4;5;6;,28;27;6
d_d003119,D01,d003119,1;2;26;3;6;,2022-10-16,2022-10-18,자가용,,1;2;26;3;6;,22;6;2
c_c000009,D02,c000009,24;27;28;3;6;,2022-10-01,2022-10-04,자가용,,6;,2;3;22
c_c006685,D02,c006685,2;4;,2022-10-21,2022-10-22,,호남권에 거주하는 40세 이상 3인 이상 친구,2;4;,2;3;26
d_d004703,D01,d004703,10;28;6;,2022-10-11,2022-10-20,대중교통 등,,10;28;6;,10;28;6
d_d009421,D01,d009421,1;2;13;22;23;24;26;,2022-10-30,2022-11-01,자가용,,1;2;13;22;23;24;26;,6;22;24
d_d004511,D01,d004511,1;27;6;21;22;28;11;,2022-10-18,2022-10-21,자가용,,1;27;6;21;22;28;11;,6;11;27
a_a005138,D02,a005138,1;26;,2022-10-08,2022-10-09,,수도권 거주 40세 이상 부부,1;26;,26;24;22
d_d006867,D01,d006867,1;21;28;3;6;,2022-10-20,2022-10-23,대중교통 등,,1;21;28;3;6;,21;1;28
c_c000587,D02,c000587,1;2;3;5;7;,2022-08-20,2022-08-22,자가용,호남권에 거주하는 39세 이하 3인 이상 친구,1;2;3;5;7;,2;5;22
d_d008023,D01,d008023,2;7;12;22;23;24;26;27;28;,2022-10-25,2022-11-01,대중교통 등,39세 이하 커플 여행,2;7;12;22;23;24;26;27;28;,22;26;24
d_d002051,D01,d002051,12;2;4;7;,2022-10-11,2022-10-15,자가용,39세 이하 3인 이상 친구,12;2;4;7;,2;22;5
d_d001549,D01,d001549,2;23;27;,2022-09-22,2022-09-27,자가용,39세 이하 자녀 동반 여행,2;23;27;,2;23;27
d_d003665,D01,d003665,1;22;26;28;6;,2022-10-22,2022-10-24,자가용,,1;22;26;28;6;,6;22;4
a_a003015,D02,a003015,2;22;24;26;7;,2022-09-23,2022-09-25,자가용,수도권 거주 39세 이하 커플,2;22;24;26;7;,22;24;26
a_a000310,D02,a000310,22;24;,2022-08-20,2022-08-22,자가용,,22;24;,24;22;8
d_d001593,D01,d001593,1;12;2;21;3;,2022-09-26,2022-09-29,대중교통 등,,1;12;2;21;3;,3;12;24
d_d001783,D01,d001783,1;2;22;23;4;,2022-10-08,2022-10-11,자가용,40세 이상 자녀 동반 여행,1;2;22;23;4;,2;5;1
