TRAVEL_ID,TRIP_ID,START_VISIT_AREA_ID,END_VISIT_AREA_ID,START_DT_MIN,END_DT_MIN,MVMN_CD_1,MVMN_CD_2
b_b000590,2208080004,,2208080004,,2022-08-08 10:30:00.000,16,15
b_b000740,2208220006,,2208220006,,2022-08-22 15:00:00.000,5,
c_c002009,2209240004,,2209240004,,2022-09-24 18:30:00.000,1,
b_b011222,2210290004,,2210290004,,2022-10-29 13:30:00.000,1,
b_b001821,2209090008,,2209090008,,2022-09-09 18:30:00.000,15,
b_b014434,2210290006,,2210290006,,2022-10-29 12:30:00.000,11,11
b_b003439,2208250003,,2208250003,,2022-08-25 09:00:00.000,13,
b_b001623,2208290001,,2208290001,,2022-08-29 14:30:00.000,1,
b_b004458,2209250003,,2209250003,,2022-09-25 13:30:00.000,1,1
b_b011315,2211050003,,2211050003,,2022-11-05 08:00:00.000,1,1
b_b007474,2210290002,,2210290002,,2022-10-29 23:30:00.000,1,5
b_b006935,2210090006,,2210090006,,2022-10-09 14:00:00.000,1,
b_b002329,2208190008,,2208190008,,2022-08-19 18:00:00.000,1,
b_b008047,2210150010,,2210150010,,2022-10-15 14:30:00.000,7,5
b_b004735,2209250007,,2209250007,,2022-09-25 15:30:00.000,1,
b_b000073,2208070001,,2208070001,,2022-08-07 19:00:00.000,1,
b_b004408,2209240003,,2209240003,,2022-09-24 13:30:00.000,1,
b_b005642,2209300001,2209300001,,2022-09-30 09:00:00.000,,,
b_b007680,2210150011,,2210150011,,2022-10-15 20:00:00.000,1,15
b_b000952,2208160006,,2208160006,,2022-08-16 15:30:00.000,1,
b_b010804,2210230001,,2210230001,,2022-10-23 23:30:00.000,12,
b_b003305,2208280004,,2208280004,,2022-08-28 22:00:00.000,2,
b_b000196,2208270001,,2208270001,,2022-08-27 11:00:00.000,1,
b_b004733,2210060011,,2210060011,,2022-10-06 20:00:00.000,15,
b_b009766,2210220003,,2210220003,,2022-10-22 12:30:00.000,15,
b_b015870,2211050008,,2211050008,,2022-11-05 15:30:00.000,1,
b_b018416,2211090001,2211090001,,2022-11-09 12:30:00.000,,,
b_b006321,2210290012,,2210290012,,2022-10-29 17:00:00.000,12,
b_b018737,2211100003,,2211100003,,2022-11-10 14:30:00.000,15,
b_b006205,2210250001,,2210250001,,2022-10-25 11:00:00.000,15,
b_b015584,2211050003,,2211050003,,2022-11-05 16:30:00.000,15,
b_b005728,2210010014,,2210010014,,2022-10-01 06:30:00.000,5,
b_b004580,2209260011,,2209260011,,2022-09-26 20:00:00.000,15,
b_b005090,2210130003,,2210130003,,2022-10-13 13:30:00.000,15,
b_b002723,2208190007,,2208190007,,2022-08-19 03:00:00.000,15,
b_b010878,2210290006,,2210290006,,2022-10-29 13:30:00.000,1,15
b_b005033,2210020001,2210020001,,2022-10-02 10:00:00.000,,,
b_b015367,2211040009,,2211040009,,2022-11-04 22:00:00.000,15,
b_b003940,2209230005,,2209230005,,2022-09-23 23:00:00.000,1,1
b_b004063,2209250003,,2209250003,,2022-09-25 17:00:00.000,12,
b_b013759,2211060005,,2211060005,,2022-11-06 15:00:00.000,15,
b_b004013,2210010001,2210010001,,2022-10-01 11:30:00.000,,,
b_b002243,2208220002,,2208220002,,2022-08-22 14:00:00.000,15,
b_b012295,2211040001,2211040001,,2022-11-04 17:00:00.000,,,
b_b007680,2210150004,,2210150004,,2022-10-15 11:30:00.000,1,15
b_b000792,2210090011,,2210090011,,2022-10-09 17:30:00.000,15,
b_b003355,2208210003,,2208210003,,2022-08-21 18:00:00.000,1,
b_b007627,2210120001,2210120001,,2022-10-12 06:00:00.000,,,
b_b001745,2208210006,,2208210006,,2022-08-21 18:00:00.000,9,
b_b015111,2211050008,,2211050008,,2022-11-05 05:00:00.000,4,15
b_b004712,2210020002,,2210020002,,2022-10-02 13:00:00.000,15,
b_b001084,2208160003,,2208160003,,2022-08-16 13:00:00.000,1,1
b_b000370,2208090004,,2208090004,,2022-08-09 14:30:00.000,1,
b_b004444,2210020003,,2210020003,,2022-10-02 17:00:00.000,15,
b_b000019,2208080008,,2208080008,,2022-08-08 13:30:00.000,15,
b_b005350,2210080014,,2210080014,,2022-10-08 19:30:00.000,15,
b_b002791,2209030006,,2209030006,,2022-09-03 17:00:00.000,4,
b_b005646,2210050006,,2210050006,,2022-10-05 12:00:00.000,15,
b_b000185,2208140001,,2208140001,,2022-08-14 12:30:00.000,1,
b_b000776,2208220004,,2208220004,,2022-08-22 17:30:00.000,1,
b_b007542,2210290002,,2210290002,,2022-10-29 13:00:00.000,1,
b_b018685,2211120003,,2211120003,,2022-11-12 14:00:00.000,15,
b_b003934,2209230004,,2209230004,,2022-09-23 19:30:00.000,9,5
b_b011196,2211010002,,2211010002,,2022-11-01 09:30:00.000,2,
b_b007163,2210130002,,2210130002,,2022-10-13 12:30:00.000,15,
b_b007396,2210100003,,2210100003,,2022-10-10 12:30:00.000,1,
b_b009576,2210220004,,2210220004,,2022-10-22 15:00:00.000,15,
b_b003377,2208260006,,2208260006,,2022-08-26 15:00:00.000,1,
b_b015378,2211040006,,2211040006,,2022-11-04 19:30:00.000,15,
b_b005255,2210100003,,2210100003,,2022-10-10 13:00:00.000,1,
b_b006587,2210020004,,2210020004,,2022-10-02 14:00:00.000,15,
b_b006971,2210220001,2210220001,,2022-10-22 09:30:00.000,,,
b_b006024,2210020002,,2210020002,,2022-10-02 15:00:00.000,1,
b_b001782,2208200002,,2208200002,,2022-08-20 11:30:00.000,1,
b_b002504,2208220004,,2208220004,,2022-08-22 07:30:00.000,6,14
b_b006241,2210040005,,2210040005,,2022-10-04 00:30:00.000,5,13
b_b009965,2210230011,,2210230011,,2022-10-23 22:30:00.000,1,
b_b003872,2209290008,,2209290008,,2022-09-29 18:00:00.000,15,
b_b011359,2210280001,,2210280001,,2022-10-28 11:00:00.000,1,
b_b011341,2210250004,,2210250004,,2022-10-25 21:00:00.000,5,12
b_b000330,2208260004,,2208260004,,2022-08-26 14:30:00.000,1,
b_b002503,2208200004,,2208200004,,2022-08-20 18:00:00.000,1,
b_b007521,2210230001,2210230001,,2022-10-23 10:30:00.000,,,
b_b003845,2209180003,,2209180003,,2022-09-18 15:00:00.000,1,
b_b000946,2208280002,,2208280002,,2022-08-28 11:00:00.000,1,1
b_b009925,2210230002,,2210230002,,2022-10-23 14:00:00.000,1,
b_b003524,2208270003,,2208270003,,2022-08-27 02:30:00.000,15,
c_c010859,2211020001,2211020001,,2022-11-02 13:00:00.000,,,
b_b007950,2210240006,,2210240006,,2022-10-24 20:30:00.000,1,
b_b004623,2210010007,,2210010007,,2022-10-01 21:00:00.000,15,
b_b002777,2208220006,,2208220006,,2022-08-22 19:00:00.000,1,
b_b002256,2208220001,2208220001,,2022-08-22 10:30:00.000,,,
b_b005119,2210020005,,2210020005,,2022-10-02 14:30:00.000,1,
b_b012220,2210260006,,2210260006,,2022-10-26 19:00:00.000,15,
b_b001922,2208210002,,2208210002,,2022-08-21 09:30:00.000,1,
b_b005768,2210020003,,2210020003,,2022-10-02 16:00:00.000,1,
b_b004889,2209250001,,2209250001,,2022-09-25 11:30:00.000,2,
b_b004864,2209250001,,2209250001,,2022-09-25 12:00:00.000,1,
b_b015936,2211050002,,2211050002,,2022-11-05 11:30:00.000,5,
b_b008556,2210190003,,2210190003,,2022-10-19 16:30:00.000,15,
b_b009929,2210270005,,2210270005,,2022-10-27 18:00:00.000,1,
