COMPANION_SEQ,TRAVEL_ID,REL_CD,COMPANION_GENDER,COMPANION_AGE_GRP,COMPANION_SITUATION
1,c_c004441,8,1,4,1
1,c_c000841,1,1,4,1
2,c_c008056,2,1,1,1
1,c_c000898,7,1,4,3
5,c_c002215,10,2,1,3
2,c_c002476,2,2,1,1
3,c_c001896,2,2,2,1
2,c_c007485,7,2,4,1
1,c_c000410,1,2,5,1
1,c_c009043,2,2,3,1
1,c_c005701,2,2,1,1
5,c_c001114,7,1,5,1
1,c_c012597,3,2,7,1
9,c_c003666,6,1,1,3
1,c_c008933,1,2,4,1
3,c_c001752,2,1,5,3
1,c_c010022,8,2,4,1
1,c_c001530,2,1,3,2
2,c_c000139,2,1,1,1
3,c_c000569,2,2,2,1
2,c_c009626,5,2,5,1
2,c_c004808,7,1,5,1
2,c_c004699,2,2,2,1
2,c_c002808,7,1,4,1
4,c_c002866,2,1,1,1
1,c_c005046,1,2,4,1
2,c_c005525,7,1,4,1
1,c_c009086,6,2,6,1
2,c_c002867,2,2,4,1
1,c_c003112,1,1,5,1
1,c_c009064,1,2,4,1
9,c_c001114,11,2,1,1
2,c_c013041,2,2,1,1
4,c_c002232,10,2,4,3
3,c_c002052,2,1,2,1
2,c_c000127,2,1,4,3
2,c_c000429,7,2,3,1
4,c_c003941,11,2,5,3
1,c_c012390,8,1,4,3
3,c_c000329,2,2,1,1
1,c_c008751,1,2,7,1
1,c_c004332,1,2,4,1
3,c_c007700,3,1,6,3
1,c_c000045,2,2,4,3
2,c_c002659,7,2,3,1
1,c_c001385,1,2,5,1
1,c_c004233,1,2,5,1
1,c_c014194,8,1,3,1
3,c_c002777,10,1,7,1
1,c_c005992,2,1,4,1
2,c_c004376,7,1,4,1
3,c_c007448,1,1,5,1
1,c_c002862,7,2,5,1
1,c_c004607,8,2,3,1
19,c_c004041,9,2,6,3
2,c_c002078,2,2,2,1
3,c_c005046,2,1,1,1
1,c_c007541,1,1,7,1
1,c_c006593,2,2,4,1
1,c_c000740,1,1,5,1
6,c_c002419,6,1,1,3
1,c_c001111,1,2,5,1
1,c_c012284,7,2,3,1
1,c_c000233,1,1,7,1
1,c_c009478,1,1,3,1
1,c_c001151,2,2,3,3
3,c_c006865,2,2,1,1
1,c_c003472,3,1,6,1
1,c_c001081,8,2,3,1
1,c_c008267,3,1,7,1
2,c_c009565,3,2,6,1
1,c_c014248,2,2,4,1
1,c_c000051,1,2,4,1
3,c_c013644,5,2,4,1
1,c_c002935,3,1,7,1
3,c_c010895,3,2,7,2
1,c_c006510,1,1,5,1
2,c_c001811,2,2,1,1
1,c_c011568,8,1,3,1
1,c_c000397,2,1,4,1
2,c_c007495,9,1,6,1
1,c_c002405,1,2,5,1
1,c_c000921,1,2,4,1
1,c_c001617,1,1,4,1
2,c_c000834,7,2,6,1
2,c_c003657,2,2,4,1
1,c_c008811,1,2,4,1
3,c_c002911,2,1,2,1
1,c_c014140,8,2,4,1
1,c_c001355,8,2,3,1
2,c_c001278,2,2,1,1
3,c_c000414,5,2,3,1
1,c_c007469,8,2,3,1
1,c_c002977,7,2,4,3
9,c_c005743,10,2,7,1
1,c_c002354,8,1,4,1
3,c_c002869,2,2,2,1
1,c_c004935,2,1,1,1
2,c_c005111,10,2,6,1
2,c_c002822,2,2,1,1
1,c_c000403,8,2,3,1
2,c_c009243,5,2,3,1
4,c_c008794,11,1,3,1
1,c_c002620,8,1,4,1
1,c_c001609,1,1,6,1
6,c_c001812,5,1,4,3
2,c_c002412,5,1,3,1
1,c_c003080,7,1,3,1
1,c_c009508,8,1,3,1
1,c_c012837,3,2,7,1
1,c_c008968,1,2,5,1
2,c_c002063,1,1,7,3
4,c_c014192,10,2,7,1
1,c_c005064,1,1,4,1
4,c_c011607,7,1,3,1
6,c_c004100,5,1,5,1
2,c_c001894,2,1,1,1
2,c_c006212,2,2,2,1
2,c_c007922,7,2,3,1
1,c_c004190,7,2,3,1
3,c_c001684,11,1,2,1
1,c_c014112,1,1,4,1
1,c_c004061,5,2,4,1
1,c_c003358,5,2,3,1
2,c_c006495,2,2,4,1
2,c_c000196,7,1,4,1
1,c_c007421,8,2,3,1
1,c_c003362,8,2,3,1
1,c_c003319,8,1,4,1
3,c_c005174,6,1,4,3
1,c_c006085,7,2,4,1
3,c_c002734,10,2,4,1
4,c_c000150,2,2,5,1
1,c_c006812,1,1,4,1
1,c_c004397,8,2,4,2
1,c_c003183,8,1,3,1
2,c_c009105,2,1,1,1
10,c_c012078,9,2,4,1
1,c_c014280,3,2,6,1
3,c_c009209,6,2,8,1
2,c_c000254,7,1,3,1
1,c_c007448,3,1,8,1
2,c_c005783,2,1,1,1
3,c_c005340,2,2,2,1
2,c_c002220,3,2,8,1
1,c_c012774,1,2,5,1
2,c_c003210,7,1,4,3
2,c_c000695,2,2,1,1
1,c_c002506,1,1,4,1
1,c_c002097,8,1,3,1
1,c_c006834,8,1,4,1
1,c_c000191,1,1,7,1
1,c_c003015,7,2,3,1
2,c_c009548,2,2,2,1
1,c_c002566,1,1,4,1
2,c_c001363,2,1,1,1
2,c_c009689,2,1,1,1
2,c_c003413,7,1,3,1
2,c_c003666,2,2,1,1
5,c_c001363,7,1,4,3
3,c_c014394,10,2,6,1
1,c_c009300,1,2,4,1
1,c_c014337,1,1,5,1
2,c_c002692,2,1,2,1
3,c_c013804,7,1,3,1
17,c_c004041,9,2,6,3
2,c_c001696,2,2,1,1
2,c_c001755,2,1,1,1
1,c_c002050,1,2,4,1
1,c_c006052,7,2,4,1
3,c_c006306,2,1,1,1
3,c_c006212,2,2,2,1
1,c_c012456,8,2,4,1
1,c_c008828,1,2,4,1
2,c_c004435,2,2,2,1
3,c_c000255,7,2,3,1
5,c_c004855,11,2,4,3
1,c_c008701,2,2,1,1
1,c_c009067,1,1,6,1
1,c_c011637,8,2,3,1
1,c_c005106,1,1,6,1
6,c_c001625,5,2,4,3
3,c_c002711,2,1,1,1
1,c_c000797,1,1,4,1
1,c_c000799,7,1,3,1
2,c_c003893,7,2,3,1
1,c_c003924,7,2,3,1
2,c_c001385,9,1,5,1
4,c_c002040,6,2,6,3
3,c_c014130,2,2,1,1
1,c_c000285,5,1,3,1
1,c_c013652,1,1,3,1
3,c_c011330,2,2,2,1
1,c_c005665,1,1,5,1
1,c_c003338,7,1,3,2
1,c_c009042,1,1,4,1
1,c_c009322,8,1,3,1
1,c_c014415,2,1,2,1
1,c_c014371,7,1,4,1
2,c_c011932,7,1,3,1
3,c_c005577,7,1,3,1
5,c_c012824,3,2,7,1
3,c_c003210,7,1,4,3
1,c_c006089,1,1,5,1
1,c_c005644,1,1,5,1
2,c_c000408,2,1,4,1
2,c_c001766,2,1,2,1
1,c_c014386,3,1,8,2
1,c_c003190,7,2,6,1
1,c_c003798,7,2,3,1
2,c_c009252,3,1,7,3
1,c_c000326,8,2,4,3
3,c_c003423,2,1,2,1
1,c_c006221,1,2,5,1
2,c_c000124,2,1,2,1
2,c_c006660,2,2,3,1
1,c_c013086,2,2,3,1
3,c_c005346,3,2,8,1
1,c_c004825,7,2,3,1
8,c_c006495,11,1,1,1
1,c_c005446,8,2,3,1
1,c_c009281,3,2,6,1
1,c_c013788,1,2,4,1
1,c_c007844,8,2,3,3
1,c_c013796,1,1,4,1
1,c_c004168,8,2,3,1
10,c_c000787,5,1,4,3
2,c_c000623,7,1,4,1
1,c_c007775,8,1,4,1
2,c_c005007,2,1,2,1
2,c_c002592,7,2,3,1
1,c_c009130,8,2,3,1
1,c_c000333,1,2,4,1
1,c_c003700,8,2,4,1
1,c_c012301,3,2,7,1
6,c_c006495,11,1,1,1
1,c_c007711,1,2,5,1
3,c_c006169,9,2,4,1
3,c_c008021,7,1,3,3
2,c_c007440,2,1,2,1
3,c_c000439,2,1,2,1
2,c_c004727,7,1,4,1
3,c_c014242,2,2,1,1
1,c_c005690,7,2,4,3
1,c_c012335,1,1,5,1
1,c_c004861,1,2,5,1
1,c_c004124,7,1,3,1
3,c_c014192,10,1,7,1
1,c_c014229,8,2,3,1
2,b_b011328,7,2,6,1
1,c_c002368,1,1,4,1
1,c_c001241,7,1,3,1
1,c_c013138,8,2,3,1
3,c_c006041,9,1,4,1
2,c_c006059,2,1,2,1
2,c_c002108,5,1,3,1
2,c_c008906,2,2,2,1
1,c_c001407,7,2,3,1
1,c_c012198,1,2,5,1
1,c_c012693,1,1,6,1
4,c_c000191,2,1,1,1
3,c_c003891,7,1,4,1
1,c_c003771,7,2,3,1
1,c_c011365,8,1,4,1
1,c_c002070,2,2,6,1
1,c_c006443,7,2,5,1
3,c_c000689,2,2,1,1
1,c_c014253,5,2,3,1
3,c_c012513,2,2,1,1
2,c_c006291,2,1,1,1
1,c_c001696,3,1,4,1
1,c_c006839,1,1,6,1
1,c_c007998,1,2,3,1
1,c_c000066,1,2,5,1
3,c_c003309,2,1,1,1
2,c_c003357,7,2,4,1
1,c_c011225,8,2,3,1
1,c_c011641,7,1,3,1
1,c_c004544,1,2,5,1
1,c_c004032,3,1,7,1
2,c_c007998,7,1,4,1
1,c_c003791,8,2,4,1
1,c_c012824,1,2,4,1
1,c_c009737,1,1,3,1
3,c_c012635,10,2,4,1
2,c_c011412,7,2,4,1
2,c_c003309,2,1,2,1
1,c_c000355,8,1,5,1
2,c_c014423,3,2,7,1
2,c_c012439,2,2,5,1
3,c_c002696,2,1,1,1
1,c_c000839,8,1,4,1
1,c_c004354,1,1,7,1
1,c_c009342,2,1,2,1
4,c_c006448,11,1,4,1
1,c_c010928,8,1,3,1
2,c_c000659,7,2,3,1
1,c_c009413,1,1,4,1
3,c_c003528,5,2,3,1
2,c_c011609,6,2,1,2
1,c_c003159,7,2,3,1
1,c_c007695,7,2,6,1
2,c_c001407,7,2,3,1
4,c_c011872,9,2,3,1
8,c_c002747,11,2,2,3
2,c_c009853,7,2,3,2
1,c_c012437,1,1,6,1
2,c_c005702,3,2,7,1
1,c_c006507,7,2,4,1
4,c_c008906,2,1,1,1
1,c_c008819,7,2,3,1
3,c_c001060,5,1,3,1
1,c_c009288,3,1,7,1
2,c_c007615,3,2,7,1
2,c_c000214,2,1,2,1
8,c_c012078,9,2,5,1
2,c_c012776,3,1,7,1
2,c_c001663,2,1,2,1
3,c_c001691,5,2,3,1
1,c_c004619,8,2,4,1
2,c_c000514,2,2,1,1
4,c_c000568,3,2,7,1
1,c_c008151,8,2,3,1
1,c_c009692,8,1,4,1
6,c_c006552,11,1,2,1
3,c_c000230,7,2,4,3
1,c_c008273,1,1,5,1
1,c_c001325,1,1,4,1
2,c_c002419,2,2,4,1
1,c_c010047,1,1,5,1
1,c_c000995,8,2,3,1
2,c_c004915,2,2,2,1
2,c_c001402,7,1,3,3
1,c_c003528,1,1,6,1
1,c_c012658,7,2,4,3
3,c_c000033,7,1,4,1
1,c_c000702,8,1,4,1
4,c_c002846,7,2,3,1
1,c_c002778,2,1,1,1
4,c_c000963,2,1,2,1
3,c_c008870,2,1,2,1
3,c_c000052,2,2,4,2
1,c_c005632,7,1,3,3
1,c_c010863,1,2,5,1
2,c_c013530,3,2,6,1
1,b_b017388,1,2,4,1
2,c_c000465,7,2,3,1
1,c_c009140,1,2,4,1
3,c_c006663,10,2,4,3
2,c_c014394,10,1,5,1
4,c_c002278,2,1,2,1
1,c_c011751,8,2,5,1
1,c_c003630,1,1,4,1
5,c_c011872,11,1,3,1
2,c_c000489,6,2,2,1
3,c_c012814,7,1,4,1
1,c_c007862,1,1,6,1
1,c_c012814,1,1,4,1
1,c_c012434,1,2,5,1
1,c_c012286,1,2,4,1
1,c_c013478,1,1,5,1
3,c_c003605,6,1,5,3
2,c_c012494,10,1,4,3
1,c_c009397,1,1,4,1
1,c_c009435,8,1,3,1
3,c_c005701,1,1,4,1
3,c_c006716,2,1,1,1
1,c_c002842,8,2,3,1
2,c_c006346,6,1,2,1
1,c_c009290,8,1,5,1
1,c_c006296,1,1,6,1
1,c_c005575,8,2,3,1
1,c_c003429,8,2,3,1
1,a_a008043,8,2,3,1
2,c_c001660,7,2,3,1
1,c_c009965,3,2,6,1
3,c_c003846,2,1,2,1
1,c_c006362,1,2,4,1
6,c_c000915,6,1,5,3
3,c_c005115,11,1,1,1
1,c_c006210,8,1,4,3
1,c_c011351,8,1,3,1
1,c_c009439,1,1,4,1
2,c_c000914,6,1,7,3
1,c_c003622,1,2,7,1
1,c_c012380,1,1,7,1
4,c_c004200,11,1,7,1
3,c_c002215,10,2,4,3
1,c_c000804,7,2,5,1
1,c_c001950,1,2,4,1
1,c_c005069,1,1,5,1
2,c_c002069,5,2,5,1
2,c_c012669,2,2,4,1
1,c_c009375,1,1,4,1
4,c_c001812,3,2,7,3
3,b_b011328,7,2,6,1
2,c_c009369,2,1,1,1
1,c_c002545,1,1,5,1
2,c_c011208,2,1,1,1
1,c_c001583,2,1,3,1
1,c_c009753,8,2,3,1
2,c_c012359,2,1,2,1
1,c_c002317,1,1,6,1
2,c_c000410,2,1,1,1
2,c_c002721,7,2,5,1
1,c_c002696,1,2,4,1
1,c_c006228,8,2,4,1
1,c_c004689,1,1,7,1
1,c_c008891,1,2,5,1
1,c_c008021,7,1,3,3
1,c_c009047,1,2,4,1
2,c_c014180,2,2,1,1
1,c_c006078,8,2,3,1
1,c_c004699,1,2,5,1
1,c_c008697,1,2,4,1
3,c_c003140,11,1,1,1
3,c_c011393,7,2,4,1
3,c_c007645,7,2,4,1
3,c_c000323,7,1,4,3
2,c_c000052,1,1,7,2
3,c_c012574,11,1,4,3
1,c_c012321,1,1,7,1
2,c_c001977,2,2,4,1
3,c_c000363,5,1,6,3
1,c_c012359,1,2,5,3
2,c_c003862,2,2,3,1
1,c_c001093,8,1,3,1
1,c_c004092,8,2,3,1
2,c_c006367,2,2,1,1
1,a_a002570,1,2,4,1
1,c_c007696,9,2,4,1
1,c_c002646,1,2,5,2
1,c_c011865,8,1,4,1
4,c_c011567,6,1,1,1
4,a_a003143,3,1,7,1
1,c_c009353,8,2,3,1
7,c_c001392,7,1,3,1
1,c_c001812,1,2,4,1
1,c_c008884,2,2,1,1
1,c_c012243,8,1,4,1
2,a_a000319,9,1,5,3
1,c_c000214,1,1,5,1
1,c_c003095,7,2,3,1
3,c_c006874,10,2,3,1
3,c_c002727,2,1,1,1
4,c_c000181,2,2,4,1
3,c_c008906,2,2,2,1
1,c_c003108,1,2,5,1
3,c_c000253,7,2,4,1
3,a_a000273,7,2,5,1
3,c_c012580,2,2,1,1
1,c_c006690,8,1,3,1
1,c_c004035,7,2,4,1
1,c_c010004,8,2,3,1
3,c_c012172,6,2,6,1
1,c_c013408,8,1,3,1
1,c_c004658,1,2,6,1
1,c_c005066,1,1,6,1
1,c_c006546,1,2,4,1
1,c_c000031,8,2,4,1
2,c_c008976,2,2,1,1
3,c_c000234,2,2,1,1
1,c_c000528,1,1,4,1
1,c_c002920,2,2,3,1
2,c_c005156,2,1,1,1
4,c_c002986,11,2,1,1
1,c_c003293,1,2,4,1
4,c_c007485,7,2,4,1
1,c_c002736,1,1,5,1
1,c_c004929,8,1,4,1
1,c_c011330,1,1,5,1
1,c_c003305,1,1,4,1
2,c_c011753,5,2,3,1
3,c_c006827,5,1,2,3
2,c_c000957,9,1,4,1
4,c_c001884,6,1,4,3
1,c_c006671,8,2,4,1
1,c_c004626,1,2,4,1
1,c_c002849,1,1,4,1
2,c_c005061,2,2,1,1
1,c_c002547,2,2,5,1
1,c_c009293,1,2,4,1
3,c_c002605,7,2,5,3
2,c_c001486,7,2,6,3
1,c_c006037,1,2,6,1
2,c_c012931,7,1,3,1
8,c_c001114,11,1,2,1
1,c_c011139,1,1,4,1
2,c_c003891,7,1,4,1
8,c_c001227,6,1,2,2
5,c_c001696,5,2,4,1
1,c_c000732,1,2,4,1
1,c_c012439,2,2,4,1
2,c_c014223,3,2,6,1
10,c_c004100,5,1,5,1
2,c_c002873,2,2,2,1
3,c_c002401,2,1,2,1
1,c_c010870,1,2,4,1
1,c_c009022,1,1,7,1
2,c_c002267,7,2,5,1
2,c_c006641,2,1,1,1
2,c_c006036,2,2,3,1
1,c_c003752,1,2,4,1
2,c_c001967,7,1,3,1
11,c_c004041,9,1,6,3
2,c_c008828,2,2,1,1
1,c_c000190,8,2,3,1
1,c_c002412,2,2,3,1
1,c_c000523,8,2,3,1
1,c_c002869,1,1,5,1
2,c_c004021,7,1,6,3
2,c_c005460,2,1,1,1
2,c_c009073,2,2,2,1
11,c_c002747,2,2,1,1
1,c_c009935,8,1,3,1
3,c_c009854,2,2,1,1
2,c_c013464,7,1,4,1
4,c_c002826,5,1,5,1
1,c_c014163,8,2,3,1
1,c_c014283,1,1,5,1
4,c_c007953,6,1,4,1
1,c_c000329,1,2,5,1
2,c_c004643,2,1,2,1
1,c_c009038,1,1,4,1
1,c_c003976,1,1,5,1
4,c_c002172,6,2,1,1
3,c_c002232,10,1,4,1
1,c_c010018,1,1,5,1
1,c_c003230,8,1,3,1
2,c_c001737,2,1,2,1
4,c_c000038,6,2,1,3
2,c_c005947,2,1,2,1
1,c_c011206,2,2,4,1
1,c_c009052,3,2,7,1
1,c_c003178,1,1,4,1
1,c_c001584,1,2,4,1
1,c_c010864,1,2,6,1
3,c_c010047,2,1,2,1
1,c_c011837,1,2,4,1
1,c_c000114,1,2,4,1
2,c_c001111,2,1,2,1
3,c_c010925,3,2,7,3
1,c_c013494,3,2,6,1
1,c_c005145,8,2,4,1
3,c_c002560,7,1,6,3
2,c_c001477,7,2,3,1
4,c_c001196,5,2,4,3
1,c_c002413,1,1,4,1
2,c_c014164,2,1,1,1
1,c_c000357,1,1,4,1
7,c_c009126,11,1,1,1
2,c_c011391,2,1,1,1
1,c_c006536,1,1,4,1
2,c_c008764,2,1,1,1
7,c_c003164,7,1,4,3
2,c_c009401,2,1,1,1
1,c_c003887,8,1,4,1
2,c_c013604,2,2,2,1
1,c_c003047,1,2,6,1
2,c_c002832,2,2,1,1
1,c_c008706,8,1,3,1
2,c_c004119,2,1,1,1
2,c_c011336,2,2,1,1
1,c_c012197,7,1,4,1
2,c_c011713,2,2,4,1
2,c_c008899,3,2,6,1
1,c_c005517,3,1,6,1
1,c_c002684,1,2,4,1
1,c_c002894,1,2,4,1
1,c_c000071,1,1,4,1
1,c_c000070,1,2,5,1
1,c_c011549,8,1,3,1
1,c_c001615,8,1,4,1
3,c_c005669,2,1,1,1
1,b_b005751,8,2,3,1
2,c_c002888,2,2,2,1
1,c_c003451,1,1,4,1
1,c_c001180,1,2,5,1
2,c_c012049,7,2,5,1
1,c_c002476,1,2,4,1
1,c_c010875,1,2,4,1
1,c_c004860,7,1,4,1
2,c_c001180,11,2,7,1
2,c_c011995,7,2,3,1
2,c_c004728,2,2,1,1
2,c_c013812,3,2,8,1
2,c_c014209,2,2,1,1
1,c_c002944,8,1,3,1
2,c_c009696,3,2,6,1
1,c_c000428,1,1,4,1
1,c_c005873,8,1,4,1
6,c_c005743,10,1,7,1
1,c_c004855,1,2,4,1
3,c_c011431,7,2,3,1
7,c_c009645,7,2,3,3
1,c_c008254,1,2,6,1
3,c_c007922,7,2,3,1
2,c_c003272,7,1,4,1
3,c_c013860,7,2,3,1
3,c_c001686,7,2,4,1
2,c_c002211,2,2,1,1
1,c_c010108,1,1,4,1
1,c_c003325,1,1,6,1
2,c_c001028,2,2,2,1
1,c_c011160,8,1,4,1
2,c_c009273,2,2,1,1
4,c_c003181,7,2,3,1
1,c_c005587,1,1,4,1
1,c_c000204,7,2,5,1
1,c_c013810,8,1,3,1
2,c_c012851,2,1,2,1
3,c_c007485,7,1,4,1
3,c_c004021,7,1,6,3
3,c_c005408,2,2,1,1
1,c_c014388,1,1,4,1
1,c_c011932,7,2,4,1
1,c_c007637,8,1,3,3
12,c_c002734,10,1,1,1
1,c_c014261,8,2,3,3
2,c_c008260,2,2,1,1
1,c_c011660,1,1,4,1
7,c_c006539,6,1,2,3
1,c_c013604,1,2,5,1
3,c_c014215,2,1,1,1
1,c_c005811,1,1,5,1
1,c_c012399,7,2,3,1
1,c_c003775,2,2,3,1
2,c_c000026,2,2,2,1
1,c_c010916,8,1,4,1
7,c_c009183,6,2,2,1
3,c_c003052,2,2,2,1
7,c_c011607,7,1,3,1
2,c_c005275,7,1,3,1
1,c_c008164,2,1,2,1
1,c_c003031,8,1,4,1
1,c_c001663,1,2,5,1
1,c_c010925,1,2,4,1
1,c_c002544,1,1,4,1
11,c_c002734,10,1,4,1
1,c_c001835,1,1,5,1
1,c_c001913,7,1,4,1
1,c_c013552,7,2,6,1
2,c_c007474,7,1,3,1
1,c_c005674,1,1,4,1
2,c_c001896,2,1,2,1
7,c_c000158,11,2,1,3
2,c_c012207,3,2,6,1
3,c_c013576,5,1,3,1
7,c_c002346,7,1,7,3
1,c_c003361,2,2,4,1
2,b_b017882,7,1,3,1
1,c_c007440,1,1,6,1
1,c_c003423,1,1,5,1
2,c_c013100,2,2,1,1
4,c_c000689,5,2,4,1
3,c_c001201,2,1,1,1
2,c_c014395,3,2,6,1
1,c_c005583,11,2,1,1
3,c_c002826,3,2,8,1
2,c_c003098,2,2,3,1
1,c_c004857,1,2,4,1
1,c_c007670,1,1,4,1
2,c_c013333,3,2,7,1
5,c_c004840,5,2,3,1
4,c_c003095,7,2,3,1
1,c_c004911,1,2,5,1
1,c_c007638,1,2,5,1
1,c_c009041,1,2,4,1
1,c_c008106,7,2,3,1
1,c_c009335,1,1,5,1
1,c_c012430,1,2,5,1
1,c_c003261,1,1,7,1
1,c_c001736,1,1,4,1
2,c_c010880,7,1,3,1
1,c_c008136,8,2,4,1
3,c_c009401,2,2,1,1
3,c_c003107,9,2,4,1
3,b_b012637,2,1,2,1
3,c_c006059,2,2,2,1
1,c_c000710,8,1,3,1
1,c_c001465,7,2,4,1
2,c_c009621,2,2,2,1
2,c_c007419,9,2,3,1
1,c_c002607,1,2,5,1
4,a_a007420,7,1,5,1
2,c_c000180,2,2,4,3
1,c_c001150,1,1,4,1
6,c_c002846,7,2,3,1
2,c_c003324,2,2,1,1
1,c_c012650,1,2,4,1
1,c_c012635,10,1,4,1
1,c_c014263,8,1,4,1
1,c_c008815,1,2,4,1
2,c_c014120,7,1,6,3
1,c_c005023,8,2,3,1
1,c_c001894,1,1,4,1
1,c_c009903,8,1,4,1
1,c_c006716,1,2,4,1
1,c_c013627,8,2,3,1
1,c_c013504,8,2,3,1
2,c_c012332,2,1,2,1
1,b_b007925,1,2,5,1
1,c_c002976,1,1,5,1
1,c_c001392,7,1,3,1
3,c_c006552,2,1,2,1
3,c_c001696,3,1,7,1
2,c_c010961,6,2,6,1
1,c_c006770,7,1,3,1
4,c_c014394,10,2,5,1
1,c_c003224,8,1,4,1
1,c_c014223,3,1,6,1
1,c_c011821,1,1,4,1
1,c_c014121,7,1,7,1
2,c_c013804,7,1,3,1
4,c_c003666,6,1,4,3
1,c_c004728,1,2,4,1
1,c_c003155,1,1,4,1
5,c_c011607,7,1,3,1
1,c_c009173,8,1,3,1
3,c_c000196,7,1,4,1
1,c_c014368,8,1,3,1
16,c_c000363,6,1,1,3
3,c_c000274,11,1,5,1
1,c_c012168,8,1,3,1
2,c_c004075,2,1,2,1
1,c_c011808,1,2,5,1
1,c_c003024,8,1,4,1
1,c_c011256,1,2,4,1
3,c_c005079,11,2,7,1
2,c_c003382,7,2,3,3
1,c_c008927,3,2,7,1
4,c_c006827,4,2,8,3
2,c_c000148,2,1,4,3
2,c_c003557,7,1,4,1
1,c_c003058,8,2,6,3
3,c_c011208,2,1,1,1
1,c_c011436,1,1,5,1
1,c_c001755,1,1,4,1
1,c_c008249,2,2,5,1
2,c_c008942,2,1,1,1
1,c_c005195,1,2,5,1
1,c_c012671,7,2,7,1
1,c_c001771,1,2,4,1
3,c_c007852,7,1,6,1
1,c_c000434,1,1,6,1
1,c_c001228,1,1,4,1
2,c_c002741,2,2,2,1
1,c_c008805,7,2,4,1
4,c_c005079,11,1,7,1
1,c_c008160,1,2,4,1
4,c_c006877,7,1,3,1
3,c_c012073,4,1,8,1
3,c_c001490,2,2,1,1
1,c_c008946,1,1,5,1
2,c_c011808,2,1,2,1
3,c_c009088,6,2,6,3
1,c_c006055,8,2,4,1
1,c_c009499,1,1,5,1
5,c_c013410,6,1,6,1
3,c_c011773,2,2,3,1
1,c_c010083,7,2,3,1
1,c_c005896,8,1,4,1
2,c_c008804,9,2,3,1
3,c_c009030,3,2,6,1
2,c_c002727,2,1,1,1
3,c_c011756,2,1,2,1
3,c_c003047,3,2,8,1
2,c_c002249,7,1,5,1
2,c_c013796,7,1,4,1
3,c_c001392,7,1,3,1
1,c_c002333,8,1,5,1
1,c_c012017,8,1,3,1
3,c_c002249,7,1,4,1
1,c_c010895,1,1,5,1
2,c_c011845,1,1,4,1
2,c_c005868,2,2,2,1
7,c_c002734,10,2,4,1
1,c_c005915,3,1,6,1
2,c_c005358,7,1,3,1
2,c_c008276,2,2,2,1
3,c_c008988,2,2,2,1
3,c_c001114,7,1,5,1
4,c_c000048,2,1,2,1
1,c_c005362,1,2,5,1
1,c_c002569,1,1,5,1
6,c_c002186,6,1,5,1
3,c_c009299,2,1,1,1
1,c_c008842,1,2,4,1
1,c_c008736,8,2,3,1
1,c_c014268,1,1,4,1
4,c_c003013,6,1,5,3
1,c_c012752,8,1,4,1
3,c_c006015,5,1,3,1
1,c_c013345,1,2,4,1
1,c_c002999,1,1,5,1
9,c_c002747,11,2,1,3
15,c_c000363,2,2,2,1
6,c_c002551,10,1,6,3
1,c_c013410,4,2,8,1
1,c_c012772,7,1,4,1
1,c_c009301,3,1,8,1
1,c_c014124,7,1,6,1
1,c_c001057,1,1,4,1
1,c_c001250,1,2,4,1
2,c_c005070,2,2,1,1
2,c_c002736,2,1,2,1
3,c_c001567,5,2,3,1
2,c_c014384,3,2,6,1
1,c_c002817,1,2,4,1
1,c_c013052,8,1,3,1
2,c_c000004,2,1,1,1
1,c_c005742,1,1,5,1
2,c_c000689,2,1,2,1
1,b_b018465,1,1,7,1
1,c_c006552,1,2,5,1
3,c_c003071,2,2,2,1
2,c_c000421,7,1,6,1
3,c_c000013,2,2,2,3
1,c_c006871,8,1,4,1
1,c_c004640,8,2,4,1
14,c_c004222,10,2,6,1
2,c_c003122,7,2,3,1
1,c_c007572,5,2,4,1
2,c_c010864,2,2,3,1
1,c_c008801,1,2,4,1
1,c_c003581,8,2,3,1
1,c_c002186,3,2,5,1
3,c_c002463,2,2,1,1
2,c_c001610,7,1,3,1
3,c_c004262,2,2,1,1
1,c_c008917,1,2,4,1
9,c_c004041,9,1,6,3
1,c_c010971,1,2,3,1
2,c_c003015,7,2,3,1
4,c_c002317,5,2,2,1
2,c_c007852,7,2,6,1
3,c_c009243,5,2,2,1
3,c_c000231,2,2,1,1
2,a_a002570,2,1,1,1
1,c_c008688,1,1,5,1
1,c_c002124,8,1,4,3
2,c_c005518,2,2,5,1
1,c_c010919,8,1,5,1
2,c_c001308,5,1,6,1
1,c_c000744,1,2,5,1
7,c_c000135,6,2,4,1
1,c_c002998,1,1,5,1
2,c_c000397,5,2,4,1
2,c_c001475,7,1,3,1
1,c_c002348,1,1,4,1
1,c_c005393,1,2,4,1
2,c_c001571,2,1,1,1
2,c_c002987,2,1,1,1
1,c_c000475,8,2,4,1
1,a_a001091,7,1,6,1
2,c_c000074,2,1,1,1
1,c_c003208,8,1,3,1
4,c_c000078,7,2,5,3
1,c_c000999,1,1,5,1
1,c_c000431,8,2,3,1
5,c_c006539,6,2,5,3
1,c_c008988,1,1,5,1
3,c_c002317,5,2,3,1
6,c_c007953,6,1,1,1
6,c_c001227,5,2,5,2
1,c_c004653,1,2,4,1
2,c_c007823,2,1,1,1
3,a_a005163,10,2,2,1
1,c_c001625,1,2,4,1
1,c_c002895,8,1,4,1
1,c_c002237,8,2,3,1
