TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,ACTIVITY_ETC,ACTIVITY_DTL,RSVT_YN,EXPND_SE,ADMISSION_SE
b_b001304,2208200005,1,0,,아이스라떼와 아이스아메리카노,N,1,
b_b004821,2210020003,4,1,,,,,
b_b006366,2210020007,1,0,,쿨라임피지오;돌체라떼,N,1,
b_b014322,2211050005,2,0,,지하철 탑승을 위해 반월당역에 갔다가 메트로프라자 우연히방문.펫용품 거리에서 강아지 옷 구입,Y,1,
b_b007988,2210200009,2,2,,맥주(써머스비;크루져) . 과자(예감;오징어톡) . 컵파인애플 . 아이스컵 . 치약,Y,1,
b_b004143,2209230003,1,0,,김밥;우유,N,4,
b_b001115,2208310003,4,0,,,,,
b_b012526,2210270003,1,0,,물냉면1 비빔냉면1,N,1,
b_b000198,2208130002,5,1,,,,,
b_b002127,2208240007,2,0,,꼬마김밥. 랍스타튀김. 새우튀김. 컵닭강정. 식혜. 명란바게트,N,1,
b_b000159,2208100001,4,0,,,,,
b_b002806,2208220002,1,0,,한상차림 수육,N,1,
b_b005894,2210150009,2,0,,에그인헬;치즈 샐러드,Y,1,
b_b011156,2210290004,4,1,,,,,
b_b002000,2208240006,5,0,,,,,
b_b005549,2209290002,1,0,,불고기김밥;참치김밥,Y,1,
b_b000838,2208200005,3,0,,전동카트대여,N,5,1
b_b007359,2210290002,1,0,,,,4,
b_b003816,2209240001,5,1,,,,,
b_b006707,2210150003,1,0,,아메리카노;크롤,N,1,
b_b004306,2209250004,1,0,,아메리카노 2잔,N,1,
b_b004584,2210010008,4,0,,,,,
b_b002998,2208180009,1,0,,특수부위;생삼겹살;돌솥밥;된장찌개,Y,4,
b_b006401,2210010005,1,0,,칼국수와 파전,Y,1,
b_b004276,2209200004,4,1,,,,,
b_b015127,2211060001,1,0,,떡갈비 된장찌개 정식,N,1,
b_b004480,2210010007,1,0,,아메리카노.라떼.티라미수.애프리코트크라운,N,1,
b_b008276,2210220005,2,0,,마그네틱;공책;액자,N,1,
b_b002988,2208200004,3,0,,주상절리 전망대 관람,N,5,
b_b006596,2210160002,2,2,,커피,N,1,
b_b009399,2210300002,1,0,,파리바게뜨 가평맛남샌드,N,1,
b_b014459,2210280003,2,0,,가리비 새우 키조개 매실음료 사이다 쌈장 마늘 새송이버섯 오뚜기밥 다이소철판 한우부채살 초고추장 청양고추 다이소숯 좋은데이 매실마을 백세주 비빔면컵 모짜렐라치즈,N,5,
b_b001615,2208210002,4,0,,,,,
b_b001648,2208270007,3,0,,동궁과월지 야경관람,N,5,2
b_b015584,2211060002,1,0,,케이크;커피,N,1,
b_b011224,2210280020,7,0,,,,,
b_b004458,2209250001,1,3,,벌꿀아이스크림,N,1,
b_b002724,2208280003,5,1,,,,,
b_b000500,2208140005,1,1,,조식(빵;구운달걀;라면);저녁(떡볶이),Y,2,
b_b006787,2210090009,7,1,,,,,
b_b003839,2210020003,4,0,,,,,
b_b018416,2211090003,7,0,,,,,
b_b002297,2208210001,1,0,,안동국밥,N,1,
b_b003365,2208240003,3,2,,낙산사 대웅전;해수관음보살;사리탑 관람,N,1,2
b_b005646,2210050012,99,0,,,,,
b_b006095,2210010002,5,0,,,,,
b_b005042,2210150007,1,0,,메밀크림라떼(시그니처라떼),N,1,
b_b002314,2208190003,1,4,,꼬치어묵우동,N,1,
b_b011613,2210290004,5,1,,,,,
b_b003324,2209050003,4,1,,,,,
b_b001444,2208270003,6,3,,보드게임,N,5,
b_b001459,2208210004,1,0,,팟타이;꿰띠여우느어;카오팟느어;카오팟사팔롯;뿌팟퐁커리;팍봉파이댕리,N,4,
b_b011470,2210260008,5,0,,,,,
b_b000784,2208210002,1,1,,생수;콜라,N,4,
b_b003763,2209240007,3,0,,울산 중구 문화재 야행 참여(스티커 투어);동헌 관람,N,5,1;2
b_b004813,2209260004,4,0,,,,,
b_b009771,2210270009,5,0,,,,,
b_b001059,2208180001,1,0,,구내식당,N,1,
