TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,EDU_FNSH_SE,MARR_STTS,FAMILY_MEMB,JOB_NM,JOB_ETC,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM
b014234,11,여,30,6,1,1,1,4,,3,,2,2,47,47130,48,48220,26,26200,1,1,1,4,1,1,7,4,서울특별시,울산,나홀로 여행,2022-10-29~2022-10-29,6,1,2,0
b009852,11,여,20,6,4,1,1,4,,4,,2,1,42,42210,26,26350,42,42150,2,2,2,4,1,1,6,2,서울특별시,경북,부모 동반 여행,2022-10-21~2022-10-22,2,3,1,1
b018746,47,여,20,5,1,2,2,2,,1,5,3,2,50,50130,26,26350,11,11680,3,3,3,5,5,4,5,5,경상북도,대구,2인 여행(가족 외),2022-11-10~2022-11-10,2,5,3,1
b000007,41,여,40,7,1,2,3,4,,3,7,2,1,42,42150,44,44825,44,44130,1,4,2,5,6,2,6,3,경기도,강원,자녀 동반 여행,2022-08-25~2022-08-27,6,1,3,4
b018745,26,남,30,6,1,4,2,7,,7,7,3,1,50,50130,50,50110,42,42150,4,4,4,4,4,4,4,4,부산광역시,울산,자녀 동반 여행,2022-11-13~2022-11-13,3,8,7,1
b007709,11,남,50,7,1,2,3,1,,7,9,1,1,48,48880,48,48870,26,26350,1,4,1,1,3,1,1,7,서울특별시,경남,2인 가족 여행,2022-10-15~2022-10-15,2,3,1,1
b004727,11,여,30,5,1,1,3,4,,3,4,3,3,50,50110,42,42150,42,42210,2,7,6,2,2,1,7,1,서울특별시,강원,나홀로 여행,2022-09-28~2022-09-28,2,4,10,0
b004944,11,남,30,6,1,2,2,2,,6,8,3,4,42,42150,26,26260,42,42830,3,1,4,2,1,4,6,6,서울특별시,강원,2인 가족 여행,2022-09-28~2022-09-29,2,3,1,1
b014928,26,여,20,6,2,1,2,12,,3,6,3,3,31,31140,28,28710,27,27290,3,2,2,4,2,3,3,5,부산광역시,울산,2인 여행(가족 외),2022-10-31~2022-10-31,5,2,3,1
b001898,11,남,60,4,1,2,3,5,,2,10,3,4,42,42820,47,47130,50,50130,4,1,2,4,7,4,6,5,서울특별시,강원,3인 이상 여행(가족 외),2022-08-30~2022-08-30,7,3,6,2
b000744,41,여,20,5,1,1,4,,2,2,8,3,5,50,50110,42,42150,26,26350,2,1,1,1,5,4,5,6,경기도,경북,2인 여행(가족 외),2022-08-21~2022-08-23,7,2,4,2
b000549,47,여,20,5,1,1,3,,3,1,5,3,10,50,50110,26,26500,11,11680,2,6,2,6,4,2,3,6,경상북도,부산,나홀로 여행,2022-08-22~2022-08-24,2,,,0
b015175,30,여,20,6,2,1,4,12,,3,11,2,1,47,47170,43,43720,43,43760,1,2,1,1,2,1,1,7,대전광역시,경북,2인 여행(가족 외),2022-10-29~2022-10-29,2,5,1,1
b001032,43,남,20,6,1,1,1,3,,5,,2,1,47,47750,26,26230,44,44180,5,6,2,2,2,6,6,4,충청북도,경북,부모 동반 여행,2022-08-20~2022-08-21,2,9,1,4
b014149,48,여,20,6,2,1,4,12,,1,10,2,1,11,11680,26,26350,50,50110,7,1,1,1,7,7,1,7,경상남도,부산,2인 여행(가족 외),2022-10-27~2022-10-28,3,1,5,1
b000246,11,남,30,6,1,1,1,1,,12,,3,2,26,26350,42,42150,28,28185,4,2,2,1,2,2,6,1,서울특별시,부산,나홀로 여행,2022-08-20~2022-08-21,1,2,7,0
b002296,43,남,60,4,1,2,2,8,,5,5,2,3,46,46820,48,48840,50,50130,7,6,6,2,6,7,6,3,충청북도,경북,2인 가족 여행,2022-08-26~2022-08-28,2,6,8,1
b006385,31,여,30,6,1,1,1,2,,7,,3,3,50,50130,42,42150,42,42830,2,1,2,4,4,1,7,3,울산광역시,부산,나홀로 여행,2022-10-02~2022-10-02,2,1,4,0
b001084,29,남,40,6,1,2,4,2,,5,6,2,1,42,42210,26,26710,45,45800,3,3,5,2,5,5,5,6,광주광역시,강원,자녀 동반 여행,2022-08-16~2022-08-18,2,3,8,3
b009232,48,남,30,5,1,2,4,3,,5,5,2,1,26,26350,48,48310,11,11680,4,4,4,4,4,4,4,4,경상남도,대구,자녀 동반 여행,2022-10-23~2022-10-23,3,,,1
b000571,26,남,20,5,1,1,4,,3,4,10,3,5,50,50130,42,42170,11,11680,2,1,1,4,1,3,1,7,부산광역시,경북,2인 여행(가족 외),2022-08-21~2022-08-23,1,3,2,1
b003482,26,여,40,7,5,2,3,2,,5,7,2,1,48,48330,26,26350,47,47130,2,1,1,3,5,1,1,3,부산광역시,경북,3인 이상 여행(가족 외),2022-08-26~2022-08-27,1,3,6,8
b018579,47,남,20,5,2,1,1,12,,2,,3,5,27,27140,50,50130,47,47820,6,2,1,2,5,3,2,6,경상북도,대구,나홀로 여행,2022-11-12~2022-11-12,2,8,4,0
b011645,11,여,20,6,1,1,1,3,,4,,3,7,42,42210,44,44150,47,47170,1,1,1,3,1,1,5,1,서울특별시,강원,나홀로 여행,2022-11-06~2022-11-06,1,,,0
b001092,27,여,60,7,1,3,1,,1,6,,2,2,48,48220,50,50130,46,46910,2,1,1,1,3,2,2,6,대구광역시,경남,나홀로 여행,2022-08-21~2022-08-23,4,8,2,0
c005470,41,남,20,6,1,1,1,2,,4,,3,20,42,42150,50,50130,26,26350,3,1,3,3,5,2,6,5,경기도,전남,2인 여행(가족 외),2022-10-23~2022-10-24,3,7,2,1
b004821,48,남,40,6,1,2,4,4,,5,8,2,2,26,26350,48,48270,48,48840,4,2,2,2,6,4,2,4,경상남도,대구,자녀 동반 여행,2022-10-02~2022-10-03,7,8,3,3
b007001,48,여,20,6,1,1,3,2,,4,8,3,7,11,11110,50,50110,26,26500,4,3,3,3,4,4,3,6,경상남도,부산,2인 여행(가족 외),2022-10-08~2022-10-08,1,7,2,1
b005940,41,여,20,4,1,1,3,12,,1,7,2,2,42,42150,50,50110,26,26350,3,1,1,6,3,1,1,7,경기도,강원,2인 여행(가족 외),2022-10-01~2022-10-02,3,7,1,1
b003787,41,남,50,6,1,2,4,3,,5,8,2,3,42,42830,46,46130,42,42750,3,2,2,5,2,3,2,5,경기도,강원,자녀 동반 여행,2022-10-01~2022-10-03,3,8,1,3
b005094,41,여,20,6,1,1,3,3,,4,4,3,2,42,42230,42,42170,50,50130,1,1,1,3,1,1,1,6,경기도,강원,부모 동반 여행,2022-10-08~2022-10-09,9,3,,4
b010244,27,여,30,6,2,1,1,2,,4,,2,1,47,47290,47,47130,47,47110,2,4,3,4,3,2,2,4,대구광역시,경북,2인 여행(가족 외),2022-10-29~2022-10-29,2,3,1,1
b014330,11,여,20,4,1,1,3,12,,2,6,2,1,50,50110,26,26500,42,42150,2,2,1,1,1,5,2,6,서울특별시,강원,나홀로 여행,2022-10-30~2022-10-31,2,1,5,0
b006433,26,여,30,6,1,2,4,3,,2,6,3,5,11,11710,50,50130,26,26350,6,2,2,2,5,6,2,7,부산광역시,경남,자녀 동반 여행,2022-10-23~2022-10-23,7,8,5,3
b012617,11,여,20,4,1,1,2,13,,1,1,4,1,26,26350,50,50130,45,45800,4,1,1,7,1,7,7,7,서울특별시,부산,2인 가족 여행,2022-10-26~2022-10-27,3,1,2,1
b006950,28,여,30,6,1,1,1,2,,4,,3,2,50,50130,28,28710,42,42150,4,3,1,4,3,3,5,7,인천광역시,강원,나홀로 여행,2022-10-14~2022-10-14,1,7,5,0
b004387,41,남,40,6,4,2,2,4,,2,2,3,5,42,42150,42,42830,41,41820,1,7,4,4,2,4,2,5,경기도,강원,나홀로 여행,2022-10-02~2022-10-02,2,4,1,0
b007350,48,여,30,6,5,1,2,13,,1,1,3,1,48,48220,48,48840,26,26350,4,4,2,5,5,5,3,1,경상남도,경남,2인 여행(가족 외),2022-10-11~2022-10-11,1,2,3,1
b011212,42,여,30,6,1,1,4,4,,4,12,3,2,50,50110,50,50130,42,42150,2,1,1,4,7,5,2,5,강원도,강원,3인 이상 여행(가족 외),2022-10-31~2022-10-31,3,5,1,2
b003852,43,남,20,6,1,1,1,3,,4,,2,3,26,26710,28,28110,50,50130,1,1,1,4,4,4,6,4,충청북도,강원,2인 여행(가족 외),2022-09-17~2022-09-18,3,7,2,1
b011265,41,남,30,6,1,2,3,3,,6,10,2,1,42,42170,43,43130,50,50130,1,3,7,3,2,3,5,3,경기도,강원,2인 가족 여행,2022-11-05~2022-11-05,7,2,1,1
b014005,11,남,30,6,1,1,1,4,,4,,2,2,42,42150,42,42130,50,50130,6,2,1,3,6,2,2,5,서울특별시,경남,나홀로 여행,2022-10-27~2022-10-28,4,1,2,0
b002201,11,여,30,6,1,2,2,2,,4,7,3,6,50,50110,26,26530,42,42820,4,1,2,4,4,4,7,5,서울특별시,강원,2인 가족 여행,2022-08-23~2022-08-26,2,,,1
b000011,11,여,30,6,1,1,4,3,,5,8,3,2,42,42110,46,46130,42,42150,3,2,3,3,3,5,5,3,서울특별시,강원,나홀로 여행,2022-08-26~2022-08-27,7,2,1,0
b008396,27,여,20,6,2,1,4,12,,1,4,2,2,11,11200,26,26350,50,50110,5,5,5,2,2,5,2,5,대구광역시,경북,나홀로 여행,2022-10-22~2022-10-22,2,4,1,0
b006336,26,여,30,6,1,2,3,11,,1,3,2,1,48,48840,47,47130,48,48120,4,4,4,4,4,4,4,4,부산광역시,경남,3인 이상 여행(가족 외),2022-09-30~2022-09-30,1,3,10,2
b013751,41,남,30,6,1,1,1,2,,7,,2,1,50,50110,50,50130,42,42820,3,2,2,4,4,3,3,4,경기도,강원,2인 여행(가족 외),2022-10-31~2022-10-31,9,2,1,1
b007407,27,남,40,5,4,2,2,7,,4,6,2,3,50,50130,48,48220,42,42130,1,2,1,4,6,3,3,6,대구광역시,경북,3인 이상 여행(가족 외),2022-10-15~2022-10-15,6,3,8,4
b006464,48,남,40,6,1,1,1,3,,5,,3,2,11,11680,48,48120,50,50130,4,3,3,3,2,3,4,4,경상남도,부산,나홀로 여행,2022-10-08~2022-10-08,1,8,2,0
b018622,27,남,20,6,1,1,4,12,,1,6,3,2,47,47110,47,47130,26,26500,1,1,7,1,1,1,1,7,대구광역시,부산,2인 여행(가족 외),2022-11-11~2022-11-11,2,3,6,1
b003945,26,남,60,3,1,3,1,4,,3,,3,4,50,50110,11,11680,48,48170,7,3,7,1,1,1,2,4,부산광역시,경남,나홀로 여행,2022-09-17~2022-09-18,2,4,1,0
b005261,47,여,40,5,1,2,4,3,,6,7,2,2,42,42210,50,50130,26,26350,1,5,3,6,6,6,2,6,경상북도,강원,자녀 동반 여행,2022-10-28~2022-10-29,3,7,1,3
b002963,27,남,30,5,1,1,1,4,,5,,2,1,47,47110,50,50110,50,50130,3,4,3,3,4,4,3,5,대구광역시,경북,2인 여행(가족 외),2022-09-02~2022-09-03,3,2,7,1
b001275,11,여,40,6,1,1,3,2,,3,9,3,5,26,26350,50,50130,42,42830,2,1,6,4,2,2,5,7,서울특별시,부산,나홀로 여행,2022-08-22~2022-08-24,2,1,4,0
b004803,31,여,20,5,4,1,3,2,,4,6,3,2,50,50110,48,48310,47,47130,2,2,2,2,6,3,6,2,울산광역시,대구,나홀로 여행,2022-10-01~2022-10-02,4,1,2,0
b004632,28,여,40,5,1,2,4,2,,3,8,2,1,42,42210,28,28710,41,41270,1,1,1,3,7,5,1,7,인천광역시,강원,자녀 동반 여행,2022-10-02~2022-10-03,3,9,2,3
b003047,11,여,20,8,5,1,1,3,,3,,3,3,26,26710,50,50110,42,42210,2,2,1,3,2,3,2,5,서울특별시,강원,2인 여행(가족 외),2022-09-02~2022-09-03,3,2,1,1
b018742,47,여,20,6,1,1,5,12,,1,7,3,4,26,26350,50,50110,11,11200,4,2,4,4,2,4,4,4,경상북도,대구,2인 여행(가족 외),2022-11-10~2022-11-10,1,3,5,1
b001208,26,남,30,8,4,2,2,2,,3,5,2,2,46,46150,46,46870,42,42210,1,1,4,6,2,2,4,4,부산광역시,경북,3인 이상 여행(가족 외),2022-08-26~2022-08-27,8,2,3,2
b000458,41,남,20,6,1,1,1,2,,3,,2,1,50,50110,47,47130,45,45130,4,2,4,5,6,5,2,3,경기도,강원,나홀로 여행,2022-08-05~2022-08-07,1,2,7,0
b003318,48,여,20,6,1,2,1,2,,3,,2,2,48,48220,47,47130,48,48820,2,4,3,5,5,4,2,6,경상남도,경북,나홀로 여행,2022-08-26~2022-08-27,1,7,8,0
b006290,26,남,20,6,1,1,4,4,,4,9,3,3,26,26350,48,48250,41,41590,3,2,2,3,2,5,3,2,부산광역시,경남,2인 여행(가족 외),2022-10-29~2022-10-29,3,,,1
b005454,11,남,20,4,1,1,4,12,,1,4,3,1,26,26500,26,26200,50,50130,6,2,2,6,2,6,7,6,서울특별시,부산,나홀로 여행,2022-10-30~2022-10-31,2,,,0
b000256,11,남,30,6,1,2,3,5,,6,10,2,3,50,50130,42,42210,41,41820,2,2,1,2,4,3,3,6,서울특별시,강원,자녀 동반 여행,2022-08-20~2022-08-22,2,7,3,2
b001155,11,여,30,6,1,1,2,3,,4,11,3,10,42,42170,50,50130,47,47760,1,1,1,1,4,4,1,4,서울특별시,강원,2인 여행(가족 외),2022-08-20~2022-08-21,2,1,3,1
b015480,11,여,30,6,1,1,1,4,,4,,3,3,50,50130,50,50110,42,42150,3,1,5,2,2,6,7,3,서울특별시,강원,2인 여행(가족 외),2022-10-29~2022-10-31,2,3,4,1
b011611,26,여,30,6,1,2,4,2,,3,6,2,1,50,50110,47,47130,48,48270,2,2,4,5,3,3,3,6,부산광역시,경북,나홀로 여행,2022-10-27~2022-10-27,4,6,8,0
b004609,11,여,40,5,1,2,4,4,,2,5,2,2,50,50110,41,41480,41,41570,2,2,1,2,2,4,1,6,서울특별시,강원,3대 동반 여행(친척 포함),2022-09-24~2022-09-25,2,3,9,5
b005214,47,여,20,7,1,1,4,12,,3,11,2,3,27,27260,11,11230,45,45110,3,5,3,3,2,6,6,5,경상북도,대구,부모 동반 여행,2022-10-16~2022-10-16,1,2,7,3
b006383,48,여,30,6,1,2,4,3,,4,5,2,1,50,50130,42,42760,46,46130,4,1,2,4,6,6,7,6,울산광역시,경남,자녀 동반 여행,2022-10-02~2022-10-02,8,3,5,3
b005483,48,남,20,6,1,1,3,3,,4,5,3,3,48,48120,26,26530,11,11110,3,6,1,2,2,6,1,2,경상남도,경남,나홀로 여행,2022-10-08~2022-10-08,6,7,5,2
b000430,11,남,20,4,1,1,1,,3,3,,2,1,26,26350,50,50110,29,29140,4,1,1,2,2,3,5,5,서울특별시,부산,나홀로 여행,2022-08-13~2022-08-14,7,1,2,0
b007045,27,여,60,4,1,2,3,11,,1,7,2,1,42,42210,26,26710,45,45790,1,1,1,1,1,7,7,1,대구광역시,경북,3인 이상 여행(가족 외),2022-10-10~2022-10-10,7,2,1,2
b007255,27,여,40,6,1,1,1,4,,3,,3,2,26,26350,44,44180,48,48840,1,1,1,1,2,1,2,2,대구광역시,경북,나홀로 여행,2022-10-10~2022-10-10,4,,,0
b005859,41,남,50,7,5,2,2,2,,4,6,3,5,46,46910,42,42210,41,41270,1,6,2,4,1,1,7,5,경기도,부산,2인 여행(가족 외),2022-10-08~2022-10-09,1,2,3,1
b005116,41,여,20,6,2,1,1,12,,2,,2,1,42,42150,45,45110,42,42110,2,2,7,3,3,6,6,6,경기도,강원,2인 여행(가족 외),2022-09-30~2022-10-01,2,1,3,1
b000419,11,여,40,6,1,2,4,4,,3,12,3,4,42,42760,42,42110,50,50130,5,3,3,1,1,2,5,7,서울특별시,강원,3인 이상 여행(가족 외),2022-08-06~2022-08-07,3,2,1,3
b014025,41,여,20,6,1,1,4,1,,6,11,2,2,31,31110,42,42150,11,11710,6,5,6,3,6,6,6,2,경기도,울산,2인 여행(가족 외),2022-10-29~2022-10-30,3,2,1,1
b008474,27,여,30,6,1,2,2,2,,4,7,2,1,42,42150,47,47110,45,45130,2,2,1,5,5,4,2,3,대구광역시,경북,2인 가족 여행,2022-10-29~2022-10-30,1,7,6,1
b009433,27,남,20,5,1,1,3,12,,1,4,2,4,27,27140,47,47230,47,47720,2,7,1,7,1,1,7,7,대구광역시,경남,나홀로 여행,2022-10-19~2022-10-19,7,2,4,0
b018631,41,여,20,6,1,1,5,3,,3,8,2,3,50,50130,11,11680,41,41110,6,4,3,5,4,5,4,5,경기도,강원,나홀로 여행,2022-11-09~2022-11-09,4,7,1,0
b010820,31,여,60,3,1,2,3,11,,1,10,3,5,50,50110,42,42750,47,47130,2,2,4,2,5,6,5,4,울산광역시,경북,2인 여행(가족 외),2022-10-22~2022-10-23,1,3,8,1
b018458,11,남,50,6,1,2,4,1,,8,12,3,10,50,50130,42,42150,41,41820,3,1,4,1,3,4,4,4,서울특별시,경북,나홀로 여행,2022-11-09~2022-11-09,2,4,7,0
b004907,44,여,50,5,1,2,4,2,,3,8,2,2,11,11110,42,42820,50,50110,5,2,2,4,2,2,6,7,충청남도,경북,2인 여행(가족 외),2022-09-24~2022-09-25,6,3,2,1
b011136,26,여,40,4,1,2,4,11,,1,7,3,3,50,50130,43,43740,46,46130,4,2,3,5,6,6,2,4,부산광역시,경남,자녀 동반 여행,2022-10-30~2022-10-30,3,7,1,2
b001376,11,남,40,6,1,2,4,3,,6,6,3,4,42,42210,41,41830,50,50130,4,2,3,4,4,4,5,5,서울특별시,강원,자녀 동반 여행,2022-08-20~2022-08-22,1,2,8,3
b009302,11,남,20,6,1,1,1,2,,5,,3,4,50,50110,42,42210,26,26350,1,1,3,1,1,5,1,3,서울특별시,강원,2인 여행(가족 외),2022-10-23~2022-10-24,3,2,1,1
b009434,27,여,20,6,1,1,3,3,,4,5,2,1,47,47110,26,26170,47,47720,3,2,2,3,4,4,2,6,대구광역시,강원,2인 여행(가족 외),2022-10-29~2022-10-30,1,2,5,1
b011584,41,남,30,6,1,1,3,3,,5,12,2,3,42,42150,48,48880,41,41820,1,4,1,1,5,4,1,7,경기도,강원,2인 여행(가족 외),2022-11-05~2022-11-05,3,1,7,1
b002948,11,남,40,6,1,2,4,2,,8,8,2,1,42,42820,42,42830,42,42770,2,4,6,3,5,4,6,5,서울특별시,강원,3인 이상 여행(가족 외),2022-08-22~2022-08-23,1,2,3,3
b008434,11,여,20,6,2,1,1,12,,3,,3,4,26,26350,11,11680,11,11230,4,4,4,4,5,5,4,3,서울특별시,대구,2인 여행(가족 외),2022-10-21~2022-10-22,7,9,,1
b001125,43,남,50,6,1,2,3,4,,10,10,2,1,43,43760,44,44180,26,26290,2,1,4,4,2,4,2,6,충청북도,경북,2인 여행(가족 외),2022-08-28~2022-08-30,3,2,10,1
b006186,27,여,20,6,2,1,1,12,,2,,2,1,11,11440,50,50130,27,27110,4,2,2,5,6,6,7,7,대구광역시,경북,나홀로 여행,2022-10-15~2022-10-15,1,4,2,0
b011821,28,남,20,5,1,1,1,2,,5,,1,1,42,42230,42,42150,28,28185,3,2,1,4,4,6,1,5,인천광역시,강원,2인 여행(가족 외),2022-10-29~2022-10-30,3,1,10,1
b008321,11,남,30,7,5,1,1,3,,4,,3,2,50,50130,50,50110,26,26350,4,2,2,4,4,4,2,1,서울특별시,부산,나홀로 여행,2022-10-22~2022-10-23,10,7,1,0
b011242,11,남,30,6,3,1,4,1,,5,9,3,6,26,26290,50,50130,42,42150,2,3,2,2,2,3,6,5,서울특별시,부산,2인 가족 여행,2022-10-25~2022-10-25,6,1,4,1
b002154,30,여,30,8,2,2,1,,2,4,,3,3,50,50130,50,50110,11,11680,4,1,2,3,5,3,6,3,대전광역시,대구,부모 동반 여행,2022-09-03~2022-09-04,7,1,3,4
b000727,31,여,30,6,1,1,1,3,,5,,3,4,26,26350,48,48310,48,48840,5,1,1,1,4,6,6,3,울산광역시,부산,나홀로 여행,2022-08-17~2022-08-19,2,1,9,1
b001027,27,여,30,7,1,2,4,2,,5,8,2,4,47,47250,44,44770,45,45110,2,1,2,7,6,4,3,5,대구광역시,강원,자녀 동반 여행,2022-08-21~2022-08-27,7,3,8,3
b006610,27,남,20,5,1,1,2,9,,4,4,3,4,47,47110,48,48880,26,26350,2,3,5,6,3,6,3,6,대구광역시,경남,2인 여행(가족 외),2022-10-03~2022-10-03,2,1,5,1
b001566,27,여,20,6,2,1,4,3,,3,6,1,1,47,47110,26,26500,26,26350,4,4,4,5,4,4,1,4,대구광역시,경북,2인 여행(가족 외),2022-08-27~2022-08-29,3,1,7,1
b011750,11,여,40,5,1,2,5,5,,3,7,2,1,48,48220,50,50130,46,46130,4,4,3,5,4,3,4,4,서울특별시,강원,3인 이상 여행(가족 외),2022-10-25~2022-10-26,3,2,1,3
b003513,41,여,50,5,1,2,4,1,,6,8,2,1,50,50110,41,41460,42,42210,4,4,1,5,6,5,5,6,서울특별시,강원,2인 가족 여행,2022-09-06~2022-09-07,1,3,2,1
b003956,27,여,30,6,1,1,1,3,,3,,2,1,26,26350,42,42150,50,50110,7,1,1,5,1,7,6,3,대구광역시,울산,2인 여행(가족 외),2022-09-17~2022-09-18,3,1,2,1
b006988,11,여,30,6,1,1,1,2,,5,,3,3,42,42110,50,50110,46,46130,4,1,1,3,3,6,6,2,서울특별시,강원,2인 여행(가족 외),2022-10-22~2022-10-22,3,1,2,1
b006126,43,남,30,7,1,1,1,3,,5,,3,6,50,50130,42,42150,46,46130,1,1,4,1,4,4,1,5,충청북도,강원,2인 여행(가족 외),2022-10-15~2022-10-16,1,7,3,1
b003666,26,남,50,7,5,1,1,1,,3,,3,5,50,50110,50,50130,11,11110,4,4,1,4,4,1,4,1,부산광역시,대구,나홀로 여행,2022-09-03~2022-09-04,8,1,7,0
b000998,41,남,20,6,1,1,3,2,,4,8,3,4,26,26350,11,11110,42,42150,3,2,4,3,5,5,2,5,경기도,부산,3인 이상 여행(가족 외),2022-08-18~2022-08-19,1,2,3,3
b010850,48,여,40,5,1,1,2,4,,1,5,3,8,48,48270,48,48330,26,26200,1,3,5,3,1,1,6,3,경상남도,경남,나홀로 여행,2022-10-25~2022-10-26,2,1,4,0
b001304,11,남,30,6,1,1,1,3,,6,,3,5,42,42210,26,26710,28,28710,2,1,2,3,2,2,2,6,서울특별시,강원,2인 여행(가족 외),2022-08-20~2022-08-22,2,1,3,1
b011617,31,남,40,6,3,2,2,3,,10,12,3,4,50,50110,26,26350,11,11215,4,2,2,2,6,5,6,6,울산광역시,부산,2인 가족 여행,2022-11-05~2022-11-05,2,3,7,1
b005025,47,여,40,5,1,2,4,3,,1,4,2,1,50,50130,48,48310,26,26350,1,3,4,5,3,5,6,5,경상북도,경남,3인 이상 여행(가족 외),2022-10-01~2022-10-02,3,1,2,3
b004598,41,여,50,6,1,2,4,11,,1,12,3,5,42,42210,50,50130,26,26710,4,2,3,3,3,4,3,5,경기도,강원,2인 여행(가족 외),2022-10-15~2022-10-16,2,3,1,1
b008581,41,남,30,5,1,1,4,4,,4,9,2,2,41,41820,42,42830,26,26350,2,1,4,5,3,6,6,4,경기도,강원,부모 동반 여행,2022-10-27~2022-10-28,3,2,1,2
b004561,41,여,20,6,1,1,1,2,,7,,3,4,42,42150,42,42210,50,50130,6,2,5,2,6,5,2,5,경기도,강원,나홀로 여행,2022-10-01~2022-10-02,2,4,1,0
b011155,41,여,40,5,1,2,3,4,,4,8,3,5,26,26500,50,50130,42,42150,3,2,3,3,5,6,2,6,경기도,강원,자녀 동반 여행,2022-10-29~2022-10-29,3,1,10,2
b009950,11,여,30,6,1,2,2,13,,5,8,2,1,42,42830,50,50130,26,26350,2,2,2,1,4,2,3,7,서울특별시,강원,3인 이상 여행(가족 외),2022-10-22~2022-10-23,2,3,1,2
b000169,11,여,30,5,1,1,3,4,,3,9,3,3,42,42150,30,30140,43,43150,2,1,2,6,6,4,1,7,서울특별시,경북,나홀로 여행,2022-08-26~2022-08-28,8,1,5,0
b007903,11,남,50,6,1,2,2,4,,2,2,3,3,50,50130,42,42150,48,48840,3,3,3,5,3,3,3,3,서울특별시,강원,2인 가족 여행,2022-10-17~2022-10-17,2,4,9,1
b007935,31,남,40,5,1,1,1,13,,4,,3,10,50,50130,48,48220,47,47940,1,3,1,7,7,2,7,6,울산광역시,부산,나홀로 여행,2022-10-23~2022-10-23,6,5,10,0
b000499,48,남,20,6,2,1,5,,2,2,6,3,1,46,46130,48,48120,27,27290,5,3,3,3,5,3,2,2,경상남도,부산,나홀로 여행,2022-08-26~2022-08-28,7,2,1,0
b004953,31,여,30,5,1,1,5,3,,4,4,3,2,50,50110,26,26350,48,48840,4,3,3,5,6,6,2,4,울산광역시,경북,부모 동반 여행,2022-10-02~2022-10-02,3,2,7,3
b002507,11,여,20,4,1,1,5,,3,4,9,4,3,42,42150,42,42210,42,42830,4,4,4,4,1,4,7,4,서울특별시,강원,2인 여행(가족 외),2022-08-23~2022-08-26,1,2,3,1
b010199,43,여,40,5,3,1,1,4,,5,,2,1,26,26350,42,42230,50,50130,2,1,1,4,6,3,6,7,충청북도,부산,2인 여행(가족 외),2022-10-29~2022-10-30,3,7,1,1
b006817,48,남,20,6,1,1,3,13,,2,5,2,2,27,27260,26,26230,26,26500,4,2,1,3,2,1,2,6,경상남도,경북,2인 여행(가족 외),2022-10-13~2022-10-13,5,2,3,1
b005185,47,남,40,5,1,2,4,8,,4,4,2,1,42,42750,47,47110,48,48820,1,1,1,6,7,6,1,1,경상북도,경북,자녀 동반 여행,2022-10-02~2022-10-03,2,8,1,3
b000484,11,남,40,6,1,2,5,2,,9,11,3,5,42,42720,28,28260,41,41480,1,4,7,4,1,2,6,5,서울특별시,강원,3대 동반 여행(친척 포함),2022-08-13~2022-08-15,2,3,1,7
b013773,48,여,20,6,1,1,3,12,,1,3,3,6,26,26500,26,26350,41,41110,5,5,2,5,4,4,4,4,경상남도,경남,2인 가족 여행,2022-10-28~2022-10-28,2,7,3,1
b011229,30,남,20,6,1,1,1,10,,4,,2,3,11,11560,26,26350,30,30200,4,2,2,2,4,5,6,6,대전광역시,경남,2인 여행(가족 외),2022-10-29~2022-10-29,3,2,8,1
b000118,41,여,30,6,1,1,3,3,,4,6,2,1,50,50130,50,50110,26,26710,2,1,1,2,1,1,3,7,경기도,강원,2인 여행(가족 외),2022-08-13~2022-08-14,3,2,1,1
b004747,28,여,20,5,1,1,2,3,,4,5,3,4,42,42210,47,47130,28,28720,3,2,3,1,6,5,2,3,인천광역시,강원,3인 이상 여행(가족 외),2022-10-02~2022-10-03,3,2,1,3
b000409,41,남,30,6,1,1,3,3,,6,6,3,5,41,41830,11,11500,42,42830,1,1,1,1,1,1,7,3,경기도,강원,3인 이상 여행(가족 외),2022-08-12~2022-08-13,2,3,7,3
b011232,26,남,30,6,1,1,3,8,,4,8,3,6,48,48310,47,47130,31,31710,1,1,1,5,6,7,2,6,부산광역시,경남,2인 여행(가족 외),2022-11-05~2022-11-05,3,7,5,1
b006321,27,남,30,6,1,1,3,4,,4,6,2,2,26,26350,50,50110,47,47130,4,2,2,5,4,4,3,5,대구광역시,부산,2인 여행(가족 외),2022-10-29~2022-10-30,4,3,2,1
