TRAVEL_ID,TRAVEL_NM,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,TRAVEL_MISSION,TRAVEL_MISSION_CHECK
b_b006749,B03,b006749,3;11;9;4;22;1;27;,2022-10-10,2022-10-11,자가용,,3;11;9;4;22;1;27;,3;11;27
b_b011821,B01,b011821,7;27;25;,2022-10-29,2022-10-31,자가용,,7;27;25;,7;24;27
b_b014986,B01,b014986,4;26;22;6;7;,2022-11-04,2022-11-07,대중교통 등,,4;26;22;6;7;,10;22;26
b_b011123,B05,b011123,24;8;,2022-10-22,2022-10-23,,,24;8;,21;24;22
b_b000256,B01,b000256,11;2;3;4;5;,2022-08-20,2022-08-23,자가용,수도권/강원에 거주하는 39세 이하 자녀 동반,2;,2;11;4
b_b000211,B03,b000211,3;4;6;8;9;,2022-08-11,2022-08-15,자가용,,3;,8;3;6
b_b000435,B01,b000435,22;23;24;26;27;,2022-08-17,2022-08-20,자가용,,2;,23;27;26
b_b007691,B01,b007691,1;10;2;21;9;,2022-10-18,2022-10-19,,수도권/강원에 거주하는 39세 이하 커플,1;10;2;21;9;,9;10;21
b_b011611,B03,b011611,28;3;,2022-10-27,2022-10-28,,,28;3;,3;28;13
b_b002959,B03,b002959,21;22;24;26;3;,2022-08-20,2022-08-22,대중교통 등,,21;22;24;26;3;,5;22;3
b_b001739,B03,b001739,2;3;5;,2022-08-21,2022-08-23,자가용,,2;3;5;,2;3;4
b_b006116,B01,b006116,2;,2022-10-09,2022-10-12,자가용,,2;,2;5;24
b_b012431,B03,b012431,21;22;24;3;,2022-10-28,2022-10-30,대중교통 등,,21;22;24;3;,21;22;3
b_b007053,B05,b007053,2;5;6;9;,2022-10-09,2022-10-10,자가용,,2;5;6;9;,6;9;11
b_b004870,B03,b004870,10;2;3;4;6;,2022-09-24,2022-09-26,자가용,,10;2;3;4;6;,2;3;10
b_b003793,B03,b003793,11;,2022-09-16,2022-09-17,자가용,,11;,11;3;6
b_b011388,B05,b011388,1;4;6;,2022-10-29,2022-10-30,대중교통 등,경상권에 거주하는 39세 이하 커플,1;4;6;,6;1;4
b_b002222,B03,b002222,24;27;3;6;,2022-08-25,2022-08-28,대중교통 등,,24;27;3;6;,3;24;6
b_b001694,B01,b001694,11;2;22;4;7;,2022-08-20,2022-08-23,자가용,,11;2;22;4;7;,7;22;23
b_b006730,B01,b006730,2;22;23;,2022-10-31,2022-11-02,자가용,,2;22;23;,2;3;6
b_b006433,B06,b006433,9;,2022-10-23,2022-10-24,,,9;,6;9;22
b_b000488,B03,b000488,22;4;5;,2022-08-20,2022-08-22,대중교통 등,,4;,4;5;28
b_b002330,B03,b002330,2;22;24;26;5;,2022-08-26,2022-08-29,자가용,,2;22;24;26;5;,5;26;2
b_b004299,B03,b004299,1;22;3;,2022-09-27,2022-09-29,대중교통 등,,1;22;3;,3;2;22
b_b007506,B05,b007506,11;22;23;4;,2022-10-20,2022-10-21,,,11;22;23;4;,4;11;23
b_b000192,B01,b000192,23;5;,2022-08-14,2022-08-17,대중교통 등,,2;,5;23;2
b_b013698,B01,b013698,21;,2022-11-06,2022-11-07,,,21;,21;24;22
b_b014183,B03,b014183,3;4;22;,2022-10-27,2022-10-28,대중교통 등,,3;4;22;,3;22;6
b_b004480,B01,b004480,1;3;,2022-09-30,2022-10-02,대중교통 등,수도권/강원에 거주하는 39세 이하 커플,1;3;,1;3;4
b_b002264,B01,b002264,22;27;28;,2022-08-22,2022-08-25,대중교통 등,,22;27;28;,28;22;27
b_b003401,B03,b003401,2;23;26;7;,2022-08-20,2022-08-22,자가용,,2;23;26;7;,23;7;2
b_b011339,B03,b011339,22;24;26;3;,2022-10-30,2022-10-31,,경상권에 거주하는 39세 이하 커플,22;24;26;3;,22;26;24
b_b011642,B01,b011642,6;,2022-10-29,2022-10-30,,,6;,11;6;26
b_b014682,B02,b014682,7;6;11;,2022-10-28,2022-10-29,대중교통 등,,7;6;11;,3;11;7
b_b003924,B01,b003924,2;28;3;4;9;,2022-09-17,2022-09-19,자가용,수도권/강원에 거주하는 39세 이하 3인 이상 친구,2;28;3;4;9;,28;3;2
b_b005488,B03,b005488,11;3;6;9;,2022-10-01,2022-10-03,자가용,,11;3;6;9;,11;9;10
b_b007251,B01,b007251,9;5;26;22;4;27;28;,2022-10-09,2022-10-10,자가용,,9;5;26;22;4;27;28;,9;22;27
b_b003013,B04,b003013,22;,2022-08-19,2022-08-21,대중교통 등,,22;,22;24;9
b_b001693,B01,b001693,1;5;,2022-08-19,2022-08-22,대중교통 등,수도권/강원에 거주하는 39세 이하 커플,1;5;,5;1;24
b_b006557,B01,b006557,1;10;21;23;6;,2022-10-05,2022-10-06,자가용,,1;10;21;23;6;,28;4;22
b_b000153,B04,b000153,22;23;5;8;9;,2022-08-20,2022-08-23,대중교통 등,,5;,27;22;26
b_b005753,B05,b005753,1;2;21;27;,2022-09-28,2022-09-29,자가용,경상권에 거주하는 39세 이하 커플,1;2;21;27;,21;1;7
b_b006429,B06,b006429,6;,2022-10-02,2022-10-03,,경상권에 거주하는 39세 이하 커플,6;,6;22;1
b_b006281,B01,b006281,27;28;,2022-10-02,2022-10-03,,,27;28;,27;28;5
b_b009926,B06,b009926,1;10;23;4;7;,2022-10-21,2022-10-23,대중교통 등,경상권에 거주하는 39세 이하 커플,1;10;23;4;7;,1;7;4
b_b005886,B03,b005886,3;6;,2022-10-02,2022-10-04,자가용,,3;6;,3;6;9
b_b001908,B01,b001908,22;,2022-08-27,2022-08-29,대중교통 등,,22;,5;22;4
b_b000291,B01,b000291,23;,2022-08-21,2022-08-24,자가용,수도권/강원에 거주하는 39세 이하 자녀 동반,2;,23;21;5
b_b008255,B01,b008255,1;21;24;3;4;,2022-10-15,2022-10-17,자가용,,1;21;24;3;4;,21;24;3
b_b004687,B04,b004687,2;,2022-09-25,2022-09-26,자가용,경상권 외에 거주하는 39세 이하 커플,2;,2;6;1
b_b002525,B03,b002525,2;3;4;6;9;,2022-09-01,2022-09-05,대중교통 등,,2;3;4;6;9;,3;6;22
b_b005527,B05,b005527,1;2;4;5;9;,2022-10-15,2022-10-17,자가용,경상권에 거주하는 39세 이하 커플,1;2;4;5;9;,9;2;4
b_b010954,B01,b010954,25;,2022-10-22,2022-10-23,자가용,,25;,25;21;9
b_b012270,B06,b012270,2;3;6;9;11;12;21;22;24;25;26;27;,2022-10-29,2022-10-30,자가용,,2;3;6;9;11;12;21;22;24;25;26;27;,9;3;25
b_b000220,B04,b000220,1;10;11;2;5;,2022-08-12,2022-08-15,자가용,,1;,23;10;1
b_b010279,B05,b010279,2;22;,2022-10-22,2022-10-23,자가용,,2;22;,2;22;26
b_b010996,B03,b010996,6;,2022-10-29,2022-10-30,,,6;,3;6;21
b_b006478,B06,b006478,1;,2022-10-02,2022-10-03,자가용,,1;,1;24;26
b_b009583,B06,b009583,9;,2022-10-31,2022-11-01,자가용,,9;,9;22;4
b_b015362,B01,b015362,22;27;28;5;8;,2022-10-29,2022-10-31,자가용,,22;27;28;5;8;,8;28;27
b_b002745,B03,b002745,2;3;4;,2022-08-19,2022-08-22,대중교통 등,,2;3;4;,2;3;4
b_b002901,B04,b002901,28;6;,2022-09-03,2022-09-05,대중교통 등,,28;6;,6;28;21
b_b000357,B03,b000357,2;22;26;3;8;,2022-08-16,2022-08-19,자가용,경상권에 거주하는 39세 이하 커플,3;,3;8;26
b_b002246,B01,b002246,2;21;4;6;7;,2022-08-28,2022-08-30,자가용,수도권/강원에 거주하는 39세 이하 커플,2;21;4;6;7;,3;6;11
b_b004753,B01,b004753,1;2;24;3;6;,2022-10-02,2022-10-04,자가용,수도권/강원에 거주하는 40세 이상 3인 이상 친구,1;2;24;3;6;,3;27;6
b_b006261,B06,b006261,22;28;5;,2022-09-30,2022-10-01,자가용,,22;28;5;,22;28;24
b_b011493,B01,b011493,1;22;28;,2022-11-06,2022-11-07,대중교통 등,,1;22;28;,21;22;24
b_b015246,B01,b015246,2;22;23;28;5;,2022-10-30,2022-11-01,자가용,,2;22;23;28;5;,7;21;23
b_b011968,B01,b011968,1;4;10;12;26;22;26;,2022-10-25,2022-10-27,자가용,,1;4;10;12;26;22;,22;2;1
d_d005168,B01,d005168,21;24;26;28;6;3;12;4;,2022-10-15,2022-10-17,대중교통 등,,21;24;26;28;6;3;12;4;,1;3;26
b_b011728,B04,b011728,1;22;23;5;,2022-10-26,2022-10-28,대중교통 등,경상권에 거주하는 40세 이상 3인 이상 친구,1;22;23;5;,5;23;1
b_b004412,B01,b004412,1;27;3;,2022-10-01,2022-10-03,대중교통 등,,1;27;3;,3;1;27
b_b006623,B01,b006623,1;2;21;6;9;,2022-10-03,2022-10-04,,,1;2;21;6;9;,2;5;22
b_b001376,B01,b001376,1;3;4;5;8;,2022-08-20,2022-08-23,자가용,,1;3;4;5;8;,5;3;8
b_b007257,B06,b007257,22;4;7;9;,2022-10-10,2022-10-11,자가용,,22;4;7;9;,9;22;7
b_b000675,B01,b000675,6;,2022-08-18,2022-08-21,대중교통 등,수도권/강원에 거주하는 39세 이하 커플,6;,2;23;22
b_b015439,B04,b015439,1;2;3;4;5;,2022-10-29,2022-10-31,대중교통 등,경상권에 거주하는 39세 이하 커플,1;2;3;4;5;,27;7;1
b_b004357,B01,b004357,22;6;,2022-09-24,2022-09-26,자가용,,22;6;,6;22;7
b_b014365,B04,b014365,2;26;,2022-10-29,2022-10-30,자가용,,2;26;,2;6;26
b_b008019,B01,b008019,3;2;12;22;24;26;27;28;21;,2022-10-28,2022-10-30,자가용,,3;2;12;22;24;26;27;28;21;,12;2;5
b_b005396,B01,b005396,2;22;24;26;,2022-10-02,2022-10-04,자가용,,2;22;24;26;,22;3;1
b_b015429,B04,b015429,22;24;26;6;7;,2022-11-02,2022-11-03,대중교통 등,,22;24;26;6;7;,22;24;7
b_b002635,B01,b002635,1;13;22;24;3;,2022-08-19,2022-08-22,자가용,,1;13;22;24;3;,1;3;6
b_b001208,B03,b001208,12;2;24;,2022-08-26,2022-08-28,자가용,,12;2;24;,12;10;21
b_b008230,B03,b008230,1;2;3;4;9;,2022-10-30,2022-11-01,대중교통 등,경상권에 거주하는 39세 이하 커플,1;2;3;4;9;,2;4;1
b_b001067,B04,b001067,22;23;,2022-08-21,2022-08-24,자가용,,22;23;,22;4;3
b_b014417,B05,b014417,1;2;22;4;7;,2022-11-01,2022-11-02,대중교통 등,경상권에 거주하는 39세 이하 커플,1;2;22;4;7;,1;22;26
b_b007894,B05,b007894,24;12;22;6;,2022-10-30,2022-10-31,,,24;12;22;6;,24;6;21
b_b006728,B06,b006728,11;2;3;4;5;,2022-10-08,2022-10-09,,,11;2;3;4;5;,2;5;12
b_b005839,B03,b005839,1;22;24;26;,2022-10-22,2022-10-23,자가용,,1;22;24;26;,2;6;22
b_b013752,B04,b013752,1;24;6;,2022-11-05,2022-11-06,,,1;24;6;,22;24;4
b_b003816,B01,b003816,13;23;28;,2022-09-22,2022-09-26,대중교통 등,,13;23;28;,13;23;28
b_b010234,B01,b010234,28;21;7;22;24;27;,2022-10-22,2022-10-24,자가용,,28;21;7;22;24;27;,28;3;7
b_b001433,B01,b001433,1;2;3;4;5;,2022-08-21,2022-08-23,자가용,,1;2;3;4;5;,23;2;4
b_b015427,B04,b015427,1;3;4;6;9;,2022-10-29,2022-10-31,대중교통 등,,1;3;4;6;9;,2;4;22
b_b001444,B03,b001444,1;21;22;23;24;,2022-08-27,2022-08-29,자가용,,1;21;22;23;24;,23;22;24
b_b008023,B01,b008023,22;23;24;26;27;,2022-10-15,2022-10-17,자가용,,22;23;24;26;27;,22;27;6
b_b013630,B01,b013630,21;22;,2022-11-03,2022-11-04,,,21;22;,23;24;27
b_b004858,B01,b004858,1;22;26;6;9;,2022-10-02,2022-10-04,자가용,수도권/강원에 거주하는 40세 이상 부부,1;22;26;6;9;,9;1;26
b_b010305,B01,b010305,22;26;27;4;6;,2022-10-25,2022-10-27,대중교통 등,,22;26;27;4;6;,4;3;1
b_b004832,B05,b004832,21;22;24;27;4;,2022-09-24,2022-09-26,자가용,,21;22;24;27;4;,21;22;24
b_b003965,B05,b003965,1;22;4;6;9;,2022-09-24,2022-09-26,대중교통 등,경상권에 거주하는 39세 이하 커플,1;22;4;6;9;,3;22;1
b_b004965,B01,b004965,1;2;22;23;6;,2022-09-28,2022-09-30,대중교통 등,수도권/강원에 거주하는 39세 이하 커플,1;2;22;23;6;,23;22;27
b_b001945,B03,b001945,2;22;23;3;,2022-08-24,2022-08-28,자가용,,2;22;23;3;,23;22;3
b_b014777,B03,b014777,1;3;6;,2022-10-28,2022-10-30,대중교통 등,,1;3;6;,1;3;22
b_b003863,B01,b003863,22;5;,2022-09-18,2022-09-19,대중교통 등,수도권/강원에 거주하는 40세 이상 3인 이상 친구,22;5;,5;11;22
b_b006603,B03,b006603,11;3;,2022-10-22,2022-10-23,,,11;3;,3;1;11
b_b011204,B04,b011204,12;6;,2022-10-25,2022-10-26,,,12;6;,3;12;1
b_b014382,B01,b014382,1;27;28;,2022-10-29,2022-10-30,자가용,,1;27;28;,24;22;21
b_b005702,B02,b005702,1;22;4;,2022-10-08,2022-10-10,자가용,,1;22;4;,1;21;22
b_b002279,B01,b002279,22;26;,2022-08-20,2022-08-22,자가용,,22;26;,22;26;5
b_b000401,B01,b000401,1;2;22;4;,2022-08-27,2022-08-30,자가용,,4;,2;4;1
b_b004699,B04,b004699,1;,2022-09-24,2022-09-26,대중교통 등,경상권 외에 거주하는 39세 이하 커플,1;,1;10;4
b_b000007,B01,b000007,10;21;22;28;6;,2022-08-25,2022-08-28,자가용,,2;,2;11;8
c_c009235,B06,c009235,1;2;3;4;5;6;7;8;9;10;11;12;13;21;22;23;24;25;26;27;,2022-10-29,2022-10-30,자가용,,1;2;3;4;5;6;7;8;9;10;11;12;13;21;22;23;24;25;26;27;,2;5;11
b_b014506,B02,b014506,1;21;26;27;4;,2022-10-30,2022-11-01,대중교통 등,,1;21;26;27;4;,4;1;21
b_b001933,B01,b001933,11;28;3;6;,2022-08-27,2022-08-30,자가용,,11;28;3;6;,11;13;28
b_b001367,B03,b001367,12;23;26;3;,2022-08-24,2022-08-28,자가용,,12;23;26;3;,3;12;23
b_b007044,B06,b007044,3;4;6;9;,2022-10-08,2022-10-09,자가용,,3;4;6;9;,3;4;9
b_b008594,B03,b008594,22;9;,2022-10-15,2022-10-16,자가용,,22;9;,9;22;6
b_b008276,B06,b008276,1;21;3;6;9;,2022-10-22,2022-10-23,,,1;21;3;6;9;,3;6;9
b_b012619,B04,b012619,1;12;22;26;3;,2022-10-29,2022-10-30,대중교통 등,,1;12;22;26;3;,22;1;12
c_c000675,B03,c000675,1;2;3;6;9;,2022-10-29,2022-10-31,자가용,,1;2;3;6;9;,10;1;27
b_b011128,B01,b011128,1;9;3;,2022-11-05,2022-11-06,,,1;9;3;,1;3;9
b_b006315,B01,b006315,2;24;25;28;,2022-10-02,2022-10-03,대중교통 등,,2;24;25;28;,25;2;24
b_b007013,B03,b007013,28;,2022-10-08,2022-10-09,자가용,,28;,28;22;5
b_b018636,B01,b018636,22;,2022-11-12,2022-11-13,,,22;,6;22;27
b_b015077,B03,b015077,1;3;4;6;24;11;21;22;26;,2022-10-30,2022-11-01,자가용,,1;3;4;6;24;11;21;22;26;,3;4;22
b_b001115,B01,b001115,4;,2022-08-31,2022-09-01,대중교통 등,수도권/강원에 거주하는 40세 이상 3인 이상 친구,4;,4;6;24
b_b000949,B01,b000949,12;2;22;24;26;,2022-08-21,2022-08-23,자가용,,12;2;22;24;26;,22;2;3
c_c002510,B04,c002510,12;2;3;4;,2022-09-23,2022-09-26,대중교통 등,호남권 외에 거주하는 39세 이하 커플,12;2;3;4;,2;4;6
b_b007359,B05,b007359,11;2;22;6;9;,2022-10-29,2022-10-30,자가용,경상권에 거주하는 39세 이하 커플,11;2;22;6;9;,6;11;24
b_b004985,B03,b004985,10;4;,2022-09-25,2022-09-27,자가용,,10;4;,10;4;21
b_b009950,B01,b009950,2;21;22;26;5;,2022-10-22,2022-10-24,자가용,,2;21;22;26;5;,21;22;7
b_b015474,B03,b015474,1;21;22;3;4;,2022-11-02,2022-11-03,자가용,,1;21;22;3;4;,28;22;21
b_b013779,B01,b013779,6;22;,2022-10-28,2022-10-29,,,6;22;,22;6;1
b_b018567,B04,b018567,22;7;,2022-11-13,2022-11-14,,경상권 외에 거주하는 39세 이하 커플,22;7;,4;1;22
b_b002263,B01,b002263,22;24;26;5;9;,2022-08-21,2022-08-25,자가용,,22;24;26;5;9;,2;5;24
b_b009974,B01,b009974,1;23;3;4;5;,2022-10-20,2022-10-22,대중교통 등,,1;23;3;4;5;,1;23;3
b_b001168,B01,b001168,21;22;24;26;27;,2022-10-08,2022-10-11,자가용,,21;22;24;26;27;,28;24;21
b_b003964,B04,b003964,1;2;22;24;4;,2022-10-02,2022-10-05,자가용,경상권 외에 거주하는 39세 이하 커플,1;2;22;24;4;,1;2;22
b_b000580,B03,b000580,21;22;24;,2022-08-20,2022-08-22,자가용,경상권 외에 거주하는 39세 이하 커플,2;,3;21;22
b_b004610,B04,b004610,2;22;24;6;9;,2022-09-24,2022-09-26,대중교통 등,경상권 외에 거주하는 39세 이하 커플,2;22;24;6;9;,2;22;26
b_b000805,B03,b000805,3;,2022-08-25,2022-08-29,자가용,,3;,3;12;27
b_b011648,B01,b011648,3;6;9;,2022-10-30,2022-10-31,,,3;6;9;,9;6;3
b_b009918,B01,b009918,22;24;4;5;,2022-10-21,2022-10-22,대중교통 등,수도권/강원에 거주하는 39세 이하 3인 이상 친구,22;24;4;5;,5;21;22
b_b001813,B04,b001813,12;22;4;5;7;,2022-08-21,2022-08-24,자가용,경상권 외에 거주하는 39세 이하 커플,12;22;4;5;7;,1;4;7
b_b006981,B03,b006981,2;9;,2022-10-15,2022-10-16,자가용,,2;9;,6;5;2
b_b004750,B03,b004750,4;,2022-09-24,2022-09-25,대중교통 등,,4;,4;12;28
b_b005642,B01,b005642,12;,2022-09-30,2022-10-02,대중교통 등,수도권/강원에 거주하는 39세 이하 커플,12;,12;10;1
a_a005489,B01,a005489,22;21;24;,2022-10-15,2022-10-16,자가용,,22;21;24;,9;21;22
b_b010984,B01,b010984,10;,2022-11-05,2022-11-06,,,10;,1;4;22
b_b018497,B03,b018497,1;12;11;,2022-11-10,2022-11-11,,,1;12;11;,6;11;12
b_b006587,B06,b006587,13;,2022-10-02,2022-10-03,,,13;,3;13;21
b_b004467,B04,b004467,2;,2022-09-24,2022-09-26,자가용,,2;,2;4;10
b_b002790,B01,b002790,2;23;24;3;6;,2022-09-01,2022-09-03,자가용,,2;23;24;3;6;,23;22;3
b_b005043,B01,b005043,21;22;27;28;4;,2022-10-28,2022-10-31,자가용,,21;22;27;28;4;,3;10;6
b_b003957,B04,b003957,1;,2022-09-24,2022-09-25,자가용,경상권에 거주하는 39세 이하 커플,1;,1;22;24
b_b006531,B06,b006531,11;2;9;,2022-10-02,2022-10-03,자가용,,11;2;9;,11;6;2
b_b007708,B01,b007708,21;4;,2022-10-29,2022-10-30,자가용,,21;4;,22;21;9
b_b006224,B02,b006224,1;22;,2022-10-02,2022-10-03,대중교통 등,,1;22;,1;22;26
b_b006994,B04,b006994,1;2;23;4;9;,2022-10-09,2022-10-10,자가용,경상권에 거주하는 39세 이하 커플,1;2;23;4;9;,2;1;6
b_b015882,B01,b015882,13;9;,2022-11-06,2022-11-07,,,13;9;,13;9;24
b_b003424,B01,b003424,2;22;5;6;7;,2022-08-27,2022-08-29,자가용,,2;22;5;6;7;,2;6;7
b_b011586,B04,b011586,4;6;22;,2022-11-05,2022-11-06,,,4;6;22;,4;22;26
b_b004487,B01,b004487,9;,2022-09-24,2022-09-25,대중교통 등,,9;,6;9;2
b_b002085,B01,b002085,21;22;23;24;6;,2022-08-19,2022-08-22,자가용,,21;22;23;24;6;,5;21;28
b_b001918,B01,b001918,10;21;22;28;4;,2022-08-24,2022-08-28,자가용,수도권/강원에 거주하는 40세 이상 3인 이상 친구,10;21;22;28;4;,10;28;22
b_b012123,B01,b012123,26;1;3;10;,2022-10-26,2022-10-27,대중교통 등,,26;1;3;10;,2;21;26
b_b013770,B01,b013770,21;22;,2022-10-29,2022-10-30,,,21;22;,21;22;6
b_b014234,B06,b014234,28;22;,2022-10-29,2022-10-30,자가용,,28;22;,28;22;21
b_b000616,B02,b000616,1;2;23;4;6;,2022-08-11,2022-08-14,대중교통 등,,2;,6;2;3
b_b006042,B01,b006042,21;22;27;,2022-10-14,2022-10-16,자가용,,21;22;27;,22;21;27
b_b005228,B03,b005228,22;27;3;,2022-10-02,2022-10-04,자가용,,22;27;3;,3;8;26
b_b007814,B02,b007814,2;22;24;4;9;,2022-10-15,2022-10-16,자가용,,2;22;24;4;9;,9;6;22
b_b006685,B06,b006685,21;22;26;27;28;,2022-10-02,2022-10-03,자가용,,21;22;26;27;28;,24;22;26
b_b009237,B01,b009237,22;26;,2022-10-18,2022-10-19,,,22;26;,2;4;26
b_b002033,B01,b002033,13;22;28;3;,2022-08-26,2022-08-29,자가용,,13;22;28;3;,13;28;3
b_b003847,B01,b003847,21;22;23;26;28;,2022-09-24,2022-09-27,자가용,,21;22;23;26;28;,22;23;26
b_b009674,B01,b009674,28;,2022-10-23,2022-10-24,자가용,,28;,28;22;5
b_b007512,B01,b007512,28;,2022-10-25,2022-10-26,,,28;,5;22;28
b_b004767,B06,b004767,1;2;24;27;5;,2022-09-24,2022-09-26,자가용,,1;2;24;27;5;,11;3;27
b_b004564,B04,b004564,1;21;22;26;4;,2022-09-24,2022-09-26,대중교통 등,경상권 외에 거주하는 39세 이하 커플,1;21;22;26;4;,24;22;26
b_b003383,B03,b003383,2;22;3;4;6;,2022-08-20,2022-08-22,대중교통 등,,2;22;3;4;6;,3;27;26
b_b004960,B06,b004960,2;3;4;6;9;,2022-10-14,2022-10-16,대중교통 등,경상권에 거주하는 39세 이하 커플,2;3;4;6;9;,9;3;4
b_b000017,B01,b000017,1;2;22;23;6;,2022-08-20,2022-08-22,자가용,수도권/강원에 거주하는 39세 이하 3인 이상 친구,2;,2;5;22
b_b005136,B01,b005136,21;22;27;,2022-10-01,2022-10-03,자가용,,21;22;27;,27;22;21
b_b005217,B06,b005217,12;2;9;,2022-10-02,2022-10-04,자가용,경상권에 거주하는 39세 이하 3인 이상 친구,12;2;9;,6;9;1
b_b006859,B06,b006859,2;9;,2022-10-10,2022-10-11,자가용,경상권에 거주하는 39세 이하 3인 이상 친구,2;9;,2;9;11
b_b004598,B01,b004598,10;21;23;5;,2022-10-15,2022-10-17,자가용,,10;21;23;5;,10;13;23
b_b012220,B04,b012220,10;21;22;23;26;,2022-10-26,2022-10-28,자가용,경상권에 거주하는 40세 이상 부부,10;21;22;23;26;,1;23;10
b_b001563,B01,b001563,1;23;24;27;28;,2022-08-21,2022-08-28,자가용,,1;23;24;27;28;,21;23;22
b_b004619,B03,b004619,12;22;26;27;6;,2022-09-25,2022-09-27,자가용,,12;22;26;27;6;,26;22;12
b_b008295,B05,b008295,4;23;22;3;,2022-10-15,2022-10-16,자가용,경상권 외에 거주하는 39세 이하 커플,4;23;22;3;,22;3;23
b_b007098,B03,b007098,24;,2022-10-09,2022-10-10,자가용,,24;,22;26;24
b_b011000,B01,b011000,12;21;22;24;6;,2022-10-29,2022-10-30,,,12;21;22;24;6;,6;12;24
b_b011231,B03,b011231,22;4;,2022-10-29,2022-10-30,,,22;4;,3;22;6
b_b005767,B04,b005767,22;3;4;6;,2022-10-02,2022-10-04,자가용,,22;3;4;6;,22;24;3
b_b013687,B01,b013687,5;,2022-10-30,2022-10-31,,수도권/강원에 거주하는 39세 이하 3인 이상 친구,5;,5;24;21
b_b002121,B01,b002121,11;21;22;5;,2022-08-20,2022-08-22,자가용,,11;21;22;5;,24;22;11
b_b018680,B03,b018680,5;22;,2022-11-12,2022-11-13,,,5;22;,6;5;22
b_b018673,B03,b018673,21;22;24;26;3;,2022-11-11,2022-11-12,,경상권에 거주하는 39세 이하 커플,21;22;24;26;3;,1;3;26
b_b009317,B04,b009317,1;21;22;26;27;,2022-10-16,2022-10-18,대중교통 등,,1;21;22;26;27;,26;23;12
b_b000568,B03,b000568,2;22;27;3;5;,2022-08-13,2022-08-16,자가용,,3;,3;2;27
b_b004551,B01,b004551,22;25;26;6;,2022-09-24,2022-09-25,자가용,,22;25;26;6;,22;25;26
b_b004666,B03,b004666,22;24;27;3;6;,2022-10-02,2022-10-03,자가용,,22;24;27;3;6;,3;11;26
b_b002132,B03,b002132,21;22;27;3;4;,2022-08-20,2022-08-24,대중교통 등,,21;22;27;3;4;,3;23;21
b_b014385,B01,b014385,22;24;26;27;28;,2022-10-30,2022-10-31,자가용,,22;24;26;27;28;,22;9;3
d_d007458,B03,d007458,2;22;6;,2022-10-29,2022-10-30,대중교통 등,39세 이하 자녀 동반 여행,2;22;6;,22;2;6
b_b003870,B01,b003870,23;27;,2022-09-23,2022-09-26,대중교통 등,,23;27;,23;21;6
b_b000868,B06,b000868,10;22;26;27;5;,2022-08-20,2022-08-22,자가용,,10;22;26;27;5;,5;22;26
b_b000509,B03,b000509,1;22;23;,2022-08-28,2022-08-30,자가용,,2;,2;1;23
b_b000778,B01,b000778,5;,2022-08-17,2022-08-20,대중교통 등,,5;,5;24;6
b_b007522,B01,b007522,22;28;3;5;,2022-10-12,2022-10-13,,수도권/강원에 거주하는 40세 이상 부부,22;28;3;5;,5;28;6
b_b010783,B06,b010783,1;22;3;9;,2022-10-22,2022-10-23,자가용,,1;22;3;9;,6;22;3
b_b000622,B01,b000622,11;2;4;5;6;,2022-08-13,2022-08-16,자가용,,2;,3;2;12
b_b001285,B01,b001285,10;2;,2022-08-27,2022-08-29,자가용,수도권/강원에 거주하는 39세 이하 자녀 동반,10;2;,2;6;26
b_b011512,B04,b011512,22;26;6;,2022-10-26,2022-10-27,자가용,,22;26;6;,2;12;22
b_b002185,B01,b002185,22;24;3;4;5;,2022-08-20,2022-08-22,자가용,,22;24;3;4;5;,1;3;2
b_b004332,B01,b004332,8;,2022-09-24,2022-09-26,자가용,,8;,8;1;27
b_b018749,B04,b018749,1;22;26;4;,2022-11-10,2022-11-11,,,1;22;26;4;,22;26;1
b_b011140,B01,b011140,21;,2022-10-29,2022-10-30,,,21;,3;11;21
b_b006460,B03,b006460,22;4;,2022-10-01,2022-10-02,,,22;4;,22;21;4
b_b011609,B06,b011609,1;2;21;22;26;,2022-10-29,2022-10-30,,경상권에 거주하는 39세 이하 커플,1;2;21;22;26;,9;21;22
b_b003894,B03,b003894,22;24;3;5;7;,2022-09-17,2022-09-19,대중교통 등,,22;24;3;5;7;,3;2;7
c_c009365,B01,c009365,21;24;28;,2022-11-06,2022-11-07,,,21;24;28;,3;24;28
b_b011022,B02,b011022,4;,2022-10-31,2022-11-01,,,4;,1;4;6
b_b011750,B01,b011750,21;22;26;4;9;,2022-10-25,2022-10-27,자가용,수도권/강원에 거주하는 40세 이상 3인 이상 친구,21;22;26;4;9;,21;26;4
b_b012352,B03,b012352,1;22;22;26;26;,2022-11-01,2022-11-02,자가용,,1;22;26;,22;1;24
b_b001092,B06,b001092,1;2;3;6;9;,2022-08-21,2022-08-24,자가용,,1;2;3;6;9;,3;9;1
b_b011276,B03,b011276,22;3;,2022-10-30,2022-10-31,,,22;3;,6;22;24
b_b007131,B06,b007131,11;2;22;6;9;,2022-10-22,2022-10-23,자가용,,11;2;22;6;9;,9;22;26
b_b011334,B06,b011334,25;,2022-10-29,2022-10-30,,,25;,25;22;1
b_b000253,B03,b000253,2;23;24;3;8;,2022-08-18,2022-08-21,자가용,,3;,3;23;2
