TRAVEL_ID,TRAVEL_NM,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,TRAVEL_MISSION,TRAVEL_MISSION_CHECK
c_c005712,C07,c005712,9;6;,2022-10-09,2022-10-10,대중교통 등,,9;6;,9;12;6
c_c013789,C06,c013789,22;23;24;,2022-11-06,2022-11-08,자가용,,22;23;24;,23;22;2
c_c006680,C03,c006680,2;11;,2022-10-15,2022-10-16,대중교통 등,호남권에 거주하는 39세 이하 3인 이상 친구,2;11;,2;24;11
c_c002741,C06,c002741,11;21;24;,2022-09-24,2022-09-25,자가용,,11;21;24;,11;21;24
c_c012704,C06,c012704,3;6;21;,2022-11-02,2022-11-04,대중교통 등,,3;6;21;,3;21;4
c_c011857,C03,c011857,1;2;,2022-11-02,2022-11-03,자가용,호남권에 거주하는 39세 이하 커플,1;2;,9;1;4
c_c014287,C07,c014287,1;,2022-11-12,2022-11-13,,충청권에 거주하는 39세 이하 커플,1;,2;11;21
d_d003401,C06,d003401,3;2;9;6;22;23;7;3;1;1;1;1;1;1;1;1;1;,2022-10-08,2022-10-11,자가용,39세 이하 커플 여행,3;2;9;6;22;23;7;3;1;1;1;1;1;1;1;1;1;,6;9;3
b_b017388,C03,b017388,1;24;6;,2022-11-05,2022-11-06,자가용,,1;24;6;,2;3;11
c_c001811,C06,c001811,10;,2022-09-02,2022-09-05,자가용,,10;,10;21;3
c_c013549,C03,c013549,2;22;24;26;6;,2022-11-05,2022-11-07,대중교통 등,호남권 외에 거주하는 39세 이하 3인 이상 친구,2;22;24;26;6;,11;22;26
c_c011395,C03,c011395,4;,2022-10-29,2022-10-31,자가용,,4;,4;7;1
c_c012465,C05,c012465,2;21;24;26;3;,2022-11-03,2022-11-04,대중교통 등,,2;21;24;26;3;,22;3;1
c_c003847,C01,c003847,1;22;6;,2022-10-27,2022-10-29,자가용,호남권에 거주하는 39세 이하 커플,1;22;6;,1;6;9
c_c012763,C03,c012763,4;22;,2022-11-06,2022-11-07,,,4;22;,22;12;4
c_c000882,C03,c000882,1;2;27;5;6;,2022-09-10,2022-09-12,대중교통 등,,1;2;27;5;6;,27;1;4
c_c004222,C03,c004222,1;2;3;4;9;,2022-10-21,2022-10-23,대중교통 등,,1;2;3;4;9;,2;3;9
c_c001895,C02,c001895,1;22;3;6;,2022-08-29,2022-08-30,대중교통 등,호남권 외에 거주하는 39세 이하 커플,1;22;3;6;,1;3;22
c_c007485,C03,c007485,22;8;,2022-10-16,2022-10-17,자가용,호남권에 거주하는 39세 이하 3인 이상 친구,22;8;,1;8;22
c_c005111,C02,c005111,4;22;22;,2022-10-03,2022-10-04,자가용,,4;22;22;,22;4;12
c_c013190,C03,c013190,2;22;4;,2022-11-06,2022-11-07,자가용,,2;22;4;,2;4;22
c_c011208,C07,c011208,2;11;5;22;,2022-11-06,2022-11-07,자가용,,2;11;5;22;,1;2;6
c_c002660,C02,c002660,21;22;26;,2022-09-19,2022-09-21,자가용,,21;22;26;,22;26;21
c_c009063,C06,c009063,6;,2022-10-28,2022-10-29,,,6;,6;28;11
c_c005820,C01,c005820,22;6;1;,2022-10-15,2022-10-16,대중교통 등,,22;6;1;,4;6;22
c_c004683,C05,c004683,2;3;,2022-10-29,2022-10-31,자가용,,2;3;,2;3;6
c_c013729,C03,c013729,21;,2022-11-05,2022-11-07,자가용,,21;,21;22;26
c_c006226,C06,c006226,13;21;27;28;3;,2022-10-29,2022-10-30,,,13;21;27;28;3;,3;21;13
c_c005984,C06,c005984,9;,2022-10-11,2022-10-12,자가용,,9;,1;9;6
c_c006117,C02,c006117,22;,2022-10-23,2022-10-24,,,22;,22;21;24
c_c009226,C02,c009226,21;,2022-10-30,2022-10-31,자가용,,21;,21;3;1
c_c011396,C06,c011396,13;2;23;4;9;,2022-10-29,2022-10-31,자가용,,13;2;23;4;9;,9;23;7
c_c005359,C06,c005359,13;21;22;24;26;,2022-10-15,2022-10-16,,,13;21;22;24;26;,13;26;21
c_c001946,C02,c001946,2;,2022-09-24,2022-09-26,자가용,,2;,2;12;3
c_c011984,C01,c011984,28;3;4;6;,2022-11-02,2022-11-04,대중교통 등,,28;3;4;6;,6;28;24
c_c013109,C02,c013109,12;2;22;3;4;,2022-11-06,2022-11-07,자가용,,12;2;22;3;4;,6;3;26
c_c012999,C03,c012999,2;22;24;26;,2022-11-05,2022-11-06,자가용,호남권에 거주하는 39세 이하 커플,2;22;24;26;,22;26;24
c_c012570,C04,c012570,1;13;22;26;4;,2022-10-30,2022-10-31,자가용,,1;13;22;26;4;,1;4;26
c_c004666,C06,c004666,21;22;24;3;9;,2022-10-08,2022-10-09,,,21;22;24;3;9;,3;22;21
c_c009238,C03,c009238,1;2;3;4;5;,2022-10-29,2022-10-31,자가용,,1;2;3;4;5;,3;5;6
c_c012855,C03,c012855,22;24;5;4;,2022-11-07,2022-11-08,자가용,,22;24;5;4;,4;22;24
c_c001389,C03,c001389,2;23;27;28;4;,2022-09-03,2022-09-05,자가용,,2;23;27;28;4;,2;23;27
c_c004861,C06,c004861,1;10;2;21;4;,2022-10-21,2022-10-23,자가용,,1;10;2;21;4;,10;6;1
c_c007766,C03,c007766,9;22;24;,2022-10-29,2022-10-30,자가용,,9;22;24;,11;2;24
c_c001857,C03,c001857,13;21;23;3;4;,2022-09-03,2022-09-05,대중교통 등,,13;21;23;3;4;,13;2;21
c_c005095,C02,c005095,24;,2022-10-13,2022-10-14,대중교통 등,,24;,24;3;1
c_c012254,C06,c012254,2;21;22;,2022-10-30,2022-10-31,자가용,충청권에 거주하는 39세 이하 자녀 동반,2;21;22;,2;22;21
c_c009974,C06,c009974,28;3;,2022-10-30,2022-11-01,자가용,,28;3;,3;13;1
c_c005756,C03,c005756,23;26;6;,2022-10-09,2022-10-10,자가용,,23;26;6;,6;22;2
c_c001180,C06,c001180,21;9;,2022-08-20,2022-08-21,자가용,,21;9;,9;21;11
c_c001490,C05,c001490,10;11;2;3;6;,2022-09-02,2022-09-05,자가용,,10;11;2;3;6;,3;11;24
c_c003302,C02,c003302,1;12;22;23;7;,2022-10-08,2022-10-11,대중교통 등,,1;12;22;23;7;,22;23;7
c_c009076,C02,c009076,22;28;,2022-10-24,2022-10-25,,,22;28;,21;22;28
c_c001921,C02,c001921,1;13;4;,2022-09-13,2022-09-15,자가용,,1;13;4;,22;13;3
c_c012553,C02,c012553,28;22;21;,2022-10-31,2022-11-01,자가용,,28;22;21;,28;22;5
c_c002040,C05,c002040,2;22;23;8;,2022-09-11,2022-09-13,자가용,,2;22;23;8;,10;3;23
c_c001267,C03,c001267,10;2;21;22;23;,2022-08-28,2022-08-31,자가용,,10;2;21;22;23;,2;10;27
c_c008856,C06,c008856,1;10;,2022-10-30,2022-10-31,,,1;10;,10;1;4
c_c010916,C03,c010916,22;,2022-10-30,2022-10-31,,,22;,2;9;22
c_c005590,C05,c005590,3;5;,2022-10-26,2022-10-27,자가용,,3;5;,2;3;28
c_c003498,C02,c003498,1;12;2;22;25;,2022-10-01,2022-10-03,대중교통 등,,1;12;2;22;25;,3;6;9
c_c000066,C02,c000066,1;3;4;6;,2022-08-13,2022-08-18,자가용,,3;,3;21;24
c_c005463,C06,c005463,2;24;28;4;6;,2022-10-28,2022-10-30,대중교통 등,,2;24;28;4;6;,10;3;4
c_c001074,C03,c001074,22;27;5;9;,2022-08-26,2022-08-29,자가용,,22;27;5;9;,9;27;22
c_c000147,C01,c000147,2;22;3;4;6;,2022-08-27,2022-08-30,대중교통 등,호남권 외에 거주하는 39세 이하 커플,2;,27;9;6
c_c008869,C06,c008869,1;2;21;22;9;,2022-10-23,2022-10-24,,,1;2;21;22;9;,28;9;5
c_c014134,C02,c014134,21;,2022-11-11,2022-11-12,,,21;,3;4;1
c_c012412,C03,c012412,4;24;,2022-11-06,2022-11-07,,,4;24;,3;22;1
c_c004695,C03,c004695,12;13;21;22;25;,2022-10-23,2022-10-25,자가용,,12;13;21;22;25;,13;25;21
c_c002924,C05,c002924,5;,2022-09-23,2022-09-24,대중교통 등,,5;,5;22;1
c_c007477,C03,c007477,21;22;23;27;4;,2022-10-22,2022-10-24,대중교통 등,,21;22;23;27;4;,4;3;11
c_c000568,C02,c000568,21;,2022-08-27,2022-08-29,자가용,,21;,3;6;21
c_c000902,C03,c000902,23;6;,2022-08-21,2022-08-24,자가용,,23;6;,7;23;4
c_c013530,C03,c013530,1;11;21;28;3;,2022-11-04,2022-11-06,자가용,,1;11;21;28;3;,28;3;22
c_c003591,C02,c003591,11;12;22;26;9;,2022-10-22,2022-10-24,자가용,,11;12;22;26;9;,3;22;24
c_c006359,C02,c006359,6;4;26;,2022-10-31,2022-11-01,,,6;4;26;,21;4;24
c_c004026,C06,c004026,22;,2022-10-02,2022-10-03,,,22;,22;1;24
c_c014264,C06,c014264,1;2;3;,2022-11-13,2022-11-14,,,1;2;3;,3;1;2
c_c002103,C06,c002103,22;3;,2022-09-17,2022-09-18,자가용,,22;3;,3;22;24
c_c009471,C06,c009471,21;27;3;,2022-10-31,2022-11-01,대중교통 등,,21;27;3;,3;27;21
c_c008831,C05,c008831,1;3;,2022-10-28,2022-10-29,,,1;3;,3;13;1
c_c005673,C07,c005673,12;2;27;,2022-10-15,2022-10-16,자가용,,12;2;27;,6;11;22
c_c008911,C06,c008911,21;22;,2022-10-29,2022-10-30,,,21;22;,5;22;21
c_c004881,C05,c004881,10;11;2;22;,2022-10-02,2022-10-04,자가용,,10;11;2;22;,11;22;5
c_c008803,C06,c008803,2;21;22;,2022-11-01,2022-11-02,,,2;21;22;,22;21;1
c_c000062,C05,c000062,22;26;3;4;6;,2022-08-07,2022-08-10,자가용,,3;,5;22;3
c_c003867,C02,c003867,1;22;3;,2022-09-29,2022-10-01,대중교통 등,,1;22;3;,6;22;1
c_c004947,C02,c004947,1;21;24;26;27;,2022-10-22,2022-10-24,자가용,,1;21;24;26;27;,1;21;24
c_c000397,C05,c000397,10;21;22;23;5;,2022-08-24,2022-08-27,자가용,,10;21;22;23;5;,10;23;5
c_c003473,C03,c003473,1;3;4;6;9;,2022-09-30,2022-10-03,자가용,,1;3;4;6;9;,1;6;9
b_b017882,C02,b017882,1;21;22;3;4;,2022-11-06,2022-11-08,대중교통 등,,1;21;22;3;4;,21;24;3
c_c014214,C04,c014214,4;11;22;,2022-11-11,2022-11-12,,,4;11;22;,4;2;22
c_c000159,C05,c000159,11;2;24;,2022-08-27,2022-08-29,자가용,충청권에 거주하는 40세 이상 3인 이상 친구,1;,24;27;1
c_c003099,C04,c003099,10;24;27;4;6;,2022-09-23,2022-09-26,자가용,,10;24;27;4;6;,10;6;4
c_c013783,C02,c013783,1;22;3;,2022-11-06,2022-11-07,자가용,,1;22;3;,3;22;1
c_c005873,C05,c005873,1;3;4;6;9;,2022-10-13,2022-10-14,자가용,,1;3;4;6;9;,2;24;1
c_c003118,C03,c003118,1;23;4;6;,2022-10-01,2022-10-03,자가용,호남권 외에 거주하는 39세 이하 커플,1;23;4;6;,2;6;21
c_c004497,C02,c004497,1;12;2;3;4;,2022-10-08,2022-10-09,자가용,호남권 외에 거주하는 39세 이하 3인 이상 친구,1;12;2;3;4;,3;12;4
c_c012439,C03,c012439,9;,2022-11-05,2022-11-06,,,9;,3;26;4
c_c002381,C06,c002381,21;22;24;5;8;,2022-09-24,2022-09-26,자가용,충청권 외에 거주하는 39세 이하 3인 이상 친구,21;22;24;5;8;,8;21;7
c_c012913,C03,c012913,28;,2022-11-03,2022-11-04,자가용,,28;,24;9;22
a_a006395,C05,a006395,28;,2022-10-12,2022-10-13,대중교통 등,,28;,3;28;27
c_c006472,C02,c006472,10;4;5;9;,2022-10-21,2022-10-24,자가용,,10;4;5;9;,1;9;10
c_c000223,C03,c000223,2;22;4;,2022-08-20,2022-08-22,자가용,호남권에 거주하는 39세 이하 부모 동반,2;,2;3;22
c_c000312,C02,c000312,23;,2022-08-22,2022-08-24,자가용,,23;,23;6;3
c_c002740,C03,c002740,12;22;3;4;6;,2022-09-23,2022-09-26,대중교통 등,,12;22;3;4;6;,3;22;12
c_c003309,C01,c003309,23;24;,2022-10-29,2022-10-31,자가용,,23;24;,24;3;21
c_c011837,C02,c011837,2;21;22;6;,2022-10-29,2022-10-30,자가용,호남권 외에 거주하는 39세 이하 부모 동반,2;21;22;6;,2;21;1
c_c014211,C04,c014211,1;,2022-11-11,2022-11-12,,,1;,1;4;5
c_c006641,C06,c006641,2;21;22;6;9;,2022-10-15,2022-10-17,자가용,충청권 외에 거주하는 39세 이하 3인 이상 친구,2;21;22;6;9;,9;22;11
c_c009267,C02,c009267,3;6;22;,2022-10-29,2022-10-30,,,3;6;22;,3;6;12
c_c007641,C05,c007641,27;3;4;6;,2022-10-26,2022-10-28,자가용,,27;3;4;6;,3;12;4
c_c011485,C02,c011485,13;2;3;4;,2022-10-29,2022-10-30,자가용,,13;2;3;4;,2;4;3
c_c009013,C06,c009013,27;3;6;,2022-10-29,2022-10-30,,,27;3;6;,3;27;6
c_c005675,C04,c005675,1;2;22;24;26;,2022-10-08,2022-10-09,자가용,충청권에 거주하는 39세 이하 커플,1;2;22;24;26;,2;22;1
c_c009903,C02,c009903,3;7;22;26;2;12;6;11;1;,2022-10-30,2022-11-01,대중교통 등,,3;7;22;26;2;12;6;11;1;,3;6;2
c_c000514,C06,c000514,10;2;22;23;5;,2022-08-18,2022-08-21,자가용,,10;2;22;23;5;,2;10;24
c_c011620,C03,c011620,22;,2022-11-04,2022-11-07,대중교통 등,,22;,4;22;1
c_c003133,C02,c003133,1;22;26;6;,2022-10-01,2022-10-03,대중교통 등,,1;22;26;6;,23;21;1
c_c003355,C03,c003355,2;22;23;5;6;,2022-10-21,2022-10-24,자가용,호남권 외에 거주하는 39세 이하 커플,2;22;23;5;6;,6;9;22
c_c009296,C06,c009296,22;28;3;6;,2022-10-30,2022-10-31,,,22;28;3;6;,3;6;13
c_c002719,C05,c002719,28;6;,2022-09-23,2022-09-26,대중교통 등,,28;6;,28;5;6
c_c013843,C03,c013843,21;22;3;6;9;,2022-11-03,2022-11-06,대중교통 등,,21;22;3;6;9;,3;22;21
c_c000840,C02,c000840,1;2;3;4;7;,2022-08-27,2022-08-29,대중교통 등,,1;2;3;4;7;,3;6;4
c_c012395,C06,c012395,21;22;28;,2022-11-06,2022-11-07,,,21;22;28;,22;28;21
c_c012885,C02,c012885,12;22;24;3;6;,2022-11-03,2022-11-05,대중교통 등,,12;22;24;3;6;,3;11;2
c_c006221,C02,c006221,22;28;3;,2022-10-24,2022-10-25,,,22;28;3;,28;24;3
c_c008853,C03,c008853,22;4;,2022-11-07,2022-11-08,,,22;4;,4;22;26
c_c005550,C02,c005550,4;24;22;,2022-10-28,2022-10-30,자가용,,4;24;22;,4;3;24
c_c005385,C04,c005385,1;4;,2022-10-21,2022-10-23,대중교통 등,,1;4;,2;1;4
b_b014716,C05,b014716,21;22;25;26;,2022-11-09,2022-11-11,자가용,,21;22;25;26;,22;25;26
c_c005826,C05,c005826,2;3;5;6;22;26;,2022-10-21,2022-10-22,대중교통 등,,2;3;5;6;22;26;,26;24;6
c_c004997,C03,c004997,21;28;4;6;8;,2022-10-16,2022-10-18,자가용,,21;28;4;6;8;,27;24;8
c_c001201,C03,c001201,1;10;26;27;4;,2022-08-19,2022-08-22,자가용,,1;10;26;27;4;,3;10;27
c_c000545,C05,c000545,1;10;2;24;3;,2022-08-26,2022-08-29,자가용,,1;10;2;24;3;,12;26;22
c_c001395,C03,c001395,22;3;6;7;9;,2022-08-24,2022-08-27,대중교통 등,,22;3;6;7;9;,6;22;3
c_c014408,C06,c014408,22;,2022-11-13,2022-11-14,,,22;,22;24;9
c_c005342,C06,c005342,22;,2022-10-08,2022-10-09,,,22;,22;5;26
c_c003047,C05,c003047,28;3;,2022-10-01,2022-10-03,자가용,충청권에 거주하는 40세 이상 부모 동반,28;3;,2;3;1
c_c006448,C03,c006448,22;23;,2022-11-05,2022-11-07,자가용,,22;23;,23;22;1
c_c005405,C03,c005405,8;27;2;,2022-10-16,2022-10-18,자가용,,8;27;2;,8;9;24
c_c009816,C02,c009816,1;2;3;5;6;,2022-10-26,2022-10-27,자가용,,1;2;3;5;6;,3;12;1
c_c005653,C05,c005653,21;22;26;28;9;,2022-10-09,2022-10-10,자가용,,21;22;26;28;9;,2;21;22
c_c014142,C05,c014142,21;22;,2022-11-12,2022-11-13,,,21;22;,22;3;26
c_c002201,C05,c002201,2;21;23;27;5;,2022-09-09,2022-09-11,자가용,,2;21;23;27;5;,2;23;21
c_c003937,C02,c003937,1;22;7;,2022-10-21,2022-10-23,대중교통 등,,1;22;7;,7;22;2
c_c009087,C06,c009087,2;,2022-10-23,2022-10-24,,충청권에 거주하는 39세 이하 커플,2;,3;22;9
c_c004669,C03,c004669,1;,2022-10-03,2022-10-04,,,1;,1;4;5
c_c013717,C04,c013717,1;21;4;6;7;,2022-11-04,2022-11-05,대중교통 등,,1;21;4;6;7;,1;4;21
c_c006459,C03,c006459,26;6;1;22;4;9;2;,2022-10-27,2022-10-30,대중교통 등,,26;6;1;22;4;9;2;,6;26;22
c_c014305,C05,c014305,22;5;,2022-11-09,2022-11-10,,,22;5;,5;22;1
c_c001769,C06,c001769,22;23;7;,2022-08-29,2022-08-31,자가용,,22;23;7;,23;22;7
c_c012423,C06,c012423,21;27;3;,2022-11-06,2022-11-07,,,21;27;3;,3;21;27
c_c005489,C06,c005489,22;24;11;,2022-10-15,2022-10-17,자가용,,22;24;11;,24;22;2
c_c010868,C05,c010868,4;6;,2022-10-29,2022-10-30,,,4;6;,2;3;4
c_c006663,C05,c006663,1;22;6;5;,2022-10-15,2022-10-17,대중교통 등,,1;22;6;5;,5;6;22
c_c009891,C03,c009891,21;23;,2022-10-27,2022-10-29,대중교통 등,,21;23;,21;22;2
c_c011650,C05,c011650,5;13;24;28;27;11;3;,2022-10-29,2022-10-31,대중교통 등,충청권 외에 거주하는 39세 이하 3인 이상 친구,5;13;24;28;27;11;3;,3;13;28
c_c012206,C02,c012206,6;22;21;24;,2022-11-01,2022-11-02,자가용,,6;22;21;24;,3;6;21
c_c003374,C06,c003374,13;22;24;26;6;,2022-10-01,2022-10-02,자가용,,13;22;24;26;6;,3;24;22
c_c012013,C02,c012013,22;24;7;,2022-10-29,2022-10-30,대중교통 등,,22;24;7;,7;24;22
c_c001829,C05,c001829,2;22;26;5;6;,2022-08-26,2022-08-28,자가용,,2;22;26;5;6;,21;22;6
c_c012765,C02,c012765,21;22;,2022-11-05,2022-11-06,,,21;22;,21;22;12
c_c000910,C03,c000910,13;22;23;3;5;,2022-08-29,2022-08-31,자가용,,13;22;23;3;5;,3;24;1
c_c002605,C05,c002605,1;13;21;3;8;,2022-10-01,2022-10-04,자가용,충청권 외에 거주하는 39세 이하 3인 이상 친구,1;13;21;3;8;,8;9;22
c_c005977,C06,c005977,2;22;26;6;9;,2022-10-09,2022-10-10,자가용,,2;22;26;6;9;,2;9;22
c_c010881,C03,c010881,24;6;,2022-10-31,2022-11-01,,호남권에 거주하는 40세 이상 부부,24;6;,6;3;24
c_c004305,C05,c004305,1;21;22;5;7;,2022-10-08,2022-10-10,자가용,,1;21;22;5;7;,5;9;22
c_c003275,C03,c003275,22;,2022-10-08,2022-10-10,자가용,,22;,22;4;21
c_c007987,C06,c007987,2;10;,2022-10-23,2022-10-25,자가용,충청권에 거주하는 39세 이하 자녀 동반,2;10;,2;10;1
c_c004609,C03,c004609,1;22;23;6;9;,2022-10-22,2022-10-24,자가용,호남권에 거주하는 39세 이하 커플,1;22;23;6;9;,9;6;1
c_c005966,C05,c005966,22;24;8;9;,2022-10-10,2022-10-11,자가용,,22;24;8;9;,22;6;5
c_c013627,C06,c013627,1;11;2;3;5;,2022-11-04,2022-11-06,대중교통 등,,1;11;2;3;5;,2;10;6
c_c001837,C03,c001837,11;2;,2022-08-26,2022-08-28,자가용,,11;2;,11;2;9
c_c012484,C03,c012484,24;25;9;,2022-10-30,2022-10-31,자가용,,24;25;9;,3;6;24
c_c009182,C02,c009182,1;23;3;4;6;,2022-10-29,2022-10-31,대중교통 등,호남권 외에 거주하는 39세 이하 커플,1;23;3;4;6;,3;6;4
c_c002594,C04,c002594,1;12;,2022-09-21,2022-09-22,대중교통 등,,1;12;,1;22;12
c_c006673,C03,c006673,7;22;4;23;26;,2022-10-26,2022-10-28,자가용,,7;22;4;23;26;,23;7;4
c_c002617,C02,c002617,1;12;2;3;4;,2022-09-30,2022-10-03,대중교통 등,호남권 외에 거주하는 39세 이하 커플,1;12;2;3;4;,3;1;12
c_c001046,C06,c001046,8;,2022-09-01,2022-09-03,자가용,,8;,8;1;22
c_c002427,C03,c002427,21;4;9;,2022-09-11,2022-09-13,자가용,,21;4;9;,4;21;7
c_c000541,C04,c000541,11;2;22;,2022-08-20,2022-08-22,자가용,충청권에 거주하는 39세 이하 자녀 동반,11;2;22;,2;22;11
c_c012779,C05,c012779,1;3;6;7;9;,2022-11-05,2022-11-06,대중교통 등,,1;3;6;7;9;,6;12;24
c_c007731,C05,c007731,2;4;,2022-10-30,2022-11-01,자가용,충청권에 거주하는 39세 이하 자녀 동반,2;4;,2;22;4
c_c000352,C06,c000352,13;22;23;,2022-09-02,2022-09-04,자가용,,13;22;23;,13;22;23
c_c002114,C06,c002114,3;4;,2022-09-18,2022-09-19,자가용,충청권에 거주하는 39세 이하 자녀 동반,3;4;,3;4;11
c_c004155,C03,c004155,21;,2022-10-02,2022-10-03,대중교통 등,,21;,21;4;24
c_c001543,C02,c001543,23;24;3;4;6;,2022-08-27,2022-08-29,자가용,,23;24;3;4;6;,6;3;24
c_c005248,C05,c005248,24;27;,2022-10-29,2022-10-31,자가용,,24;27;,6;12;27
c_c003127,C03,c003127,22;26;3;4;7;,2022-09-29,2022-10-02,자가용,,22;26;3;4;7;,22;24;26
c_c005026,C03,c005026,12;2;28;3;,2022-10-02,2022-10-03,자가용,,12;2;28;3;,2;3;1
c_c002394,C03,c002394,11;13;21;22;24;,2022-09-17,2022-09-19,대중교통 등,,11;13;21;22;24;,11;21;13
c_c003226,C02,c003226,8;,2022-09-24,2022-09-26,자가용,,8;,5;6;22
c_c004444,C02,c004444,12;3;4;,2022-09-30,2022-10-02,대중교통 등,,12;3;4;,3;4;12
c_c000459,C05,c000459,24;8;,2022-08-21,2022-08-24,자가용,,24;8;,8;22;1
c_c005045,C05,c005045,2;,2022-10-18,2022-10-19,,,2;,2;24;22
c_c008149,C01,c008149,22;3;,2022-10-29,2022-10-31,대중교통 등,,22;3;,22;1;3
c_c002859,C02,c002859,1;2;3;4;9;,2022-10-02,2022-10-04,자가용,호남권 외에 거주하는 40세 이상 3인 이상 친구,1;2;3;4;9;,1;3;6
c_c005218,C06,c005218,24;27;8;,2022-10-08,2022-10-10,자가용,,24;27;8;,5;21;24
c_c005701,C03,c005701,9;,2022-10-29,2022-10-30,,,9;,9;6;22
c_c005754,C03,c005754,2;3;4;6;9;,2022-10-10,2022-10-11,자가용,,2;3;4;6;9;,21;9;24
c_c014121,C03,c014121,21;,2022-11-12,2022-11-13,,,21;,1;21;28
c_c000170,C03,c000170,21;,2022-08-25,2022-08-28,자가용,,2;,21;3;2
c_c008042,C06,c008042,3;22;6;24;28;1;13;9;27;12;21;26;11;,2022-10-29,2022-10-30,자가용,,3;22;6;24;28;1;13;9;27;12;21;26;11;,5;28;22
c_c003204,C03,c003204,2;22;8;,2022-10-01,2022-10-03,자가용,,2;22;8;,8;2;22
c_c014275,C05,c014275,1;2;21;22;4;,2022-11-12,2022-11-13,,,1;2;21;22;4;,2;21;22
c_c006405,C04,c006405,1;4;7;9;21;22;24;26;,2022-10-14,2022-10-16,대중교통 등,,1;4;7;9;21;22;24;26;,7;21;22
c_c003018,C05,c003018,21;22;24;5;8;,2022-10-02,2022-10-04,자가용,,21;22;24;5;8;,8;21;24
c_c000646,C03,c000646,1;2;22;23;9;,2022-08-21,2022-08-23,대중교통 등,호남권 외에 거주하는 39세 이하 커플,1;2;22;23;9;,2;22;23
c_c006754,C06,c006754,10;22;26;8;,2022-10-25,2022-10-27,자가용,,10;22;26;8;,26;22;10
c_c010921,C05,c010921,2;3;22;26;,2022-10-29,2022-10-30,,,2;3;22;26;,3;9;22
c_c013769,C04,c013769,1;12;22;24;4;,2022-11-05,2022-11-06,대중교통 등,,1;12;22;24;4;,26;4;9
c_c003272,C02,c003272,22;26;28;4;8;,2022-10-15,2022-10-17,자가용,,22;26;28;4;8;,28;22;26
c_c002598,C06,c002598,11;22;24;3;,2022-09-23,2022-09-25,대중교통 등,,11;22;24;3;,3;11;9
c_c005393,C03,c005393,11;22;24;6;8;,2022-10-07,2022-10-09,자가용,,11;22;24;6;8;,2;3;8
c_c005558,C05,c005558,21;,2022-10-10,2022-10-11,,,21;,3;21;24
c_c002787,C05,c002787,1;12;25;3;8;,2022-10-02,2022-10-04,자가용,,1;12;25;3;8;,25;8;3
c_c009624,C03,c009624,1;2;3;4;5;,2022-10-30,2022-11-02,대중교통 등,,1;2;3;4;5;,3;4;22
c_c006087,C07,c006087,5;22;,2022-11-05,2022-11-06,,,5;22;,22;2;24
c_c012385,C05,c012385,2;,2022-11-05,2022-11-06,,,2;,6;3;1
c_c012314,C03,c012314,22;27;9;,2022-11-07,2022-11-08,,,22;27;9;,3;9;22
c_c008168,C06,c008168,22;,2022-10-29,2022-10-31,자가용,,22;,21;24;22
c_c003015,C03,c003015,2;21;22;24;3;,2022-10-02,2022-10-03,대중교통 등,호남권에 거주하는 39세 이하 3인 이상 친구,2;21;22;24;3;,22;12;2
c_c002283,C06,c002283,2;6;,2022-09-11,2022-09-12,자가용,,2;6;,2;6;27
c_c005358,C06,c005358,9;,2022-10-29,2022-10-30,,,9;,9;22;1
c_c002543,C03,c002543,12;2;26;,2022-09-24,2022-09-26,대중교통 등,,12;2;26;,6;12;22
c_c002288,C06,c002288,24;26;6;,2022-09-13,2022-09-14,자가용,,24;26;6;,26;22;24
c_c011865,C06,c011865,22;24;3;2;4;10;21;23;27;28;26;,2022-11-05,2022-11-07,자가용,,22;24;3;2;4;10;21;23;27;28;26;,4;2;21
c_c001544,C04,c001544,12;2;22;,2022-08-24,2022-08-26,대중교통 등,,12;2;22;,2;6;4
c_c001748,C02,c001748,11;22;3;6;9;,2022-08-31,2022-09-02,자가용,,11;22;3;6;9;,9;28;22
c_c001834,C04,c001834,1;2;22;24;6;,2022-08-26,2022-08-28,대중교통 등,,1;2;22;24;6;,1;2;6
c_c002452,C05,c002452,22;24;3;5;6;,2022-09-17,2022-09-18,자가용,,22;24;3;5;6;,3;5;1
c_c001482,C05,c001482,12;21;26;3;6;,2022-08-28,2022-08-30,자가용,,12;21;26;3;6;,21;26;28
c_c001923,C06,c001923,2;22;5;,2022-09-24,2022-09-26,자가용,충청권에 거주하는 39세 이하 자녀 동반,2;22;5;,11;5;2
b_b007549,C05,b007549,22;26;3;,2022-10-22,2022-10-23,,,22;26;3;,3;26;22
c_c011406,C07,c011406,1;22;26;27;4;,2022-10-29,2022-10-30,자가용,충청권에 거주하는 40세 이상 3인 이상 친구,1;22;26;27;4;,1;4;22
c_c001486,C02,c001486,21;,2022-09-03,2022-09-04,자가용,,21;,21;22;4
c_c008276,C06,c008276,28;22;24;,2022-10-30,2022-10-31,자가용,,28;22;24;,5;21;22
c_c009883,C02,c009883,22;7;,2022-10-27,2022-10-29,대중교통 등,,22;7;,7;24;26
c_c011637,C06,c011637,22;,2022-10-29,2022-10-30,자가용,,22;,22;25;1
c_c009319,C06,c009319,21;22;24;,2022-10-29,2022-10-30,,,21;22;24;,21;3;24
c_c001736,C02,c001736,22;4;6;9;,2022-09-03,2022-09-05,자가용,,22;4;6;9;,9;22;4
