TRAVEL_ID,VISIT_AREA_NM,SI,Dong_Eup,VISIT_AREA_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,RESIDENCE_TIME_MIN,REVISIT_YN,TRAVELER_ID,TRAVEL_MISSION_PRIORITY,GENDER,AGE_GRP,INCOME,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_NUM,TRAVEL_COMPANIONS_NUM,DGSTFN_div_mean,REVISIT_INTENTION_div_mean,RCMDTN_INTENTION_div_mean,new_variable,RESIDENCE_TIME_MIN_mean,REVISIT_YN_mean,TRAVEL_COMPANIONS_NUM_mean
d_d001323,아라리오뮤지엄 탑동시네마,제주,삼도이동,3,5.0,5.0,5.0,120.0,0,d001323,22,여,20,0,2,1,1,3,6,5,3,7,5.0,2,0,1.3043478260869565,1.3636363636363638,1.3043478260869565,0.5597689076367565,56.666666666666664,0.0,0.4444444444444444
d_d001323,이마트 제주점,제주,삼도2동,4,3.0,3.0,3.0,60.0,0,d001323,22,여,20,0,2,1,1,3,6,5,3,7,5.0,2,0,0.7826086956521738,0.8181818181818182,0.7826086956521738,-0.34691790719105675,38.0,0.2,1.2
d_d001323,아트박스 제주시청점,제주,이도이동,4,3.0,3.0,3.0,30.0,1,d001323,22,여,20,0,2,1,1,3,6,5,3,7,5.0,2,0,0.7826086956521738,0.8181818181818182,0.7826086956521738,-0.34691790719105675,30.0,1.0,0.0
d_d001323,제주동문시장,제주,일도일동,4,4.0,5.0,5.0,30.0,1,d001323,22,여,20,0,2,1,1,3,6,5,3,7,5.0,2,0,1.0434782608695652,1.3636363636363638,1.3043478260869565,0.44468166655847635,51.85929648241206,0.5527638190954773,1.4221105527638191
d_d001323,잇지제주,제주,아라일동,8,4.0,2.0,3.0,30.0,0,d001323,22,여,20,0,2,1,1,3,6,5,3,7,5.0,2,0,1.0434782608695652,0.5454545454545455,0.7826086956521738,-0.41704026003596917,30.0,0.0,0.0
d_d001325,천제연폭포,서귀포,중문동,1,4.0,4.0,4.0,60.0,0,d001325,23,여,20,0,4,5,6,4,4,5,5,5,1.0,1,1,0.9411764705882353,1.2307692307692308,1.0,0.1307647656858344,67.24137931034483,0.1724137931034483,1.4827586206896552
d_d001325,협재해수욕장,제주,한림읍,1,4.0,3.0,3.0,60.0,0,d001325,23,여,20,0,4,5,6,4,4,5,5,5,1.0,1,1,0.9411764705882353,0.9230769230769231,0.75,-0.2248592798663499,66.61764705882354,0.5343137254901961,1.4754901960784315
d_d001325,중문대포주상절리대,서귀포,중문동,1,4.0,4.0,4.0,60.0,0,d001325,23,여,20,0,4,5,6,4,4,5,5,5,1.0,1,1,0.9411764705882353,1.2307692307692308,1.0,0.1307647656858344,48.28125,0.328125,1.703125
d_d001325,노형수퍼마켙,제주,해안동,3,5.0,2.0,5.0,60.0,0,d001325,23,여,20,0,4,5,6,4,4,5,5,5,1.0,1,1,1.1764705882352942,0.6153846153846154,1.25,-0.03667025150531875,80.23255813953489,0.023255813953488372,1.4883720930232558
d_d001331,협재해수욕장,제주,한림읍,1,5.0,5.0,5.0,30.0,1,d001331,21,여,50,0,2,2,1,5,2,2,5,6,3.0,3,3,1.1764705882352942,1.25,1.25,0.39429822666211023,66.61764705882354,0.5343137254901961,1.4754901960784315
d_d001331,중문대포주상절리대,서귀포,중문동,1,4.0,3.0,3.0,30.0,0,d001331,21,여,50,0,2,2,1,5,2,2,5,6,3.0,3,3,0.9411764705882353,0.75,0.75,-0.34239613754837595,48.28125,0.328125,1.703125
d_d001331,만장굴,제주,구좌읍,2,3.0,3.0,3.0,60.0,0,d001331,21,여,50,0,2,2,1,5,2,2,5,6,3.0,3,3,0.7058823529411765,0.75,0.75,-0.44620031577584446,71.16279069767442,0.13953488372093023,2.2325581395348837
d_d001331,성산일출봉,서귀포,성산읍,7,5.0,5.0,5.0,60.0,1,d001331,21,여,50,0,2,2,1,5,2,2,5,6,3.0,3,3,1.1764705882352942,1.25,1.25,0.39429822666211023,65.390625,0.578125,1.5625
d_d001350,함덕해수욕장,제주,조천읍,1,5.0,5.0,5.0,60.0,1,d001350,3,남,30,0,3,4,3,4,4,5,5,5,1.0,1,0,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.1896609032703086,57.84,0.564,1.608
d_d001350,관덕정,제주,삼도2동,2,4.0,4.0,4.0,90.0,0,d001350,3,남,30,0,3,4,3,4,4,5,5,5,1.0,1,0,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.1896609032703086,40.0,0.1111111111111111,0.3333333333333333
d_d001350,서머셋 제주신화월드,서귀포,안덕면,3,5.0,5.0,5.0,90.0,0,d001350,3,남,30,0,3,4,3,4,4,5,5,5,1.0,1,0,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.1896609032703086,75.0,0.5,0.5
d_d001350,초콜릿박물관,서귀포,대정읍,2,4.0,4.0,4.0,30.0,0,d001350,3,남,30,0,3,4,3,4,4,5,5,5,1.0,1,0,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.1896609032703086,40.0,0.0,1.3333333333333333
d_d001350,삼성혈,제주,이도일동,2,4.0,4.0,4.0,30.0,1,d001350,3,남,30,0,3,4,3,4,4,5,5,5,1.0,1,0,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.1896609032703086,47.5,0.25,0.6666666666666666
d_d001350,오설록티뮤지엄,서귀포,안덕면,3,4.0,4.0,4.0,90.0,0,d001350,3,남,30,0,3,4,3,4,4,5,5,5,1.0,1,0,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.1896609032703086,64.25196850393701,0.4409448818897638,1.2519685039370079
d_d001350,김영갑갤러리두모악,서귀포,성산읍,3,5.0,5.0,5.0,60.0,0,d001350,3,남,30,0,3,4,3,4,4,5,5,5,1.0,1,0,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.1896609032703086,52.5,0.25,1.125
d_d001350,에코랜드테마파크,제주,조천읍,6,5.0,5.0,5.0,240.0,0,d001350,3,남,30,0,3,4,3,4,4,5,5,5,1.0,1,0,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.1896609032703086,135.0,0.3157894736842105,2.8157894736842106
d_d001353,섭지코지,서귀포,성산읍,1,5.0,5.0,5.0,90.0,0,d001353,1,여,20,0,1,1,1,4,6,4,1,7,2.0,4,0,1.0,1.0,1.0,0.0,61.0,0.39166666666666666,1.65
d_d001353,성산K마트,서귀포,성산읍,4,5.0,5.0,5.0,30.0,0,d001353,1,여,20,0,1,1,1,4,6,4,1,7,2.0,4,0,1.0,1.0,1.0,0.0,30.0,0.0,0.0
d_d001353,비자림,제주,구좌읍,1,5.0,5.0,5.0,210.0,0,d001353,1,여,20,0,1,1,1,4,6,4,1,7,2.0,4,0,1.0,1.0,1.0,0.0,73.79310344827586,0.22988505747126436,1.7126436781609196
d_d001355,서귀포매일올레시장,서귀포,서귀동,4,4.0,3.0,3.0,30.0,0,d001355,9,여,30,0,4,3,5,4,3,5,6,4,9.0,2,1,0.9230769230769231,0.8181818181818182,0.8181818181818182,-0.2640778671556019,53.96396396396396,0.5255255255255256,1.6396396396396395
d_d001355,ICC제주국제컨벤션센터,서귀포,중문동,3,5.0,4.0,4.0,420.0,0,d001355,9,여,30,0,4,3,5,4,3,5,6,4,9.0,2,1,1.153846153846154,1.090909090909091,1.090909090909091,0.18294290559319437,130.9090909090909,0.36363636363636365,2.6363636363636362
d_d001355,중문대포주상절리대,서귀포,중문동,1,4.0,4.0,4.0,30.0,0,d001355,9,여,30,0,4,3,5,4,3,5,6,4,9.0,2,1,0.9230769230769231,1.090909090909091,1.090909090909091,0.081134961562408,48.28125,0.328125,1.703125
d_d001357,중문대포주상절리대,서귀포,중문동,1,5.0,5.0,5.0,60.0,1,d001357,1,남,30,0,1,4,2,3,1,2,2,6,3.0,2,3,1.1111111111111112,1.1764705882352942,1.1764705882352942,0.27239164653606257,48.28125,0.328125,1.703125
d_d001357,서귀포매일올레시장,서귀포,서귀동,4,4.0,4.0,4.0,30.0,1,d001357,1,남,30,0,1,4,2,3,1,2,2,6,3.0,2,3,0.8888888888888888,0.9411764705882353,0.9411764705882353,-0.12347630865770537,53.96396396396396,0.5255255255255256,1.6396396396396395
d_d001357,서귀포매일올레시장,서귀포,서귀동,4,5.0,5.0,5.0,30.0,1,d001357,1,남,30,0,1,4,2,3,1,2,2,6,3.0,2,3,1.1111111111111112,1.1764705882352942,1.1764705882352942,0.27239164653606257,53.96396396396396,0.5255255255255256,1.6396396396396395
d_d001357,협재해수욕장,제주,한림읍,1,4.0,3.0,3.0,30.0,1,d001357,1,남,30,0,1,4,2,3,1,2,2,6,3.0,2,3,0.8888888888888888,0.7058823529411765,0.7058823529411765,-0.42130698441441955,66.61764705882354,0.5343137254901961,1.4754901960784315
d_d001360,서귀포매일올레시장,서귀포,서귀동,4,3.0,4.0,4.0,60.0,1,d001360,22,여,20,0,2,1,3,2,5,3,1,7,2.0,1,1,0.75,1.0769230769230769,1.037037037037037,-0.036324501597599756,53.96396396396396,0.5255255255255256,1.6396396396396395
d_d001360,중문대포주상절리대,서귀포,중문동,1,5.0,4.0,4.0,30.0,0,d001360,22,여,20,0,2,1,3,2,5,3,1,7,2.0,1,1,1.25,1.0769230769230769,1.037037037037037,0.18425937713577065,48.28125,0.328125,1.703125
d_d001360,절물자연휴양림,제주,봉개동,1,4.0,4.0,4.0,30.0,0,d001360,22,여,20,0,2,1,3,2,5,3,1,7,2.0,1,1,1.0,1.0769230769230769,1.037037037037037,0.07396743776908545,80.0,0.18518518518518517,1.8518518518518519
d_d001360,제주동문재래시장,제주,이도일동,4,4.0,4.0,4.0,60.0,1,d001360,22,여,20,0,2,1,3,2,5,3,1,7,2.0,1,1,1.0,1.0769230769230769,1.037037037037037,0.07396743776908545,53.829787234042556,0.6170212765957447,1.4042553191489362
d_d001360,보롬왓,서귀포,표선면,6,4.0,4.0,4.0,60.0,0,d001360,22,여,20,0,2,1,3,2,5,3,1,7,2.0,1,1,1.0,1.0769230769230769,1.037037037037037,0.07396743776908545,72.0,0.0,2.2
d_d001360,안녕성산,서귀포,성산읍,1,4.0,3.0,3.0,30.0,0,d001360,22,여,20,0,2,1,3,2,5,3,1,7,2.0,1,1,1.0,0.8076923076923077,0.7777777777777778,-0.26096951466469476,36.0,0.0,1.2
d_d001360,섭지코지,서귀포,성산읍,7,4.0,3.0,4.0,60.0,0,d001360,22,여,20,0,2,1,3,2,5,3,1,7,2.0,1,1,1.0,0.8076923076923077,1.037037037037037,-0.10886767418073287,61.0,0.39166666666666666,1.65
d_d001362,서귀포치유의숲,서귀포,호근동,1,5.0,5.0,5.0,120.0,0,d001362,1,여,20,0,5,4,6,4,3,6,4,4,3.0,3,1,1.0,1.0,1.0,0.0,118.57142857142857,0.14285714285714285,1.4761904761904763
d_d001362,오설록티뮤지엄,서귀포,안덕면,3,5.0,5.0,5.0,30.0,0,d001362,1,여,20,0,5,4,6,4,3,6,4,4,3.0,3,1,1.0,1.0,1.0,0.0,64.25196850393701,0.4409448818897638,1.2519685039370079
d_d001362,우도다이브,제주,우도면,5,5.0,5.0,5.0,120.0,0,d001362,1,여,20,0,5,4,6,4,3,6,4,4,3.0,3,1,1.0,1.0,1.0,0.0,120.0,0.0,1.0
d_d001367,한림공원,제주,한림읍,1,5.0,5.0,5.0,90.0,0,d001367,4,남,20,0,4,1,1,3,6,5,3,3,7.0,1,0,1.0,1.0,1.0,0.0,88.88888888888889,0.1111111111111111,1.2592592592592593
d_d001367,오설록티뮤지엄,서귀포,안덕면,3,5.0,5.0,5.0,60.0,0,d001367,4,남,20,0,4,1,1,3,6,5,3,3,7.0,1,0,1.0,1.0,1.0,0.0,64.25196850393701,0.4409448818897638,1.2519685039370079
d_d001367,서귀포매일올레시장,서귀포,서귀동,4,5.0,5.0,5.0,30.0,1,d001367,4,남,20,0,4,1,1,3,6,5,3,3,7.0,1,0,1.0,1.0,1.0,0.0,53.96396396396396,0.5255255255255256,1.6396396396396395
d_d001367,제주동문재래야시장,제주,이도일동,4,5.0,5.0,5.0,120.0,1,d001367,4,남,20,0,4,1,1,3,6,5,3,3,7.0,1,0,1.0,1.0,1.0,0.0,58.8,0.54,1.24
d_d001367,협재해수욕장,제주,한림읍,1,5.0,5.0,5.0,30.0,0,d001367,4,남,20,0,4,1,1,3,6,5,3,3,7.0,1,0,1.0,1.0,1.0,0.0,66.61764705882354,0.5343137254901961,1.4754901960784315
d_d001368,성산일출봉,서귀포,성산읍,1,5.0,3.0,4.0,120.0,1,d001368,4,남,40,0,4,2,2,2,3,3,4,4,3.0,6,4,1.25,1.0,1.1428571428571428,0.1941031575925418,65.390625,0.578125,1.5625
d_d001368,비자림,제주,구좌읍,1,3.0,3.0,3.0,90.0,0,d001368,4,남,40,0,4,2,2,2,3,3,4,4,3.0,6,4,0.75,1.0,0.8571428571428571,-0.19410315759254182,73.79310344827586,0.22988505747126436,1.7126436781609196
d_d001370,9.81파크,제주,애월읍,5,4.0,3.0,3.0,60.0,0,d001370,5,여,20,0,3,2,3,3,5,2,7,7,3.0,2,3,1.0526315789473684,0.8333333333333333,0.7894736842105263,-0.213475554039116,127.02127659574468,0.1276595744680851,1.6595744680851063
d_d001370,협재해수욕장,제주,한림읍,1,4.0,5.0,4.0,60.0,1,d001370,5,여,20,0,3,2,3,3,5,2,7,7,3.0,2,3,1.0526315789473684,1.3888888888888888,1.0526315789473684,0.31819233460254237,66.61764705882354,0.5343137254901961,1.4754901960784315
d_d001370,서귀포매일올레시장,서귀포,서귀동,4,3.0,2.0,3.0,30.0,1,d001370,5,여,20,0,3,2,3,3,5,2,7,7,3.0,2,3,0.7894736842105263,0.5555555555555556,0.7894736842105263,-0.5182117335379036,53.96396396396396,0.5255255255255256,1.6396396396396395
d_d001370,함덕해수욕장,제주,조천읍,1,5.0,5.0,5.0,30.0,1,d001370,5,여,20,0,3,2,3,3,5,2,7,7,3.0,2,3,1.3157894736842106,1.3888888888888888,1.3157894736842106,0.5886781990887892,57.84,0.564,1.608
d_d001370,올레길 7코스(서귀포-월평 올레),서귀포,서귀동,7,3.0,3.0,4.0,30.0,1,d001370,5,여,20,0,3,2,3,3,5,2,7,7,3.0,2,3,0.7894736842105263,0.8333333333333333,1.0526315789473684,-0.175183246114312,85.38461538461539,0.07692307692307693,1.0769230769230769
d_d001373,아르떼뮤지엄 제주,제주,애월읍,3,5.0,5.0,5.0,120.0,0,d001373,23,여,20,0,6,2,2,1,3,5,6,6,9.0,1,1,1.0526315789473684,1.1111111111111112,1.0526315789473684,0.1295529333844759,80.14285714285714,0.02857142857142857,1.3571428571428572
d_d001373,서귀포매일올레시장,서귀포,서귀동,4,5.0,5.0,5.0,30.0,0,d001373,23,여,20,0,6,2,2,1,3,5,6,6,9.0,1,1,1.0526315789473684,1.1111111111111112,1.0526315789473684,0.1295529333844759,53.96396396396396,0.5255255255255256,1.6396396396396395
d_d001373,윈드1947카트테마파크,서귀포,토평동,5,5.0,5.0,5.0,60.0,0,d001373,23,여,20,0,6,2,2,1,3,5,6,6,9.0,1,1,1.0526315789473684,1.1111111111111112,1.0526315789473684,0.1295529333844759,66.7741935483871,0.03225806451612903,1.6774193548387097
d_d001373,중문대포주상절리대,서귀포,중문동,1,4.0,3.0,4.0,30.0,0,d001373,23,여,20,0,6,2,2,1,3,5,6,6,9.0,1,1,0.8421052631578947,0.6666666666666666,0.8421052631578947,-0.3886588001534279,48.28125,0.328125,1.703125
d_d001374,본태박물관,서귀포,안덕면,2,5.0,5.0,5.0,90.0,0,d001374,6,여,30,0,1,5,2,4,4,3,4,6,8.0,2,0,1.1666666666666667,1.206896551724138,1.129032258064516,0.28973224462229835,92.3076923076923,0.07692307692307693,0.5384615384615384
d_d001374,아쿠아플라넷 제주,서귀포,성산읍,6,5.0,5.0,5.0,120.0,0,d001374,6,여,30,0,1,5,2,4,4,3,4,6,8.0,2,0,1.1666666666666667,1.206896551724138,1.129032258064516,0.28973224462229835,157.86885245901638,0.3114754098360656,2.0163934426229506
d_d001374,제주 세계자연유산센터,제주,조천읍,3,4.0,4.0,4.0,60.0,0,d001374,6,여,30,0,1,5,2,4,4,3,4,6,8.0,2,0,0.9333333333333333,0.9655172413793103,0.9032258064516129,-0.10960383018871662,60.0,0.5,1.0
d_d001374,섭지코지,서귀포,성산읍,1,5.0,5.0,5.0,60.0,0,d001374,6,여,30,0,1,5,2,4,4,3,4,6,8.0,2,0,1.1666666666666667,1.206896551724138,1.129032258064516,0.28973224462229835,61.0,0.39166666666666666,1.65
d_d001374,국립제주박물관,제주,건입동,2,4.0,2.0,3.0,30.0,0,d001374,6,여,30,0,1,5,2,4,4,3,4,6,8.0,2,0,0.9333333333333333,0.48275862068965514,0.6774193548387096,-0.5699218964423868,67.89473684210526,0.05263157894736842,1.1578947368421053
d_d001374,제주특별자치도 민속자연사박물관,제주,일도2동,2,2.0,3.0,4.0,30.0,0,d001374,6,여,30,0,1,5,2,4,4,3,4,6,8.0,2,0,0.4666666666666667,0.7241379310344827,0.9032258064516129,-0.47940325185809035,67.5,0.0,0.875
d_d001374,휘닉스제주 유민미술관,서귀포,성산읍,3,5.0,5.0,5.0,30.0,0,d001374,6,여,30,0,1,5,2,4,4,3,4,6,8.0,2,0,1.1666666666666667,1.206896551724138,1.129032258064516,0.28973224462229835,57.27272727272727,0.18181818181818182,1.0
d_d001378,김녕미로공원,제주,구좌읍,1,3.0,2.0,2.0,60.0,0,d001378,28,여,20,0,2,2,1,3,6,3,6,6,1.0,3,0,0.6470588235294117,0.46808510638297873,0.45833333333333337,-0.8347148550921001,76.36363636363636,0.36363636363636365,2.727272727272727
d_d001378,섭지코지,서귀포,성산읍,1,5.0,5.0,5.0,60.0,0,d001378,28,여,20,0,2,2,1,3,6,3,6,6,1.0,3,0,1.0784313725490196,1.1702127659574468,1.1458333333333335,0.23575048131429938,61.0,0.39166666666666666,1.65
d_d001378,중문대포주상절리대,서귀포,중문동,1,4.0,4.0,5.0,30.0,0,d001378,28,여,20,0,2,2,1,3,6,3,6,6,1.0,3,0,0.8627450980392156,0.9361702127659575,1.1458333333333335,-0.018342078264470884,48.28125,0.328125,1.703125
d_d001378,세화민속오일시장,제주,구좌읍,4,5.0,5.0,5.0,90.0,0,d001378,28,여,20,0,2,2,1,3,6,3,6,6,1.0,3,0,1.0784313725490196,1.1702127659574468,1.1458333333333335,0.23575048131429938,44.21052631578947,0.2631578947368421,1.3157894736842106
d_d001378,서귀포매일올레시장,서귀포,서귀동,4,4.0,2.0,2.0,30.0,0,d001378,28,여,20,0,2,2,1,3,6,3,6,6,1.0,3,0,0.8627450980392156,0.46808510638297873,0.45833333333333337,-0.7395610250502541,53.96396396396396,0.5255255255255256,1.6396396396396395
d_d001378,세화해변,제주,구좌읍,1,5.0,4.0,4.0,60.0,0,d001378,28,여,20,0,2,2,1,3,6,3,6,6,1.0,3,0,1.0784313725490196,0.9361702127659575,0.9166666666666667,-0.05763541079326978,56.911764705882355,0.35294117647058826,1.5588235294117647
d_d001378,성산일출봉,서귀포,성산읍,1,5.0,5.0,5.0,60.0,1,d001378,28,여,20,0,2,2,1,3,6,3,6,6,1.0,3,0,1.0784313725490196,1.1702127659574468,1.1458333333333335,0.23575048131429938,65.390625,0.578125,1.5625
d_d001378,검멀레해변,제주,우도면,1,5.0,5.0,5.0,30.0,0,d001378,28,여,20,0,2,2,1,3,6,3,6,6,1.0,3,0,1.0784313725490196,1.1702127659574468,1.1458333333333335,0.23575048131429938,31.0,0.16666666666666666,2.0
d_d001378,함덕해수욕장,제주,조천읍,1,5.0,5.0,5.0,30.0,0,d001378,28,여,20,0,2,2,1,3,6,3,6,6,1.0,3,0,1.0784313725490196,1.1702127659574468,1.1458333333333335,0.23575048131429938,57.84,0.564,1.608
d_d001378,수목원테마파크 아이스뮤지엄,제주,연동,3,5.0,5.0,5.0,30.0,0,d001378,28,여,20,0,2,2,1,3,6,3,6,6,1.0,3,0,1.0784313725490196,1.1702127659574468,1.1458333333333335,0.23575048131429938,78.0,0.2,4.4
d_d001378,우도올레보트,제주,우도면,5,5.0,5.0,5.0,30.0,0,d001378,28,여,20,0,2,2,1,3,6,3,6,6,1.0,3,0,1.0784313725490196,1.1702127659574468,1.1458333333333335,0.23575048131429938,40.0,0.0,2.5
d_d001379,서귀포매일올레시장,서귀포,서귀동,4,5.0,4.0,4.0,30.0,1,d001379,5,여,20,0,3,1,1,5,6,5,6,5,3.0,1,1,1.25,1.2,1.125,0.3194471241913176,53.96396396396396,0.5255255255255256,1.6396396396396395
d_d001379,서귀포매일올레시장,서귀포,서귀동,4,4.0,4.0,4.0,60.0,0,d001379,5,여,20,0,3,1,1,5,6,5,6,5,3.0,1,1,1.0,1.2,1.125,0.2091551848246324,53.96396396396396,0.5255255255255256,1.6396396396396395
d_d001379,이중섭거리,서귀포,서귀동,4,3.0,3.0,3.0,30.0,0,d001379,5,여,20,0,3,1,1,5,6,5,6,5,3.0,1,1,0.75,0.8999999999999999,0.84375,-0.2698706437397199,49.2,0.42,0.9
d_d001379,해변산책,제주,애월읍,7,5.0,4.0,4.0,0.0,0,d001379,5,여,20,0,3,1,1,5,6,5,6,5,3.0,1,1,1.25,1.2,1.125,0.3194471241913176,55.714285714285715,0.2857142857142857,1.5714285714285714
d_d001379,해변산책,제주,애월읍,7,4.0,4.0,4.0,60.0,0,d001379,5,여,20,0,3,1,1,5,6,5,6,5,3.0,1,1,1.0,1.2,1.125,0.2091551848246324,55.714285714285715,0.2857142857142857,1.5714285714285714
d_d001379,해변산책,제주,애월읍,7,5.0,4.0,5.0,30.0,0,d001379,5,여,20,0,3,1,1,5,6,5,6,5,3.0,1,1,1.25,1.2,1.40625,0.4844504600734727,55.714285714285715,0.2857142857142857,1.5714285714285714
d_d001379,제주동문시장,제주,일도일동,4,3.0,1.0,1.0,30.0,0,d001379,5,여,20,0,3,1,1,5,6,5,6,5,3.0,1,1,0.75,0.3,0.28125,-1.0073384221350536,51.85929648241206,0.5527638190954773,1.4221105527638191
d_d001379,제주제트 중문점,서귀포,대포동,5,5.0,5.0,5.0,60.0,0,d001379,5,여,20,0,3,1,1,5,6,5,6,5,3.0,1,1,1.25,1.5,1.40625,0.6881810133889846,55.0,0.0,1.3333333333333333
d_d001379,9.81파크,제주,애월읍,5,2.0,1.0,2.0,150.0,0,d001379,5,여,20,0,3,1,1,5,6,5,6,5,3.0,1,1,0.5,0.3,0.5625,-0.9526270256195838,127.02127659574468,0.1276595744680851,1.6595744680851063
d_d001381,용두암,제주,용담2동,1,4.0,3.0,3.0,30.0,0,d001381,22,여,20,0,1,1,1,1,4,4,4,6,3.0,2,1,0.8888888888888888,0.75,0.75,-0.36546373271003574,32.58620689655172,0.41379310344827586,1.793103448275862
d_d001381,함덕해수욕장,제주,조천읍,1,5.0,5.0,5.0,30.0,0,d001381,22,여,20,0,1,1,1,1,4,4,4,6,3.0,2,1,1.1111111111111112,1.25,1.25,0.36546373271003574,57.84,0.564,1.608
d_d001385,용두암,제주,용담2동,1,3.0,3.0,3.0,60.0,1,d001385,21,여,50,0,6,6,6,6,6,6,5,5,7.0,2,3,1.0,1.0,1.0,0.0,32.58620689655172,0.41379310344827586,1.793103448275862
d_d001385,노형수산시장,제주,노형동,4,3.0,3.0,3.0,60.0,0,d001385,21,여,50,0,6,6,6,6,6,6,5,5,7.0,2,3,1.0,1.0,1.0,0.0,112.5,0.0,2.5
d_d001386,퍼시픽리솜 마린스테이지,서귀포,색달동,6,3.0,3.0,3.0,30.0,0,d001386,11,여,50,0,4,1,2,4,3,3,2,3,1.0,3,3,0.8,0.8275862068965517,0.7741935483870968,-0.33779587293786806,75.0,0.0,2.5
d_d001386,서귀포매일올레시장,서귀포,서귀동,4,4.0,4.0,4.0,30.0,1,d001386,11,여,50,0,4,1,2,4,3,3,2,3,1.0,3,3,1.0666666666666667,1.103448275862069,1.032258064516129,0.11858821256043481,53.96396396396396,0.5255255255255256,1.6396396396396395
d_d001386,이중섭거리,서귀포,서귀동,4,4.0,5.0,5.0,30.0,0,d001386,11,여,50,0,4,1,2,4,3,3,2,3,1.0,3,3,1.0666666666666667,1.3793103448275863,1.2903225806451613,0.4573275627342735,49.2,0.42,0.9
d_d001386,제주관광공사 지정면세점,서귀포,중문동,4,3.0,3.0,3.0,30.0,0,d001386,11,여,50,0,4,1,2,4,3,3,2,3,1.0,3,3,0.8,0.8275862068965517,0.7741935483870968,-0.33779587293786806,47.142857142857146,0.39285714285714285,1.5
d_d001386,중문대포주상절리대,서귀포,중문동,1,4.0,3.0,4.0,30.0,0,d001386,11,여,50,0,4,1,2,4,3,3,2,3,1.0,3,3,1.0666666666666667,0.8275862068965517,1.032258064516129,-0.06875022726992097,48.28125,0.328125,1.703125
d_d001386,오설록티뮤지엄,서귀포,안덕면,3,4.0,4.0,4.0,60.0,0,d001386,11,여,50,0,4,1,2,4,3,3,2,3,1.0,3,3,1.0666666666666667,1.103448275862069,1.032258064516129,0.11858821256043481,64.25196850393701,0.4409448818897638,1.2519685039370079
d_d001386,용두암,제주,용담2동,1,3.0,3.0,3.0,30.0,1,d001386,11,여,50,0,4,1,2,4,3,3,2,3,1.0,3,3,0.8,0.8275862068965517,0.7741935483870968,-0.33779587293786806,32.58620689655172,0.41379310344827586,1.793103448275862
d_d001386,한림공원,제주,한림읍,1,5.0,4.0,5.0,60.0,0,d001386,11,여,50,0,4,1,2,4,3,3,2,3,1.0,3,3,1.3333333333333333,1.103448275862069,1.2903225806451613,0.3876338582283818,88.88888888888889,0.1111111111111111,1.2592592592592593
d_d001387,제주아트서커스,서귀포,안덕면,3,4.0,3.0,4.0,60.0,0,d001387,1,여,20,0,3,4,4,6,5,4,6,4,1.0,2,1,1.1,1.0,1.1578947368421053,0.1367502274699893,80.0,0.1111111111111111,2.2777777777777777
d_d001387,퍼시픽리솜 더클리프카페&펍,서귀포,색달동,1,3.0,2.0,3.0,60.0,0,d001387,1,여,20,0,3,4,4,6,5,4,6,4,1.0,2,1,0.8250000000000001,0.6666666666666666,0.868421052631579,-0.3807661821211221,60.0,0.0,1.0
d_d001387,노형수퍼마켙,제주,해안동,3,4.0,3.0,3.0,60.0,0,d001387,1,여,20,0,3,4,4,6,5,4,6,4,1.0,2,1,1.1,1.0,0.868421052631579,-0.033077767356088486,80.23255813953489,0.023255813953488372,1.4883720930232558
d_d001387,제주사월,제주,용담일동,4,4.0,4.0,4.0,0.0,0,d001387,1,여,20,0,3,4,4,6,5,4,6,4,1.0,2,1,1.1,1.3333333333333333,1.1578947368421053,0.36311750893166916,30.0,0.3333333333333333,1.3333333333333333
d_d001387,중문대포주상절리대,서귀포,중문동,1,3.0,3.0,3.0,0.0,0,d001387,1,여,20,0,3,4,4,6,5,4,6,4,1.0,2,1,0.8250000000000001,1.0,0.868421052631579,-0.15439890065944226,48.28125,0.328125,1.703125
d_d001387,서귀포유람선,서귀포,서홍동,5,3.0,2.0,2.0,90.0,0,d001387,1,여,20,0,3,4,4,6,5,4,6,4,1.0,2,1,0.8250000000000001,0.6666666666666666,0.5789473684210527,-0.5505941769472,93.52941176470588,0.0,2.235294117647059
d_d001387,스누피가든,제주,구좌읍,6,5.0,3.0,4.0,150.0,0,d001387,1,여,20,0,3,4,4,6,5,4,6,4,1.0,2,1,1.375,1.0,1.1578947368421053,0.25807136077334303,129.14634146341464,0.0975609756097561,1.6341463414634145
