TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,EDU_FNSH_SE,MARR_STTS,FAMILY_MEMB,JOB_NM,JOB_ETC,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM
a012416,43,여,20,6,1.0,1.0,4,12.0,,2,4.0,2,1,50,50130,42,42150,11,11440,5,3,1,3,7,4,1,7,충청북도,경기,나홀로 여행,2022-10-30~2022-10-31,4.0,7.0,1.0,0
a004472,41,남,30,7,1.0,1.0,1,2.0,,9,,2,3,11,11170,11,11110,50,50130,1,1,1,1,3,5,5,2,경기도,서울,나홀로 여행,2022-10-01~2022-10-01,6.0,1.0,7.0,0
a018092,41,여,30,6,1.0,1.0,4,5.0,,4,12.0,3,2,42,42210,26,26350,42,42150,6,4,6,2,2,5,4,3,경기도,서울,2인 여행(가족 외),2022-11-11~2022-11-11,1.0,3.0,5.0,1
a005366,41,남,30,6,4.0,2.0,3,3.0,,5,8.0,3,3,42,42720,41,41820,28,28710,1,1,1,1,1,1,1,1,경기도,경기,나홀로 여행,2022-10-01~2022-10-01,1.0,2.0,7.0,0
a003779,11,남,20,6,1.0,1.0,1,3.0,,3,,3,20,41,41210,41,41360,41,41250,6,3,6,6,2,6,1,3,서울특별시,경기,나홀로 여행,2022-09-30~2022-10-03,8.0,6.0,7.0,0
a005986,11,여,60,4,1.0,3.0,3,11.0,,1,7.0,3,5,41,41110,44,44760,50,50130,2,4,2,4,4,6,5,4,서울특별시,경기,3대 동반 여행(친척 포함),2022-10-10~2022-10-10,8.0,3.0,,2
a002195,41,여,20,6,1.0,1.0,1,2.0,,4,,2,1,50,50130,26,26350,42,42170,4,3,1,4,5,4,2,6,경기도,서울,나홀로 여행,2022-09-17~2022-09-17,1.0,5.0,7.0,0
a003450,11,여,20,6,2.0,1.0,1,3.0,,6,,3,3,50,50130,26,26500,42,42150,2,1,4,4,4,4,5,5,서울특별시,경기,2인 여행(가족 외),2022-10-02~2022-10-03,3.0,1.0,7.0,1
a004211,45,여,20,6,2.0,1.0,5,12.0,,1,10.0,2,2,50,50110,50,50130,30,30200,4,2,1,7,7,5,1,7,제주특별자치도,서울,나홀로 여행,2022-09-30~2022-10-02,2.0,4.0,1.0,1
a000669,27,남,20,6,2.0,1.0,1,4.0,,2,,3,3,26,26260,26,26500,11,11680,4,1,5,3,1,2,6,5,대구광역시,서울,나홀로 여행,2022-08-23~2022-08-24,1.0,7.0,2.0,0
a017791,41,여,50,6,1.0,2.0,3,13.0,,5,9.0,3,8,50,50130,42,42210,26,26350,3,3,2,4,4,5,5,5,경기도,서울,나홀로 여행,2022-11-13~2022-11-13,1.0,4.0,7.0,0
a010982,41,남,30,7,1.0,2.0,2,2.0,,6,9.0,2,1,50,50130,42,42830,28,28710,2,2,2,1,3,2,3,6,경기도,서울,부모 동반 여행,2022-10-22~2022-10-23,2.0,3.0,1.0,2
a000738,11,여,30,5,1.0,1.0,2,,3.0,3,3.0,2,1,44,44825,42,42210,41,41820,1,1,1,4,6,1,7,6,서울특별시,경기,2인 여행(가족 외),2022-08-31~2022-09-02,1.0,3.0,7.0,1
a001406,41,여,40,6,1.0,2.0,4,3.0,,4,6.0,3,2,42,42770,50,50130,42,42730,1,1,4,1,4,4,7,1,경기도,서울,자녀 동반 여행,2022-09-03~2022-09-04,3.0,8.0,7.0,3
a014884,41,여,20,6,1.0,1.0,4,3.0,,5,10.0,3,6,50,50130,50,50110,42,42150,4,3,4,3,3,6,6,6,경기도,서울,2인 여행(가족 외),2022-11-05~2022-11-05,3.0,1.0,2.0,1
a009925,41,여,40,6,1.0,1.0,3,2.0,,4,6.0,3,3,26,26350,42,42150,47,47130,6,4,4,2,1,4,6,1,경기도,경기,2인 여행(가족 외),2022-10-20~2022-10-20,1.0,3.0,2.0,1
a001308,11,남,30,6,1.0,1.0,2,,3.0,1,1.0,2,1,26,26350,50,50130,42,42210,2,2,1,4,4,2,1,6,서울특별시,경기,2인 여행(가족 외),2022-09-02~2022-09-03,7.0,3.0,8.0,1
a002859,31,여,30,6,1.0,1.0,1,3.0,,5,,2,1,50,50130,42,42830,26,26350,1,1,1,1,4,1,4,4,울산광역시,서울,나홀로 여행,2022-09-24~2022-09-25,9.0,1.0,3.0,3
a001258,41,남,30,6,1.0,1.0,3,2.0,,5,8.0,2,1,50,50110,47,47110,42,42150,2,1,2,6,2,3,2,6,경기도,서울,부모 동반 여행,2022-08-27~2022-08-28,3.0,2.0,7.0,3
a000928,42,여,20,6,2.0,1.0,4,,2.0,1,9.0,2,1,28,28200,11,11680,42,42150,4,1,1,1,1,6,5,7,강원도,경기,나홀로 여행,2022-08-19~2022-08-20,2.0,1.0,,0
a004102,41,남,20,6,1.0,1.0,4,12.0,,1,6.0,3,4,11,11680,41,41820,42,42150,7,2,4,6,6,5,1,5,경기도,경기,2인 여행(가족 외),2022-10-13~2022-10-14,7.0,1.0,3.0,1
a002718,41,남,20,6,1.0,1.0,1,2.0,,5,,3,5,28,28260,41,41110,47,47190,6,1,1,3,6,2,1,3,경기도,인천,나홀로 여행,2022-09-30~2022-10-02,7.0,2.0,1.0,0
a007240,41,남,40,6,1.0,2.0,3,2.0,,4,4.0,3,5,50,50110,41,41110,41,41270,2,1,1,4,3,2,3,6,경기도,경기,자녀 동반 여행,2022-10-30~2022-10-30,1.0,3.0,8.0,2
a011737,41,여,50,4,1.0,2.0,2,4.0,,3,3.0,4,1,41,41650,41,41630,41,41480,4,4,3,4,4,4,5,3,경기도,경기,자녀 동반 여행,2022-10-30~2022-10-30,1.0,3.0,6.0,4
a006540,41,여,60,6,1.0,2.0,3,3.0,,4,10.0,2,2,50,50130,46,46110,48,48220,2,3,1,3,4,1,2,2,경기도,서울,2인 여행(가족 외),2022-10-15~2022-10-15,8.0,1.0,7.0,0
a000358,26,여,20,6,1.0,1.0,3,,3.0,4,5.0,3,10,26,26500,46,46770,50,50110,7,2,4,1,5,5,6,5,부산광역시,서울,3인 이상 여행(가족 외),2022-08-24~2022-08-25,9.0,10.0,3.0,2
a000940,43,여,20,6,1.0,1.0,2,,3.0,1,7.0,2,2,42,42830,44,44180,44,44825,2,1,2,5,6,2,2,1,충청북도,경기,2인 여행(가족 외),2022-08-26~2022-08-28,8.0,1.0,7.0,1
a011873,41,여,20,6,2.0,1.0,4,12.0,,2,5.0,3,2,42,42150,50,50130,43,43150,3,3,6,5,7,6,6,5,경기도,서울,나홀로 여행,2022-10-25~2022-10-25,2.0,8.0,,0
a001353,43,남,30,6,1.0,1.0,3,3.0,,5,7.0,2,2,26,26350,50,50110,11,11140,2,2,1,3,2,1,3,4,충청북도,서울,2인 여행(가족 외),2022-08-27~2022-08-28,3.0,9.0,7.0,1
a007253,28,여,30,4,1.0,1.0,1,3.0,,4,,3,4,47,47130,11,11680,50,50110,1,1,1,2,3,2,6,6,인천광역시,경기,나홀로 여행,2022-10-22~2022-10-22,7.0,8.0,4.0,0
a001823,11,여,30,6,1.0,1.0,1,3.0,,4,,3,5,50,50110,29,29170,42,42150,2,4,3,4,3,4,3,5,서울특별시,경기,나홀로 여행,2022-09-11~2022-09-11,6.0,1.0,7.0,0
a000416,41,남,50,6,1.0,2.0,4,2.0,,10,12.0,3,4,42,42830,42,42150,42,42760,1,1,2,4,2,4,3,4,경기도,경기,3인 이상 여행(가족 외),2022-09-02~2022-09-04,1.0,3.0,2.0,3
a001261,47,남,40,7,1.0,2.0,4,3.0,,7,7.0,2,2,42,42230,11,11650,46,46150,2,2,2,4,6,4,2,3,경상북도,경기,나홀로 여행,2022-08-29~2022-09-03,7.0,1.0,6.0,2
a009608,11,남,30,6,2.0,1.0,2,7.0,,5,5.0,3,2,50,50130,46,46130,43,43800,1,2,2,4,3,2,2,4,서울특별시,경기,나홀로 여행,2022-10-29~2022-10-29,4.0,1.0,2.0,0
a012471,41,여,20,7,2.0,1.0,2,12.0,,2,6.0,2,3,11,11110,42,42210,26,26320,7,4,1,4,3,3,1,7,경기도,서울,2인 여행(가족 외),2022-10-29~2022-10-30,2.0,3.0,5.0,1
a002108,11,여,20,8,2.0,1.0,1,12.0,,3,,4,3,28,28177,47,47130,41,41110,4,2,3,5,4,4,5,3,서울특별시,경기,2인 여행(가족 외),2022-09-16~2022-09-17,1.0,3.0,2.0,1
a005247,11,남,40,6,1.0,2.0,3,3.0,,4,6.0,3,4,41,41460,42,42150,50,50130,2,2,3,4,4,4,6,3,서울특별시,경기,자녀 동반 여행,2022-10-01~2022-10-03,3.0,1.0,6.0,2
a003864,11,여,20,6,1.0,2.0,2,3.0,,5,9.0,2,2,42,42210,42,42150,42,42110,1,6,2,2,4,6,1,7,서울특별시,경기,2인 가족 여행,2022-10-22~2022-10-22,3.0,7.0,1.0,1
a000104,27,여,20,6,2.0,1.0,4,,2.0,1,11.0,2,1,44,44130,11,11440,26,26230,7,1,6,3,6,6,3,3,대구광역시,서울,2인 여행(가족 외),2022-08-05~2022-08-07,1.0,3.0,7.0,3
a001167,28,여,40,6,1.0,2.0,3,,1.0,2,6.0,2,2,48,48120,47,47130,11,11260,7,1,1,4,7,1,1,1,인천광역시,서울,3인 이상 여행(가족 외),2022-08-28~2022-08-28,10.0,8.0,3.0,3
a002041,45,여,20,6,2.0,1.0,5,4.0,,1,6.0,3,5,26,26350,46,46130,11,11440,3,1,2,5,6,5,2,7,전라북도,서울,2인 여행(가족 외),2022-09-17~2022-09-18,3.0,1.0,9.0,1
a006474,11,여,20,6,1.0,1.0,1,2.0,,4,,2,1,26,26500,50,50130,41,41190,4,3,2,2,6,3,6,6,서울특별시,경기,2인 여행(가족 외),2022-10-15~2022-10-15,3.0,1.0,7.0,1
a004106,11,남,40,7,1.0,2.0,4,2.0,,8,12.0,2,2,50,50110,42,42830,11,11680,4,4,2,2,4,4,2,6,서울특별시,경기,자녀 동반 여행,2022-10-16~2022-10-16,1.0,3.0,7.0,3
a004662,30,남,20,6,1.0,1.0,1,12.0,,10,,3,5,50,50110,30,30200,42,42150,4,5,5,6,4,5,5,5,대전광역시,경기,3인 이상 여행(가족 외),2022-10-01~2022-10-03,6.0,1.0,2.0,3
a010294,11,남,20,6,3.0,1.0,4,12.0,,2,7.0,3,4,27,27710,50,50130,42,42150,2,3,2,4,5,3,6,3,서울특별시,경기,나홀로 여행,2022-10-23~2022-10-25,4.0,6.0,1.0,0
a006409,41,여,30,6,1.0,1.0,3,3.0,,2,4.0,3,3,42,42150,26,26350,50,50130,2,2,3,2,4,5,2,5,서울특별시,경기,나홀로 여행,2022-10-31~2022-10-31,1.0,2.0,7.0,0
a001525,43,여,20,6,2.0,1.0,3,9.0,,2,5.0,3,3,50,50110,26,26350,42,42150,4,1,1,5,5,6,7,6,충청북도,서울,2인 여행(가족 외),2022-09-02~2022-09-04,3.0,9.0,1.0,1
a000152,26,여,30,7,1.0,1.0,3,2.0,,6,7.0,2,1,11,11680,42,42210,50,50130,1,1,1,3,6,1,1,3,부산광역시,서울,나홀로 여행,2022-08-18~2022-08-19,7.0,4.0,8.0,0
a000574,36,여,30,6,1.0,1.0,1,3.0,,6,,2,3,11,11110,30,30200,45,45110,5,3,2,5,6,6,2,2,세종특별자치시,경기,2인 여행(가족 외),2022-08-27~2022-08-27,7.0,1.0,,1
a003837,41,여,30,7,2.0,1.0,1,2.0,,3,,4,1,42,42150,45,45110,41,41390,4,3,2,1,4,4,2,4,경기도,경기,3대 동반 여행(친척 포함),2022-10-12~2022-10-13,2.0,1.0,3.0,2
a003235,29,여,40,6,1.0,1.0,1,13.0,,3,,2,1,48,48310,26,26350,42,42750,7,1,7,1,1,7,1,7,광주광역시,경기,2인 여행(가족 외),2022-10-08~2022-10-10,3.0,1.0,2.0,1
a012131,41,여,20,6,1.0,1.0,4,2.0,,4,11.0,2,1,42,42210,50,50110,41,41650,1,7,1,1,1,1,2,6,경기도,경기,2인 여행(가족 외),2022-10-28~2022-10-28,2.0,3.0,1.0,1
a005195,11,남,30,6,1.0,1.0,4,2.0,,6,9.0,3,1,42,42150,41,41280,50,50110,3,3,5,5,1,5,5,2,서울특별시,경기,나홀로 여행,2022-10-14~2022-10-14,6.0,2.0,1.0,0
a007367,11,여,30,5,1.0,2.0,3,11.0,,1,6.0,2,3,41,41570,41,41480,42,42760,1,1,1,1,1,2,2,1,서울특별시,경기,2인 가족 여행,2022-10-16~2022-10-16,3.0,2.0,7.0,2
a002978,41,여,30,5,1.0,2.0,2,13.0,,4,6.0,2,3,11,11710,41,41460,11,11680,4,5,3,3,3,5,5,5,경기도,서울,3인 이상 여행(가족 외),2022-09-24~2022-09-24,3.0,1.0,5.0,2
a001288,28,여,20,5,1.0,1.0,1,3.0,,6,,3,4,11,11680,50,50130,42,42150,6,2,3,2,3,2,2,4,인천광역시,서울,나홀로 여행,2022-09-03~2022-09-05,1.0,2.0,5.0,0
a002864,11,여,40,6,1.0,2.0,4,11.0,,1,7.0,4,4,42,42110,41,41390,41,41830,2,4,2,3,5,5,2,2,서울특별시,경기,나홀로 여행,2022-09-24~2022-09-24,1.0,6.0,8.0,0
a017828,11,남,30,6,1.0,2.0,2,2.0,,11,12.0,3,3,50,50110,50,50130,28,28710,1,1,6,1,1,6,4,7,서울특별시,인천,부모 동반 여행,2022-11-11~2022-11-11,3.0,1.0,2.0,5
a007013,41,남,30,7,5.0,1.0,2,2.0,,6,7.0,2,1,42,42150,50,50130,26,26710,6,2,1,3,5,3,5,6,경기도,경기,2인 여행(가족 외),2022-10-26~2022-10-26,3.0,1.0,7.0,1
a002824,41,여,20,6,1.0,1.0,1,3.0,,3,,2,1,41,41650,50,50130,42,42110,2,2,1,3,3,2,6,5,경기도,경기,2인 여행(가족 외),2022-10-01~2022-10-01,1.0,4.0,3.0,1
a015329,11,여,60,4,1.0,3.0,1,13.0,,4,,3,5,44,44270,44,44210,44,44130,3,4,5,3,3,5,4,4,경기도,인천,3대 동반 여행(친척 포함),2022-10-30~2022-10-30,2.0,1.0,3.0,3
a014772,41,여,20,6,5.0,1.0,2,3.0,,4,5.0,3,2,42,42830,26,26350,41,41280,4,1,5,2,1,5,5,6,서울특별시,경기,2인 가족 여행,2022-10-29~2022-10-29,5.0,3.0,1.0,1
a017704,11,여,40,5,1.0,2.0,3,2.0,,2,5.0,3,1,46,46150,42,42210,26,26350,2,4,2,4,4,4,4,5,서울특별시,인천,자녀 동반 여행,2022-11-12~2022-11-12,3.0,7.0,1.0,2
a006499,41,여,40,6,1.0,1.0,1,3.0,,3,,2,1,48,48120,50,50130,43,43150,3,3,3,2,1,4,6,6,경기도,경기,나홀로 여행,2022-10-15~2022-10-15,2.0,8.0,1.0,0
a003062,41,여,20,6,1.0,2.0,2,3.0,,4,7.0,3,6,42,42150,41,41390,28,28185,1,5,1,3,2,2,6,1,경기도,서울,2인 가족 여행,2022-09-24~2022-09-25,1.0,2.0,,1
a000223,11,여,20,6,1.0,1.0,1,3.0,,4,,3,3,50,50110,11,11140,26,26350,2,1,1,4,5,1,2,4,서울특별시,경기,2인 여행(가족 외),2022-08-29~2022-08-29,1.0,,,1
a006303,41,여,20,6,1.0,1.0,1,2.0,,4,,3,4,50,50110,11,11170,47,47170,3,2,2,5,3,6,5,5,경기도,경기,2인 여행(가족 외),2022-10-22~2022-10-22,2.0,3.0,1.0,1
a000647,47,남,30,6,1.0,2.0,2,1.0,,6,8.0,3,4,50,50110,26,26350,47,47130,4,4,4,4,4,4,4,4,경상북도,서울,2인 가족 여행,2022-09-03~2022-09-04,1.0,7.0,3.0,1
a004884,11,남,30,6,1.0,2.0,2,3.0,,6,10.0,3,6,42,42150,26,26350,45,45110,1,2,1,2,1,2,6,4,서울특별시,경기,2인 여행(가족 외),2022-10-15~2022-10-16,1.0,2.0,7.0,1
a002992,41,남,20,6,1.0,1.0,1,3.0,,7,,3,2,47,47770,26,26410,28,28185,2,6,2,4,1,2,6,1,경기도,서울,나홀로 여행,2022-10-02~2022-10-02,2.0,7.0,1.0,0
a014106,11,여,50,6,1.0,2.0,3,4.0,,2,7.0,2,1,42,42210,41,41820,26,26710,4,2,3,2,2,4,2,6,서울특별시,경기,3인 이상 여행(가족 외),2022-10-27~2022-10-27,6.0,3.0,1.0,2
a001736,11,여,30,7,1.0,1.0,1,2.0,,5,,2,1,41,41430,41,41450,42,42760,5,4,3,6,6,5,4,2,서울특별시,경기,나홀로 여행,2022-09-24~2022-09-24,2.0,4.0,1.0,2
a006603,11,남,20,6,1.0,1.0,4,4.0,,1,9.0,4,2,27,27260,41,41110,42,42150,2,2,1,6,1,2,7,4,서울특별시,경기,나홀로 여행,2022-10-13~2022-10-13,3.0,7.0,2.0,1
a002353,41,여,40,8,1.0,1.0,1,2.0,,5,,3,6,42,42750,28,28710,50,50130,5,2,1,4,6,1,6,5,경기도,인천,2인 가족 여행,2022-09-17~2022-09-17,8.0,3.0,2.0,1
a002335,11,여,30,6,1.0,2.0,3,2.0,,5,9.0,1,1,41,41820,41,41480,42,42210,1,1,3,4,4,3,3,2,서울특별시,인천,자녀 동반 여행,2022-09-25~2022-09-25,3.0,1.0,2.0,2
a002086,48,여,20,5,1.0,1.0,2,9.0,,1,6.0,3,3,11,11680,26,26200,47,47130,4,3,4,4,7,1,7,7,경상남도,서울,나홀로 여행,2022-09-17~2022-09-18,1.0,7.0,2.0,0
a005156,41,여,30,6,1.0,1.0,1,4.0,,5,,2,1,26,26110,11,11140,46,46130,5,1,1,1,5,4,4,7,전라남도,경기,2인 여행(가족 외),2022-10-08~2022-10-08,3.0,7.0,2.0,1
a003658,11,남,30,6,1.0,1.0,1,2.0,,5,,3,3,50,50110,26,26110,42,42210,5,1,2,4,3,5,1,3,서울특별시,경기,3인 이상 여행(가족 외),2022-10-01~2022-10-03,3.0,9.0,1.0,5
a006410,41,여,30,6,1.0,1.0,2,2.0,,4,5.0,3,2,50,50110,46,46130,48,48220,4,2,2,4,4,4,3,4,서울특별시,경기,나홀로 여행,2022-10-15~2022-10-15,1.0,2.0,7.0,0
a003597,43,남,20,6,3.0,1.0,4,12.0,,2,5.0,2,1,11,11170,44,44270,42,42130,4,2,2,3,7,2,6,3,충청북도,서울,2인 여행(가족 외),2022-10-08~2022-10-09,3.0,9.0,7.0,1
a000286,11,여,30,6,1.0,2.0,3,3.0,,7,11.0,2,2,41,41110,41,41480,41,41570,1,1,1,1,6,2,1,7,서울특별시,경기,자녀 동반 여행,2022-08-26~2022-08-28,1.0,2.0,3.0,2
b004636,28,남,40,5,1.0,2.0,4,11.0,,1,6.0,2,2,47,47170,28,28185,45,45110,1,1,1,7,4,1,1,7,인천광역시,경북,3인 이상 여행(가족 외),2022-10-01~2022-10-02,2.0,7.0,3.0,3
a013847,28,여,30,6,1.0,1.0,2,3.0,,5,5.0,3,4,46,46820,50,50130,42,42210,3,4,3,3,4,4,4,5,인천광역시,서울,나홀로 여행,2022-10-30~2022-10-30,1.0,7.0,,0
a005324,28,여,60,4,1.0,2.0,2,4.0,,5,8.0,3,4,50,50130,11,11170,42,42150,2,4,6,1,1,7,1,7,인천광역시,서울,2인 가족 여행,2022-10-15~2022-10-15,1.0,2.0,3.0,1
a002425,47,여,30,6,1.0,2.0,3,3.0,,3,6.0,2,3,50,50130,47,47770,31,31710,4,1,2,4,6,2,3,7,경상북도,서울,자녀 동반 여행,2022-09-17~2022-09-19,1.0,8.0,3.0,2
a018235,41,여,50,6,1.0,2.0,4,3.0,,4,12.0,2,1,42,42210,47,47130,43,43800,1,6,2,5,1,5,7,2,경기도,경기,나홀로 여행,2022-11-12~2022-11-12,1.0,2.0,8.0,0
a006675,11,여,20,5,1.0,1.0,3,3.0,,4,11.0,2,1,41,41150,28,28177,41,41110,5,1,5,5,1,5,6,2,서울특별시,경기,2인 여행(가족 외),2022-10-17~2022-10-17,3.0,,,1
a000978,11,여,20,6,1.0,1.0,2,2.0,,2,4.0,3,3,50,50110,50,50130,42,42210,3,2,4,2,1,4,7,4,서울특별시,경기,2인 여행(가족 외),2022-08-27~2022-08-29,3.0,2.0,1.0,1
a003244,41,남,50,5,1.0,2.0,4,11.0,,1,9.0,3,4,42,42210,50,50130,26,26350,3,3,2,4,5,5,2,5,경기도,서울,3인 이상 여행(가족 외),2022-09-29~2022-09-29,3.0,8.0,1.0,3
a011117,26,남,20,4,1.0,1.0,5,12.0,,2,8.0,3,3,11,11560,26,26350,50,50110,2,2,1,6,6,1,6,7,부산광역시,서울,나홀로 여행,2022-10-24~2022-10-26,8.0,7.0,1.0,0
a002165,11,여,20,7,2.0,1.0,4,12.0,,3,6.0,2,1,50,50130,42,42830,26,26350,2,1,6,2,4,6,1,7,서울특별시,경기,2인 여행(가족 외),2022-09-10~2022-09-11,3.0,6.0,2.0,1
a012514,11,여,60,6,1.0,5.0,1,2.0,,2,,2,3,42,42150,28,28710,26,26350,1,1,1,1,1,1,7,1,서울특별시,경기,나홀로 여행,2022-10-27~2022-10-29,1.0,2.0,7.0,0
a000195,26,여,20,6,5.0,1.0,3,4.0,,2,12.0,3,5,11,11440,50,50130,47,47130,4,4,5,3,5,5,5,7,부산광역시,서울,나홀로 여행,2022-08-12~2022-08-14,1.0,7.0,5.0,0
a001570,41,남,30,4,1.0,5.0,2,4.0,,4,7.0,3,2,50,50130,26,26350,11,11680,4,2,5,2,1,3,4,5,경기도,경기,2인 가족 여행,2022-08-28~2022-08-29,3.0,7.0,1.0,1
a000976,27,여,20,6,1.0,1.0,3,3.0,,4,12.0,2,1,47,47130,11,11440,48,48220,1,1,5,2,3,2,1,6,대구광역시,서울,나홀로 여행,2022-09-03~2022-09-04,9.0,3.0,5.0,2
a000796,41,여,20,6,1.0,1.0,4,5.0,,2,6.0,3,1,11,11140,41,41110,50,50130,3,2,5,2,3,2,6,3,경기도,서울,2인 여행(가족 외),2022-08-22~2022-08-23,1.0,3.0,7.0,1
a017990,28,남,20,6,1.0,1.0,1,2.0,,5,,3,3,26,26350,50,50110,28,28185,4,2,2,1,7,2,1,2,인천광역시,경기,2인 여행(가족 외),2022-11-12~2022-11-12,1.0,3.0,2.0,1
a002033,30,여,30,8,3.0,1.0,1,2.0,,3,,2,1,30,30140,50,50110,11,11680,4,4,2,3,3,2,2,7,대전광역시,경기,나홀로 여행,2022-09-11~2022-09-12,2.0,1.0,10.0,1
a000954,11,남,20,5,1.0,1.0,3,,3.0,1,6.0,3,5,28,28260,42,42830,41,41280,3,3,2,4,5,4,4,6,서울특별시,경기,3인 이상 여행(가족 외),2022-08-20~2022-08-21,1.0,3.0,2.0,3
a004458,41,남,30,7,1.0,2.0,2,3.0,,4,7.0,3,4,50,50130,42,42150,42,42170,2,2,2,2,3,6,5,6,경기도,경기,2인 가족 여행,2022-10-08~2022-10-09,6.0,3.0,2.0,1
a010122,42,남,20,6,1.0,1.0,1,3.0,,2,,2,3,11,11680,27,27230,50,50110,7,1,1,1,1,6,1,2,강원도,서울,나홀로 여행,2022-10-27~2022-10-29,8.0,1.0,6.0,0
a000082,29,남,20,6,1.0,1.0,1,2.0,,5,,2,1,46,46170,46,46830,46,46900,4,3,2,3,5,5,2,4,광주광역시,서울,2인 여행(가족 외),2022-08-11~2022-08-13,1.0,9.0,7.0,1
a004019,11,여,20,6,1.0,1.0,4,2.0,,3,12.0,2,2,28,28710,42,42150,42,42110,5,2,2,2,6,4,6,6,서울특별시,인천,나홀로 여행,2022-10-01~2022-10-02,1.0,3.0,10.0,1
a005200,41,여,50,6,1.0,2.0,4,1.0,,8,12.0,2,2,11,11110,11,11680,50,50130,6,6,4,1,1,4,5,5,경기도,서울,나홀로 여행,2022-10-05~2022-10-05,5.0,4.0,1.0,0
a001791,11,여,40,4,1.0,2.0,4,5.0,,7,11.0,2,1,42,42210,46,46130,47,47130,1,1,1,1,4,1,1,4,서울특별시,경기,2인 여행(가족 외),2022-09-17~2022-09-17,8.0,2.0,7.0,1
a005714,11,여,20,6,1.0,1.0,1,5.0,,5,,3,2,42,42210,50,50130,41,41360,4,5,4,4,4,4,7,4,서울특별시,경기,2인 여행(가족 외),2022-10-02~2022-10-02,4.0,2.0,3.0,1
a005023,11,남,20,6,1.0,1.0,1,3.0,,5,,2,1,42,42210,42,42150,41,41360,2,4,4,3,4,3,3,3,서울특별시,경기,2인 여행(가족 외),2022-10-03~2022-10-03,2.0,3.0,1.0,1
a003374,11,여,30,6,1.0,1.0,1,13.0,,2,,1,1,42,42830,28,28710,11,11110,5,2,1,1,5,1,7,4,서울특별시,경기,나홀로 여행,2022-10-01~2022-10-03,1.0,7.0,8.0,0
a004483,11,남,30,6,4.0,1.0,1,3.0,,4,,3,7,26,26350,50,50110,27,27260,4,1,3,3,2,3,6,3,서울특별시,경기,나홀로 여행,2022-10-01~2022-10-01,7.0,2.0,1.0,0
a011463,28,여,60,2,1.0,2.0,2,11.0,,2,2.0,3,2,41,41190,42,42130,47,47720,4,4,4,4,4,3,3,3,인천광역시,경기,3대 동반 여행(친척 포함),2022-10-30~2022-10-30,1.0,2.0,6.0,2
a007589,41,여,40,6,1.0,2.0,3,4.0,,3,7.0,2,2,42,42720,50,50130,41,41830,2,3,5,3,1,3,6,4,경기도,서울,나홀로 여행,2022-10-16~2022-10-16,2.0,5.0,10.0,0
a000714,11,여,30,6,1.0,2.0,2,,1.0,6,9.0,2,2,42,42210,41,41650,41,41480,2,1,1,4,3,3,5,3,서울특별시,경기,2인 여행(가족 외),2022-08-19~2022-08-21,1.0,3.0,2.0,1
a001875,41,여,30,6,1.0,1.0,2,2.0,,6,6.0,3,3,42,42760,42,42150,44,44825,1,7,1,3,1,5,6,7,경기도,경기,2인 여행(가족 외),2022-09-11~2022-09-12,2.0,6.0,1.0,1
a002616,41,여,30,6,1.0,1.0,1,3.0,,5,,3,5,50,50130,42,42150,11,11140,4,1,4,1,1,6,1,4,경기도,서울,2인 여행(가족 외),2022-09-20~2022-09-20,7.0,1.0,2.0,1
a003345,11,여,20,5,1.0,1.0,4,3.0,,1,6.0,3,3,26,26350,41,41110,43,43800,2,1,1,3,6,6,1,5,서울특별시,경기,나홀로 여행,2022-10-10~2022-10-11,7.0,2.0,4.0,0
a006632,41,남,20,6,1.0,1.0,1,7.0,,4,,2,1,41,41110,41,41830,41,41460,7,7,1,1,1,4,4,7,경기도,경기,2인 여행(가족 외),2022-10-23~2022-10-23,2.0,9.0,3.0,1
a005648,11,남,40,6,1.0,2.0,3,2.0,,7,10.0,3,6,41,41480,42,42150,26,26350,4,2,2,2,2,3,5,4,서울특별시,경기,자녀 동반 여행,2022-10-08~2022-10-08,3.0,7.0,1.0,2
a010328,41,남,30,5,1.0,2.0,2,8.0,,5,6.0,2,1,41,41280,41,41650,42,42150,2,2,1,2,4,2,2,6,경기도,경기,2인 가족 여행,2022-10-22~2022-10-22,3.0,7.0,1.0,1
a006726,41,여,20,6,1.0,1.0,3,2.0,,5,11.0,2,3,50,50130,44,44210,11,11110,4,4,2,6,7,1,5,3,경기도,서울,나홀로 여행,2022-10-10~2022-10-10,4.0,7.0,8.0,0
