TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,EDU_FNSH_SE,MARR_STTS,FAMILY_MEMB,JOB_NM,JOB_ETC,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM
d007759,47,여,20,6,2.0,1.0,4,4.0,,2,2.0,3,10,50,50110,26,26230,47,47130,2,2,2,4,5,3,2,6,경상북도,제주,2인 여행(가족 외),2022-10-25~2022-10-27,1.0,2.0,6.0,1
d002119,11,여,20,4,1.0,1.0,2,3.0,,5,5.0,3,2,50,50130,26,26350,42,42150,2,1,1,4,3,2,3,5,서울특별시,제주,나홀로 여행,2022-10-21~2022-10-23,4.0,1.0,2.0,0
d008994,11,여,20,5,1.0,1.0,1,3.0,,4,,2,1,50,50110,42,42210,26,26500,3,1,4,3,3,5,5,3,서울특별시,제주,3인 이상 여행(가족 외),2022-10-27~2022-10-31,1.0,3.0,2.0,3
d003841,46,여,20,6,2.0,1.0,4,12.0,,2,5.0,3,6,50,50110,11,11440,26,26290,3,1,3,6,5,4,6,3,전라남도,제주,3인 이상 여행(가족 외),2022-10-09~2022-10-11,3.0,1.0,2.0,2
d009831,11,남,20,6,3.0,1.0,4,12.0,,1,8.0,1,2,50,50130,42,42830,42,42150,2,2,2,6,4,2,6,5,제주특별자치도,제주,나홀로 여행,2022-10-29~2022-11-02,2.0,1.0,6.0,0
d002891,41,남,20,6,4.0,1.0,1,4.0,,4,,3,3,41,41110,41,41590,11,11680,4,2,2,2,4,5,5,6,경기도,제주,2인 여행(가족 외),2022-10-03~2022-10-06,1.0,2.0,9.0,1
d004619,29,여,30,6,1.0,1.0,4,3.0,,3,6.0,3,4,50,50110,11,11590,48,48850,2,1,2,2,4,4,6,3,광주광역시,제주,3인 이상 여행(가족 외),2022-10-13~2022-10-15,3.0,2.0,1.0,3
d004338,50,남,60,7,1.0,4.0,2,2.0,,4,4.0,2,1,50,50130,42,42150,48,48850,1,5,4,5,2,2,2,2,제주특별자치도,제주,나홀로 여행,2022-10-07~2022-10-07,3.0,8.0,1.0,1
d001142,11,여,20,6,1.0,1.0,1,3.0,,3,,3,1,50,50130,42,42830,26,26350,4,4,1,1,4,4,2,5,서울특별시,제주,나홀로 여행,2022-09-28~2022-09-30,2.0,1.0,5.0,0
d002780,36,여,30,6,1.0,2.0,2,2.0,,2,5.0,2,1,50,50110,42,42150,46,46130,1,1,1,4,1,1,7,7,세종특별자치시,제주,2인 가족 여행,2022-10-25~2022-10-29,4.0,2.0,1.0,1
d012370,50,여,40,8,5.0,2.0,3,1.0,,8,12.0,2,1,50,50110,42,42150,48,48310,1,1,1,3,1,1,7,5,제주특별자치도,제주,자녀 동반 여행,2022-11-13~2022-11-13,1.0,5.0,3.0,2
d005403,50,여,20,6,1.0,1.0,3,13.0,,3,9.0,3,5,50,50130,42,42830,41,41820,4,3,1,2,5,1,7,1,인천광역시,제주,2인 가족 여행,2022-10-12~2022-10-13,7.0,8.0,3.0,1
d001648,11,여,40,4,1.0,2.0,4,11.0,,2,6.0,3,5,41,41820,41,41480,42,42210,1,3,3,4,5,4,1,4,서울특별시,제주,3인 이상 여행(가족 외),2022-09-23~2022-09-25,9.0,3.0,2.0,4
d007052,50,여,40,6,1.0,1.0,1,2.0,,6,,1,1,50,50130,50,50110,42,42170,1,1,1,1,6,1,7,7,제주특별자치도,제주,나홀로 여행,2022-10-22~2022-10-23,6.0,7.0,5.0,0
d006657,28,남,30,5,4.0,1.0,4,3.0,,4,6.0,2,1,28,28710,41,41820,50,50110,5,1,3,6,4,5,2,7,인천광역시,제주,2인 여행(가족 외),2022-10-17~2022-10-20,4.0,1.0,2.0,1
d000784,41,여,20,5,2.0,1.0,4,3.0,,2,9.0,3,2,26,26350,42,42170,50,50130,4,6,2,4,6,2,7,1,경기도,제주,2인 가족 여행,2022-08-19~2022-08-21,3.0,7.0,1.0,1
d000101,41,남,40,6,1.0,2.0,2,2.0,,5,7.0,3,3,50,50110,50,50130,28,28710,3,1,2,2,4,6,3,4,경기도,제주,2인 가족 여행,2022-08-11~2022-08-15,3.0,1.0,2.0,1
d000324,11,여,40,7,1.0,2.0,3,3.0,,8,12.0,3,6,42,42210,50,50130,46,46230,3,2,4,3,3,6,5,5,서울특별시,제주,자녀 동반 여행,2022-08-19~2022-08-22,2.0,3.0,1.0,2
d005392,28,남,30,6,1.0,1.0,1,1.0,,8,,3,4,42,42110,42,42830,50,50110,2,2,2,6,2,3,3,4,인천광역시,제주,나홀로 여행,2022-10-21~2022-10-24,2.0,4.0,7.0,0
d009751,11,남,30,6,1.0,1.0,1,4.0,,3,,3,1,50,50130,50,50110,42,42210,3,3,4,4,3,4,3,5,제주특별자치도,제주,나홀로 여행,2022-11-02~2022-11-04,2.0,6.0,1.0,0
d007016,50,남,40,6,1.0,1.0,1,2.0,,6,,1,2,50,50110,50,50130,26,26110,2,6,2,5,6,2,3,5,제주특별자치도,제주,나홀로 여행,2022-10-23~2022-10-23,8.0,2.0,7.0,0
d010334,26,여,20,6,1.0,1.0,4,4.0,,2,5.0,3,4,47,47130,48,48220,42,42150,2,3,1,4,6,1,6,6,부산광역시,제주,나홀로 여행,2022-11-01~2022-11-03,1.0,2.0,6.0,0
d007004,50,여,20,6,2.0,1.0,3,12.0,,2,7.0,3,3,11,11170,26,26350,50,50130,5,2,1,3,2,3,1,4,제주특별자치도,제주,2인 여행(가족 외),2022-10-22~2022-10-23,3.0,1.0,2.0,1
d002124,45,여,20,6,1.0,1.0,1,2.0,,5,,2,1,11,11110,50,50130,45,45110,3,4,6,3,4,5,5,3,전라북도,제주,2인 여행(가족 외),2022-10-13~2022-10-16,1.0,3.0,2.0,1
d003928,11,여,30,6,1.0,1.0,4,2.0,,7,12.0,3,6,42,42150,50,50110,50,50130,2,1,1,3,6,2,2,5,서울특별시,제주,부모 동반 여행,2022-10-22~2022-10-25,3.0,9.0,1.0,3
d001788,26,남,20,6,1.0,1.0,1,5.0,,2,,2,2,26,26350,47,47130,11,11215,3,1,2,3,2,3,1,7,부산광역시,제주,2인 여행(가족 외),2022-10-06~2022-10-09,3.0,9.0,2.0,1
d009270,30,여,20,5,1.0,1.0,2,2.0,,4,5.0,3,6,50,50110,42,42150,29,29140,2,2,1,4,1,4,7,4,대전광역시,제주,나홀로 여행,2022-10-29~2022-10-31,2.0,1.0,4.0,0
d000552,44,남,20,6,2.0,1.0,1,,2.0,1,,3,1,50,50110,26,26350,46,46130,4,2,2,2,6,4,2,4,충청남도,제주,3인 이상 여행(가족 외),2022-08-24~2022-08-28,3.0,7.0,5.0,5
d009258,50,여,20,6,1.0,2.0,2,2.0,,2,6.0,1,1,50,50110,50,50130,29,29155,1,3,1,5,2,1,1,7,제주특별자치도,제주,2인 가족 여행,2022-11-03~2022-11-04,7.0,5.0,3.0,1
d003196,41,여,30,6,1.0,2.0,3,11.0,,1,9.0,2,2,42,42210,50,50130,11,11560,3,1,2,4,6,2,2,6,경기도,제주,3대 동반 여행(친척 포함),2022-10-22~2022-10-24,9.0,,,6
d009421,50,여,60,5,1.0,4.0,1,2.0,,3,,2,1,50,50110,42,42210,26,26260,1,4,1,7,4,1,1,7,제주특별자치도,제주,2인 여행(가족 외),2022-10-30~2022-10-31,2.0,3.0,5.0,1
d005975,11,여,20,6,1.0,1.0,1,2.0,,4,,3,4,50,50130,50,50110,42,42210,4,2,3,2,1,7,1,5,서울특별시,제주,부모 동반 여행,2022-10-22~2022-10-24,2.0,1.0,3.0,3
d000435,41,남,40,5,5.0,2.0,4,2.0,,7,7.0,2,2,42,42770,46,46130,50,50110,4,4,1,1,7,4,4,7,서울특별시,제주,자녀 동반 여행,2022-08-25~2022-08-28,3.0,,,3
d000669,11,여,20,4,1.0,1.0,4,4.0,,3,10.0,2,1,50,50130,50,50110,29,29140,1,1,1,3,1,6,4,7,서울특별시,제주,부모 동반 여행,2022-08-19~2022-08-21,3.0,2.0,5.0,3
d003907,45,여,60,4,1.0,2.0,4,11.0,,1,3.0,3,3,50,50130,46,46130,48,48310,1,1,1,1,1,1,1,1,전라북도,제주,자녀 동반 여행,2022-10-11~2022-10-13,3.0,1.0,2.0,3
d002096,41,여,20,4,1.0,1.0,4,4.0,,2,12.0,2,1,50,50130,42,42830,26,26500,4,1,1,3,6,4,4,7,경기도,제주,2인 가족 여행,2022-10-01~2022-10-05,1.0,5.0,3.0,1
d002709,41,여,30,6,1.0,1.0,2,7.0,,4,6.0,2,2,50,50110,43,43750,42,42210,3,2,1,6,2,6,2,7,경기도,제주,2인 여행(가족 외),2022-10-29~2022-10-31,1.0,7.0,5.0,1
d005338,50,여,30,5,1.0,2.0,4,2.0,,2,5.0,2,1,47,47130,26,26230,46,46130,4,1,7,2,1,3,1,1,제주특별자치도,제주,자녀 동반 여행,2022-10-22~2022-10-23,7.0,1.0,2.0,3
d007812,41,여,20,4,1.0,1.0,3,4.0,,3,12.0,2,1,26,26290,11,11680,41,41110,4,4,4,4,4,4,4,4,경기도,제주,2인 여행(가족 외),2022-10-25~2022-10-27,2.0,3.0,1.0,1
d006335,50,여,30,6,1.0,1.0,4,13.0,,3,9.0,3,1,50,50110,50,50130,11,11680,5,4,4,4,4,3,4,5,제주특별자치도,제주,2인 여행(가족 외),2022-10-31~2022-11-01,7.0,1.0,3.0,1
d002845,28,여,20,6,1.0,1.0,3,2.0,,4,8.0,3,3,50,50130,42,42210,28,28710,2,4,2,3,4,6,3,5,인천광역시,제주,2인 여행(가족 외),2022-10-10~2022-10-13,2.0,4.0,3.0,1
d003964,41,여,20,6,1.0,1.0,4,5.0,,4,6.0,2,2,42,42150,26,26350,50,50110,2,2,2,4,2,5,2,6,경기도,제주,2인 여행(가족 외),2022-10-16~2022-10-18,1.0,2.0,3.0,1
d007019,50,여,20,4,1.0,1.0,1,4.0,,4,,3,2,11,11710,26,26350,11,11440,4,1,3,3,4,5,4,3,제주특별자치도,제주,2인 여행(가족 외),2022-10-20~2022-10-21,2.0,1.0,3.0,1
d009113,11,여,20,6,1.0,1.0,1,2.0,,5,,3,6,50,50130,50,50110,26,26350,2,2,2,2,4,6,2,7,서울특별시,제주,나홀로 여행,2022-10-29~2022-10-31,1.0,2.0,7.0,0
d006654,28,여,30,6,1.0,4.0,1,2.0,,3,,3,2,50,50130,42,42210,42,42110,1,1,1,3,3,4,1,7,인천광역시,제주,나홀로 여행,2022-10-20~2022-10-21,4.0,1.0,2.0,0
d006357,50,여,20,6,1.0,1.0,2,2.0,,4,7.0,3,2,11,11110,26,26350,50,50110,2,2,2,4,5,3,6,7,제주특별자치도,제주,나홀로 여행,2022-10-30~2022-10-31,1.0,7.0,5.0,1
d009099,41,여,20,6,2.0,1.0,4,12.0,,3,8.0,2,2,11,11440,28,28710,50,50110,3,1,1,1,1,7,1,7,경기도,제주,2인 여행(가족 외),2022-10-27~2022-10-30,3.0,5.0,1.0,1
a002976,26,여,20,6,1.0,1.0,1,3.0,,4,,2,1,50,50130,50,50110,42,42150,3,1,1,5,4,4,5,2,부산광역시,서울,나홀로 여행,2022-09-29~2022-10-01,1.0,2.0,7.0,2
d001733,50,남,60,6,1.0,2.0,4,11.0,,1,7.0,2,2,50,50130,26,26350,42,42830,1,2,1,3,2,2,5,6,제주특별자치도,제주,자녀 동반 여행,2022-09-29~2022-09-29,2.0,8.0,,2
d009986,41,남,20,6,1.0,1.0,4,3.0,,5,9.0,3,3,50,50110,42,42150,27,27290,2,2,1,6,6,2,6,5,경기도,제주,2인 여행(가족 외),2022-11-02~2022-11-05,7.0,3.0,4.0,1
d001659,11,여,30,6,1.0,2.0,3,3.0,,4,9.0,3,3,50,50130,26,26350,48,48310,2,3,3,2,2,6,2,6,서울특별시,제주,자녀 동반 여행,2022-09-30~2022-10-03,1.0,3.0,7.0,2
d005416,50,여,20,4,1.0,1.0,2,3.0,,6,6.0,3,3,50,50110,42,42150,42,42210,1,1,5,2,1,6,1,7,제주특별자치도,제주,나홀로 여행,2022-10-12~2022-10-12,2.0,6.0,1.0,0
d007365,11,여,30,5,1.0,1.0,3,3.0,,4,9.0,2,1,50,50110,26,26350,42,42210,4,1,2,3,1,4,1,6,서울특별시,제주,2인 여행(가족 외),2022-10-23~2022-10-25,1.0,2.0,3.0,1
d009697,46,남,20,7,2.0,1.0,2,12.0,,3,8.0,2,2,26,26350,50,50130,28,28185,5,3,3,3,2,4,4,3,전라남도,제주,3인 이상 여행(가족 외),2022-11-05~2022-11-07,9.0,2.0,1.0,3
d012362,50,여,30,7,1.0,1.0,1,1.0,,12,,2,4,50,50110,11,11680,26,26350,6,1,1,1,1,1,7,7,제주특별자치도,제주,나홀로 여행,2022-11-11~2022-11-11,7.0,2.0,1.0,0
d001013,28,남,30,6,1.0,1.0,2,,3.0,1,4.0,4,1,50,50110,42,42210,26,26350,4,2,2,3,6,5,2,6,인천광역시,제주,나홀로 여행,2022-08-31~2022-09-05,7.0,1.0,2.0,0
d007806,11,여,30,5,1.0,1.0,1,3.0,,4,,3,3,50,50110,50,50130,44,44825,2,4,2,1,6,5,2,7,서울특별시,제주,2인 여행(가족 외),2022-10-27~2022-10-30,3.0,1.0,2.0,1
d000966,11,남,20,6,1.0,1.0,4,2.0,,2,7.0,3,4,42,42210,50,50110,41,41820,1,1,4,6,4,4,3,2,서울특별시,제주,나홀로 여행,2022-08-23~2022-08-27,8.0,1.0,2.0,6
d009301,41,남,20,6,2.0,1.0,4,12.0,,1,6.0,3,8,50,50110,50,50130,42,42210,3,1,2,3,6,2,5,3,경기도,제주,2인 여행(가족 외),2022-11-01~2022-11-03,1.0,2.0,3.0,1
d000806,11,남,30,7,1.0,1.0,3,4.0,,2,4.0,3,4,42,42210,30,30170,50,50110,3,2,2,4,2,4,5,4,서울특별시,제주,2인 여행(가족 외),2022-09-05~2022-09-08,2.0,3.0,1.0,1
d002184,45,여,20,6,1.0,1.0,4,2.0,,4,7.0,2,1,50,50110,46,46130,46,46150,3,1,2,4,3,4,2,5,전라북도,제주,부모 동반 여행,2022-10-06~2022-10-10,1.0,2.0,4.0,2
d005050,41,남,30,6,1.0,2.0,2,3.0,,6,9.0,2,1,50,50130,26,26350,42,42150,2,2,2,1,5,5,7,1,경기도,제주,2인 여행(가족 외),2022-10-19~2022-10-22,2.0,,,1
d002514,28,여,20,6,1.0,1.0,3,3.0,,5,8.0,3,4,41,41480,42,42150,50,50130,2,2,3,2,2,4,4,6,인천광역시,제주,부모 동반 여행,2022-10-17~2022-10-19,3.0,2.0,9.0,3
d004390,50,여,20,6,1.0,1.0,1,3.0,,4,,1,1,46,46130,47,47130,50,50110,4,3,2,2,1,2,6,7,제주특별자치도,제주,2인 여행(가족 외),2022-10-09~2022-10-11,3.0,5.0,2.0,1
d000518,26,남,20,5,1.0,1.0,2,2.0,,5,5.0,2,3,50,50130,11,11680,48,48250,2,5,2,3,2,2,5,6,부산광역시,제주,2인 여행(가족 외),2022-08-24~2022-08-27,1.0,2.0,3.0,1
d007488,11,여,50,4,1.0,2.0,2,11.0,,1,5.0,3,1,50,50130,50,50110,46,46150,2,2,2,2,2,4,4,4,서울특별시,제주,2인 가족 여행,2022-10-25~2022-10-28,2.0,3.0,1.0,1
d003304,50,여,30,5,1.0,1.0,2,2.0,,1,3.0,2,2,50,50110,50,50130,11,11440,3,1,2,5,2,1,6,3,제주특별자치도,제주,나홀로 여행,2022-10-06~2022-10-07,2.0,1.0,7.0,0
d003953,50,여,30,6,3.0,1.0,1,4.0,,3,,1,2,50,50110,50,50130,11,11230,4,7,1,4,1,1,1,7,제주특별자치도,제주,2인 여행(가족 외),2022-10-29~2022-10-31,5.0,7.0,1.0,1
d002384,47,여,20,4,1.0,1.0,4,12.0,,1,4.0,1,1,50,50130,50,50110,42,42150,4,4,4,4,4,4,4,4,경상북도,제주,2인 가족 여행,2022-10-11~2022-10-15,1.0,2.0,5.0,1
d002616,41,남,30,6,1.0,1.0,1,3.0,,5,,2,1,43,43800,50,50110,41,41590,2,1,1,5,6,2,5,5,경기도,제주,2인 여행(가족 외),2022-10-10~2022-10-12,3.0,2.0,1.0,1
d010030,41,여,20,6,1.0,1.0,4,2.0,,5,9.0,3,3,50,50110,42,42150,26,26710,2,1,2,2,2,2,4,5,경기도,제주,2인 여행(가족 외),2022-10-31~2022-11-02,2.0,7.0,3.0,1
d009804,50,여,20,5,1.0,2.0,3,5.0,,4,6.0,3,1,42,42150,11,11680,47,47110,4,4,4,4,4,4,4,4,제주특별자치도,제주,3인 이상 여행(가족 외),2022-11-01~2022-11-02,1.0,,,2
d000253,11,남,30,6,1.0,1.0,1,3.0,,6,,3,6,42,42210,42,42230,50,50110,2,1,2,2,2,2,6,5,서울특별시,제주,3인 이상 여행(가족 외),2022-08-16~2022-08-22,6.0,1.0,2.0,1
d005254,50,여,20,6,2.0,1.0,4,12.0,,2,6.0,2,1,26,26110,50,50130,11,11230,4,2,2,2,3,4,6,7,제주특별자치도,제주,부모 동반 여행,2022-10-21~2022-10-23,2.0,4.0,3.0,3
d004838,41,여,30,5,1.0,1.0,1,5.0,,4,,4,1,47,47130,42,42150,26,26200,1,1,1,7,6,3,6,6,경기도,제주,3대 동반 여행(친척 포함),2022-10-14~2022-10-17,1.0,2.0,3.0,3
d001122,27,여,20,7,5.0,1.0,1,3.0,,4,,3,6,50,50110,11,11170,29,29200,1,1,1,3,2,2,1,3,대구광역시,제주,나홀로 여행,2022-09-09~2022-09-12,2.0,1.0,,0
d006666,50,여,60,5,1.0,4.0,4,2.0,,3,6.0,2,2,50,50130,50,50110,11,11680,1,6,5,3,3,5,3,4,제주특별자치도,제주,자녀 동반 여행,2022-10-23~2022-10-23,1.0,2.0,5.0,3
d009396,50,여,30,5,1.0,2.0,2,2.0,,8,12.0,2,1,50,50130,50,50110,41,41170,3,1,1,2,4,4,6,6,제주특별자치도,제주,3인 이상 여행(가족 외),2022-11-05~2022-11-06,3.0,1.0,2.0,3
d009637,26,여,30,6,1.0,1.0,4,2.0,,3,8.0,3,1,50,50130,11,11680,31,31170,7,6,1,1,7,7,7,7,부산광역시,제주,2인 여행(가족 외),2022-11-05~2022-11-07,7.0,4.0,3.0,1
d000130,11,남,30,6,1.0,2.0,4,1.0,,5,5.0,3,2,50,50110,42,42150,41,41820,3,3,4,4,5,4,3,5,서울특별시,제주,자녀 동반 여행,2022-08-14~2022-08-20,3.0,1.0,2.0,3
d001402,31,남,20,4,1.0,1.0,3,2.0,,3,6.0,2,1,50,50130,48,48840,47,47110,1,7,1,7,7,7,1,7,울산광역시,제주,2인 여행(가족 외),2022-09-19~2022-09-21,3.0,2.0,7.0,1
d003575,50,여,20,6,1.0,1.0,5,2.0,,5,8.0,3,2,26,26500,42,42110,46,46130,3,1,2,3,6,6,1,7,제주특별자치도,제주,나홀로 여행,2022-10-15~2022-10-16,1.0,2.0,8.0,0
d005997,44,여,30,5,1.0,1.0,4,2.0,,1,4.0,3,4,50,50110,42,42150,44,44825,1,1,3,3,1,3,4,6,충청남도,제주,부모 동반 여행,2022-10-16~2022-10-19,1.0,3.0,2.0,3
d001776,41,남,30,6,1.0,2.0,4,2.0,,6,10.0,2,1,50,50130,50,50110,42,42210,3,3,4,2,3,3,3,6,경기도,제주,자녀 동반 여행,2022-10-08~2022-10-12,3.0,1.0,2.0,3
d003918,50,남,20,5,3.0,1.0,1,4.0,,3,,2,2,50,50130,50,50110,11,11110,2,5,1,1,5,3,1,7,제주특별자치도,제주,2인 여행(가족 외),2022-10-19~2022-10-19,3.0,2.0,1.0,1
d012367,50,남,20,6,2.0,1.0,2,12.0,,3,4.0,3,6,50,50130,50,50110,11,11560,1,1,1,7,4,1,1,4,제주특별자치도,제주,나홀로 여행,2022-11-11~2022-11-11,2.0,1.0,7.0,0
d009541,47,남,30,7,1.0,2.0,4,2.0,,4,5.0,2,1,50,50130,42,42150,48,48310,1,1,1,5,6,3,5,7,경상북도,제주,자녀 동반 여행,2022-10-30~2022-11-02,7.0,3.0,2.0,3
d010184,41,여,20,4,1.0,1.0,5,3.0,,3,11.0,3,1,50,50130,26,26350,42,42150,2,1,3,2,5,4,1,6,경기도,제주,2인 여행(가족 외),2022-10-29~2022-11-01,2.0,7.0,3.0,1
d004328,50,남,40,6,4.0,2.0,4,4.0,,5,7.0,2,1,50,50130,26,26110,41,41280,1,2,1,5,2,4,2,4,제주특별자치도,제주,나홀로 여행,2022-10-26~2022-10-28,4.0,1.0,2.0,0
d006321,41,남,30,6,1.0,1.0,4,3.0,,4,12.0,3,3,42,42150,50,50130,47,47150,2,3,2,6,6,3,3,5,경기도,제주,3인 이상 여행(가족 외),2022-10-16~2022-10-20,6.0,4.0,2.0,2
d002152,27,여,30,4,1.0,2.0,3,7.0,,3,6.0,4,1,47,47130,26,26350,47,47110,2,4,2,4,5,5,5,6,대구광역시,제주,자녀 동반 여행,2022-10-22~2022-10-24,3.0,7.0,1.0,1
d001970,46,남,40,7,5.0,1.0,1,2.0,,5,,3,2,46,46130,46,46230,48,48840,1,2,4,2,2,5,1,6,제주특별자치도,제주,나홀로 여행,2022-09-27~2022-09-29,1.0,2.0,4.0,0
d000810,41,남,50,8,1.0,2.0,4,2.0,,7,7.0,2,1,50,50130,50,50110,42,42210,2,6,2,4,3,2,3,4,경기도,제주,나홀로 여행,2022-08-23~2022-08-25,1.0,6.0,7.0,0
d006829,11,여,20,6,1.0,1.0,1,3.0,,4,,2,1,50,50110,31,31140,47,47110,6,2,2,2,2,2,3,3,서울특별시,제주,나홀로 여행,2022-10-29~2022-10-31,2.0,7.0,1.0,0
d002198,11,여,30,7,1.0,1.0,1,2.0,,4,,3,3,50,50130,26,26350,41,41590,2,3,2,3,6,6,5,2,서울특별시,제주,2인 여행(가족 외),2022-10-08~2022-10-10,6.0,2.0,10.0,1
d003762,50,남,20,6,1.0,1.0,3,2.0,,4,10.0,1,2,26,26470,26,26290,11,11140,6,6,2,7,5,4,6,5,제주특별자치도,제주,나홀로 여행,2022-10-22~2022-10-22,7.0,1.0,2.0,0
d000741,26,여,40,5,1.0,2.0,2,4.0,,4,7.0,3,2,50,50130,11,11110,48,48310,2,7,3,1,1,7,7,7,부산광역시,제주,부모 동반 여행,2022-08-20~2022-08-22,1.0,3.0,10.0,4
d005450,50,여,20,6,1.0,1.0,3,3.0,,1,5.0,2,3,50,50130,50,50110,11,11230,3,3,4,5,3,4,5,4,제주특별자치도,제주,나홀로 여행,2022-10-12~2022-10-12,1.0,2.0,4.0,0
d001087,11,여,20,6,1.0,1.0,4,,3.0,2,8.0,3,3,42,42210,50,50130,26,26350,4,2,3,2,2,3,2,5,서울특별시,제주,3인 이상 여행(가족 외),2022-08-31~2022-08-31,1.0,2.0,3.0,3
d002795,11,여,30,6,1.0,1.0,1,3.0,,5,,3,8,50,50130,26,26350,47,47130,1,1,1,1,1,2,2,1,서울특별시,제주,2인 여행(가족 외),2022-10-06~2022-10-09,1.0,5.0,3.0,1
d007864,50,남,20,5,1.0,1.0,2,10.0,,4,5.0,2,4,50,50130,11,11560,26,26350,2,1,3,1,5,3,2,2,제주특별자치도,제주,2인 여행(가족 외),2022-10-29~2022-10-30,9.0,2.0,1.0,1
d000658,41,여,20,6,1.0,1.0,4,,3.0,2,12.0,3,2,50,50110,47,47110,26,26110,2,2,4,2,3,4,5,5,경기도,제주,2인 여행(가족 외),2022-08-31~2022-09-04,3.0,1.0,2.0,1
d007128,41,여,30,6,1.0,2.0,4,3.0,,1,5.0,3,4,42,42210,50,50130,45,45190,2,2,4,2,4,5,5,4,경기도,제주,3대 동반 여행(친척 포함),2022-10-22~2022-10-25,9.0,3.0,7.0,8
d001416,41,여,20,6,1.0,1.0,4,3.0,,3,10.0,2,3,26,26500,30,30170,50,50130,3,2,3,5,6,3,3,6,경기도,제주,2인 여행(가족 외),2022-09-11~2022-09-14,9.0,1.0,3.0,1
d001729,11,남,20,6,1.0,1.0,3,10.0,,4,7.0,3,1,50,50130,42,42150,26,26350,3,3,3,5,3,2,2,3,서울특별시,제주,나홀로 여행,2022-09-28~2022-10-05,2.0,6.0,7.0,0
d000104,11,남,40,8,5.0,2.0,2,2.0,,12,12.0,2,2,28,28710,41,41650,42,42210,2,4,3,4,2,4,3,5,서울특별시,제주,2인 가족 여행,2022-08-14~2022-08-16,3.0,,,1
d003799,50,남,20,4,1.0,1.0,3,12.0,,3,4.0,2,2,50,50110,50,50130,26,26350,1,1,3,4,4,1,1,7,제주특별자치도,제주,2인 여행(가족 외),2022-11-10~2022-11-11,3.0,1.0,5.0,1
d000752,41,남,20,7,2.0,1.0,3,,2.0,1,6.0,1,5,47,47110,48,48310,26,26350,2,2,1,3,5,1,6,7,경기도,제주,2인 여행(가족 외),2022-09-02~2022-09-04,6.0,2.0,5.0,1
d006384,27,여,20,6,1.0,1.0,1,4.0,,3,,2,2,50,50110,11,11680,26,26710,4,1,1,1,3,2,7,4,대구광역시,제주,나홀로 여행,2022-10-30~2022-10-31,2.0,7.0,4.0,0
d000248,11,여,40,6,1.0,1.0,1,3.0,,5,,3,3,50,50130,48,48840,42,42150,3,2,2,2,5,2,2,6,서울특별시,제주,부모 동반 여행,2022-08-20~2022-08-24,1.0,2.0,3.0,3
d008115,11,남,30,6,1.0,2.0,3,3.0,,5,5.0,3,2,50,50130,42,42130,43,43150,3,2,2,2,6,4,2,6,서울특별시,제주,3인 이상 여행(가족 외),2022-10-26~2022-10-29,2.0,1.0,5.0,2
d012332,50,남,20,7,5.0,1.0,1,4.0,,4,,1,1,50,50110,50,50130,11,11620,1,4,4,1,1,4,4,7,제주특별자치도,제주,3인 이상 여행(가족 외),2022-11-09~2022-11-09,3.0,5.0,,2
d009470,11,여,20,6,1.0,1.0,2,4.0,,1,1.0,3,6,50,50130,50,50110,26,26710,4,2,2,2,2,3,6,6,서울특별시,제주,나홀로 여행,2022-10-30~2022-11-01,2.0,1.0,7.0,0
d005729,50,남,20,4,3.0,1.0,2,4.0,,5,6.0,3,3,50,50130,46,46230,48,48220,4,1,1,7,3,5,5,5,제주특별자치도,제주,2인 여행(가족 외),2022-10-15~2022-10-16,3.0,2.0,1.0,1
d001403,11,여,30,6,1.0,1.0,1,13.0,,4,,3,3,26,26350,42,42150,50,50130,6,2,4,4,3,3,6,3,서울특별시,제주,2인 여행(가족 외),2022-09-17~2022-09-20,1.0,2.0,4.0,1
d001456,11,여,20,6,1.0,1.0,1,3.0,,4,,3,4,50,50110,50,50130,42,42210,1,1,1,1,7,1,7,6,서울특별시,제주,나홀로 여행,2022-09-19~2022-09-20,4.0,2.0,5.0,0
d004124,11,남,40,6,1.0,2.0,2,2.0,,6,6.0,3,5,50,50110,26,26350,46,46780,2,1,1,2,1,1,6,1,서울특별시,제주,2인 여행(가족 외),2022-10-07~2022-10-11,3.0,1.0,2.0,1
d001519,11,여,30,5,1.0,2.0,3,2.0,,5,5.0,2,1,42,42150,44,44825,26,26350,1,1,2,4,4,2,2,6,서울특별시,제주,부모 동반 여행,2022-09-28~2022-10-01,1.0,3.0,9.0,7
